code,code_system,include,term,notes
"""prodcode""",UNKNOWN,true,"""productname""	""formulation""	""route""	""ingredient""	""strength""	""Psychotropic""	""group""	""database""",
"""53161""",UNKNOWN,true,"""Clomipramine 50mg/5ml oral solution""	""Oral solution""	""Oral""	""Clomipramine""	""10mg/1ml""	""Clomipramine""	""Antidepressants""	""Gold""",
"""7443""",UNKNOWN,true,"""DOTHIEPIN 25 MG SYR""	""Solution for injection""	""Intramuscular""	""Dosulepin""	NA	""Dosulepin""	""Antidepressants""	""Gold""",
"""60568""",UNKNOWN,true,"""Citalopram 20mg tablets (Waymade Healthcare Plc)""	""Oral tablet""	""Oral""	""Citalopram""	""20mg""	""Citalopram""	""Antidepressants""	""Gold""",
"""80573""",UNKNOWN,true,"""Lamotrigine 100mg dispersible tablets sugar free (Viatris UK Healthcare Ltd)""	""Dispersible tablet""	""Oral""	""Lamotrigine""	""100mg""	""Lamotrigine""	""Mood Stabilisers""	""Gold""",
"""85975""",UNKNOWN,true,"""Venlafaxine 150mg modified-release tablets (Dexcel-Pharma Ltd)""	""Modified-release tablet""	""Oral""	""Venlafaxine""	""150mg""	""Venlafaxine""	""Antidepressants""	""Gold""",
"""75360""",UNKNOWN,true,"""Lithium chloride 1.5mmol/10ml solution for injection ampoules""	""Solution for injection""	""Intravenous""	""Lithium""	"".15mmol/1ml""	""Lithium""	""Mood Stabilisers""	""Gold""",
"""84145""",UNKNOWN,true,"""Sodium valproate 500mg/5ml oral solution""	""Oral solution""	""Oral""	""Valproate""	""100mg/1ml""	""Valproate""	""Mood Stabilisers""	""Gold""",
"""67633""",UNKNOWN,true,"""Lamotrigine 25mg dispersible tablets sugar free (PLIVA Pharma Ltd)""	""Dispersible tablet""	""Oral""	""Lamotrigine""	""25mg""	""Lamotrigine""	""Mood Stabilisers""	""Gold""",
"""53501""",UNKNOWN,true,"""Epilim Chrono 500 tablets (Lexon (UK) Ltd)""	""Modified-release tablet""	""Oral""	""Valproate""	""500mg""	""Valproate""	""Mood Stabilisers""	""Gold""",
"""59193""",UNKNOWN,true,"""Citalopram 10mg tablets (Sun Pharma UK Ltd)""	""Oral tablet""	""Oral""	""Citalopram""	""10mg""	""Citalopram""	""Antidepressants""	""Gold""",
"""81095""",UNKNOWN,true,"""Vamin 9 glucose Solution for injection (Fresenius Kabi Ltd)""	""Solution For Injection""	""Intramuscular""	""Tryptophan""	NA	""Tryptophan""	""Antidepressants""	""Gold""",
"""71059""",UNKNOWN,true,"""Dosulepin 75mg tablets (Sovereign Medical Ltd)""	""Oral tablet""	""Oral""	""Dosulepin""	""75mg""	""Dosulepin""	""Antidepressants""	""Gold""",
"""76477""",UNKNOWN,true,"""Depakote 125mg sprinkle gastro-resistant capsules (Imported (United States))""	""Gastro-resistant capsule""	""Oral""	""Valproate""	""125mg""	""Valproate""	""Mood Stabilisers""	""Gold""",
"""53195""",UNKNOWN,true,"""Epilim Chrono 200 tablets (DE Pharmaceuticals)""	""Modified-release tablet""	""Oral""	""Valproate""	""200mg""	""Valproate""	""Mood Stabilisers""	""Gold""",
"""11445""",UNKNOWN,true,"""Lamictal 25mg dispersible tablets (GlaxoSmithKline UK Ltd)""	""Dispersible tablet""	""Oral""	""Lamotrigine""	""25mg""	""Lamotrigine""	""Mood Stabilisers""	""Gold""",
"""15632""",UNKNOWN,true,"""Dothapax 75 tablets (Ashbourne Pharmaceuticals Ltd)""	""Oral tablet""	""Oral""	""Dosulepin""	""75mg""	""Dosulepin""	""Antidepressants""	""Gold""",
"""40586""",UNKNOWN,true,"""Clozapine 50mg tablets""	""Oral tablet""	""Oral""	""Clozapine""	""50mg""	""Clozapine""	""Antipsychotics""	""Gold""",
"""83079""",UNKNOWN,true,"""Amitriptyline 10mg tablets (Medihealth (Northern) Ltd)""	""Oral tablet""	""Oral""	""Amitriptyline""	""10mg""	""Amitriptyline""	""Antidepressants""	""Gold""",
"""63255""",UNKNOWN,true,"""Risperidone 1mg tablets (Accord-UK Ltd)""	""Oral tablet""	""Oral""	""Risperidone""	""1mg""	""Risperidone""	""Antipsychotics""	""Gold""",
"""5611""",UNKNOWN,true,"""Optimax 500mg tablets (Esteve Pharmaceuticals Ltd)""	""Oral tablet""	""Oral""	""Tryptophan""	""500mg""	""Tryptophan""	""Antidepressants""	""Gold""",
"""55537""",UNKNOWN,true,"""Seroxat 30mg tablets (Lexon (UK) Ltd)""	""Oral tablet""	""Oral""	""Paroxetine""	""30mg""	""Paroxetine""	""Antidepressants""	""Gold""",
"""41714""",UNKNOWN,true,"""Amisulpride 50mg tablets (Zentiva Pharma UK Ltd)""	""Oral tablet""	""Oral""	""Amisulpride""	""50mg""	""Amisulpride""	""Antipsychotics""	""Gold""",
"""27221""",UNKNOWN,true,"""LAMICTAL NON-VALPROATE ADD-ON START PACK TAB 25 mg""	""Tablet""	""Oral""	""Valproate/Lamotrigine""	NA	""Valproate/Lamotrigine""	""Mood Stabilisers""	""Gold""",
"""29948""",UNKNOWN,true,"""Stelazine Forte 1mg/ml oral solution (Mercury Pharma Group Ltd)""	""Oral solution""	""Oral""	""Trifluoperazine""	""1mg/1ml""	""Trifluoperazine""	""Antipsychotics""	""Gold""",
"""89257""",UNKNOWN,true,"""Citalopram 20mg tablets (Crescent Pharma Ltd)""	""Oral tablet""	""Oral""	""Citalopram""	""20mg""	""Citalopram""	""Antidepressants""	""Gold""",
"""7479""",UNKNOWN,true,"""Stelazine 1mg/ml Injection (Goldshield Pharmaceuticals Ltd)""	""Injection""	""Intramuscular""	""Trifluoperazine""	""1mg/ml""	""Trifluoperazine""	""Antipsychotics""	""Gold""",
"""9558""",UNKNOWN,true,"""Xepin 5% Cream (Bioglan Laboratories Ltd)""	""Cutaneous cream""	""Cutaneous""	""Doxepin""	""50mg/1gram""	""Doxepin""	""Antidepressants""	""Gold""",
"""59035""",UNKNOWN,true,"""Venlablue XL 37.5mg capsules (Zentiva Pharma UK Ltd)""	""Modified-release capsule""	""Oral""	""Venlafaxine""	""37.5mg""	""Venlafaxine""	""Antidepressants""	""Gold""",
"""18175""",UNKNOWN,true,"""Flupentixol 100mg/1ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Flupentixol""	""100mg/1ml""	""Flupentixol""	""Antipsychotics""	""Gold""",
"""87875""",UNKNOWN,true,"""Sertraline 150mg tablets""	""Oral tablet""	""Oral""	""Sertraline""	""150mg""	""Sertraline""	""Antidepressants""	""Gold""",
"""2093""",UNKNOWN,true,"""Gamanil 70mg tablets (Merck Serono Ltd)""	""Oral tablet""	""Oral""	""Lofepramine""	""70mg""	""Lofepramine""	""Antidepressants""	""Gold""",
"""46705""",UNKNOWN,true,"""Abilify 9.75mg/1.3ml solution for injection vials (Otsuka Pharmaceuticals (U.K.) Ltd)""	""Solution for injection""	""Intramuscular""	""Aripiprazole""	""7.5mg/1ml""	""Aripiprazole""	""Antipsychotics""	""Gold""",
"""59694""",UNKNOWN,true,"""Mirtazapine 30mg orodispersible tablets (Phoenix Healthcare Distribution Ltd)""	""Orodispersible tablet""	""Oral""	""Mirtazapine""	""30mg""	""Mirtazapine""	""Antidepressants""	""Gold""",
"""88559""",UNKNOWN,true,"""Venlafaxine 75mg modified-release capsules (Krka UK Ltd)""	""Modified-release capsule""	""Oral""	""Venlafaxine""	""75mg""	""Venlafaxine""	""Antidepressants""	""Gold""",
"""47365""",UNKNOWN,true,"""Anquil 250microgram tablets (Neon Healthcare Ltd)""	""Oral tablet""	""Oral""	""Benperidol""	""250microgram""	""Benperidol""	""Antipsychotics""	""Gold""",
"""61083""",UNKNOWN,true,"""Levomepromazine 25mg/1ml solution for injection ampoules (A A H Pharmaceuticals Ltd)""	""Solution for injection""	""Intravenous/Subcutaneous/Intramuscular""	""Levomepromazine""	""25mg/1ml""	""Levomepromazine""	""Antipsychotics""	""Gold""",
"""57863""",UNKNOWN,true,"""Lamotrigine 50mg tablets (Alliance Healthcare (Distribution) Ltd)""	""Oral tablet""	""Oral""	""Lamotrigine""	""50mg""	""Lamotrigine""	""Mood Stabilisers""	""Gold""",
"""87786""",UNKNOWN,true,"""Aripiprazole 30mg tablets (Milpharm Ltd)""	""Oral tablet""	""Oral""	""Aripiprazole""	""30mg""	""Aripiprazole""	""Antipsychotics""	""Gold""",
"""2617""",UNKNOWN,true,"""Venlafaxine 50mg tablets""	""Oral tablet""	""Oral""	""Venlafaxine""	""50mg""	""Venlafaxine""	""Antidepressants""	""Gold""",
"""89620""",UNKNOWN,true,"""Quetiapine 100mg tablets (Accord-UK Ltd)""	""Oral tablet""	""Oral""	""Quetiapine""	""100mg""	""Quetiapine""	""Antipsychotics""	""Gold""",
"""55622""",UNKNOWN,true,"""Olanzapine 10mg orodispersible tablets""	""Orodispersible tablet""	""Oral""	""Olanzapine""	""10mg""	""Olanzapine""	""Antipsychotics""	""Gold""",
"""34603""",UNKNOWN,true,"""Citalopram 40mg tablets (Viatris UK Healthcare Ltd)""	""Oral tablet""	""Oral""	""Citalopram""	""40mg""	""Citalopram""	""Antidepressants""	""Gold""",
"""37306""",UNKNOWN,true,"""Sodium valproate 200mg/5ml Oral solution (Sterwin Medicines)""	""Oral solution""	""Oral""	""Valproate""	""40mg/1ml""	""Valproate""	""Mood Stabilisers""	""Gold""",
"""41732""",UNKNOWN,true,"""Promazine 50mg tablets (Teva UK Ltd)""	""Oral tablet""	""Oral""	""Promazine""	""50mg""	""Promazine""	""Antipsychotics""	""Gold""",
"""77229""",UNKNOWN,true,"""Amitriptyline 10mg/5ml oral solution sugar free (Rosemont Pharmaceuticals Ltd)""	""Oral solution""	""Oral""	""Amitriptyline""	""2mg/1ml""	""Amitriptyline""	""Antidepressants""	""Gold""",
"""85369""",UNKNOWN,true,"""Sertraline 5mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Sertraline""	""1mg/1ml""	""Sertraline""	""Antidepressants""	""Gold""",
"""89831""",UNKNOWN,true,"""Contulen 50mg tablets (HFA Healthcare Ltd)""	""Oral tablet""	""Oral""	""Sertraline""	""50mg""	""Sertraline""	""Antidepressants""	""Gold""",
"""32848""",UNKNOWN,true,"""Citalopram 10mg tablets (Actavis UK Ltd)""	""Oral tablet""	""Oral""	""Citalopram""	""10mg""	""Citalopram""	""Antidepressants""	""Gold""",
"""60804""",UNKNOWN,true,"""Lamotrigine 50mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Lamotrigine""	""10mg/1ml""	""Lamotrigine""	""Mood Stabilisers""	""Gold""",
"""36893""",UNKNOWN,true,"""Fluoxetine 20mg/5ml oral solution sugar free""	""Oral solution""	""Oral""	""Fluoxetine""	""4mg/1ml""	""Fluoxetine""	""Antidepressants""	""Gold""",
"""7918""",UNKNOWN,true,"""Moditen 2.5mg tablets (Sanofi)""	""Oral tablet""	""Oral""	""Fluphenazine""	""2.5mg""	""Fluphenazine""	""Antipsychotics""	""Gold""",
"""86466""",UNKNOWN,true,"""Sertraline 100mg tablets (Dr Reddy's Laboratories (UK) Ltd)""	""Oral tablet""	""Oral""	""Sertraline""	""100mg""	""Sertraline""	""Antidepressants""	""Gold""",
"""12356""",UNKNOWN,true,"""LARGACTIL 50 MG INJ""	""Solution for injection""	""Intramuscular""	""Chlorpromazine""	NA	""Chlorpromazine""	""Antipsychotics""	""Gold""",
"""18024""",UNKNOWN,true,"""Zyprexa 5mg tablets (Neon Healthcare Ltd)""	""Oral tablet""	""Oral""	""Olanzapine""	""5mg""	""Olanzapine""	""Antipsychotics""	""Gold""",
"""51178""",UNKNOWN,true,"""Quetiapine 50mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Quetiapine""	""10mg/1ml""	""Quetiapine""	""Antipsychotics""	""Gold""",
"""14576""",UNKNOWN,true,"""Zuclopenthixol acetate 50mg/ml oily injection""	""Oily Injection""	""Intramuscular""	""Zuclopenthixol""	""50mg/ml""	""Zuclopenthixol""	""Antipsychotics""	""Gold""",
"""76775""",UNKNOWN,true,"""Olanzapine 2.5mg orodispersible tablets sugar free""	""Orodispersible tablet""	""Oral""	""Olanzapine""	""2.5mg""	""Olanzapine""	""Antipsychotics""	""Gold""",
"""77098""",UNKNOWN,true,"""Risperidone 2mg tablets (Dexcel-Pharma Ltd)""	""Oral tablet""	""Oral""	""Risperidone""	""2mg""	""Risperidone""	""Antipsychotics""	""Gold""",
"""24152""",UNKNOWN,true,"""Amitriptyline 10mg tablets (Teva UK Ltd)""	""Oral tablet""	""Oral""	""Amitriptyline""	""10mg""	""Amitriptyline""	""Antidepressants""	""Gold""",
"""51699""",UNKNOWN,true,"""Venlafaxine 37.5mg/5ml oral solution""	""Oral solution""	""Oral""	""Venlafaxine""	""7.5mg/1ml""	""Venlafaxine""	""Antidepressants""	""Gold""",
"""73439""",UNKNOWN,true,"""Quetiapine 150mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Quetiapine""	""30mg/1ml""	""Quetiapine""	""Antipsychotics""	""Gold""",
"""12340""",UNKNOWN,true,"""Piportil 50mg/ml Depot injection (JHC Healthcare Ltd)""	""Depot Injection""	""Intramuscular Deep Injection Gluteal Muscle""	""Pipotiazine""	""50mg/ml""	""Pipotiazine""	""Antipsychotics""	""Gold""",
"""69712""",UNKNOWN,true,"""Amitriptyline 50mg tablets (Sigma Pharmaceuticals Plc)""	""Oral tablet""	""Oral""	""Amitriptyline""	""50mg""	""Amitriptyline""	""Antidepressants""	""Gold""",
"""5039""",UNKNOWN,true,"""Quetiapine 100mg tablets""	""Oral tablet""	""Oral""	""Quetiapine""	""100mg""	""Quetiapine""	""Antipsychotics""	""Gold""",
"""2079""",UNKNOWN,true,"""Lamotrigine 25mg tablets""	""Oral tablet""	""Oral""	""Lamotrigine""	""25mg""	""Lamotrigine""	""Mood Stabilisers""	""Gold""",
"""4195""",UNKNOWN,true,"""Epilim 100mg crushable tablets (Sanofi)""	""Oral tablet""	""Oral""	""Valproate""	""100mg""	""Valproate""	""Mood Stabilisers""	""Gold""",
"""89424""",UNKNOWN,true,"""Amitriptyline 50mg tablets (Waymade Healthcare Plc)""	""Oral tablet""	""Oral""	""Amitriptyline""	""50mg""	""Amitriptyline""	""Antidepressants""	""Gold""",
"""74819""",UNKNOWN,true,"""Tegretol Prolonged Release 400mg tablets (Lexon (UK) Ltd)""	""Modified-release tablet""	""Oral""	""Carbamazepine""	""400mg""	""Carbamazepine""	""Mood Stabilisers""	""Gold""",
"""72018""",UNKNOWN,true,"""Carbamazepine 100mg/5ml oral suspension sugar free (Accord-UK Ltd)""	""Oral suspension""	""Oral""	""Carbamazepine""	""20mg/1ml""	""Carbamazepine""	""Mood Stabilisers""	""Gold""",
"""68544""",UNKNOWN,true,"""Mirtazapine 2mg capsules""	""Oral capsule""	""Oral""	""Mirtazapine""	""2mg""	""Mirtazapine""	""Antidepressants""	""Gold""",
"""73668""",UNKNOWN,true,"""Paroxetine 20mg tablets (Almus Pharmaceuticals Ltd)""	""Oral tablet""	""Oral""	""Paroxetine""	""20mg""	""Paroxetine""	""Antidepressants""	""Gold""",
"""20152""",UNKNOWN,true,"""Escitalopram 10mg/ml oral drops sugar free""	""Oral drops""	""Oral""	""Escitalopram""	""10mg/1ml""	""Escitalopram""	""Antidepressants""	""Gold""",
"""7833""",UNKNOWN,true,"""Neulactil 2.5mg Tablet (JHC Healthcare Ltd)""	""Oral tablet""	""Oral""	""Pericyazine""	""2.5mg""	""Pericyazine""	""Antipsychotics""	""Gold""",
"""20026""",UNKNOWN,true,"""Domical 25mg Tablet (Berk Pharmaceuticals Ltd)""	""Oral tablet""	""Oral""	""Amitriptyline""	""25mg""	""Amitriptyline""	""Antidepressants""	""Gold""",
"""12387""",UNKNOWN,true,"""Haloperidol 20mg tablets""	""Oral tablet""	""Oral""	""Haloperidol""	""20mg""	""Haloperidol""	""Antipsychotics""	""Gold""",
"""9534""",UNKNOWN,true,"""Nefazodone Starter pack""	""Starter Pack""	""Oral""	""Nefazodone""	NA	""Nefazodone""	""Antidepressants""	""Gold""",
"""69941""",UNKNOWN,true,"""Fluoxetine 10mg capsules (A A H Pharmaceuticals Ltd)""	""Oral capsule""	""Oral""	""Fluoxetine""	""10mg""	""Fluoxetine""	""Antidepressants""	""Gold""",
"""82346""",UNKNOWN,true,"""Escitalopram 10mg tablets (Sigma Pharmaceuticals Plc)""	""Oral tablet""	""Oral""	""Escitalopram""	""10mg""	""Escitalopram""	""Antidepressants""	""Gold""",
"""3605""",UNKNOWN,true,"""Thioridazine 25mg/5ml oral solution""	""Oral solution""	""Oral""	""Thioridazine""	""5mg/1ml""	""Thioridazine""	""Antipsychotics""	""Gold""",
"""74864""",UNKNOWN,true,"""Olanzapine 15mg orodispersible tablets (Teva UK Ltd)""	""Orodispersible tablet""	""Oral""	""Olanzapine""	""15mg""	""Olanzapine""	""Antipsychotics""	""Gold""",
"""75247""",UNKNOWN,true,"""Fluoxetine 60mg capsules (Advanz Pharma)""	""Oral capsule""	""Oral""	""Fluoxetine""	""60mg""	""Fluoxetine""	""Antidepressants""	""Gold""",
"""63403""",UNKNOWN,true,"""Mirtazapine 30mg tablets (Teva UK Ltd)""	""Oral tablet""	""Oral""	""Mirtazapine""	""30mg""	""Mirtazapine""	""Antidepressants""	""Gold""",
"""27616""",UNKNOWN,true,"""PROTHIADEN""	NA	NA	""Dosulepin""	NA	""Dosulepin""	""Antidepressants""	""Gold""",
"""26822""",UNKNOWN,true,"""PROTHIADEN""	NA	NA	""Dosulepin""	NA	""Dosulepin""	""Antidepressants""	""Gold""",
"""74190""",UNKNOWN,true,"""Duciltia 60mg gastro-resistant capsules (Pharmathen S.A.)""	""Gastro-resistant capsule""	""Oral""	""Duloxetine""	""60mg""	""Duloxetine""	""Antidepressants""	""Gold""",
"""7677""",UNKNOWN,true,"""Allegron 10mg tablets (King Pharmaceuticals Ltd)""	""Oral tablet""	""Oral""	""Nortriptyline""	""10mg""	""Nortriptyline""	""Antidepressants""	""Gold""",
"""1159""",UNKNOWN,true,"""Trifluoperazine 2mg modified-release capsules""	""Modified-release capsule""	""Oral""	""Trifluoperazine""	""2mg""	""Trifluoperazine""	""Antipsychotics""	""Gold""",
"""58664""",UNKNOWN,true,"""Sertraline 50mg tablets (Viatris UK Healthcare Ltd)""	""Oral tablet""	""Oral""	""Sertraline""	""50mg""	""Sertraline""	""Antidepressants""	""Gold""",
"""89354""",UNKNOWN,true,"""Fluoxetine 10mg capsules (Teva UK Ltd)""	""Oral capsule""	""Oral""	""Fluoxetine""	""10mg""	""Fluoxetine""	""Antidepressants""	""Gold""",
"""47361""",UNKNOWN,true,"""Thioridazine 10mg/5ml Oral solution (Rosemont Pharmaceuticals Ltd)""	""Oral Solution""	""Oral""	""Thioridazine""	""10mg/5ml""	""Thioridazine""	""Antipsychotics""	""Gold""",
"""84475""",UNKNOWN,true,"""Chlorpromazine 25mg tablets (DE Pharmaceuticals)""	""Oral tablet""	""Oral""	""Chlorpromazine""	""25mg""	""Chlorpromazine""	""Antipsychotics""	""Gold""",
"""79163""",UNKNOWN,true,"""Sertraline 50mg tablets (Kent Pharma (UK) Ltd)""	""Oral tablet""	""Oral""	""Sertraline""	""50mg""	""Sertraline""	""Antidepressants""	""Gold""",
"""74855""",UNKNOWN,true,"""Olanzapine 20mg orodispersible tablets (Teva UK Ltd)""	""Orodispersible tablet""	""Oral""	""Olanzapine""	""20mg""	""Olanzapine""	""Antipsychotics""	""Gold""",
"""4234""",UNKNOWN,true,"""Haloperidol 5mg/ml Injection""	""Injection""	""Subcutaneous Infusion""	""Haloperidol""	""5mg/ml""	""Haloperidol""	""Antipsychotics""	""Gold""",
"""182""",UNKNOWN,true,"""Tryptizol 10mg/ml Injection (Merck Sharp & Dohme Ltd)""	""Injection""	""Intramuscular""	""Amitriptyline""	""10mg/ml""	""Amitriptyline""	""Antidepressants""	""Gold""",
"""89680""",UNKNOWN,true,"""Risperdal 1mg/ml oral solution (DE Pharmaceuticals)""	""Oral solution""	""Oral""	""Risperidone""	""1mg/1ml""	""Risperidone""	""Antipsychotics""	""Gold""",
"""89407""",UNKNOWN,true,"""Trazodone 50mg capsules (IVAX Pharmaceuticals UK Ltd)""	""Oral capsule""	""Oral""	""Trazodone""	""50mg""	""Trazodone""	""Antidepressants""	""Gold""",
"""7910""",UNKNOWN,true,"""Tofranil 25mg tablets (Novartis Pharmaceuticals UK Ltd)""	""Oral tablet""	""Oral""	""Imipramine""	""25mg""	""Imipramine""	""Antidepressants""	""Gold""",
"""67631""",UNKNOWN,true,"""Lamotrigine 5mg dispersible tablets sugar free (PLIVA Pharma Ltd)""	""Dispersible tablet""	""Oral""	""Lamotrigine""	""5mg""	""Lamotrigine""	""Mood Stabilisers""	""Gold""",
"""68457""",UNKNOWN,true,"""Sodium valproate 300mg suppositories""	""Suppository""	""Rectal""	""Valproate""	""300mg""	""Valproate""	""Mood Stabilisers""	""Gold""",
"""87073""",UNKNOWN,true,"""Seroxat 20mg/10ml liquid (Lexon (UK) Ltd)""	""Oral suspension""	""Oral""	""Paroxetine""	""2mg/1ml""	""Paroxetine""	""Antidepressants""	""Gold""",
"""2532""",UNKNOWN,true,"""Surmontil 25mg tablets (Sanofi)""	""Oral tablet""	""Oral""	""Trimipramine""	""25mg""	""Trimipramine""	""Antidepressants""	""Gold""",
"""54826""",UNKNOWN,true,"""Sertraline 150mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Sertraline""	""30mg/1ml""	""Sertraline""	""Antidepressants""	""Gold""",
"""48185""",UNKNOWN,true,"""Mirtazapine 30mg orodispersible tablets (Almus Pharmaceuticals Ltd)""	""Orodispersible tablet""	""Oral""	""Mirtazapine""	""30mg""	""Mirtazapine""	""Antidepressants""	""Gold""",
"""34245""",UNKNOWN,true,"""Clomipramine 25mg capsules (A A H Pharmaceuticals Ltd)""	""Oral capsule""	""Oral""	""Clomipramine""	""25mg""	""Clomipramine""	""Antidepressants""	""Gold""",
"""82682""",UNKNOWN,true,"""Mirtazapine 15mg tablets (Relonchem Ltd)""	""Oral tablet""	""Oral""	""Mirtazapine""	""15mg""	""Mirtazapine""	""Antidepressants""	""Gold""",
"""32899""",UNKNOWN,true,"""Paroxetine 20mg tablets (Accord-UK Ltd)""	""Oral tablet""	""Oral""	""Paroxetine""	""20mg""	""Paroxetine""	""Antidepressants""	""Gold""",
"""70420""",UNKNOWN,true,"""Vencarm XL 150mg capsules (Aspire Pharma Ltd)""	""Modified-release capsule""	""Oral""	""Venlafaxine""	""150mg""	""Venlafaxine""	""Antidepressants""	""Gold""",
"""77607""",UNKNOWN,true,"""Sertraline 10mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Sertraline""	""2mg/1ml""	""Sertraline""	""Antidepressants""	""Gold""",
"""88474""",UNKNOWN,true,"""Sertraline 100mg/5ml concentrate for oral solution sugar free (Thame Laboratories Ltd)""	""Concentrate for oral solution""	""Oral""	""Sertraline""	""20mg/1ml""	""Sertraline""	""Antidepressants""	""Gold""",
"""14578""",UNKNOWN,true,"""Nortriptyline 30mg / Fluphenazine 1.5mg tablets""	""Oral tablet""	""Oral""	""Fluphenazine/Nortriptyline""	""30mg + 1.5mg""	""Fluphenazine/Nortriptyline""	""Antipsychotics, Antidepressants""	""Gold""",
"""77988""",UNKNOWN,true,"""Haloperidol 1.5mg tablets (Crescent Pharma Ltd)""	""Oral tablet""	""Oral""	""Haloperidol""	""1.5mg""	""Haloperidol""	""Antipsychotics""	""Gold""",
"""65879""",UNKNOWN,true,"""Amitriptyline 10mg tablets (Sigma Pharmaceuticals Plc)""	""Oral tablet""	""Oral""	""Amitriptyline""	""10mg""	""Amitriptyline""	""Antidepressants""	""Gold""",
"""15163""",UNKNOWN,true,"""Edronax 4mg tablets (Pfizer Ltd)""	""Oral tablet""	""Oral""	""Reboxetine""	""4mg""	""Reboxetine""	""Antidepressants""	""Gold""",
"""500""",UNKNOWN,true,"""Buccastem 3mg Tablet (Reckitt Benckiser Healthcare (UK) Ltd)""	""Buccal tablet""	""Buccal""	""Prochlorperazine""	""3mg""	""Prochlorperazine""	""Antipsychotics""	""Gold""",
"""43431""",UNKNOWN,true,"""Haloperidol 500microgram tablets (A A H Pharmaceuticals Ltd)""	""Oral tablet""	""Oral""	""Haloperidol""	""500microgram""	""Haloperidol""	""Antipsychotics""	""Gold""",
"""62681""",UNKNOWN,true,"""Dosulepin 75mg tablets (Sandoz Ltd)""	""Oral tablet""	""Oral""	""Dosulepin""	""75mg""	""Dosulepin""	""Antidepressants""	""Gold""",
"""78278""",UNKNOWN,true,"""Sertraline 12.5mg tablets""	""Oral tablet""	""Oral""	""Sertraline""	""12.5mg""	""Sertraline""	""Antidepressants""	""Gold""",
"""86790""",UNKNOWN,true,"""Paroxetine 20mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Paroxetine""	""4mg/1ml""	""Paroxetine""	""Antidepressants""	""Gold""",
"""40001""",UNKNOWN,true,"""Stemetil 5mg/5ml syrup (Sanofi)""	""Oral solution""	""Oral""	""Prochlorperazine""	""1mg/1ml""	""Prochlorperazine""	""Antipsychotics""	""Gold""",
"""79911""",UNKNOWN,true,"""Zalasta 2.5mg tablets (Krka UK Ltd)""	""Oral tablet""	""Oral""	""Olanzapine""	""2.5mg""	""Olanzapine""	""Antipsychotics""	""Gold""",
"""16969""",UNKNOWN,true,"""Yentreve 20mg gastro-resistant capsules (Eli Lilly and Company Ltd)""	""Gastro-resistant capsule""	""Oral""	""Duloxetine""	""20mg""	""Duloxetine""	""Antidepressants""	""Gold""",
"""89437""",UNKNOWN,true,"""Duloxetine 30mg gastro-resistant capsules (Rivopharm (UK) Ltd)""	""Gastro-resistant capsule""	""Oral""	""Duloxetine""	""30mg""	""Duloxetine""	""Antidepressants""	""Gold""",
"""7023""",UNKNOWN,true,"""Lamictal 100mg tablets (GlaxoSmithKline UK Ltd)""	""Oral tablet""	""Oral""	""Lamotrigine""	""100mg""	""Lamotrigine""	""Mood Stabilisers""	""Gold""",
"""81316""",UNKNOWN,true,"""Prochlorperazine 5mg tablets (Phoenix Healthcare Distribution Ltd)""	""Oral tablet""	""Oral""	""Prochlorperazine""	""5mg""	""Prochlorperazine""	""Antipsychotics""	""Gold""",
"""66413""",UNKNOWN,true,"""Sertraline 100mg tablets (Sun Pharma UK Ltd)""	""Oral tablet""	""Oral""	""Sertraline""	""100mg""	""Sertraline""	""Antidepressants""	""Gold""",
"""37800""",UNKNOWN,true,"""Carbamazepine 200mg Modified-release tablet (Lagap)""	""Modified-release tablet""	""Oral""	""Carbamazepine""	""200mg""	""Carbamazepine""	""Mood Stabilisers""	""Gold""",
"""35488""",UNKNOWN,true,"""Piportil Depot 100mg/2ml solution for injection ampoules (Sanofi)""	""Solution for injection""	""Intramuscular""	""Pipotiazine""	""50mg/1ml""	""Pipotiazine""	""Antipsychotics""	""Gold""",
"""4066""",UNKNOWN,true,"""Tegretol 400mg tablets (Novartis Pharmaceuticals UK Ltd)""	""Oral tablet""	""Oral""	""Carbamazepine""	""400mg""	""Carbamazepine""	""Mood Stabilisers""	""Gold""",
"""10434""",UNKNOWN,true,"""Largactil 25mg/5ml Oral solution (Hawgreen Ltd)""	""Oral solution""	""Oral""	""Chlorpromazine""	""5mg/1ml""	""Chlorpromazine""	""Antipsychotics""	""Gold""",
"""41428""",UNKNOWN,true,"""Denzapine 200mg tablets (Britannia Pharmaceuticals Ltd)""	""Oral tablet""	""Oral""	""Clozapine""	""200mg""	""Clozapine""	""Antipsychotics""	""Gold""",
"""21744""",UNKNOWN,true,"""Anquil 250microgram Tablet (Concord Pharmaceuticals Ltd)""	""Oral tablet""	""Oral""	""Benperidol""	""250microgram""	""Benperidol""	""Antipsychotics""	""Gold""",
