code,code_system,include,term,notes
"""medcode""",UNKNOWN,true,"""term""	""database""",
"""5689781000006117""",UNKNOWN,true,"""chronic alcohol abuse""	""Aurum""",
"""5801841000006114""",UNKNOWN,true,"""alcohol metabolism modifier allergy""	""Aurum""",
"""5827361000006119""",UNKNOWN,true,"""alcohol deterrent overdose""	""Aurum""",
"""5886961000006112""",UNKNOWN,true,"""abstinent alcoholic""	""Aurum""",
"""5887581000006113""",UNKNOWN,true,"""alcohol-induced cerebellar ataxia""	""Aurum""",
"""5981291000006110""",UNKNOWN,true,"""alcohol withdrawal-induced convulsion""	""Aurum""",
"""6006201000006119""",UNKNOWN,true,"""ingestible alcohol""	""Aurum""",
"""6047161000006116""",UNKNOWN,true,"""alcohol related optic neuropathy""	""Aurum""",
"""6221451000006112""",UNKNOWN,true,"""alcohol-related fit""	""Aurum""",
"""6221531000006118""",UNKNOWN,true,"""alcoholic cerebellar degeneration""	""Aurum""",
"""6221541000006111""",UNKNOWN,true,"""alcoholic cerebellar degeneration syndrome""	""Aurum""",
"""6354581000006114""",UNKNOWN,true,"""history of alcohol abuse""	""Aurum""",
"""6455201000006114""",UNKNOWN,true,"""substance use treatment: alcohol withdrawal""	""Aurum""",
"""6769881000006115""",UNKNOWN,true,"""alcohol abuse control""	""Aurum""",
"""6881361000006118""",UNKNOWN,true,"""suspected alcohol abuse""	""Aurum""",
"""6937401000006115""",UNKNOWN,true,"""ethyl alcohol""	""Aurum""",
"""6947461000006115""",UNKNOWN,true,"""alcoholic cirrhosis""	""Aurum""",
"""6947471000006110""",UNKNOWN,true,"""alcoholic liver cirrhosis""	""Aurum""",
"""7240391000006119""",UNKNOWN,true,"""alcohol abuse cessation behavior""	""Aurum""",
"""7264381000006117""",UNKNOWN,true,"""referral to specialist alcohol treatment service declined by patient""	""Aurum""",
"""7309181000006113""",UNKNOWN,true,"""alcohol-induced pancreatitis""	""Aurum""",
"""7309201000006114""",UNKNOWN,true,"""alcoholic pancreatitis""	""Aurum""",
"""7309211000006112""",UNKNOWN,true,"""inflammation of pancreas caused by alcohol""	""Aurum""",
"""7518451000006115""",UNKNOWN,true,"""thrombocytopaenia due to alcohol""	""Aurum""",
"""7518461000006118""",UNKNOWN,true,"""thrombocytopenia due to alcohol""	""Aurum""",
"""7518471000006113""",UNKNOWN,true,"""thrombocytopaenia caused by alcohol""	""Aurum""",
"""7613321000006119""",UNKNOWN,true,"""alcohol reduction programme""	""Aurum""",
"""7613331000006116""",UNKNOWN,true,"""alcohol reduction program""	""Aurum""",
"""7650111000006114""",UNKNOWN,true,"""exposure to alcohol""	""Aurum""",
"""7650131000006115""",UNKNOWN,true,"""fetal exposure to alcohol""	""Aurum""",
"""7683281000006111""",UNKNOWN,true,"""facilitation of alcohol abuse recovery""	""Aurum""",
"""7700651000006119""",UNKNOWN,true,"""chronic alcoholic liver disease""	""Aurum""",
"""7703061000006115""",UNKNOWN,true,"""acute on chronic alcoholic liver disease""	""Aurum""",
"""7706231000006114""",UNKNOWN,true,"""mild alcohol dependence""	""Aurum""",
"""7710581000006113""",UNKNOWN,true,"""severe alcohol dependence""	""Aurum""",
"""7725141000006111""",UNKNOWN,true,"""moderate alcohol dependence""	""Aurum""",
"""7785371000006113""",UNKNOWN,true,"""withdrawn from alcohol detoxification program""	""Aurum""",
"""7791891000006116""",UNKNOWN,true,"""disorder caused by alcohol""	""Aurum""",
"""7791901000006117""",UNKNOWN,true,"""alcohol induced disorder""	""Aurum""",
"""7821631000006114""",UNKNOWN,true,"""fibrosis of liver caused by alcohol""	""Aurum""",
"""7821641000006116""",UNKNOWN,true,"""alcoholic fibrosis of liver""	""Aurum""",
"""7848911000006115""",UNKNOWN,true,"""alcoholic duodenitis""	""Aurum""",
"""7849261000006118""",UNKNOWN,true,"""perceptual disturbances and seizures co-occurrent and due to alcohol withdrawal""	""Aurum""",
"""7849271000006113""",UNKNOWN,true,"""alcohol withdrawal with perceptual disturbances and seizures""	""Aurum""",
"""7849301000006110""",UNKNOWN,true,"""mood disorder with depressive symptoms caused by alcohol""	""Aurum""",
"""7858041000006119""",UNKNOWN,true,"""alcohol-related neurological disorder""	""Aurum""",
"""8002681000006115""",UNKNOWN,true,"""home office road traffic statistics - police venesection alcohol""	""Aurum""",
"""8041851000006114""",UNKNOWN,true,"""degenerative brain disorder caused by alcohol""	""Aurum""",
"""8041861000006111""",UNKNOWN,true,"""degenerative brain disorder due to alcohol""	""Aurum""",
"""8048151000006113""",UNKNOWN,true,"""chronic pancreatitis due to chronic alcoholism""	""Aurum""",
"""8088731000006112""",UNKNOWN,true,"""disorder due to alcohol abuse""	""Aurum""",
"""8088741000006119""",UNKNOWN,true,"""alcohol induced disorder co-occurrent and due to alcohol dependence""	""Aurum""",
"""8088751000006117""",UNKNOWN,true,"""alcohol dependence with alcohol induced disorder""	""Aurum""",
"""8121241000006115""",UNKNOWN,true,"""seen by counsellor for alcohol misuse""	""Aurum""",
"""8189681000006117""",UNKNOWN,true,"""[d]alcohol blood elevated""	""Aurum""",
"""8220581000006118""",UNKNOWN,true,"""alcohol related harm""	""Aurum""",
"""8242881000006116""",UNKNOWN,true,"""finding of alcohol drinking risk""	""Aurum""",
"""8243961000006112""",UNKNOWN,true,"""alcohol rehabilitation and detoxification care management""	""Aurum""",
"""8259601000006117""",UNKNOWN,true,"""referral to alcohol misuse clinic""	""Aurum""",
"""8367371000006114""",UNKNOWN,true,"""current view provisional problem description item 13 score - drug and alcohol difficulties""	""Aurum""",
"""8458711000006115""",UNKNOWN,true,"""ascites due to alcoholic cirrhosis""	""Aurum""",
"""8458751000006119""",UNKNOWN,true,"""ascites due to alcoholic hepatitis""	""Aurum""",
"""8460501000006118""",UNKNOWN,true,"""breath alcohol concentration""	""Aurum""",
"""12031691000006112""",UNKNOWN,true,"""alcoholic steatohepatitis""	""Aurum""",
"""12117371000006112""",UNKNOWN,true,"""referral to alcohol misuse service""	""Aurum""",
"""12456651000006117""",UNKNOWN,true,"""[v]alcohol rehabilitation""	""Aurum""",
"""12618991000006114""",UNKNOWN,true,"""signposting to drug and alcohol support service""	""Aurum""",
"""13667221000006114""",UNKNOWN,true,"""psychotic behaviour caused by ingestible alcohol""	""Aurum""",
"""13770661000006117""",UNKNOWN,true,"""referral to alcoholism rehabilitation service""	""Aurum""",
"""13803461000006118""",UNKNOWN,true,"""allergy to wool alcohol""	""Aurum""",
"""13929361000006112""",UNKNOWN,true,"""alcohol detoxification""	""Aurum""",
"""13938641000006112""",UNKNOWN,true,"""acute alcoholic myopathy""	""Aurum""",
"""13943151000006112""",UNKNOWN,true,"""cognitive impairment caused by alcohol""	""Aurum""",
"""13996301000006113""",UNKNOWN,true,"""seen by community alcohol team""	""Aurum""",
"""14146131000006111""",UNKNOWN,true,"""estimated volume of intake of alcoholic cider in 24 hours""	""Aurum""",
"""14146421000006116""",UNKNOWN,true,"""oesophageal varices due to cirrhosis of liver caused by alcohol""	""Aurum""",
"""14447031000006112""",UNKNOWN,true,"""acute alcohol intoxication""	""Aurum""",
"""14798841000006110""",UNKNOWN,true,"""alcohol-induced psychosis""	""Aurum""",
"""14798871000006119""",UNKNOWN,true,"""alcoholic cardiomyopathy""	""Aurum""",
"""14798891000006118""",UNKNOWN,true,"""dilated cardiomyopathy caused by alcohol""	""Aurum""",
"""14799161000006114""",UNKNOWN,true,"""cognitive impairment caused by alcohol""	""Aurum""",
"""14799211000006117""",UNKNOWN,true,"""alcoholic steatohepatitis""	""Aurum""",
"""14799371000006117""",UNKNOWN,true,"""alcohol-induced organic mental disorder""	""Aurum""",
"""14801901000006114""",UNKNOWN,true,"""history of alcohol withdrawal syndrome""	""Aurum""",
"""15023211000006116""",UNKNOWN,true,"""toxic effect of substance with alcohol structure""	""Aurum""",
"""15071771000006119""",UNKNOWN,true,"""substance with alcohol structure""	""Aurum""",
"""15072601000006111""",UNKNOWN,true,"""alcohol withdrawal without complication""	""Aurum""",
"""15079111000006113""",UNKNOWN,true,"""alcohol withdrawal""	""Aurum""",
"""15325021000006118""",UNKNOWN,true,"""oesophageal varices due to alcoholic cirrhosis of liver""	""Aurum""",
"""15505101000006117""",UNKNOWN,true,"""alcoholics anonymous""	""Aurum""",
"""16074141000006111""",UNKNOWN,true,"""harmful pattern of use of alcohol""	""Aurum""",
"""16079371000006117""",UNKNOWN,true,"""episodic nondependent harmful pattern of use of alcohol""	""Aurum""",
"""16083951000006115""",UNKNOWN,true,"""nondependent harmful pattern of use of alcohol""	""Aurum""",
"""64389""",UNKNOWN,true,"""[x]ment & behav dis due use alcohol: unsp ment & behav dis""	""Gold""",
"""36748""",UNKNOWN,true,"""alcoholic encephalopathy""	""Gold""",
"""94553""",UNKNOWN,true,"""referral to specialist alcohol treatment service""	""Gold""",
"""9489""",UNKNOWN,true,"""under care of community alcohol team""	""Gold""",
"""2925""",UNKNOWN,true,"""alcoholic polyneuropathy""	""Gold""",
"""31569""",UNKNOWN,true,"""nondependent alcohol abuse in remission""	""Gold""",
"""24984""",UNKNOWN,true,"""alcohol-induced chronic pancreatitis""	""Gold""",
"""41920""",UNKNOWN,true,"""alcohol amnestic syndrome nos""	""Gold""",
"""12983""",UNKNOWN,true,"""ex-very heavy drinker-(>9u/d)""	""Gold""",
"""16225""",UNKNOWN,true,"""alcohol withdrawal delirium""	""Gold""",
"""12985""",UNKNOWN,true,"""moderate drinker""	""Gold""",
"""48241""",UNKNOWN,true,"""[x] adverse reaction to alcohol deterrents""	""Gold""",
"""19401""",UNKNOWN,true,"""binge drinker""	""Gold""",
"""24485""",UNKNOWN,true,"""chronic alcoholism in remission""	""Gold""",
"""32964""",UNKNOWN,true,"""alcohol abuse monitoring""	""Gold""",
"""33670""",UNKNOWN,true,"""other alcoholic psychosis""	""Gold""",
"""19494""",UNKNOWN,true,"""hazardous alcohol use""	""Gold""",
"""8388""",UNKNOWN,true,"""[v]alcohol rehabilitation""	""Gold""",
"""26323""",UNKNOWN,true,"""[x]alcoholic dementia nos""	""Gold""",
"""37691""",UNKNOWN,true,"""[x]chronic alcoholic brain syndrome""	""Gold""",
"""30404""",UNKNOWN,true,"""alcoholic paranoia""	""Gold""",
"""12982""",UNKNOWN,true,"""alcohol intake above recommended sensible limits""	""Gold""",
"""25066""",UNKNOWN,true,"""[x]delirium, not induced by alcohol+other psychoactive subs""	""Gold""",
"""21879""",UNKNOWN,true,"""[x]mental and behav dis due to use of alcohol: harmful use""	""Gold""",
"""45169""",UNKNOWN,true,"""[x]men & behav dis due to use alcohol: oth men & behav dis""	""Gold""",
"""27518""",UNKNOWN,true,"""hangover (alcohol)""	""Gold""",
"""3782""",UNKNOWN,true,"""intoxication - alcohol""	""Gold""",
"""33635""",UNKNOWN,true,"""chronic alcoholism nos""	""Gold""",
"""1618""",UNKNOWN,true,"""heavy drinker - 7-9u/day""	""Gold""",
"""4915""",UNKNOWN,true,"""alcoholic cardiomyopathy""	""Gold""",
"""47555""",UNKNOWN,true,"""cerebral degeneration due to alcoholism""	""Gold""",
"""109105""",UNKNOWN,true,"""refer to mh services deferred until alcohol misuse resolved""	""Gold""",
"""24735""",UNKNOWN,true,"""o/e - breath - alcohol smell""	""Gold""",
"""65754""",UNKNOWN,true,"""alcohol-induced pseudo-cushing's syndrome""	""Gold""",
"""99877""",UNKNOWN,true,"""feels should cut down drinking""	""Gold""",
"""96053""",UNKNOWN,true,"""brief intervention for excessive alcohol consumptn completed""	""Gold""",
"""7123""",UNKNOWN,true,"""[v]personal history of alcoholism""	""Gold""",
"""27414""",UNKNOWN,true,"""non-alcoholic amnestic syndrome""	""Gold""",
"""21713""",UNKNOWN,true,"""alcoholic fibrosis and sclerosis of liver""	""Gold""",
"""26106""",UNKNOWN,true,"""episodic chronic alcoholism""	""Gold""",
"""5740""",UNKNOWN,true,"""acute alcoholic intoxication in alcoholism""	""Gold""",
"""108644""",UNKNOWN,true,"""in-house alcohol detoxification""	""Gold""",
"""19217""",UNKNOWN,true,"""alcohol causing toxic effect""	""Gold""",
"""5758""",UNKNOWN,true,"""[x]chronic alcoholism""	""Gold""",
"""73876""",UNKNOWN,true,"""[x]alcohol deterrents caus adverse effects in therapeut use""	""Gold""",
"""59574""",UNKNOWN,true,"""acute alcoholic intoxication in remission, in alcoholism""	""Gold""",
"""109675""",UNKNOWN,true,"""hospital alcohol liaison team report received""	""Gold""",
"""8430""",UNKNOWN,true,"""h/o: alcoholism""	""Gold""",
"""55536""",UNKNOWN,true,"""ethyl alcohol causing toxic effect nos""	""Gold""",
"""44299""",UNKNOWN,true,"""[x]mental & behav dis due to use alcohol: acute intoxication""	""Gold""",
"""11106""",UNKNOWN,true,"""korsakov's alcoholic psychosis with peripheral neuritis""	""Gold""",
"""56947""",UNKNOWN,true,"""continuous acute alcoholic intoxication in alcoholism""	""Gold""",
"""10161""",UNKNOWN,true,"""o/e - alcoholic breath""	""Gold""",
"""31443""",UNKNOWN,true,"""chronic alcoholism""	""Gold""",
"""103069""",UNKNOWN,true,"""[x]acc poison/expos alcohol school/pub admin area""	""Gold""",
"""12442""",UNKNOWN,true,"""alcohol disorder monitoring""	""Gold""",
"""95181""",UNKNOWN,true,"""alcohol reduction programme""	""Gold""",
"""7746""",UNKNOWN,true,"""nondependent alcohol abuse""	""Gold""",
"""57939""",UNKNOWN,true,"""pathological alcohol intoxication""	""Gold""",
"""57714""",UNKNOWN,true,"""alcohol dependence with acute alcoholic intoxication""	""Gold""",
"""23610""",UNKNOWN,true,"""nondependent alcohol abuse, continuous""	""Gold""",
"""8363""",UNKNOWN,true,"""oesophageal varices in alcoholic cirrhosis of the liver""	""Gold""",
"""110382""",UNKNOWN,true,"""withdrawn from alcohol detoxification programme""	""Gold""",
"""21624""",UNKNOWN,true,"""episodic acute alcoholic intoxication in alcoholism""	""Gold""",
"""16587""",UNKNOWN,true,"""[v]problems related to lifestyle alcohol use""	""Gold""",
"""33839""",UNKNOWN,true,"""cerebellar ataxia due to alcoholism""	""Gold""",
"""23835""",UNKNOWN,true,"""korsakoff's non-alcoholic psychosis""	""Gold""",
"""39327""",UNKNOWN,true,"""[x]mental and behav dis due to use alcohol: dependence syndr""	""Gold""",
"""18156""",UNKNOWN,true,"""alcoholics anonymous""	""Gold""",
"""65932""",UNKNOWN,true,"""[x]alcoholic jealousy""	""Gold""",
"""6467""",UNKNOWN,true,"""[x]alcoholic hallucinosis""	""Gold""",
"""17607""",UNKNOWN,true,"""[x]alcoholic psychosis nos""	""Gold""",
"""109108""",UNKNOWN,true,"""alcohol dependence resolved""	""Gold""",
"""39799""",UNKNOWN,true,"""[x]mental and behav dis due to use alcohol: amnesic syndrome""	""Gold""",
"""32927""",UNKNOWN,true,"""[x]alcohol withdrawal-induced seizure""	""Gold""",
"""8999""",UNKNOWN,true,"""heavy drinker""	""Gold""",
"""115844""",UNKNOWN,true,"""alcohol twelve step programme""	""Gold""",
"""46677""",UNKNOWN,true,"""alcohol withdrawal regime""	""Gold""",
"""96993""",UNKNOWN,true,"""referral to alcohol brief intervention service""	""Gold""",
"""38061""",UNKNOWN,true,"""alcohol induced hallucinations""	""Gold""",
"""5611""",UNKNOWN,true,"""[x]mental and behavioural disorders due to use of alcohol""	""Gold""",
"""9508""",UNKNOWN,true,"""[x]acute alcoholic drunkenness""	""Gold""",
"""28150""",UNKNOWN,true,"""nondependent alcohol abuse nos""	""Gold""",
"""97680""",UNKNOWN,true,"""declined referral to specialist alcohol treatment service""	""Gold""",
"""56410""",UNKNOWN,true,"""delivery of rehabilitation for alcohol addiction""	""Gold""",
"""67651""",UNKNOWN,true,"""alcoholic psychosis nos""	""Gold""",
"""28780""",UNKNOWN,true,"""[x]alcohol addiction""	""Gold""",
"""31742""",UNKNOWN,true,"""alcoholic myopathy""	""Gold""",
"""36499""",UNKNOWN,true,"""alcohol causing toxic effect nos""	""Gold""",
"""16725""",UNKNOWN,true,"""cirrhosis - non alcoholic""	""Gold""",
"""7943""",UNKNOWN,true,"""alcoholic hepatitis""	""Gold""",
"""16237""",UNKNOWN,true,"""alcoholic psychoses""	""Gold""",
"""19495""",UNKNOWN,true,"""ex-moderate drinker - (3-6u/d)""	""Gold""",
"""94670""",UNKNOWN,true,"""alcohol misuse""	""Gold""",
"""69407""",UNKNOWN,true,"""[x]pois/exp ?intent alcohol school/pub admin area""	""Gold""",
"""2081""",UNKNOWN,true,"""alcoholism""	""Gold""",
"""1399""",UNKNOWN,true,"""alcohol problem drinking""	""Gold""",
"""9849""",UNKNOWN,true,"""referral to community alcohol team""	""Gold""",
"""10691""",UNKNOWN,true,"""alcoholic fatty liver""	""Gold""",
"""12353""",UNKNOWN,true,"""[x]mental & behav dis due to use alcohol: psychotic disorder""	""Gold""",
"""4500""",UNKNOWN,true,"""korsakov's alcoholic psychosis""	""Gold""",
"""23978""",UNKNOWN,true,"""[x]evid of alcohol involv determind by level of intoxication""	""Gold""",
"""11670""",UNKNOWN,true,"""[x]korsakov's psychosis, alcohol induced""	""Gold""",
"""7545""",UNKNOWN,true,"""[v] alcohol use""	""Gold""",
"""95410""",UNKNOWN,true,"""[x]toxic effect of other alcohols""	""Gold""",
"""108164""",UNKNOWN,true,"""suspected binge eating disorder""	""Gold""",
"""68111""",UNKNOWN,true,"""other alcoholic psychosis nos""	""Gold""",
"""21650""",UNKNOWN,true,"""admitted to alcohol detoxification centre""	""Gold""",
"""2083""",UNKNOWN,true,"""alcohol detoxification""	""Gold""",
"""2082""",UNKNOWN,true,"""alcohol withdrawal syndrome""	""Gold""",
"""11740""",UNKNOWN,true,"""alcohol misuse - enhanced services administration""	""Gold""",
"""4506""",UNKNOWN,true,"""alcoholic gastritis""	""Gold""",
"""4743""",UNKNOWN,true,"""alcoholic cirrhosis of liver""	""Gold""",
"""30695""",UNKNOWN,true,"""harmful alcohol use""	""Gold""",
"""36296""",UNKNOWN,true,"""acute alcoholic intoxication in alcoholism nos""	""Gold""",
"""92908""",UNKNOWN,true,"""[x]accid poison/expos alcohol trade/service area""	""Gold""",
"""8984""",UNKNOWN,true,"""ethyl alcohol causing toxic effect""	""Gold""",
"""16455""",UNKNOWN,true,"""non-alcoholic cirrhosis nos""	""Gold""",
"""25110""",UNKNOWN,true,"""alcohol withdrawal hallucinosis""	""Gold""",
"""19493""",UNKNOWN,true,"""ex-heavy drinker - (7-9u/day)""	""Gold""",
"""967""",UNKNOWN,true,"""stopped drinking alcohol""	""Gold""",
"""12554""",UNKNOWN,true,"""referral to community drug and alcohol team""	""Gold""",
"""7602""",UNKNOWN,true,"""chronic alcoholic hepatitis""	""Gold""",
"""2084""",UNKNOWN,true,"""alcohol dependence syndrome""	""Gold""",
"""27342""",UNKNOWN,true,"""alcoholic dementia nos""	""Gold""",
"""104611""",UNKNOWN,true,"""alcohol-induced acute pancreatitis""	""Gold""",
"""54505""",UNKNOWN,true,"""other alcoholic dementia""	""Gold""",
"""110494""",UNKNOWN,true,"""alcohol harm reduction programme""	""Gold""",
"""20762""",UNKNOWN,true,"""alcohol amnestic syndrome""	""Gold""",
"""21412""",UNKNOWN,true,"""adverse reaction to alcohol deterrents""	""Gold""",
"""12984""",UNKNOWN,true,"""very heavy drinker""	""Gold""",
"""30162""",UNKNOWN,true,"""[x]alcoholic paranoia""	""Gold""",
"""3216""",UNKNOWN,true,"""acute alcoholic hepatitis""	""Gold""",
"""64409""",UNKNOWN,true,"""self-monitoring of alcohol intake""	""Gold""",
"""95944""",UNKNOWN,true,"""alcohol assesment declined - enhanced services admin""	""Gold""",
"""109668""",UNKNOWN,true,"""specialist alcohol treatment service signposted""	""Gold""",
"""110624""",UNKNOWN,true,"""alcohol relapse prevention""	""Gold""",
"""10463""",UNKNOWN,true,"""[x]intent self poison/exposure to alcohol""	""Gold""",
"""101543""",UNKNOWN,true,"""other alcohol causing toxic effect""	""Gold""",
"""6169""",UNKNOWN,true,"""alcohol dependence syndrome nos""	""Gold""",
"""12974""",UNKNOWN,true,"""nondependent alcohol abuse, episodic""	""Gold""",
"""26518""",UNKNOWN,true,"""binge eating""	""Gold""",
"""24064""",UNKNOWN,true,"""continuous chronic alcoholism""	""Gold""",
"""17330""",UNKNOWN,true,"""alcoholic hepatic failure""	""Gold""",
"""20514""",UNKNOWN,true,"""[x]mental and behav dis due to use alcohol: withdrawal state""	""Gold""",
"""63529""",UNKNOWN,true,"""alcohol misuse - enhanced service completed""	""Gold""",
"""322""",UNKNOWN,true,"""moderate drinker - 3-6u/day""	""Gold""",
"""12977""",UNKNOWN,true,"""very heavy drinker - >9u/day""	""Gold""",
"""38949""",UNKNOWN,true,"""attempts to counteract effects of bingeing""	""Gold""",
"""12970""",UNKNOWN,true,"""non drinker alcohol""	""Gold""",
"""17259""",UNKNOWN,true,"""[x]delirium tremens, alcohol induced""	""Gold""",
"""7389""",UNKNOWN,true,"""[x]acute / subacute confusional state, nonalcoholic""	""Gold""",
"""41983""",UNKNOWN,true,"""alcohol detoxification""	""Gold""",
"""84218""",UNKNOWN,true,"""disqualified from driving due to excess alcohol""	""Gold""",
"""102448""",UNKNOWN,true,"""higher risk drinking""	""Gold""",
"""96054""",UNKNOWN,true,"""extended intervention for excessive alcohol consumptn complt""	""Gold""",
"""37946""",UNKNOWN,true,"""chronic alcoholic brain syndrome""	""Gold""",
"""30604""",UNKNOWN,true,"""alcohol-induced epilepsy""	""Gold""",
"""29691""",UNKNOWN,true,"""aversion therapy - alcoholism""	""Gold""",
