code,code_system,include,term,notes
"""prodcodeid""",UNKNOWN,true,"""productname""	""formulation""	""route""	""ingredient""	""strength""	""BNFChapter""	""Antipsychotic""",
"""2658941000033110""",UNKNOWN,true,"""Sulpor 200mg/5ml oral solution""	""Oral solution""	""Oral""	""Sulpiride""	""40.000mg/1.000ml""	NA	""Sulpiride""",
"""2730641000033111""",UNKNOWN,true,"""Promazine Hydrochloride  Syrup  50 mg/5 ml""	""Oral solution""	""Oral""	""Promazine""	NA	NA	""Promazine""",
"""2758141000033116""",UNKNOWN,true,"""Haloperidol 200micrograms/ml oral solution sugar free""	""Oral solution""	""Oral""	""Haloperidol""	""200.000microgram/1.000ml""	""04020100""	""Haloperidol""",
"""2759641000033117""",UNKNOWN,true,"""Olanzapine 15mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Olanzapine""	""15.000mg""	""04020100""	""Olanzapine""",
"""2759741000033114""",UNKNOWN,true,"""Olanzapine 15mg oral lyophilisates sugar free""	""Oral lyophilisate""	""Oral""	""Olanzapine""	""15.000mg""	""04020100""	""Olanzapine""",
"""2759841000033116""",UNKNOWN,true,"""Zyprexa 15mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Olanzapine""	""15.000mg""	NA	""Olanzapine""",
"""2759941000033112""",UNKNOWN,true,"""Zyprexa 15mg Velotabs""	""Oral lyophilisate""	""Oral""	""Olanzapine""	""15.000mg""	NA	""Olanzapine""",
"""2779841000033118""",UNKNOWN,true,"""Risperdal Consta 25mg powder and solvent for prolonged-release suspension for injection vials""	""Powder and solvent for suspension for injection/ Powder and solvent for prolonged-release suspension for inj""	""Intramuscular""	""Risperidone""	""25.000mg""	NA	""Risperidone""",
"""2779941000033114""",UNKNOWN,true,"""Risperdal Consta 37.5mg powder and solvent for prolonged-release suspension for injection vials""	""Powder and solvent for suspension for injection/ Powder and solvent for prolonged-release suspension for inj""	""Intramuscular""	""Risperidone""	""37.500mg""	NA	""Risperidone""",
"""2780041000033113""",UNKNOWN,true,"""Risperdal Consta 50mg powder and solvent for prolonged-release suspension for injection vials""	""Powder and solvent for suspension for injection/ Powder and solvent for prolonged-release suspension for inj""	""Intramuscular""	""Risperidone""	""50.000mg""	NA	""Risperidone""",
"""2780141000033112""",UNKNOWN,true,"""Risperidone 25mg powder and solvent for prolonged-release suspension for injection vials""	""Powder and solvent for suspension for injection/ Powder and solvent for prolonged-release suspension for inj""	""Intramuscular""	""Risperidone""	""25.000mg""	""04020200""	""Risperidone""",
"""2780241000033117""",UNKNOWN,true,"""Risperidone 37.5mg powder and solvent for prolonged-release suspension for injection vials""	""Powder and solvent for suspension for injection/ Powder and solvent for prolonged-release suspension for inj""	""Intramuscular""	""Risperidone""	""37.500mg""	""04020200""	""Risperidone""",
"""2780341000033110""",UNKNOWN,true,"""Risperidone 50mg powder and solvent for prolonged-release suspension for injection vials""	""Powder and solvent for suspension for injection/ Powder and solvent for prolonged-release suspension for inj""	""Intramuscular""	""Risperidone""	""50.000mg""	""04020200""	""Risperidone""",
"""2835141000033114""",UNKNOWN,true,"""Amisulpride 100mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Amisulpride""	""100.000mg""	""04020100""	""Amisulpride""",
"""2835241000033119""",UNKNOWN,true,"""Solian 100 tablets""	""Tablet/ Oral Tablet""	""Oral""	""Amisulpride""	""100.000mg""	NA	""Amisulpride""",
"""2868841000033116""",UNKNOWN,true,"""Risperidone 1mg orodispersible tablets sugar free""	""Orodispersible tablet""	""Oral""	""Risperidone""	""1.000mg""	""04020100""	""Risperidone""",
"""2868941000033112""",UNKNOWN,true,"""Risperidone 2mg orodispersible tablets sugar free""	""Orodispersible tablet""	""Oral""	""Risperidone""	""2.000mg""	""04020100""	""Risperidone""",
"""2869041000033115""",UNKNOWN,true,"""Risperdal Quicklet 1mg orodispersible tablets""	""Orodispersible tablet""	""Oral""	""Risperidone""	""1.000mg""	NA	""Risperidone""",
"""2869141000033116""",UNKNOWN,true,"""Risperdal Quicklet 2mg orodispersible tablets""	""Orodispersible tablet""	""Oral""	""Risperidone""	""2.000mg""	NA	""Risperidone""",
"""2929741000033118""",UNKNOWN,true,"""Haloperidol 5mg/1ml solution for injection ampoules""	""Solution for injection""	""Intravenous/ Intramuscular""	""Haloperidol""	""5.000mg/1.000ml""	""04020100""	""Haloperidol""",
"""2929841000033111""",UNKNOWN,true,"""Haldol 5mg/1ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Haloperidol""	""5.000mg/1.000ml""	NA	""Haloperidol""",
"""2944041000033118""",UNKNOWN,true,"""Stemetil 12.5mg/1ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Prochlorperazine""	""12.500mg/1.000ml""	NA	""Prochlorperazine""",
"""2969141000033110""",UNKNOWN,true,"""Buccastem M 3mg tablets""	""Buccal tablet""	""Buccal""	""Prochlorperazine""	""3.000mg""	NA	""Prochlorperazine""",
"""2975841000033113""",UNKNOWN,true,"""Quetiapine 300mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Quetiapine""	""300.000mg""	""04020100""	""Quetiapine""",
"""2975941000033117""",UNKNOWN,true,"""Seroquel 300mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Quetiapine""	""300.000mg""	NA	""Quetiapine""",
"""3030841000033118""",UNKNOWN,true,"""Olanzapine 10mg powder for solution for injection vials""	""Powder for solution for injection""	""Intramuscular""	""Olanzapine""	""10.000mg""	""04020100""	""Olanzapine""",
"""3063441000033119""",UNKNOWN,true,"""Levomepromazine 25mg/1ml solution for injection ampoules""	""Solution for injection""	""Subcutaneous/ Intravenous/ Intramuscular""	""Levomepromazine""	""25.000mg/1.000ml""	""04020100""	""Levomepromazine""",
"""3063541000033118""",UNKNOWN,true,"""Levomepromazine 25mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Levomepromazine""	""25.000mg""	""04020100""	""Levomepromazine""",
"""3063641000033117""",UNKNOWN,true,"""Levomepromazine 6mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Levomepromazine""	""6.000mg""	""04020100""	""Levomepromazine""",
"""3090541000033111""",UNKNOWN,true,"""Flupentixol 50mg/0.5ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Flupentixol""	""100.000mg/1.000ml""	""04020200""	""Flupentixol""",
"""3090641000033112""",UNKNOWN,true,"""Flupentixol 100mg/1ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Flupentixol""	""100.000mg/1.000ml""	""04020200""	""Flupentixol""",
"""3090741000033115""",UNKNOWN,true,"""Flupentixol 200mg/1ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Flupentixol""	""200.000mg/1.000ml""	""04020200""	""Flupentixol""",
"""3090841000033113""",UNKNOWN,true,"""Flupentixol 20mg/1ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Flupentixol""	""20.000mg/1.000ml""	""04020200""	""Flupentixol""",
"""3090941000033117""",UNKNOWN,true,"""Flupentixol 40mg/2ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Flupentixol""	""20.000mg/1.000ml""	""04020200""	""Flupentixol""",
"""3091041000033110""",UNKNOWN,true,"""Flupentixol 1mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Flupentixol""	""1.000mg""	""04030400""	""Flupentixol""",
"""3091141000033114""",UNKNOWN,true,"""Flupentixol 500microgram tablets""	""Tablet/ Oral Tablet""	""Oral""	""Flupentixol""	""500.000microgram""	""04030400""	""Flupentixol""",
"""3091241000033119""",UNKNOWN,true,"""Flupentixol 3mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Flupentixol""	""3.000mg""	""04020100""	""Flupentixol""",
"""3103841000033110""",UNKNOWN,true,"""Pipotiazine 100mg/2ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Pipotiazine""	""50.000mg/1.000ml""	""04020200""	""Pipotiazine""",
"""3104041000033117""",UNKNOWN,true,"""Pipotiazine 50mg/1ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Pipotiazine""	""50.000mg/1.000ml""	""04020200""	""Pipotiazine""",
"""3108841000033119""",UNKNOWN,true,"""Prochlorperazine 5mg effervescent granules sachets sugar free""	""Effervescent granules""	""Oral""	""Prochlorperazine""	""5.000mg""	""04060000""	""Prochlorperazine""",
"""3108941000033110""",UNKNOWN,true,"""Prochlorperazine 12.5mg/1ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Prochlorperazine""	""12.500mg/1.000ml""	""04060000""	""Prochlorperazine""",
"""3109141000033119""",UNKNOWN,true,"""Prochlorperazine 5mg/5ml oral solution""	""Oral solution""	""Oral""	""Prochlorperazine""	""1.000mg/1.000ml""	""04060000""	""Prochlorperazine""",
"""3137541000033113""",UNKNOWN,true,"""Aripiprazole 10mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Aripiprazole""	""10.000mg""	""04020100""	""Aripiprazole""",
"""3137641000033114""",UNKNOWN,true,"""Aripiprazole 15mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Aripiprazole""	""15.000mg""	""04020100""	""Aripiprazole""",
"""3137741000033117""",UNKNOWN,true,"""Aripiprazole 30mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Aripiprazole""	""30.000mg""	""04020100""	""Aripiprazole""",
"""3137841000033110""",UNKNOWN,true,"""Abilify 10mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Aripiprazole""	""10.000mg""	NA	""Aripiprazole""",
"""3137941000033119""",UNKNOWN,true,"""Abilify 15mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Aripiprazole""	""15.000mg""	NA	""Aripiprazole""",
"""3138041000033116""",UNKNOWN,true,"""Abilify 30mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Aripiprazole""	""30.000mg""	NA	""Aripiprazole""",
"""3141141000033114""",UNKNOWN,true,"""Stelazine Forte 1mg/ml oral solution""	""Oral solution""	""Oral""	""Trifluoperazine""	""1.000mg/1.000ml""	NA	""Trifluoperazine""",
"""3158941000033116""",UNKNOWN,true,"""Denzapine 25mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Clozapine""	""25.000mg""	NA	""Clozapine""",
"""3159041000033113""",UNKNOWN,true,"""Denzapine 100mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Clozapine""	""100.000mg""	NA	""Clozapine""",
"""3179941000033111""",UNKNOWN,true,"""Nortriptyline 10mg / Fluphenazine 500microgram tablets""	""Tablet/ Oral Tablet""	""Oral""	""Fluphenazine""	""500.000microgram + 10.000mg""	""04030100""	""Fluphenazine""",
"""3180441000033118""",UNKNOWN,true,"""Amitriptyline 25mg / Perphenazine 2mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Perphenazine""	""25.000mg + 2.000mg""	""04030100""	""Perphenazine""",
"""3180541000033117""",UNKNOWN,true,"""Amitriptyline 10mg / Perphenazine 2mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Perphenazine""	""10.000mg + 2.000mg""	""04030100""	""Perphenazine""",
"""3225241000033118""",UNKNOWN,true,"""Aripiprazole 5mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Aripiprazole""	""5.000mg""	""04020100""	""Aripiprazole""",
"""3225341000033111""",UNKNOWN,true,"""Abilify 5mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Aripiprazole""	""5.000mg""	NA	""Aripiprazole""",
"""3226341000033115""",UNKNOWN,true,"""Zaponex 25mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Clozapine""	""25.000mg""	NA	""Clozapine""",
"""3226441000033114""",UNKNOWN,true,"""Zaponex 100mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Clozapine""	""100.000mg""	NA	""Clozapine""",
"""3246041000033119""",UNKNOWN,true,"""Risperidone 500microgram orodispersible tablets sugar free""	""Orodispersible tablet""	""Oral""	""Risperidone""	""500.000microgram""	""04020100""	""Risperidone""",
"""3246141000033115""",UNKNOWN,true,"""Risperdal Quicklet 500microgram orodispersible tablets""	""Orodispersible tablet""	""Oral""	""Risperidone""	""500.000microgram""	NA	""Risperidone""",
"""3849441000033112""",UNKNOWN,true,"""Chlorpromazine 50mg/5ml oral solution""	""Oral solution""	""Oral""	""Chlorpromazine""	""10.000mg/1.000ml""	""04020100""	""Chlorpromazine""",
"""3858941000033110""",UNKNOWN,true,"""Chlorpromazine 25mg/1ml solution for injection ampoules""	""Solution for injection""	""Intravenous/ Intramuscular""	""Chlorpromazine""	""25.000mg/1.000ml""	""04020100""	""Chlorpromazine""",
"""3866541000033110""",UNKNOWN,true,"""Olanzapine 20mg oral lyophilisates sugar free""	""Oral lyophilisate""	""Oral""	""Olanzapine""	""20.000mg""	""04020100""	""Olanzapine""",
"""3866641000033111""",UNKNOWN,true,"""Zyprexa 20mg Velotabs""	""Oral lyophilisate""	""Oral""	""Olanzapine""	""20.000mg""	NA	""Olanzapine""",
"""3892541000033114""",UNKNOWN,true,"""Olanzapine 2.5mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Olanzapine""	""500.000microgram/1.000ml""	""04020100""	""Olanzapine""",
"""3950341000033115""",UNKNOWN,true,"""Aripiprazole 10mg orodispersible tablets sugar free""	""Orodispersible tablet""	""Oral""	""Aripiprazole""	""10.000mg""	""04020100""	""Aripiprazole""",
"""3950441000033114""",UNKNOWN,true,"""Aripiprazole 15mg orodispersible tablets sugar free""	""Orodispersible tablet""	""Oral""	""Aripiprazole""	""15.000mg""	""04020100""	""Aripiprazole""",
"""3950541000033110""",UNKNOWN,true,"""Aripiprazole 1mg/ml oral solution""	""Oral solution""	""Oral""	""Aripiprazole""	""1.000mg/1.000ml""	""04020100""	""Aripiprazole""",
"""3950641000033111""",UNKNOWN,true,"""Abilify 10mg orodispersible tablets""	""Orodispersible tablet""	""Oral""	""Aripiprazole""	""10.000mg""	NA	""Aripiprazole""",
"""3950741000033119""",UNKNOWN,true,"""Abilify 15mg orodispersible tablets""	""Orodispersible tablet""	""Oral""	""Aripiprazole""	""15.000mg""	NA	""Aripiprazole""",
"""3950841000033112""",UNKNOWN,true,"""Abilify 1mg/ml oral solution""	""Oral solution""	""Oral""	""Aripiprazole""	""1.000mg/1.000ml""	NA	""Aripiprazole""",
"""3996241000033117""",UNKNOWN,true,"""Olanzapine 20mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Olanzapine""	""20.000mg""	""04020100""	""Olanzapine""",
"""3996341000033110""",UNKNOWN,true,"""Zyprexa 20mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Olanzapine""	""20.000mg""	NA	""Olanzapine""",
"""4012041000033116""",UNKNOWN,true,"""Risperidone 3mg orodispersible tablets sugar free""	""Orodispersible tablet""	""Oral""	""Risperidone""	""3.000mg""	""04020100""	""Risperidone""",
"""4012141000033117""",UNKNOWN,true,"""Risperidone 4mg orodispersible tablets sugar free""	""Orodispersible tablet""	""Oral""	""Risperidone""	""4.000mg""	""04020100""	""Risperidone""",
"""4012241000033112""",UNKNOWN,true,"""Risperdal Quicklet 3mg orodispersible tablets""	""Orodispersible tablet""	""Oral""	""Risperidone""	""3.000mg""	NA	""Risperidone""",
"""4012341000033119""",UNKNOWN,true,"""Risperdal Quicklet 4mg orodispersible tablets""	""Orodispersible tablet""	""Oral""	""Risperidone""	""4.000mg""	NA	""Risperidone""",
"""4133841000033118""",UNKNOWN,true,"""Quetiapine  Oral Suspension Sugar Free  12.5 mg/5 ml""	""Oral suspension""	""Oral""	""Quetiapine""	NA	NA	""Quetiapine""",
"""4148441000033110""",UNKNOWN,true,"""Chlorpromazine  Capsules  10 mg""	""Capsule""	""Oral""	""Chlorpromazine""	NA	NA	""Chlorpromazine""",
"""4200641000033118""",UNKNOWN,true,"""Paliperidone 3mg modified-release tablets""	""Modified-release tablet""	""Oral""	""Paliperidone""	""3.000mg""	""04020100""	""Paliperidone""",
"""4200741000033110""",UNKNOWN,true,"""Paliperidone 6mg modified-release tablets""	""Modified-release tablet""	""Oral""	""Paliperidone""	""6.000mg""	""04020100""	""Paliperidone""",
"""4200841000033117""",UNKNOWN,true,"""Paliperidone 9mg modified-release tablets""	""Modified-release tablet""	""Oral""	""Paliperidone""	""9.000mg""	""04020100""	""Paliperidone""",
"""4200941000033113""",UNKNOWN,true,"""Invega 3mg modified-release tablets""	""Modified-release tablet""	""Oral""	""Paliperidone""	""3.000mg""	NA	""Paliperidone""",
"""4201041000033115""",UNKNOWN,true,"""Invega 6mg modified-release tablets""	""Modified-release tablet""	""Oral""	""Paliperidone""	""6.000mg""	NA	""Paliperidone""",
"""4201141000033116""",UNKNOWN,true,"""Invega 9mg modified-release tablets""	""Modified-release tablet""	""Oral""	""Paliperidone""	""9.000mg""	NA	""Paliperidone""",
"""4422541000033110""",UNKNOWN,true,"""Quetiapine 100mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Quetiapine""	""20.000mg/1.000ml""	""04020100""	""Quetiapine""",
"""4424541000033119""",UNKNOWN,true,"""Haloperidol 5mg/5ml oral solution""	""Oral solution""	""Oral""	""Haloperidol""	""1.000mg/1.000ml""	""04020100""	""Haloperidol""",
"""4456741000033117""",UNKNOWN,true,"""Aripiprazole 9.75mg/1.3ml solution for injection vials""	""Solution for injection""	""Intramuscular""	""Aripiprazole""	""7.500mg/1.000ml""	""04020100""	""Aripiprazole""",
"""4456841000033110""",UNKNOWN,true,"""Abilify 9.75mg/1.3ml solution for injection vials""	""Solution for injection""	""Intramuscular""	""Aripiprazole""	""7.500mg/1.000ml""	NA	""Aripiprazole""",
"""4591741000033114""",UNKNOWN,true,"""Quetiapine 50mg modified-release tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""50.000mg""	""04020100""	""Quetiapine""",
"""4591841000033116""",UNKNOWN,true,"""Quetiapine 200mg modified-release tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""200.000mg""	""04020100""	""Quetiapine""",
"""4591941000033112""",UNKNOWN,true,"""Quetiapine 300mg modified-release tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""300.000mg""	""04020100""	""Quetiapine""",
"""4592041000033118""",UNKNOWN,true,"""Quetiapine 400mg modified-release tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""400.000mg""	""04020100""	""Quetiapine""",
"""4592141000033119""",UNKNOWN,true,"""Seroquel XL 50mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""50.000mg""	NA	""Quetiapine""",
"""4592241000033114""",UNKNOWN,true,"""Seroquel XL 200mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""200.000mg""	NA	""Quetiapine""",
"""4592341000033116""",UNKNOWN,true,"""Seroquel XL 300mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""300.000mg""	NA	""Quetiapine""",
"""4592441000033110""",UNKNOWN,true,"""Seroquel XL 400mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""400.000mg""	NA	""Quetiapine""",
"""4940141000033119""",UNKNOWN,true,"""Amisulpride 25mg/5ml oral solution""	""Oral solution""	""Oral""	""Amisulpride""	""5.000mg/1.000ml""	""04020100""	""Amisulpride""",
"""5054641000033118""",UNKNOWN,true,"""Haloperidol 1mg/5ml oral solution""	""Oral solution""	""Oral""	""Haloperidol""	""200.000microgram/1.000ml""	""04020100""	""Haloperidol""",
"""5055241000033117""",UNKNOWN,true,"""Droperidol 2.5mg/1ml solution for injection ampoules""	""Solution for injection""	""Intravenous""	""Droperidol""	""2.500mg/1.000ml""	""04020100""	""Droperidol""",
"""5077641000033110""",UNKNOWN,true,"""Clozapine 50mg/ml oral suspension sugar free""	""Oral suspension""	""Oral""	""Clozapine""	""50.000mg/1.000ml""	""04020100""	""Clozapine""",
"""5077741000033118""",UNKNOWN,true,"""Denzapine 50mg/ml oral suspension""	""Oral suspension""	""Oral""	""Clozapine""	""50.000mg/1.000ml""	NA	""Clozapine""",
"""5077941000033115""",UNKNOWN,true,"""Clozapine 200mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Clozapine""	""200.000mg""	""04020100""	""Clozapine""",
"""5078041000033117""",UNKNOWN,true,"""Clozapine 50mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Clozapine""	""50.000mg""	""04020100""	""Clozapine""",
"""5078141000033118""",UNKNOWN,true,"""Denzapine 200mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Clozapine""	""200.000mg""	NA	""Clozapine""",
"""5078241000033113""",UNKNOWN,true,"""Denzapine 50mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Clozapine""	""50.000mg""	NA	""Clozapine""",
"""5565141000033118""",UNKNOWN,true,"""Zypadhera 300mg powder and solvent for prolonged-release suspension for injection vials""	""Powder and solvent for suspension for injection/ Powder and solvent for prolonged-release suspension for inj""	""Intramuscular""	""Olanzapine""	""300.000mg""	NA	""Olanzapine""",
"""5565241000033113""",UNKNOWN,true,"""Zypadhera 405mg powder and solvent for prolonged-release suspension for injection vials""	""Powder and solvent for suspension for injection/ Powder and solvent for prolonged-release suspension for inj""	""Intramuscular""	""Olanzapine""	""405.000mg""	NA	""Olanzapine""",
"""5575741000033110""",UNKNOWN,true,"""Olanzapine embonate 210mg powder and solvent for prolonged-release suspension for injection vials""	""Powder and solvent for suspension for injection/ Powder and solvent for prolonged-release suspension for inj""	""Intramuscular""	""Olanzapine""	""210.000mg""	""04020200""	""Olanzapine""",
"""5575841000033117""",UNKNOWN,true,"""Olanzapine embonate 300mg powder and solvent for prolonged-release suspension for injection vials""	""Powder and solvent for suspension for injection/ Powder and solvent for prolonged-release suspension for inj""	""Intramuscular""	""Olanzapine""	""300.000mg""	""04020200""	""Olanzapine""",
"""5575941000033113""",UNKNOWN,true,"""Olanzapine embonate 405mg powder and solvent for prolonged-release suspension for injection vials""	""Powder and solvent for suspension for injection/ Powder and solvent for prolonged-release suspension for inj""	""Intramuscular""	""Olanzapine""	""405.000mg""	""04020200""	""Olanzapine""",
"""5814341000033116""",UNKNOWN,true,"""Levomepromazine 2.5mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Levomepromazine""	""500.000microgram/1.000ml""	""04020100""	""Levomepromazine""",
"""5889741000033118""",UNKNOWN,true,"""Quetiapine 12.5mg/5ml oral solution""	""Oral solution""	""Oral""	""Quetiapine""	""2.500mg/1.000ml""	""04020100""	""Quetiapine""",
"""5889841000033111""",UNKNOWN,true,"""Quetiapine 12.5mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Quetiapine""	""2.500mg/1.000ml""	""04020100""	""Quetiapine""",
"""5890741000033111""",UNKNOWN,true,"""Haloperidol 1mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Haloperidol""	""200.000microgram/1.000ml""	""04020100""	""Haloperidol""",
"""5890941000033114""",UNKNOWN,true,"""Amisulpride 25mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Amisulpride""	""5.000mg/1.000ml""	""04020100""	""Amisulpride""",
"""5891141000033117""",UNKNOWN,true,"""Quetiapine 100mg/5ml oral solution""	""Oral solution""	""Oral""	""Quetiapine""	""20.000mg/1.000ml""	""04020100""	""Quetiapine""",
"""5909341000033112""",UNKNOWN,true,"""Quetiapine 150mg modified-release tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""150.000mg""	""04020100""	""Quetiapine""",
"""5909441000033118""",UNKNOWN,true,"""Seroquel XL 150mg tablets""	""Modified-release tablet""	""Oral""	""Quetiapine""	""150.000mg""	NA	""Quetiapine""",
"""5969441000033117""",UNKNOWN,true,"""Haloperidol 1.5mg/5ml oral solution""	""Oral solution""	""Oral""	""Haloperidol""	""300.000microgram/1.000ml""	""04020100""	""Haloperidol""",
"""5969541000033116""",UNKNOWN,true,"""Haloperidol 1.5mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Haloperidol""	""300.000microgram/1.000ml""	""04020100""	""Haloperidol""",
"""5969641000033115""",UNKNOWN,true,"""Haloperidol 250micrograms/5ml oral solution""	""Oral solution""	""Oral""	""Haloperidol""	""50.000microgram/1.000ml""	""04020100""	""Haloperidol""",
"""5969741000033112""",UNKNOWN,true,"""Haloperidol 250micrograms/5ml oral suspension""	""Oral suspension""	""Oral""	""Haloperidol""	""50.000microgram/1.000ml""	""04020100""	""Haloperidol""",
"""5974841000033112""",UNKNOWN,true,"""Quetiapine 25mg/5ml oral solution""	""Oral solution""	""Oral""	""Quetiapine""	""5.000mg/1.000ml""	""04020100""	""Quetiapine""",
"""5974941000033116""",UNKNOWN,true,"""Quetiapine 25mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Quetiapine""	""5.000mg/1.000ml""	""04020100""	""Quetiapine""",
"""5975041000033116""",UNKNOWN,true,"""Quetiapine 50mg/5ml oral solution""	""Oral solution""	""Oral""	""Quetiapine""	""10.000mg/1.000ml""	""04020100""	""Quetiapine""",
"""5975141000033117""",UNKNOWN,true,"""Quetiapine 50mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Quetiapine""	""10.000mg/1.000ml""	""04020100""	""Quetiapine""",
"""5993541000033117""",UNKNOWN,true,"""Haloperidol 5mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Haloperidol""	""1.000mg/1.000ml""	""04020100""	""Haloperidol""",
"""5997341000033118""",UNKNOWN,true,"""Olanzapine 2.5mg/5ml oral solution""	""Oral solution""	""Oral""	""Olanzapine""	""500.000microgram/1.000ml""	""04020100""	""Olanzapine""",
"""6359441000033116""",UNKNOWN,true,"""Paliperidone 50mg/0.5ml prolonged-release suspension for injection pre-filled syringes""	""Suspension for injection/ Prolonged-release suspension for injection""	""Intramuscular""	""Paliperidone""	""100.000mg/1.000ml""	""04020200""	""Paliperidone""",
"""6359541000033115""",UNKNOWN,true,"""Paliperidone 75mg/0.75ml prolonged-release suspension for injection pre-filled syringes""	""Suspension for injection/ Prolonged-release suspension for injection""	""Intramuscular""	""Paliperidone""	""100.000mg/1.000ml""	""04020200""	""Paliperidone""",
"""6359641000033119""",UNKNOWN,true,"""Paliperidone 100mg/1ml prolonged-release suspension for injection pre-filled syringes""	""Suspension for injection/ Prolonged-release suspension for injection""	""Intramuscular""	""Paliperidone""	""100.000mg/1.000ml""	""04020200""	""Paliperidone""",
"""6359741000033111""",UNKNOWN,true,"""Paliperidone 150mg/1.5ml prolonged-release suspension for injection pre-filled syringes""	""Suspension for injection/ Prolonged-release suspension for injection""	""Intramuscular""	""Paliperidone""	""100.000mg/1.000ml""	""04020200""	""Paliperidone""",
"""6359841000033118""",UNKNOWN,true,"""Xeplion 50mg/0.5ml prolonged-release suspension for injection pre-filled syringes""	""Suspension for injection/ Prolonged-release suspension for injection""	""Intramuscular""	""Paliperidone""	""100.000mg/1.000ml""	NA	""Paliperidone""",
"""6359941000033114""",UNKNOWN,true,"""Xeplion 75mg/0.75ml prolonged-release suspension for injection pre-filled syringes""	""Suspension for injection/ Prolonged-release suspension for injection""	""Intramuscular""	""Paliperidone""	""100.000mg/1.000ml""	NA	""Paliperidone""",
"""6360041000033112""",UNKNOWN,true,"""Xeplion 100mg/1ml prolonged-release suspension for injection pre-filled syringes""	""Suspension for injection/ Prolonged-release suspension for injection""	""Intramuscular""	""Paliperidone""	""100.000mg/1.000ml""	NA	""Paliperidone""",
"""6360141000033111""",UNKNOWN,true,"""Xeplion 150mg/1.5ml prolonged-release suspension for injection pre-filled syringes""	""Suspension for injection/ Prolonged-release suspension for injection""	""Intramuscular""	""Paliperidone""	""100.000mg/1.000ml""	NA	""Paliperidone""",
"""6443041000033115""",UNKNOWN,true,"""Asenapine 5mg sublingual tablets sugar free""	""Sublingual tablet""	""Sublingual""	""Asenapine""	""5.000mg""	""04020300""	""Asenapine""",
