code,code_system,include,term,notes
"""medcode""",UNKNOWN,true,"""term""	""group""	""database""",
"""13911951000006118""",UNKNOWN,true,"""Rapid cycling bipolar II disorder""	""bipolar""	""Aurum""",
"""14472391000006111""",UNKNOWN,true,"""Acute psychosis""	""other psychosis""	""Aurum""",
"""14745451000006113""",UNKNOWN,true,"""Early onset schizophrenia""	""schizophrenia""	""Aurum""",
"""14767591000006117""",UNKNOWN,true,"""Delusion of emitting foul body odour""	""other psychosis""	""Aurum""",
"""14795681000006111""",UNKNOWN,true,"""Psychotic disorder with insight present""	""other psychosis""	""Aurum""",
"""138421012""",UNKNOWN,true,"""agitated depression""	""depression""	""Aurum""",
"""251629019""",UNKNOWN,true,"""h/o: depression""	""depression""	""Aurum""",
"""253619019""",UNKNOWN,true,"""o/e - depressed""	""depression""	""Aurum""",
"""294824018""",UNKNOWN,true,"""single major depressive episode, unspecified""	""depression""	""Aurum""",
"""294826016""",UNKNOWN,true,"""moderate major depression, single episode""	""depression""	""Aurum""",
"""294828015""",UNKNOWN,true,"""single major depressive episode, severe, with psychosis""	""depression""	""Aurum""",
"""294831019""",UNKNOWN,true,"""single episode of major depression in full remission""	""depression""	""Aurum""",
"""294832014""",UNKNOWN,true,"""single major depressive episode nos""	""depression""	""Aurum""",
"""294836012""",UNKNOWN,true,"""recurrent major depressive episodes, unspecified""	""depression""	""Aurum""",
"""294837015""",UNKNOWN,true,"""recurrent major depressive episodes, mild""	""depression""	""Aurum""",
"""294838013""",UNKNOWN,true,"""recurrent major depressive episodes, moderate""	""depression""	""Aurum""",
"""294840015""",UNKNOWN,true,"""recurrent major depressive episodes, severe, with psychosis""	""depression""	""Aurum""",
"""294843018""",UNKNOWN,true,"""recurrent major depression in full remission""	""depression""	""Aurum""",
"""294844012""",UNKNOWN,true,"""recurrent depression""	""depression""	""Aurum""",
"""294845013""",UNKNOWN,true,"""recurrent major depressive episode nos""	""depression""	""Aurum""",
"""294894013""",UNKNOWN,true,"""atypical depressive disorder""	""depression""	""Aurum""",
"""294917018""",UNKNOWN,true,"""reactive depressive psychosis""	""depression""	""Aurum""",
"""294918011""",UNKNOWN,true,"""psychotic reactive depression""	""depression""	""Aurum""",
"""295494011""",UNKNOWN,true,"""brief depressive reaction nos""	""depression""	""Aurum""",
"""295535012""",UNKNOWN,true,"""depressive disorder""	""depression""	""Aurum""",
"""295537016""",UNKNOWN,true,"""chronic depression""	""depression""	""Aurum""",
"""296138013""",UNKNOWN,true,"""[x]moderate depressive episode""	""depression""	""Aurum""",
"""296180012""",UNKNOWN,true,"""[x]recurrent depressive disorder, current episode mild""	""depression""	""Aurum""",
"""296181011""",UNKNOWN,true,"""[x]recurrent depressive disorder, current episode moderate""	""depression""	""Aurum""",
"""296198011""",UNKNOWN,true,"""[x]recurrent depressive disorder, currently in remission""	""depression""	""Aurum""",
"""296199015""",UNKNOWN,true,"""[x]other recurrent depressive disorders""	""depression""	""Aurum""",
"""296207019""",UNKNOWN,true,"""[x]other persistent mood affective disorders""	""depression""	""Aurum""",
"""296208012""",UNKNOWN,true,"""[x]persistent mood affective disorder, unspecified""	""depression""	""Aurum""",
"""296209016""",UNKNOWN,true,"""[x]other mood affective disorders""	""depression""	""Aurum""",
"""296218019""",UNKNOWN,true,"""[x]other specified mood affective disorders""	""depression""	""Aurum""",
"""346972018""",UNKNOWN,true,"""endogenous depression first episode""	""depression""	""Aurum""",
"""346973011""",UNKNOWN,true,"""masked depression""	""depression""	""Aurum""",
"""401766011""",UNKNOWN,true,"""major depression, single episode""	""depression""	""Aurum""",
"""401866015""",UNKNOWN,true,"""[x]severe depressive episode without psychotic symptoms""	""depression""	""Aurum""",
"""401869010""",UNKNOWN,true,"""[x]severe depressive episode with psychotic symptoms""	""depression""	""Aurum""",
"""401871010""",UNKNOWN,true,"""[x]other depressive episodes""	""depression""	""Aurum""",
"""401872015""",UNKNOWN,true,"""[x]depressive episode, unspecified""	""depression""	""Aurum""",
"""401873013""",UNKNOWN,true,"""[x]recurrent depressive disorder""	""depression""	""Aurum""",
"""401876017""",UNKNOWN,true,"""[x]recurrent depressive disorder, unspecified""	""depression""	""Aurum""",
"""401877014""",UNKNOWN,true,"""[x]other single mood affective disorders""	""depression""	""Aurum""",
"""401878016""",UNKNOWN,true,"""[x]other recurrent mood affective disorders""	""depression""	""Aurum""",
"""401879012""",UNKNOWN,true,"""[x]unspecified mood affective disorder""	""depression""	""Aurum""",
"""407062014""",UNKNOWN,true,"""c/o - feeling depressed""	""depression""	""Aurum""",
"""410861011""",UNKNOWN,true,"""endogenous depression - recurrent""	""depression""	""Aurum""",
"""441826016""",UNKNOWN,true,"""endogenous depression""	""depression""	""Aurum""",
"""460274011""",UNKNOWN,true,"""history of affective disorder""	""depression""	""Aurum""",
"""1488626018""",UNKNOWN,true,"""symptoms of depression""	""depression""	""Aurum""",
"""1494612017""",UNKNOWN,true,"""depressive symptoms""	""depression""	""Aurum""",
"""1773563015""",UNKNOWN,true,"""depression management programme""	""depression""	""Aurum""",
"""2164005017""",UNKNOWN,true,"""depressed mood""	""depression""	""Aurum""",
"""2164006016""",UNKNOWN,true,"""depressed""	""depression""	""Aurum""",
"""2474715017""",UNKNOWN,true,"""on depression register""	""depression""	""Aurum""",
"""2533375017""",UNKNOWN,true,"""patient given advice about management of depression""	""depression""	""Aurum""",
"""2534091015""",UNKNOWN,true,"""depression interim review""	""depression""	""Aurum""",
"""2534092010""",UNKNOWN,true,"""depression medication review""	""depression""	""Aurum""",
"""2534096013""",UNKNOWN,true,"""depression annual review""	""depression""	""Aurum""",
"""142521000006110""",UNKNOWN,true,"""major depression single episode, in partial remission""	""depression""	""Aurum""",
"""142541000006115""",UNKNOWN,true,"""severe major depression, single episode""	""depression""	""Aurum""",
"""182721000006111""",UNKNOWN,true,"""recurrent major depressive episodes""	""depression""	""Aurum""",
"""182771000006112""",UNKNOWN,true,"""recurrent major depressive episodes, severe""	""depression""	""Aurum""",
"""182801000006114""",UNKNOWN,true,"""recurrent major depressive episodes,partial/unspec remission""	""depression""	""Aurum""",
"""202561000006114""",UNKNOWN,true,"""prolonged depressive adjustment reaction""	""depression""	""Aurum""",
"""223741000000112""",UNKNOWN,true,"""severe depression""	""depression""	""Aurum""",
"""226411000000110""",UNKNOWN,true,"""depression enhanced services administration""	""depression""	""Aurum""",
"""226581000000119""",UNKNOWN,true,"""depression enhanced service completed""	""depression""	""Aurum""",
"""294081000000110""",UNKNOWN,true,"""exception reporting - depression quality indicators""	""depression""	""Aurum""",
"""294621000000118""",UNKNOWN,true,"""depression resolved""	""depression""	""Aurum""",
"""300711000000119""",UNKNOWN,true,"""referral for guided self-help for depression""	""depression""	""Aurum""",
"""359121000006116""",UNKNOWN,true,"""reactive depression""	""depression""	""Aurum""",
"""366561000006119""",UNKNOWN,true,"""[x]atypical depression""	""depression""	""Aurum""",
"""376691000006116""",UNKNOWN,true,"""depression""	""depression""	""Aurum""",
"""376711000006118""",UNKNOWN,true,"""[x]depressive disorder nos""	""depression""	""Aurum""",
"""376721000006114""",UNKNOWN,true,"""depressive episode""	""depression""	""Aurum""",
"""376741000006119""",UNKNOWN,true,"""[x]depressive neurosis""	""depression""	""Aurum""",
"""379771000006116""",UNKNOWN,true,"""[x]endogenous depression with psychotic symptoms""	""depression""	""Aurum""",
"""379781000006118""",UNKNOWN,true,"""[x]endogenous depression without psychotic symptoms""	""depression""	""Aurum""",
"""396081000006116""",UNKNOWN,true,"""[x]major depression, recurrent without psychotic symptoms""	""depression""	""Aurum""",
"""398561000006117""",UNKNOWN,true,"""[x]mixed anxiety and depressive disorder""	""depression""	""Aurum""",
"""398841000006119""",UNKNOWN,true,"""[x]monopolar depression nos""	""depression""	""Aurum""",
"""398851000006117""",UNKNOWN,true,"""affective disorder""	""depression""	""Aurum""",
"""399961000006118""",UNKNOWN,true,"""depressive neurosis""	""depression""	""Aurum""",
"""406881000000111""",UNKNOWN,true,"""depression monitoring administration""	""depression""	""Aurum""",
"""408521000000112""",UNKNOWN,true,"""depression monitoring first letter""	""depression""	""Aurum""",
"""408561000000116""",UNKNOWN,true,"""depression monitoring third letter""	""depression""	""Aurum""",
"""408581000000113""",UNKNOWN,true,"""depression monitoring verbal invitation""	""depression""	""Aurum""",
"""408601000000116""",UNKNOWN,true,"""depression monitoring telephone invitation""	""depression""	""Aurum""",
"""419841000006116""",UNKNOWN,true,"""[x]persistant anxiety depression""	""depression""	""Aurum""",
"""423611000006111""",UNKNOWN,true,"""[x]prolonged single episode of reactive depression""	""depression""	""Aurum""",
"""424531000006118""",UNKNOWN,true,"""[x]recurr depress disorder cur epi severe without psyc sympt""	""depression""	""Aurum""",
"""424541000006111""",UNKNOWN,true,"""[x]recurr severe episodes/major depression+psychotic symptom""	""depression""	""Aurum""",
"""424551000006113""",UNKNOWN,true,"""[x]recurr severe episodes/psychogenic depressive psychosis""	""depression""	""Aurum""",
"""424561000006110""",UNKNOWN,true,"""[x]recurrent brief depressive episodes""	""depression""	""Aurum""",
"""424571000006115""",UNKNOWN,true,"""[x]recurrent depress disorder cur epi severe with psyc symp""	""depression""	""Aurum""",
"""424631000006119""",UNKNOWN,true,"""[x]recurrent episodes of depressive reaction""	""depression""	""Aurum""",
"""424641000006112""",UNKNOWN,true,"""[x]recurrent episodes of psychogenic depression""	""depression""	""Aurum""",
"""424651000006114""",UNKNOWN,true,"""[x]recurrent episodes of reactive depression""	""depression""	""Aurum""",
"""424671000006116""",UNKNOWN,true,"""[x]recurrent severe episodes of psychotic depression""	""depression""	""Aurum""",
"""424681000006118""",UNKNOWN,true,"""recurrent reactive depressive episodes, severe, with psychosis""	""depression""	""Aurum""",
"""426891000006114""",UNKNOWN,true,"""[x] single episode agitated depression without psychotic symptoms""	""depression""	""Aurum""",
"""426911000006111""",UNKNOWN,true,"""[x]single episode of depressive reaction""	""depression""	""Aurum""",
"""426921000006115""",UNKNOWN,true,"""[x]single episode of major depression and psychotic symptoms""	""depression""	""Aurum""",
"""426931000006117""",UNKNOWN,true,"""[x]single episode of masked depression nos""	""depression""	""Aurum""",
"""426941000006110""",UNKNOWN,true,"""[x]single episode of psychogenic depression""	""depression""	""Aurum""",
"""426951000006112""",UNKNOWN,true,"""[x]single episode of psychogenic depressive psychosis""	""depression""	""Aurum""",
"""426961000006114""",UNKNOWN,true,"""[x]single episode of psychotic depression""	""depression""	""Aurum""",
"""426971000006119""",UNKNOWN,true,"""[x]single episode of reactive depression""	""depression""	""Aurum""",
"""426981000006116""",UNKNOWN,true,"""[x]single episode of reactive depressive psychosis""	""depression""	""Aurum""",
"""426991000006118""",UNKNOWN,true,"""[x]single episode vital depression w'out psychotic symptoms""	""depression""	""Aurum""",
"""432511000006119""",UNKNOWN,true,"""[x]vital depression, recurrent without psychotic symptoms""	""depression""	""Aurum""",
"""474171000006112""",UNKNOWN,true,"""agitated depression""	""depression""	""Aurum""",
"""488211000006112""",UNKNOWN,true,"""mixed anxiety and depressive disorder""	""depression""	""Aurum""",
"""525921000006119""",UNKNOWN,true,"""brief depressive adjustment reaction""	""depression""	""Aurum""",
"""613791000006115""",UNKNOWN,true,"""depressive psychoses""	""depression""	""Aurum""",
"""642461000006116""",UNKNOWN,true,"""endogenous depression first episode""	""depression""	""Aurum""",
"""675861000006113""",UNKNOWN,true,"""reactive depression (situational)""	""depression""	""Aurum""",
"""681801000000113""",UNKNOWN,true,"""on full dose long term treatment for depression""	""depression""	""Aurum""",
"""882401000006115""",UNKNOWN,true,"""reactive (neurotic) depression""	""depression""	""Aurum""",
"""882671000006112""",UNKNOWN,true,"""depression""	""depression""	""Aurum""",
"""882681000006110""",UNKNOWN,true,"""depression nos""	""depression""	""Aurum""",
"""882821000006110""",UNKNOWN,true,"""moderate depression""	""depression""	""Aurum""",
"""882831000006113""",UNKNOWN,true,"""severe depression""	""depression""	""Aurum""",
"""909681000006110""",UNKNOWN,true,"""[rfc] depression""	""depression""	""Aurum""",
"""915551000006115""",UNKNOWN,true,"""geriatric depression scale - 9 points""	""depression""	""Aurum""",
"""915561000006118""",UNKNOWN,true,"""geriatric depression scale - 10 points""	""depression""	""Aurum""",
"""915571000006113""",UNKNOWN,true,"""geriatric depression scale - 11 points""	""depression""	""Aurum""",
"""915581000006111""",UNKNOWN,true,"""geriatric depression scale - 12 points""	""depression""	""Aurum""",
"""915591000006114""",UNKNOWN,true,"""geriatric depression scale - 13 points""	""depression""	""Aurum""",
"""915601000006118""",UNKNOWN,true,"""geriatric depression scale - 14 points""	""depression""	""Aurum""",
"""915611000006115""",UNKNOWN,true,"""geriatric depression scale - 15 points""	""depression""	""Aurum""",
"""999901000006113""",UNKNOWN,true,"""excepted from depression quality indicators - patient unsuitable""	""depression""	""Aurum""",
"""999911000006111""",UNKNOWN,true,"""excepted from depression quality indicators - informed dissent""	""depression""	""Aurum""",
"""1650771000000113""",UNKNOWN,true,"""suspected depression""	""depression""	""Aurum""",
"""1680571000006118""",UNKNOWN,true,"""on full dose long term treatment depression - enh serv admin""	""depression""	""Aurum""",
"""1715181000006114""",UNKNOWN,true,"""moderate major depression""	""depression""	""Aurum""",
"""1715191000006112""",UNKNOWN,true,"""severe major depression with psychotic features""	""depression""	""Aurum""",
"""1715781000006110""",UNKNOWN,true,"""severe major depression without psychotic features""	""depression""	""Aurum""",
"""1755901000006112""",UNKNOWN,true,"""[x]single major depressive episode, severe, with psychosis, psychosis in remission""	""depression""	""Aurum""",
"""1755911000006110""",UNKNOWN,true,"""[x]recurrent major depressive episodes, severe, with psychosis, psychosis in remission""	""depression""	""Aurum""",
"""1823881000006110""",UNKNOWN,true,"""depression confirmed""	""depression""	""Aurum""",
"""1839561000006119""",UNKNOWN,true,"""phq9 total score 10-14 (moderate depression)""	""depression""	""Aurum""",
"""1839571000006114""",UNKNOWN,true,"""phq9 total score 15-19 (moderately severe depression)""	""depression""	""Aurum""",
"""1839581000006112""",UNKNOWN,true,"""phq9 total score 20-27 (severe depression)""	""depression""	""Aurum""",
"""1976021000006115""",UNKNOWN,true,"""moderate depressive episode, without somatic syndrome""	""depression""	""Aurum""",
"""1976051000006112""",UNKNOWN,true,"""moderate depressive episode, with somatic syndrome""	""depression""	""Aurum""",
"""1976211000006116""",UNKNOWN,true,"""recurrent depressive disorder, current episode mild, without somatic syndrome""	""depression""	""Aurum""",
"""1976231000006110""",UNKNOWN,true,"""recurrent depressive disorder, current episode mild, with somatic syndrome""	""depression""	""Aurum""",
"""1976251000006115""",UNKNOWN,true,"""recurrent depressive disorder, current episode moderate, without somatic syndrome""	""depression""	""Aurum""",
"""1976271000006113""",UNKNOWN,true,"""recurrent depressive disorder, current episode moderate, with somatic syndrome""	""depression""	""Aurum""",
"""1976371000006116""",UNKNOWN,true,"""other single mood affective disorders, mixed affective episode""	""depression""	""Aurum""",
"""1976411000006115""",UNKNOWN,true,"""other recurrent mood affective disorders, recurrent brief depressive disorder""	""depression""	""Aurum""",
"""1976491000006113""",UNKNOWN,true,"""mixed anxiety and depressive reaction""	""depression""	""Aurum""",
"""2370061000000111""",UNKNOWN,true,"""referral for depression self-help video""	""depression""	""Aurum""",
"""2391541000000115""",UNKNOWN,true,"""referral for guided self-help for depression declined""	""depression""	""Aurum""",
"""2540711000006115""",UNKNOWN,true,"""chronic recurrent major depressive disorder""	""depression""	""Aurum""",
"""2724681000006112""",UNKNOWN,true,"""chronic major depressive disorder, single episode""	""depression""	""Aurum""",
"""2729751000000118""",UNKNOWN,true,"""recurrent depression with current severe episode and psychotic features""	""depression""	""Aurum""",
"""2729991000000112""",UNKNOWN,true,"""recurrent depression with current severe episode without psychotic features""	""depression""	""Aurum""",
"""2730011000000110""",UNKNOWN,true,"""recurrent depression with current moderate episode""	""depression""	""Aurum""",
"""2798691000006112""",UNKNOWN,true,"""moderate recurrent major depression""	""depression""	""Aurum""",
"""2821731000006115""",UNKNOWN,true,"""severe major depression, single episode, with psychotic features, mood-incongruent""	""depression""	""Aurum""",
"""2957311000006113""",UNKNOWN,true,"""severe recurrent major depression with psychotic features""	""depression""	""Aurum""",
"""2993091000006116""",UNKNOWN,true,"""major depression in partial remission""	""depression""	""Aurum""",
"""3033261000006113""",UNKNOWN,true,"""recurrent major depression in partial remission""	""depression""	""Aurum""",
"""3042901000006110""",UNKNOWN,true,"""severe major depression with psychotic features, mood-congruent""	""depression""	""Aurum""",
"""3071791000006111""",UNKNOWN,true,"""depressive illness""	""depression""	""Aurum""",
"""3071801000006112""",UNKNOWN,true,"""depressed""	""depression""	""Aurum""",
"""3087971000006112""",UNKNOWN,true,"""severe recurrent major depression without psychotic features""	""depression""	""Aurum""",
"""3094951000006111""",UNKNOWN,true,"""major depressive disorder, single episode""	""depression""	""Aurum""",
"""3140411000006112""",UNKNOWN,true,"""recurrent major depressive disorder with catatonic features""	""depression""	""Aurum""",
"""3149661000006117""",UNKNOWN,true,"""mild recurrent major depression""	""depression""	""Aurum""",
"""3153071000006116""",UNKNOWN,true,"""recurrent brief depressive disorder""	""depression""	""Aurum""",
"""3190221000006112""",UNKNOWN,true,"""major depression in remission""	""depression""	""Aurum""",
"""3192061000006110""",UNKNOWN,true,"""major depressive disorder, single episode with atypical features""	""depression""	""Aurum""",
"""3286331000006115""",UNKNOWN,true,"""minor depressive disorder""	""depression""	""Aurum""",
"""3531371000006112""",UNKNOWN,true,"""major depression in complete remission""	""depression""	""Aurum""",
"""3531381000006110""",UNKNOWN,true,"""major depression in full remission""	""depression""	""Aurum""",
"""3537261000006119""",UNKNOWN,true,"""major depressive disorder, single episode with melancholic features""	""depression""	""Aurum""",
"""3578851000006118""",UNKNOWN,true,"""recurrent major depression""	""depression""	""Aurum""",
"""3578861000006116""",UNKNOWN,true,"""recurrent major depressive disorder""	""depression""	""Aurum""",
"""3606411000006115""",UNKNOWN,true,"""recurrent major depression in remission""	""depression""	""Aurum""",
"""3628471000006116""",UNKNOWN,true,"""major depressive disorder, single episode with catatonic features""	""depression""	""Aurum""",
"""3700911000006115""",UNKNOWN,true,"""psychotic depression""	""depression""	""Aurum""",
"""3743451000006110""",UNKNOWN,true,"""severe major depression, single episode, without psychotic features""	""depression""	""Aurum""",
"""3767531000006119""",UNKNOWN,true,"""severe major depression, single episode, with psychotic features, mood-congruent""	""depression""	""Aurum""",
"""4539951000006117""",UNKNOWN,true,"""history of depressive disorder""	""depression""	""Aurum""",
"""4539971000006110""",UNKNOWN,true,"""history of depression""	""depression""	""Aurum""",
"""5024071000006118""",UNKNOWN,true,"""anxiety depression""	""depression""	""Aurum""",
"""5247381000006117""",UNKNOWN,true,"""depressive delusion of catastrophe""	""depression""	""Aurum""",
"""5247411000006119""",UNKNOWN,true,"""depressive hypochondriacal delusion""	""depression""	""Aurum""",
"""5248911000006110""",UNKNOWN,true,"""depression worse in morning""	""depression""	""Aurum""",
"""5248931000006116""",UNKNOWN,true,"""depression worse later in day""	""depression""	""Aurum""",
"""5359021000006116""",UNKNOWN,true,"""depression""	""depression""	""Aurum""",
"""6000711000006112""",UNKNOWN,true,"""moderate depression""	""depression""	""Aurum""",
"""6337491000006116""",UNKNOWN,true,"""major depressive disorder""	""depression""	""Aurum""",
"""6337501000006112""",UNKNOWN,true,"""major depression""	""depression""	""Aurum""",
"""7127651000006115""",UNKNOWN,true,"""severe major depression, single episode, with psychotic features""	""depression""	""Aurum""",
"""7127661000006118""",UNKNOWN,true,"""major depressive disorder, single episode, severe with psychotic features""	""depression""	""Aurum""",
"""7382291000006112""",UNKNOWN,true,"""severe major depression""	""depression""	""Aurum""",
"""7483151000006113""",UNKNOWN,true,"""suspected depressive disorder""	""depression""	""Aurum""",
"""7515151000006115""",UNKNOWN,true,"""depressive disorder in remission""	""depression""	""Aurum""",
"""7695931000006118""",UNKNOWN,true,"""acute depression""	""depression""	""Aurum""",
"""7788651000006116""",UNKNOWN,true,"""moderately severe major depression""	""depression""	""Aurum""",
"""7788661000006119""",UNKNOWN,true,"""moderately severe depression""	""depression""	""Aurum""",
"""7803701000006116""",UNKNOWN,true,"""moderately severe recurrent major depression""	""depression""	""Aurum""",
"""7803711000006118""",UNKNOWN,true,"""moderately severe major depression single episode""	""depression""	""Aurum""",
"""7803731000006112""",UNKNOWN,true,"""minimal major depression single episode""	""depression""	""Aurum""",
"""7882721000006118""",UNKNOWN,true,"""major depression with psychotic features""	""depression""	""Aurum""",
"""7965191000006118""",UNKNOWN,true,"""severe recurrent major depression""	""depression""	""Aurum""",
"""8089301000006110""",UNKNOWN,true,"""reactive depressive psychosis, single episode""	""depression""	""Aurum""",
"""8214741000006117""",UNKNOWN,true,"""depression monitoring invitation""	""depression""	""Aurum""",
"""8232571000006118""",UNKNOWN,true,"""single major depressive episode, severe, with psychosis, psychosis in remission""	""depression""	""Aurum""",
"""8232591000006117""",UNKNOWN,true,"""recurrent major depressive episodes, severe, with psychosis, psychosis in remission""	""depression""	""Aurum""",
"""8237831000006115""",UNKNOWN,true,"""recurrent major depressive episodes, in partial remission""	""depression""	""Aurum""",
"""8237841000006113""",UNKNOWN,true,"""recurrent major depressive episodes, in remission""	""depression""	""Aurum""",
"""8237851000006110""",UNKNOWN,true,"""single major depressive episode, in remission""	""depression""	""Aurum""",
"""8245201000006115""",UNKNOWN,true,"""depression care management""	""depression""	""Aurum""",
"""8308801000006112""",UNKNOWN,true,"""did not attend depression review""	""depression""	""Aurum""",
"""8459471000006114""",UNKNOWN,true,"""depression monitoring invitation email""	""depression""	""Aurum""",
"""8459491000006110""",UNKNOWN,true,"""depression monitoring invitation sms (short message service) text message""	""depression""	""Aurum""",
"""8465321000006112""",UNKNOWN,true,"""reactive depression, prolonged single episode""	""depression""	""Aurum""",
"""8465361000006118""",UNKNOWN,true,"""reactive depression, first episode""	""depression""	""Aurum""",
"""9901261000006114""",UNKNOWN,true,"""moderate major depressive disorder co-occurrent with anxiety single episode""	""depression""	""Aurum""",
"""9901281000006116""",UNKNOWN,true,"""severe major depressive disorder co-occurrent with anxiety single episode""	""depression""	""Aurum""",
"""12127541000006115""",UNKNOWN,true,"""recurrent severe major depressive disorder co-occurrent with anxiety""	""depression""	""Aurum""",
"""12127551000006118""",UNKNOWN,true,"""recurrent moderate major depressive disorder co-occurrent with anxiety""	""depression""	""Aurum""",
"""12127561000006116""",UNKNOWN,true,"""recurrent major depressive disorder co-occurrent with anxiety in full remission""	""depression""	""Aurum""",
"""12127571000006111""",UNKNOWN,true,"""recurrent major depressive disorder in partial remission co-occurrent with anxiety""	""depression""	""Aurum""",
"""13974501000006115""",UNKNOWN,true,"""depressive episode""	""depression""	""Aurum""",
"""13974511000006117""",UNKNOWN,true,"""episode of depression""	""depression""	""Aurum""",
"""14452211000006113""",UNKNOWN,true,"""treatment resistant depression""	""depression""	""Aurum""",
"""14452261000006111""",UNKNOWN,true,"""persistent depressive disorder""	""depression""	""Aurum""",
"""92994""",UNKNOWN,true,"""Cenesthopathic schizophrenia""	""schizophrenia""	""Gold""",
"""2741""",UNKNOWN,true,"""[X]Hypomania""	""bipolar""	""Gold""",
"""15958""",UNKNOWN,true,"""Non-organic psychoses""	""other psychosis""	""Gold""",
"""50023""",UNKNOWN,true,"""[X]Bouffee delirante""	""other psychosis""	""Gold""",
"""21455""",UNKNOWN,true,"""[X]Cycloid psychosis""	""other psychosis""	""Gold""",
"""102446""",UNKNOWN,true,"""Latent schizophrenia NOS""	""other psychosis""	""Gold""",
"""12831""",UNKNOWN,true,"""Manic-depressive - now depressed""	""bipolar""	""Gold""",
"""70925""",UNKNOWN,true,"""Atypical manic disorder""	""bipolar""	""Gold""",
"""4261""",UNKNOWN,true,"""Paranoid states""	""other psychosis""	""Gold""",
"""24640""",UNKNOWN,true,"""Single manic episode, moderate""	""bipolar""	""Gold""",
"""40981""",UNKNOWN,true,"""[X]Delusional dysmorphophobia""	""other psychosis""	""Gold""",
"""60178""",UNKNOWN,true,"""Other and unspecified manic-depressive psychoses""	""bipolar""	""Gold""",
"""31984""",UNKNOWN,true,"""Other nonorganic psychoses""	""other psychosis""	""Gold""",
"""32875""",UNKNOWN,true,"""Grandiose delusions""	""other psychosis""	""Gold""",
"""36611""",UNKNOWN,true,"""Manic disorder, single episode NOS""	""bipolar""	""Gold""",
"""16905""",UNKNOWN,true,"""[X]Schizoaffective psychosis, manic type""	""other psychosis""	""Gold""",
"""104051""",UNKNOWN,true,"""[X]Bipolar II disorder""	""bipolar""	""Gold""",
"""59011""",UNKNOWN,true,"""Bipolar affect disord,currently manic, part/unspec remission""	""bipolar""	""Gold""",
"""55064""",UNKNOWN,true,"""Mixed bipolar affective disorder, in full remission""	""bipolar""	""Gold""",
"""11055""",UNKNOWN,true,"""[X]Schizoaffective disorder, depressive type""	""other psychosis""	""Gold""",
"""15053""",UNKNOWN,true,"""Acute paranoid reaction""	""other psychosis""	""Gold""",
"""36720""",UNKNOWN,true,"""[X]Acute polymorphic psychot disord without symp of schizoph""	""other psychosis""	""Gold""",
"""11778""",UNKNOWN,true,"""[X]Acute schizophrenia-like psychotic disorder""	""other psychosis""	""Gold""",
"""16644""",UNKNOWN,true,"""Morbid jealousy""	""other psychosis""	""Gold""",
"""27584""",UNKNOWN,true,"""[X]Bipolar affective disorder, currently in remission""	""bipolar""	""Gold""",
"""34168""",UNKNOWN,true,"""[X]Acute and transient psychotic disorder, unspecified""	""other psychosis""	""Gold""",
"""4390""",UNKNOWN,true,"""Psychotic condition, insight present""	""other psychosis""	""Gold""",
"""70721""",UNKNOWN,true,"""Unspecified bipolar affect disord, partial/unspec remission""	""bipolar""	""Gold""",
"""43800""",UNKNOWN,true,"""Chronic schizo-affective schizophrenia""	""other psychosis""	""Gold""",
"""32088""",UNKNOWN,true,"""[X]Other manic episodes""	""bipolar""	""Gold""",
"""104763""",UNKNOWN,true,"""[X]Cyclic schizophrenia""	""schizophrenia""	""Gold""",
"""53032""",UNKNOWN,true,"""Acute exacerbation of chronic paranoid schizophrenia""	""schizophrenia""	""Gold""",
"""46425""",UNKNOWN,true,"""Recurrent manic episodes, mild""	""bipolar""	""Gold""",
"""52523""",UNKNOWN,true,"""O/E - delusion of persecution""	""other psychosis""	""Gold""",
"""54607""",UNKNOWN,true,"""Unspecified affective psychoses NOS""	""other psychosis""	""Gold""",
"""31633""",UNKNOWN,true,"""[X]Affective psychosis NOS""	""other psychosis""	""Gold""",
"""19967""",UNKNOWN,true,"""Recurrent manic episodes, unspecified""	""bipolar""	""Gold""",
"""14784""",UNKNOWN,true,"""Unspecified bipolar affective disorder""	""bipolar""	""Gold""",
"""55829""",UNKNOWN,true,"""Bipolar affect disord, currently manic,severe with psychosis""	""bipolar""	""Gold""",
"""64264""",UNKNOWN,true,"""[X]Residual schizophrenia""	""schizophrenia""	""Gold""",
"""22713""",UNKNOWN,true,"""Manic mood""	""bipolar""	""Gold""",
"""25019""",UNKNOWN,true,"""[X]Acute and transient psychotic disorders""	""other psychosis""	""Gold""",
"""23713""",UNKNOWN,true,"""[X]Bipol aff disord, curr epis sev depress, no psychot symp""	""bipolar""	""Gold""",
"""17385""",UNKNOWN,true,"""Manic-depressive - now manic""	""bipolar""	""Gold""",
"""22188""",UNKNOWN,true,"""Non-organic psychosis NOS""	""other psychosis""	""Gold""",
"""91547""",UNKNOWN,true,"""[X]Atypical schizophrenia""	""schizophrenia""	""Gold""",
"""33426""",UNKNOWN,true,"""Other and unspecified manic-depressive psychoses NOS""	""bipolar""	""Gold""",
"""55236""",UNKNOWN,true,"""[X]Paranoia querulans""	""other psychosis""	""Gold""",
"""14728""",UNKNOWN,true,"""Single manic episode, mild""	""bipolar""	""Gold""",
"""49852""",UNKNOWN,true,"""[X]Pseudoneurotic schizophrenia""	""other psychosis""	""Gold""",
"""57605""",UNKNOWN,true,"""Bipolar affective disorder, currently manic, NOS""	""bipolar""	""Gold""",
