code,code_system,include,term,notes
"""8234591000006113""",UNKNOWN,true,"""""	""generalised left ventricular dysfunction""",
"""8234601000006117""",UNKNOWN,true,"""""	""regional left ventricular dysfunction""",
"""8234611000006119""",UNKNOWN,true,"""""	""left ventricular dysfunction due to right ventricular interaction""",
"""8278041000006115""",UNKNOWN,true,"""""	""rehabilitation for heart failure""",
"""8303561000006119""",UNKNOWN,true,"""""	""heart failure monitoring""",
"""11927011000006113""",UNKNOWN,true,"""""	""new york heart association classification""",
"""11998421000006119""",UNKNOWN,true,"""""	""nyha (new york heart association) classification class""",
"""12623611000006114""",UNKNOWN,true,"""""	""excepted from heart failure quality indicators - service unavailable""",
"""12626351000006111""",UNKNOWN,true,"""""	""qof (quality and outcomes framework) heart failure quality indicator-related care invitation""",
"""12734351000006110""",UNKNOWN,true,"""""	""qof (quality and outcomes framework) heart failure quality indicator-related care invitation using preferred method of communication""",
"""13910671000006110""",UNKNOWN,true,"""""	""heart failure with mid range ejection fraction""",
"""13971301000006111""",UNKNOWN,true,"""""	""low output heart failure due to and following fontan operation""",
"""14015051000006114""",UNKNOWN,true,"""""	""acute on chronic right-sided congestive heart failure""",
