code,code_system,include,term,notes
"""ProdCodeId""",UNKNOWN,true,"""dmdid""	""Term.from.EMIS""	""ProductName""	""Formulation""	""RouteOfAdministration""	""DrugSubstanceName""	""SubstanceStrength""	""BNFChapter""	""DrugIssues""	""Gen""	""AP""",
"""1276241000033117""",UNKNOWN,true,"228411000001106	""Serenace 5mg tablets (Teva UK Ltd)""	""Serenace 5mg tablets""	""Tablet""	""Oral""	""Haloperidol""	""5.000mg""	""""	7000	1	""Haloperidol""",
"""1276841000033118""",UNKNOWN,true,"4731711000001106	""Serdolect 12mg tablets (Imported (Denmark))""	""Serdolect 12mg tablets""	""Tablet""	""Oral""	""Sertindole""	""12.000mg""	""""	100	2	""Sertindole""",
"""1276941000033114""",UNKNOWN,true,"4732011000001101	""Serdolect 16mg tablets (Imported (Denmark))""	""Serdolect 16mg tablets""	""Tablet""	""Oral""	""Sertindole""	""16.000mg""	""""	80	2	""Sertindole""",
"""1277041000033110""",UNKNOWN,true,"4732311000001103	""Serdolect 20mg tablets (Imported (Denmark))""	""Serdolect 20mg tablets""	""Tablet""	""Oral""	""Sertindole""	""20.000mg""	""""	20	2	""Sertindole""",
"""1277141000033114""",UNKNOWN,true,"4729611000001104	""Serdolect 4mg tablets (Imported (Denmark))""	""Serdolect 4mg tablets""	""Tablet""	""Oral""	""Sertindole""	""4.000mg""	""""	300	2	""Sertindole""",
"""1277241000033119""",UNKNOWN,true,"4748211000001109	""Sertindole 12mg tablets""	""Sertindole 12mg tablets""	""Tablet""	""Oral""	""Sertindole""	""12.000mg""	""""	300	2	""Sertindole""",
"""1277341000033112""",UNKNOWN,true,"4748311000001101	""Sertindole 16mg tablets""	""Sertindole 16mg tablets""	""Tablet""	""Oral""	""Sertindole""	""16.000mg""	""""	300	2	""Sertindole""",
"""1277441000033118""",UNKNOWN,true,"4748411000001108	""Sertindole 20mg tablets""	""Sertindole 20mg tablets""	""Tablet""	""Oral""	""Sertindole""	""20.000mg""	""""	200	2	""Sertindole""",
"""1277541000033117""",UNKNOWN,true,"4748511000001107	""Sertindole 4mg tablets""	""Sertindole 4mg tablets""	""Tablet""	""Oral""	""Sertindole""	""4.000mg""	""""	600	2	""Sertindole""",
"""1277641000033116""",UNKNOWN,true,"340911000001108	""Seroquel 100mg tablets (Luye Pharma Ltd)""	""Seroquel 100mg tablets""	""Tablet""	""Oral""	""Quetiapine fumarate""	""100.000mg""	""4020100""	10000	2	""Quetiapine""",
"""1277741000033113""",UNKNOWN,true,"476411000001108	""Seroquel 200mg tablets (Luye Pharma Ltd)""	""Seroquel 200mg tablets""	""Tablet""	""Oral""	""Quetiapine fumarate""	""200.000mg""	""4020100""	10000	2	""Quetiapine""",
"""1277841000033115""",UNKNOWN,true,"596211000001109	""Seroquel 25mg tablets (Luye Pharma Ltd)""	""Seroquel 25mg tablets""	""Tablet""	""Oral""	""Quetiapine fumarate""	""25.000mg""	""4020100""	20000	2	""Quetiapine""",
"""1358941000033119""",UNKNOWN,true,"NA	""Sodium Valproate Sugar-free liquid 200 mg/5 ml""	""""	""""	""""	""""	""""	""""	400000	3	""Valproate""",
"""1359341000033113""",UNKNOWN,true,"39108211000001104	""Sodium valproate 200mg modified-release tablets""	""Sodium valproate 200mg modified-release tablets""	""Modified-release tablet""	""Oral""	""Sodium valproate""	""200.000mg""	""4080100""	400000	3	""Valproate""",
"""1359441000033119""",UNKNOWN,true,"39108311000001104	""Sodium valproate 300mg modified-release tablets""	""Sodium valproate 300mg modified-release tablets""	""Modified-release tablet""	""Oral""	""Sodium valproate""	""300.000mg""	""4080100""	700000	3	""Valproate""",
"""1359541000033118""",UNKNOWN,true,"39108411000001112	""Sodium valproate 500mg modified-release tablets""	""Sodium valproate 500mg modified-release tablets""	""Modified-release tablet""	""Oral""	""Sodium valproate""	""500.000mg""	""4080100""	700000	3	""Valproate""",
"""1361241000033114""",UNKNOWN,true,"35928211000001108	""Sodium valproate 200mg/5ml oral solution""	""Sodium valproate 200mg/5ml oral solution""	""Oral solution""	""Oral""	""Sodium valproate""	""40.000mg/1.000ml""	""4080100""	100000	3	""Valproate""",
"""1363641000033113""",UNKNOWN,true,"35928311000001100	""Sodium valproate 200mg/5ml oral solution sugar free""	""Sodium valproate 200mg/5ml oral solution sugar free""	""Oral solution""	""Oral""	""Sodium valproate""	""40.000mg/1.000ml""	""4080100""	200000	3	""Valproate""",
"""1363741000033116""",UNKNOWN,true,"NA	""Sodium Valproate Syrup 200 mg/5 ml""	""""	""""	""""	""""	""""	""""	100000	3	""Valproate""",
"""1364941000033115""",UNKNOWN,true,"39107811000001104	""Sodium valproate 100mg tablets""	""Sodium valproate 100mg tablets""	""Tablet""	""Oral""	""Sodium valproate""	""100.000mg""	""4080100""	400000	3	""Valproate""",
"""1365041000033115""",UNKNOWN,true,"322956002	""Sodium valproate 200mg gastro-resistant tablets""	""Sodium valproate 200mg gastro-resistant tablets""	""Gastro-resistant tablet""	""Oral""	""Sodium valproate""	""200.000mg""	""4080100""	2000000	3	""Valproate""",
"""1365141000033116""",UNKNOWN,true,"322957006	""Sodium valproate 500mg gastro-resistant tablets""	""Sodium valproate 500mg gastro-resistant tablets""	""Gastro-resistant tablet""	""Oral""	""Sodium valproate""	""500.000mg""	""4080100""	1000000	3	""Valproate""",
"""1366641000033118""",UNKNOWN,true,"319511000001103	""Solian 200 tablets (Sanofi)""	""Solian 200 tablets""	""Tablet""	""Oral""	""Amisulpride""	""200.000mg""	""4020100""	2000	2	""Amisulpride""",
"""1366741000033110""",UNKNOWN,true,"24311000001100	""Solian 50 tablets (Sanofi)""	""Solian 50 tablets""	""Tablet""	""Oral""	""Amisulpride""	""50.000mg""	""4020100""	3000	2	""Amisulpride""",
"""1384241000033110""",UNKNOWN,true,"593211000001102	""Stemetil Eff 5mg sachets (Sanofi)""	""Stemetil Eff 5mg sachets""	""Effervescent granules""	""Oral""	""Prochlorperazine mesilate""	""5.000mg""	""""	30000	1	""Prochlorperazine""",
"""1385341000033116""",UNKNOWN,true,"213711000001101	""Stelazine 10mg Spansules (Mercury Pharma Group Ltd)""	""Stelazine 10mg Spansules""	""Modified-release capsule""	""Oral""	""Trifluoperazine hydrochloride""	""10.000mg""	""""	40000	1	""Trifluoperazine""",
"""1385441000033110""",UNKNOWN,true,"710411000001106	""Stelazine 15mg Spansules (Mercury Pharma Group Ltd)""	""Stelazine 15mg Spansules""	""Modified-release capsule""	""Oral""	""Trifluoperazine hydrochloride""	""15.000mg""	""""	20000	1	""Trifluoperazine""",
"""1385541000033111""",UNKNOWN,true,"714111000001105	""Stelazine 2mg Spansules (Mercury Pharma Group Ltd)""	""Stelazine 2mg Spansules""	""Modified-release capsule""	""Oral""	""Trifluoperazine hydrochloride""	""2.000mg""	""""	100000	1	""Trifluoperazine""",
"""1385741000033115""",UNKNOWN,true,"47911000001107	""Stemetil 25mg suppositories (Sanofi)""	""Stemetil 25mg suppositories""	""Suppository""	""Rectal""	""Prochlorperazine maleate""	""25.000mg""	""""	20000	1	""Prochlorperazine""",
"""1385841000033113""",UNKNOWN,true,"620411000001105	""Stemetil 5mg suppositories (Sanofi)""	""Stemetil 5mg suppositories""	""Suppository""	""Rectal""	""Prochlorperazine maleate""	""5.000mg""	""""	10000	1	""Prochlorperazine""",
"""1385941000033117""",UNKNOWN,true,"636711000001103	""Stelazine 1mg/5ml syrup (Mercury Pharma Group Ltd)""	""Stelazine 1mg/5ml syrup""	""Oral solution""	""Oral""	""Trifluoperazine hydrochloride""	""200.000microgram/1.000ml""	""4060000""	10000	1	""Trifluoperazine""",
"""1386041000033110""",UNKNOWN,true,"344011000001102	""Stemetil 5mg/5ml syrup (Sanofi)""	""Stemetil 5mg/5ml syrup""	""Oral solution""	""Oral""	""Prochlorperazine mesilate""	""1.000mg/1.000ml""	""4060000""	20000	1	""Prochlorperazine""",
"""1386341000033112""",UNKNOWN,true,"325311000001103	""Stelazine 1mg tablets (Mercury Pharma Group Ltd)""	""Stelazine 1mg tablets""	""Tablet""	""Oral""	""Trifluoperazine hydrochloride""	""1.000mg""	""4060000""	200000	1	""Trifluoperazine""",
"""1386441000033118""",UNKNOWN,true,"45811000001107	""Stelazine 5mg tablets (Mercury Pharma Group Ltd)""	""Stelazine 5mg tablets""	""Tablet""	""Oral""	""Trifluoperazine hydrochloride""	""5.000mg""	""4020100""	200000	1	""Trifluoperazine""",
"""1386541000033117""",UNKNOWN,true,"367711000001104	""Stemetil 25mg tablets (Sanofi)""	""Stemetil 25mg tablets""	""Tablet""	""Oral""	""Prochlorperazine maleate""	""25.000mg""	""4060000""	2000	1	""Prochlorperazine""",
"""1386641000033116""",UNKNOWN,true,"97511000001109	""Stemetil 5mg tablets (Sanofi)""	""Stemetil 5mg tablets""	""Tablet""	""Oral""	""Prochlorperazine maleate""	""5.000mg""	""4060000""	1000000	1	""Prochlorperazine""",
"""1396441000033117""",UNKNOWN,true,"321514005	""Sulpiride 200mg tablets""	""Sulpiride 200mg tablets""	""Tablet""	""Oral""	""Sulpiride""	""200.000mg""	""4020100""	900000	1	""Sulpiride""",
"""1396541000033116""",UNKNOWN,true,"246411000001108	""Sulpitil 200mg tablets (Pfizer Ltd)""	""Sulpitil 200mg tablets""	""Tablet""	""Oral""	""Sulpiride""	""200.000mg""	""""	3000	1	""Sulpiride""",
"""1397641000033117""",UNKNOWN,true,"321512009	""Sulpiride 400mg tablets""	""Sulpiride 400mg tablets""	""Tablet""	""Oral""	""Sulpiride""	""400.000mg""	""4020100""	200000	1	""Sulpiride""",
"""1432341000033111""",UNKNOWN,true,"321535007	""Thioridazine 100mg/5ml oral suspension""	""Thioridazine 100mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Thioridazine""	""20.000mg/1.000ml""	""""	4000	1	""Thioridazine""",
"""1432441000033117""",UNKNOWN,true,"321534006	""Thioridazine 25mg/5ml oral suspension""	""Thioridazine 25mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Thioridazine""	""5.000mg/1.000ml""	""""	40000	1	""Thioridazine""",
"""1432541000033116""",UNKNOWN,true,"321536008	""Thioridazine 25mg/5ml oral solution""	""Thioridazine 25mg/5ml oral solution""	""Oral solution""	""Oral""	""Thioridazine hydrochloride""	""5.000mg/1.000ml""	""""	70000	1	""Thioridazine""",
"""1432741000033112""",UNKNOWN,true,"NA	""Thioridazine Syrup 12.5mg/5 ml""	""""	""""	""""	""""	""""	""""	4000	1	""Thioridazine""",
"""1433641000033111""",UNKNOWN,true,"321530002	""Thioridazine 10mg tablets""	""Thioridazine 10mg tablets""	""Tablet""	""Oral""	""Thioridazine hydrochloride""	""10.000mg""	""""	700000	1	""Thioridazine""",
"""1433741000033119""",UNKNOWN,true,"321533000	""Thioridazine 100mg tablets""	""Thioridazine 100mg tablets""	""Tablet""	""Oral""	""Thioridazine hydrochloride""	""100.000mg""	""""	80000	1	""Thioridazine""",
"""1433841000033112""",UNKNOWN,true,"321531003	""Thioridazine 25mg tablets""	""Thioridazine 25mg tablets""	""Tablet""	""Oral""	""Thioridazine hydrochloride""	""25.000mg""	""""	700000	1	""Thioridazine""",
"""1433941000033116""",UNKNOWN,true,"321532005	""Thioridazine 50mg tablets""	""Thioridazine 50mg tablets""	""Tablet""	""Oral""	""Thioridazine hydrochloride""	""50.000mg""	""""	300000	1	""Thioridazine""",
"""1459841000033114""",UNKNOWN,true,"NA	""Trifluoperazine Injection 1 mg/ml""	""""	""""	""""	""""	""""	""""	100	1	""Trifluoperazine""",
"""1462041000033119""",UNKNOWN,true,"NA	""Trifluoperazine Liquid 10mg/ml""	""""	""""	""""	""""	""""	""""	600	1	""Trifluoperazine""",
"""1464141000033113""",UNKNOWN,true,"38750711000001104	""Trifluoperazine 5mg/5ml oral solution sugar free""	""Trifluoperazine 5mg/5ml oral solution sugar free""	""Oral solution""	""Oral""	""Trifluoperazine hydrochloride""	""1.000mg/1.000ml""	""4060000""	100000	1	""Trifluoperazine""",
"""1466941000033117""",UNKNOWN,true,"36143111000001104	""Trifluoperazine 10mg modified-release capsules""	""Trifluoperazine 10mg modified-release capsules""	""Modified-release capsule""	""Oral""	""Trifluoperazine hydrochloride""	""10.000mg""	""""	80000	1	""Trifluoperazine""",
"""1467041000033116""",UNKNOWN,true,"36143211000001104	""Trifluoperazine 15mg modified-release capsules""	""Trifluoperazine 15mg modified-release capsules""	""Modified-release capsule""	""Oral""	""Trifluoperazine hydrochloride""	""15.000mg""	""""	50000	1	""Trifluoperazine""",
"""1467141000033117""",UNKNOWN,true,"36143511000001104	""Trifluoperazine 2mg modified-release capsules""	""Trifluoperazine 2mg modified-release capsules""	""Modified-release capsule""	""Oral""	""Trifluoperazine hydrochloride""	""2.000mg""	""""	200000	1	""Trifluoperazine""",
"""1467641000033110""",UNKNOWN,true,"36143311000001104	""Trifluoperazine 1mg/5ml oral solution sugar free""	""Trifluoperazine 1mg/5ml oral solution sugar free""	""Oral solution""	""Oral""	""Trifluoperazine hydrochloride""	""200.000microgram/1.000ml""	""4060000""	50000	1	""Trifluoperazine""",
"""1470641000033116""",UNKNOWN,true,"39706011000001104	""Trifluoperazine 1mg tablets""	""Trifluoperazine 1mg tablets""	""Tablet""	""Oral""	""Trifluoperazine hydrochloride""	""1.000mg""	""4060000""	600000	1	""Trifluoperazine""",
"""1470741000033113""",UNKNOWN,true,"39706211000001104	""Trifluoperazine 5mg tablets""	""Trifluoperazine 5mg tablets""	""Tablet""	""Oral""	""Trifluoperazine hydrochloride""	""5.000mg""	""4020100""	400000	1	""Trifluoperazine""",
"""1473741000033116""",UNKNOWN,true,"NA	""Trifluperidol Tablets 1 mg""	""""	""""	""""	""""	""""	""""	40	1	""Trifluperidol""",
"""1474541000033114""",UNKNOWN,true,"NA	""Trifluperidol Tablets 500 mcg""	""""	""""	""""	""""	""""	""""	20	1	""Trifluperidol""",
"""1512741000033113""",UNKNOWN,true,"701911000001108	""Nozinan 25mg tablets (Sanofi)""	""Nozinan 25mg tablets""	""Tablet""	""Oral""	""Levomepromazine maleate""	""25.000mg""	""4020100""	20000	1	""Levomepromazine""",
"""1563441000033114""",UNKNOWN,true,"36151811000001104	""Zuclopenthixol acetate 100mg/2ml solution for injection ampoules""	""Zuclopenthixol acetate 100mg/2ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Zuclopenthixol acetate""	""50.000mg/1.000ml""	""4020100""	2000	1	""Zuclopenthixol""",
"""1563541000033110""",UNKNOWN,true,"36152011000001104	""Zuclopenthixol acetate 50mg/1ml solution for injection ampoules""	""Zuclopenthixol acetate 50mg/1ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Zuclopenthixol acetate""	""50.000mg/1.000ml""	""4020100""	1000	1	""Zuclopenthixol""",
"""1563641000033111""",UNKNOWN,true,"36152111000001104	""Zuclopenthixol decanoate 200mg/1ml solution for injection ampoules""	""Zuclopenthixol decanoate 200mg/1ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Zuclopenthixol decanoate""	""200.000mg/1.000ml""	""4020200""	80000	1	""Zuclopenthixol""",
"""1563741000033119""",UNKNOWN,true,"36152211000001104	""Zuclopenthixol decanoate 500mg/1ml solution for injection ampoules""	""Zuclopenthixol decanoate 500mg/1ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Zuclopenthixol decanoate""	""500.000mg/1.000ml""	""4020200""	60000	1	""Zuclopenthixol""",
"""1564041000033119""",UNKNOWN,true,"39707711000001104	""Zuclopenthixol 10mg tablets""	""Zuclopenthixol 10mg tablets""	""Tablet""	""Oral""	""Zuclopenthixol dihydrochloride""	""10.000mg""	""4020100""	200000	1	""Zuclopenthixol""",
"""1564141000033115""",UNKNOWN,true,"39707911000001104	""Zuclopenthixol 2mg tablets""	""Zuclopenthixol 2mg tablets""	""Tablet""	""Oral""	""Zuclopenthixol dihydrochloride""	""2.000mg""	""4020100""	100000	1	""Zuclopenthixol""",
"""1564241000033110""",UNKNOWN,true,"39708111000001104	""Zuclopenthixol 25mg tablets""	""Zuclopenthixol 25mg tablets""	""Tablet""	""Oral""	""Zuclopenthixol dihydrochloride""	""25.000mg""	""4020100""	40000	1	""Zuclopenthixol""",
"""1565141000033119""",UNKNOWN,true,"486611000001101	""Zyprexa 10mg tablets (Eli Lilly and Company Ltd)""	""Zyprexa 10mg tablets""	""Tablet""	""Oral""	""Olanzapine""	""10.000mg""	""4020100""	10000	2	""Olanzapine""",
"""1565241000033114""",UNKNOWN,true,"467011000001109	""Zyprexa 5mg tablets (Eli Lilly and Company Ltd)""	""Zyprexa 5mg tablets""	""Tablet""	""Oral""	""Olanzapine""	""5.000mg""	""4020100""	9000	2	""Olanzapine""",
"""1565341000033116""",UNKNOWN,true,"776911000001109	""Zyprexa 7.5mg tablets (Eli Lilly and Company Ltd)""	""Zyprexa 7.5mg tablets""	""Tablet""	""Oral""	""Olanzapine""	""7.500mg""	""4020100""	2000	2	""Olanzapine""",
"""1661141000033114""",UNKNOWN,true,"321618003	""Olanzapine 2.5mg tablets""	""Olanzapine 2.5mg tablets""	""Tablet""	""Oral""	""Olanzapine""	""2.500mg""	""4020100""	2000000	2	""Olanzapine""",
"""1698441000033110""",UNKNOWN,true,"35931111000001108	""Sulpiride 200mg/5ml oral solution sugar free""	""Sulpiride 200mg/5ml oral solution sugar free""	""Oral solution""	""Oral""	""Sulpiride""	""40.000mg/1.000ml""	""4020100""	30000	1	""Sulpiride""",
"""1713941000033118""",UNKNOWN,true,"337311000001109	""Zyprexa 2.5mg tablets (Eli Lilly and Company Ltd)""	""Zyprexa 2.5mg tablets""	""Tablet""	""Oral""	""Olanzapine""	""2.500mg""	""4020100""	7000	2	""Olanzapine""",
"""1719341000033115""",UNKNOWN,true,"8359411000001103	""Chlorpromazine 100mg/5ml oral solution""	""Chlorpromazine 100mg/5ml oral solution""	""Oral solution""	""Oral""	""Chlorpromazine hydrochloride""	""20.000mg/1.000ml""	""""	20000	1	""Chlorpromazine""",
"""1747541000033114""",UNKNOWN,true,"872211000001104	""Orlept SF 200mg/5ml liquid (Wockhardt UK Ltd)""	""Orlept SF 200mg/5ml liquid""	""Oral solution""	""Oral""	""Sodium valproate""	""40.000mg/1.000ml""	""4080100""	6000	3	""Valproate""",
"""1747641000033110""",UNKNOWN,true,"504711000001108	""Orlept 200mg gastro-resistant tablets (Wockhardt UK Ltd)""	""Orlept 200mg gastro-resistant tablets""	""Gastro-resistant tablet""	""Oral""	""Sodium valproate""	""200.000mg""	""4080100""	3000	3	""Valproate""",
"""1747741000033118""",UNKNOWN,true,"220011000001104	""Orlept 500mg gastro-resistant tablets (Wockhardt UK Ltd)""	""Orlept 500mg gastro-resistant tablets""	""Gastro-resistant tablet""	""Oral""	""Sodium valproate""	""500.000mg""	""4080100""	3000	3	""Valproate""",
"""1765741000033116""",UNKNOWN,true,"4124511000001108	""Zoleptil 100 tablets (Movianto UK Ltd)""	""Zoleptil 100 tablets""	""Tablet""	""Oral""	""Zotepine""	""100.000mg""	""""	20	2	""Zotepine""",
"""1765841000033114""",UNKNOWN,true,"3904811000001101	""Zoleptil 25 tablets (Movianto UK Ltd)""	""Zoleptil 25 tablets""	""Tablet""	""Oral""	""Zotepine""	""25.000mg""	""""	30	2	""Zotepine""",
"""1765941000033118""",UNKNOWN,true,"3905611000001104	""Zoleptil 50 tablets (Movianto UK Ltd)""	""Zoleptil 50 tablets""	""Tablet""	""Oral""	""Zotepine""	""50.000mg""	""""	30	2	""Zotepine""",
"""1766041000033111""",UNKNOWN,true,"321644003	""Zotepine 100mg tablets""	""Zotepine 100mg tablets""	""Tablet""	""Oral""	""Zotepine""	""100.000mg""	""""	1000	2	""Zotepine""",
"""1766141000033110""",UNKNOWN,true,"321642004	""Zotepine 25mg tablets""	""Zotepine 25mg tablets""	""Tablet""	""Oral""	""Zotepine""	""25.000mg""	""""	2000	2	""Zotepine""",
"""1766241000033115""",UNKNOWN,true,"321643009	""Zotepine 50mg tablets""	""Zotepine 50mg tablets""	""Tablet""	""Oral""	""Zotepine""	""50.000mg""	""""	2000	2	""Zotepine""",
"""1832841000033113""",UNKNOWN,true,"NA	""Quetiapine Fumarate Tablets (starter pack) 6x25 mg, 2x100 mg, 2x150 mg""	""""	""""	""""	""""	""""	""""	1000	2	""Quetiapine""",
"""1844641000033118""",UNKNOWN,true,"39703111000001104	""Quetiapine 150mg tablets""	""Quetiapine 150mg tablets""	""Tablet""	""Oral""	""Quetiapine fumarate""	""150.000mg""	""4020100""	800000	2	""Quetiapine""",
"""1844741000033110""",UNKNOWN,true,"4111000001106	""Seroquel 150mg tablets (AstraZeneca UK Ltd)""	""Seroquel 150mg tablets""	""Tablet""	""Oral""	""Quetiapine fumarate""	""150.000mg""	""4020100""	5000	2	""Quetiapine""",
"""2077741000033115""",UNKNOWN,true,"321622008	""Olanzapine 5mg oral lyophilisates sugar free""	""Olanzapine 5mg oral lyophilisates sugar free""	""Oral lyophilisate""	""Oral""	""Olanzapine""	""5.000mg""	""4020100""	100000	2	""Olanzapine""",
"""2077841000033113""",UNKNOWN,true,"321623003	""Olanzapine 10mg oral lyophilisates sugar free""	""Olanzapine 10mg oral lyophilisates sugar free""	""Oral lyophilisate""	""Oral""	""Olanzapine""	""10.000mg""	""4020100""	200000	2	""Olanzapine""",
"""2077941000033117""",UNKNOWN,true,"91711000001108	""Zyprexa 5mg Velotabs (Eli Lilly and Company Ltd)""	""Zyprexa 5mg Velotabs""	""Oral lyophilisate""	""Oral""	""Olanzapine""	""5.000mg""	""4020100""	7000	2	""Olanzapine""",
"""2078041000033119""",UNKNOWN,true,"897111000001104	""Zyprexa 10mg Velotabs (Eli Lilly and Company Ltd)""	""Zyprexa 10mg Velotabs""	""Oral lyophilisate""	""Oral""	""Olanzapine""	""10.000mg""	""4020100""	9000	2	""Olanzapine""",
"""2188141000033115""",UNKNOWN,true,"526611000001101	""Risperdal 500microgram tablets (Janssen-Cilag Ltd)""	""Risperdal 500microgram tablets""	""Tablet""	""Oral""	""Risperidone""	""500.000microgram""	""4020100""	60000	2	""Risperidone""",
"""2188241000033110""",UNKNOWN,true,"321602009	""Risperidone 500microgram tablets""	""Risperidone 500microgram tablets""	""Tablet""	""Oral""	""Risperidone""	""500.000microgram""	""4020100""	2000000	2	""Risperidone""",
"""2216641000033113""",UNKNOWN,true,"134517009	""Amisulpride 400mg tablets""	""Amisulpride 400mg tablets""	""Tablet""	""Oral""	""Amisulpride""	""400.000mg""	""4020100""	200000	2	""Amisulpride""",
"""2216741000033116""",UNKNOWN,true,"254011000001107	""Solian 400 tablets (Sanofi)""	""Solian 400 tablets""	""Tablet""	""Oral""	""Amisulpride""	""400.000mg""	""4020100""	500	2	""Amisulpride""",
"""2271441000033112""",UNKNOWN,true,"3846411000001106	""Depakote 250mg gastro-resistant tablets (Sanofi)""	""Depakote 250mg gastro-resistant tablets""	""Gastro-resistant tablet""	""Oral""	""Valproate semisodium""	""250.000mg""	""4020300""	500000	3	""Valproate""",
"""2271541000033113""",UNKNOWN,true,"3847111000001103	""Depakote 500mg gastro-resistant tablets (Sanofi)""	""Depakote 500mg gastro-resistant tablets""	""Gastro-resistant tablet""	""Oral""	""Valproate semisodium""	""500.000mg""	""4020300""	700000	3	""Valproate""",
"""2446641000033118""",UNKNOWN,true,"NA	""*Lithium Carbonicum Tablets""	""""	""""	""""	""""	""""	""""	7	3	""Lithium""",
"""2584441000033110""",UNKNOWN,true,"36037711000001104	""Lamotrigine 2mg dispersible tablets sugar free""	""Lamotrigine 2mg dispersible tablets sugar free""	""Dispersible tablet""	""Oral""	""Lamotrigine""	""2.000mg""	""4080100""	4000	3	""Lamotrigine""",
"""2584541000033111""",UNKNOWN,true,"4021611000001103	""Lamictal 2mg dispersible tablets (GlaxoSmithKline UK Ltd)""	""Lamictal 2mg dispersible tablets""	""Dispersible tablet""	""Oral""	""Lamotrigine""	""2.000mg""	""4080100""	600	3	""Lamotrigine""",
"""2640141000033112""",UNKNOWN,true,"38753511000001104	""Promazine 50mg/5ml oral solution""	""Promazine 50mg/5ml oral solution""	""Oral solution""	""Oral""	""Promazine hydrochloride""	""10.000mg/1.000ml""	""4020100""	100000	1	""Promazine""",
"""2644841000033114""",UNKNOWN,true,"35901111000001104	""Amisulpride 100mg/ml oral solution sugar free""	""Amisulpride 100mg/ml oral solution sugar free""	""Oral solution""	""Oral""	""Amisulpride""	""100.000mg/1.000ml""	""4020100""	30000	2	""Amisulpride""",
"""2644941000033118""",UNKNOWN,true,"3933811000001105	""Solian 100mg/ml oral solution (Sanofi)""	""Solian 100mg/ml oral solution""	""Oral solution""	""Oral""	""Amisulpride""	""100.000mg/1.000ml""	""4020100""	600	2	""Amisulpride""",
"""2653841000033110""",UNKNOWN,true,"19809011000001100	""Levinan 6mg tablets (Kyowa Kirin Ltd)""	""Levinan 6mg tablets""	""Tablet""	""Oral""	""Levomepromazine maleate""	""6.000mg""	""""	500	1	""Levomepromazine""",
"""2658941000033110""",UNKNOWN,true,"145511000001103	""Sulpor 200mg/5ml oral solution (Rosemont Pharmaceuticals Ltd)""	""Sulpor 200mg/5ml oral solution""	""Oral solution""	""Oral""	""Sulpiride""	""40.000mg/1.000ml""	""4020100""	300	1	""Sulpiride""",
"""2711241000033110""",UNKNOWN,true,"134538003	""Valproic acid 250mg gastro-resistant tablets""	""Valproic acid 250mg gastro-resistant tablets""	""Gastro-resistant tablet""	""Oral""	""Valproate semisodium""	""250.000mg""	""4020300""	400000	3	""Valproate""",
"""2711341000033117""",UNKNOWN,true,"134537008	""Valproic acid 500mg gastro-resistant tablets""	""Valproic acid 500mg gastro-resistant tablets""	""Gastro-resistant tablet""	""Oral""	""Valproate semisodium""	""500.000mg""	""4020300""	500000	3	""Valproate""",
"""2730641000033111""",UNKNOWN,true,"NA	""Promazine Hydrochloride Syrup 50 mg/5 ml""	""""	""""	""""	""""	""""	""""	10	1	""Promazine""",
"""2758141000033116""",UNKNOWN,true,"30799611000001104	""Haloperidol 200micrograms/ml oral solution sugar free""	""Haloperidol 200micrograms/ml oral solution sugar free""	""Oral solution""	""Oral""	""Haloperidol""	""200.000microgram/1.000ml""	""""	10000	1	""Haloperidol""",
"""2759641000033117""",UNKNOWN,true,"376807001	""Olanzapine 15mg tablets""	""Olanzapine 15mg tablets""	""Tablet""	""Oral""	""Olanzapine""	""15.000mg""	""4020100""	600000	2	""Olanzapine""",
"""2759741000033114""",UNKNOWN,true,"3434911000001100	""Olanzapine 15mg oral lyophilisates sugar free""	""Olanzapine 15mg oral lyophilisates sugar free""	""Oral lyophilisate""	""Oral""	""Olanzapine""	""15.000mg""	""4020100""	40000	2	""Olanzapine""",
"""2759841000033116""",UNKNOWN,true,"511111000001106	""Zyprexa 15mg tablets (Eli Lilly and Company Ltd)""	""Zyprexa 15mg tablets""	""Tablet""	""Oral""	""Olanzapine""	""15.000mg""	""4020100""	2000	2	""Olanzapine""",
"""2759941000033112""",UNKNOWN,true,"437611000001106	""Zyprexa 15mg Velotabs (Eli Lilly and Company Ltd)""	""Zyprexa 15mg Velotabs""	""Oral lyophilisate""	""Oral""	""Olanzapine""	""15.000mg""	""4020100""	2000	2	""Olanzapine""",
"""2760941000033111""",UNKNOWN,true,"321741003	""Lithium citrate 509mg/5ml oral solution""	""Lithium citrate 509mg/5ml oral solution""	""Oral solution""	""Oral""	""Lithium citrate""	""101.800mg/1.000ml""	""4020300""	5000	3	""Lithium""",
"""2761041000033118""",UNKNOWN,true,"321742005	""Lithium citrate 1.018g/5ml oral solution""	""Lithium citrate 1.018g/5ml oral solution""	""Oral solution""	""Oral""	""Lithium citrate""	""203.600mg/1.000ml""	""4020300""	1000	3	""Lithium""",
