code,code_system,include,term,notes
"""937731000006115""",UNKNOWN,true,"""9iD4.00""	""other black or black unspecified ethnic category 2001 census""",
"""141401000000117""",UNKNOWN,true,"""9iE..00""	""chinese - ethnic category 2001 census""",
"""141411000000115""",UNKNOWN,true,"""9iF..00""	""other - ethnic category 2001 census""",
"""141621000000111""",UNKNOWN,true,"""9iF0.00""	""vietnamese - ethnic category 2001 census""",
"""141631000000113""",UNKNOWN,true,"""9iF1.00""	""japanese - ethnic category 2001 census""",
"""141641000000116""",UNKNOWN,true,"""9iF2.00""	""filipino - ethnic category 2001 census""",
"""141651000000118""",UNKNOWN,true,"""9iF3.00""	""malaysian - ethnic category 2001 census""",
"""142881000000117""",UNKNOWN,true,"""9iF4.00""	""buddhist - ethnic category 2001 census""",
"""157351000000115""",UNKNOWN,true,"""9iF5.00""	""hindu - ethnic category 2001 census""",
"""138241000000113""",UNKNOWN,true,"""9iF6.00""	""jewish - ethnic category 2001 census""",
"""138281000000117""",UNKNOWN,true,"""9iF7.00""	""muslim - ethnic category 2001 census""",
"""142891000000115""",UNKNOWN,true,"""9iF8.00""	""sikh - ethnic category 2001 census""",
"""138251000000111""",UNKNOWN,true,"""9iF9.00""	""arab - ethnic category 2001 census""",
"""142811000000112""",UNKNOWN,true,"""9iFA.00""	""north african - ethnic category 2001 census""",
"""937871000006114""",UNKNOWN,true,"""9iFB.00""	""mid east (excl israeli, iranian & arab) - eth cat 2001 cens""",
"""142831000000116""",UNKNOWN,true,"""9iFC.00""	""israeli - ethnic category 2001 census""",
"""138261000000114""",UNKNOWN,true,"""9iFD.00""	""iranian - ethnic category 2001 census""",
"""142841000000113""",UNKNOWN,true,"""9iFE.00""	""kurdish - ethnic category 2001 census""",
"""142851000000111""",UNKNOWN,true,"""9iFF.00""	""moroccan - ethnic category 2001 census""",
"""142861000000114""",UNKNOWN,true,"""9iFG.00""	""latin american - ethnic category 2001 census""",
"""138271000000119""",UNKNOWN,true,"""9iFH.00""	""south and central american - ethnic category 2001 census""",
"""937941000006111""",UNKNOWN,true,"""9iFJ.00""	""mauritian/seychellois/maldivian/st helena eth cat 2001census""",
"""142901000000119""",UNKNOWN,true,"""9iFK.00""	""any other group - ethnic category 2001 census""",
"""141421000000114""",UNKNOWN,true,"""9iG..00""	""ethnic category not stated - 2001 census""",
"""285925010""",UNKNOWN,true,"""9S1..00""	""white""",
"""459726019""",UNKNOWN,true,"""9S10.00""	""white british""",
"""459727011""",UNKNOWN,true,"""9S11.00""	""white irish""",
"""459728018""",UNKNOWN,true,"""9S12.00""	""other white ethnic group""",
"""1780407014""",UNKNOWN,true,"""9S13.00""	""white scottish""",
"""1780408016""",UNKNOWN,true,"""9S14.00""	""other white british ethnic group""",
"""514611000006111""",UNKNOWN,true,"""9S2..00""	""black caribbean""",
"""30683015""",UNKNOWN,true,"""9S3..00""	""black african""",
"""285931013""",UNKNOWN,true,"""9S4..00""	""black, other, non-mixed origin""",
"""285932018""",UNKNOWN,true,"""9S41.00""	""black british""",
"""405064011""",UNKNOWN,true,"""9S42.00""	""black caribbean/w.i./guyana""",
"""285930014""",UNKNOWN,true,"""9S42.11""	""black caribbean""",
"""453109012""",UNKNOWN,true,"""9S42.12""	""black west indian""",
"""453110019""",UNKNOWN,true,"""9S42.13""	""black guyana""",
"""405065012""",UNKNOWN,true,"""9S43.00""	""black n african/arab/iranian""",
"""411573013""",UNKNOWN,true,"""9S43.11""	""black north african""",
"""411574019""",UNKNOWN,true,"""9S43.12""	""black arab""",
"""411575018""",UNKNOWN,true,"""9S43.13""	""black iranian""",
"""285943014""",UNKNOWN,true,"""9S44.00""	""black - other african country""",
"""514651000006112""",UNKNOWN,true,"""9S45.00""	""black e afric asia/indo-caribb""",
"""411576017""",UNKNOWN,true,"""9S45.11""	""black east african asian""",
"""411577014""",UNKNOWN,true,"""9S45.12""	""black indo-caribbean""",
"""285948017""",UNKNOWN,true,"""9S46.00""	""black indian sub-continent""",
"""285949013""",UNKNOWN,true,"""9S47.00""	""black - other asian""",
"""285950013""",UNKNOWN,true,"""9S48.00""	""black black - other""",
"""285951012""",UNKNOWN,true,"""9S5..00""	""black - other, mixed""",
"""285952017""",UNKNOWN,true,"""9S51.00""	""other black - black/white orig""",
"""285953010""",UNKNOWN,true,"""9S52.00""	""other black - black/asian orig""",
"""285954016""",UNKNOWN,true,"""9S6..00""	""indian""",
"""285955015""",UNKNOWN,true,"""9S7..00""	""pakistani""",
"""285956019""",UNKNOWN,true,"""9S8..00""	""bangladeshi""",
"""56590016""",UNKNOWN,true,"""9S9..00""	""chinese""",
"""285958018""",UNKNOWN,true,"""9SA..00""	""other ethnic non-mixed (nmo)""",
"""285959014""",UNKNOWN,true,"""9SA1.00""	""brit. ethnic minor. spec.(nmo)""",
"""285960016""",UNKNOWN,true,"""9SA2.00""	""brit. ethnic minor. unsp (nmo)""",
"""405067016""",UNKNOWN,true,"""9SA3.00""	""caribbean i./w.i./guyana (nmo)""",
"""411578016""",UNKNOWN,true,"""9SA3.11""	""caribbean island (nmo)""",
"""411579012""",UNKNOWN,true,"""9SA3.12""	""west indian (nmo)""",
"""411580010""",UNKNOWN,true,"""9SA3.13""	""guyana (nmo)""",
"""405068014""",UNKNOWN,true,"""9SA4.00""	""n african arab/iranian (nmo)""",
"""411581014""",UNKNOWN,true,"""9SA4.11""	""north african arab (nmo)""",
"""411582019""",UNKNOWN,true,"""9SA4.12""	""iranian (nmo)""",
"""285971015""",UNKNOWN,true,"""9SA5.00""	""other african countries (nmo)""",
"""405069018""",UNKNOWN,true,"""9SA6.00""	""e afric asian/indo-carib (nmo)""",
"""411583012""",UNKNOWN,true,"""9SA6.11""	""east african asian (nmo)""",
"""411584018""",UNKNOWN,true,"""9SA6.12""	""indo-caribbean (nmo)""",
"""285976013""",UNKNOWN,true,"""9SA7.00""	""indian sub-continent (nmo)""",
"""285977016""",UNKNOWN,true,"""9SA8.00""	""other asian (nmo)""",
"""285978014""",UNKNOWN,true,"""9SA9.00""	""irish (nmo)""",
"""405070017""",UNKNOWN,true,"""9SAA.00""	""greek/greek cypriot (nmo)""",
"""411594011""",UNKNOWN,true,"""9SAA.11""	""greek (nmo)""",
"""411595012""",UNKNOWN,true,"""9SAA.12""	""greek cypriot (nmo)""",
"""405071018""",UNKNOWN,true,"""9SAB.00""	""turkish/turkish cypriot (nmo)""",
"""411596013""",UNKNOWN,true,"""9SAB.11""	""turkish (nmo)""",
"""411597016""",UNKNOWN,true,"""9SAB.12""	""turkish cypriot (nmo)""",
"""285987017""",UNKNOWN,true,"""9SAC.00""	""other european (nmo)""",
"""285988010""",UNKNOWN,true,"""9SAD.00""	""other ethnic nec (nmo)""",
"""285989019""",UNKNOWN,true,"""9SB..00""	""other ethnic, mixed origin""",
"""285990011""",UNKNOWN,true,"""9SB1.00""	""other ethnic, black/white orig""",
"""285991010""",UNKNOWN,true,"""9SB2.00""	""other ethnic, asian/white orig""",
"""285992015""",UNKNOWN,true,"""9SB3.00""	""other ethnic, mixed white orig""",
"""285993013""",UNKNOWN,true,"""9SB4.00""	""other ethnic, other mixed orig""",
"""460153018""",UNKNOWN,true,"""9SB5.00""	""black caribbean and white""",
"""460154012""",UNKNOWN,true,"""9SB6.00""	""black african and white""",
"""456650013""",UNKNOWN,true,"""9SC..00""	""vietnamese""",
"""456651012""",UNKNOWN,true,"""9SD..00""	""ethnic group not given - patient refused""",
"""456652017""",UNKNOWN,true,"""9SE..00""	""ethnic group not recorded""",
"""459782019""",UNKNOWN,true,"""9SG..00""	""other black ethnic group""",
"""459784018""",UNKNOWN,true,"""9SH..00""	""other asian ethnic group""",
