code,code_system,include,term,notes
"""prodcodeid""",UNKNOWN,true,"""productname""	""formulation""	""route""	""ingredient""	""strength""	""BNFChapter""	""Insulin""",
"""2954741000033118""",UNKNOWN,true,"""Monotard 100units/ml suspension for injection 10ml vials""	""Suspension for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""",
"""2954841000033111""",UNKNOWN,true,"""Ultratard 100units/ml suspension for injection 10ml vials""	""Suspension for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""",
"""3111041000033116""",UNKNOWN,true,"""Hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 8mm needle 0.3mm/30gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""21010900""	""Insulin""",
"""3111141000033117""",UNKNOWN,true,"""U100 Insulin Sterile, Single Use  Syringes with 8mm needles  1 ml, 0.33 mm/29g""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""3111241000033112""",UNKNOWN,true,"""U100 Insulin Sterile, Single Use  Syringes with 8mm needles  0.3 ml, 0.33 mm/29g""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""3111341000033119""",UNKNOWN,true,"""U100 Insulin Sterile, Single Use  Syringes with 8mm needles  0.5 ml, 0.33 mm/29g""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""3136941000033116""",UNKNOWN,true,"""Insulin detemir 100units/ml solution for injection 3ml pre-filled disposable devices""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	""06010102""	""Insulin""",
"""3137041000033115""",UNKNOWN,true,"""Insulin detemir 100units/ml solution for injection 3ml cartridges""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	""06010102""	""Insulin""",
"""3137141000033116""",UNKNOWN,true,"""Levemir Penfill 100units/ml solution for injection 3ml cartridges""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""",
"""3137241000033111""",UNKNOWN,true,"""Levemir FlexPen 100units/ml solution for injection 3ml pre-filled pens""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""",
"""3141641000033116""",UNKNOWN,true,"""BD Micro-Fine + hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 8mm needle 0.3mm/30gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""3277741000033118""",UNKNOWN,true,"""Insulin aspart 100units/ml solution for injection 3ml pre-filled disposable devices""	""Solution for injection""	""Subcutaneous/ Intravenous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	""06010101""	""Insulin""",
"""3333841000033113""",UNKNOWN,true,"""Humulin M3 Pen 100units/ml suspension for injection 3ml pre-filled pens""	""Suspension for injection""	""Subcutaneous/ Intramuscular""	""Insulin""	""70.000unit/1.000ml + 70.000unit/1.000ml + 30.000unit/1.000ml + 30.000unit/1.000ml""	NA	""Insulin""",
"""3345641000033114""",UNKNOWN,true,"""Insulin glulisine 100units/ml solution for injection 10ml vials""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	""06010101""	""Insulin""",
"""3345741000033117""",UNKNOWN,true,"""Insulin glulisine 100units/ml solution for injection 3ml cartridges""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	""06010101""	""Insulin""",
"""3345841000033110""",UNKNOWN,true,"""Apidra 100units/ml solution for injection 10ml vials""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""",
"""3345941000033119""",UNKNOWN,true,"""Apidra 100units/ml solution for injection 3ml cartridges""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""",
"""3852741000033110""",UNKNOWN,true,"""Comfort Point  Needles for insulin pens  6 mm/31 gauge""	NA	NA	""Insulin""	NA	NA	""Insulin""",
"""3852841000033117""",UNKNOWN,true,"""Comfort Point  Needles for insulin pens  8 mm/31 gauge""	NA	NA	""Insulin""	NA	NA	""Insulin""",
"""3852941000033113""",UNKNOWN,true,"""Comfort Point  Needles for insulin pens  12 mm/29 gauge""	NA	NA	""Insulin""	NA	NA	""Insulin""",
"""3869341000033114""",UNKNOWN,true,"""Lantus 100units/ml solution for injection 3ml OptiClik cartridges""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""",
"""3914241000033112""",UNKNOWN,true,"""Insulin glulisine 100units/ml solution for injection 3ml pre-filled disposable devices""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	""06010101""	""Insulin""",
"""3914341000033119""",UNKNOWN,true,"""Apidra Optiset  Pre-filled Disposable Pen  100 units/ml, 3 ml pen""	NA	NA	""Insulin""	NA	NA	""Insulin""",
"""3922641000033111""",UNKNOWN,true,"""Humalog Mix50 100units/ml suspension for injection 3ml cartridges""	""Suspension for injection""	""Subcutaneous""	""Insulin""	""50.000unit/1.000ml + 50.000unit/1.000ml + 50.000unit/1.000ml + 50.000unit/1.000ml""	NA	""Insulin""",
"""3938341000033116""",UNKNOWN,true,"""Exubera  Insulin Release Units  box of 6""	NA	NA	""Insulin""	NA	NA	""Insulin""",
"""3945141000033114""",UNKNOWN,true,"""Exubera 1mg inhalation powder blisters""	""Inhalation powder""	""Inhalation""	""Insulin""	""1.000mg""	NA	""Insulin""",
"""3945241000033119""",UNKNOWN,true,"""Exubera 3mg inhalation powder blisters""	""Inhalation powder""	""Inhalation""	""Insulin""	""3.000mg""	NA	""Insulin""",
"""3963941000033117""",UNKNOWN,true,"""Apidra 100units/ml solution for injection 3ml OptiClik cartridges""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""",
"""4126541000033110""",UNKNOWN,true,"""Levemir InnoLet 100units/ml solution for injection 3ml pre-filled pens""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""",
"""4128441000033113""",UNKNOWN,true,"""NovoFine Autocover hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/30gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""4138941000033118""",UNKNOWN,true,"""OptiClik hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-80 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""4139041000033110""",UNKNOWN,true,"""OptiClik hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-80 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""4258541000033111""",UNKNOWN,true,"""Lantus 100units/ml solution for injection 3ml pre-filled SoloStar pens""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""",
"""4258641000033112""",UNKNOWN,true,"""Apidra 100units/ml solution for injection 3ml pre-filled SoloStar pens""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""",
"""4270841000033113""",UNKNOWN,true,"""Human Actrapid  Injection  500 units/ml, 10 ml vial""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""4405741000033115""",UNKNOWN,true,"""HumaPen Luxura HD hypodermic insulin injection pen reusable for 3ml cartridge 0.5 unit dial up / range 1-30 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""4423041000033114""",UNKNOWN,true,"""Humulin R 500units/ml solution for injection 20ml vials""	""Solution for injection""	""Intramuscular""	""Insulin""	""500.000unit/1.000ml + 500.000unit/1.000ml""	NA	""Insulin""",
"""4597041000033115""",UNKNOWN,true,"""NovoPen 4 hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""4597141000033116""",UNKNOWN,true,"""NovoPen 4 hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""4608541000033115""",UNKNOWN,true,"""Humalog KwikPen 100units/ml solution for injection 3ml pre-filled pens""	""Solution for injection""	""Subcutaneous/ Intravenous/ Intramuscular""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""",
"""4608641000033119""",UNKNOWN,true,"""Humalog Mix25 KwikPen 100units/ml suspension for injection 3ml pre-filled pens""	""Suspension for injection""	""Subcutaneous""	""Insulin""	""25.000unit/1.000ml + 25.000unit/1.000ml + 75.000unit/1.000ml + 75.000unit/1.000ml""	NA	""Insulin""",
"""4608741000033111""",UNKNOWN,true,"""Humalog Mix50 KwikPen 100units/ml suspension for injection 3ml pre-filled pens""	""Suspension for injection""	""Subcutaneous""	""Insulin""	""50.000unit/1.000ml + 50.000unit/1.000ml + 50.000unit/1.000ml + 50.000unit/1.000ml""	NA	""Insulin""",
"""4825441000033110""",UNKNOWN,true,"""TS-A Safety hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 12mm safety needle 0.33mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""5079841000033118""",UNKNOWN,true,"""HumaPen Memoir hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""5403541000033118""",UNKNOWN,true,"""Humalog Mix25 100units/ml suspension for injection 10ml vials""	""Suspension for injection""	""Subcutaneous""	""Insulin""	""25.000unit/1.000ml + 25.000unit/1.000ml + 75.000unit/1.000ml + 75.000unit/1.000ml""	NA	""Insulin""",
"""5440141000033112""",UNKNOWN,true,"""HumaPen Luxura hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""5440641000033119""",UNKNOWN,true,"""HumaPen Luxura hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""5697241000033112""",UNKNOWN,true,"""Bd-Microfine +  Needles for insulin pens  4 mm/32 gauge""	NA	NA	""Insulin""	NA	NA	""Insulin""",
"""5709141000033115""",UNKNOWN,true,"""Hypodermic insulin injection pen reusable for 3ml cartridge 0.5 unit dial up / range 1-30 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""5709241000033110""",UNKNOWN,true,"""Hypodermic insulin injection pen reusable for 3ml cartridge 0.5 unit dial up / range 1-35 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""5709341000033117""",UNKNOWN,true,"""Hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-21 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""5709441000033111""",UNKNOWN,true,"""Hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""5709541000033112""",UNKNOWN,true,"""Hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-80 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""5709641000033113""",UNKNOWN,true,"""Hypodermic insulin injection pen reusable for 3ml cartridge 2 unit dial up / range 2-42 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""5709941000033118""",UNKNOWN,true,"""Hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with not less than 12mm needle 0.3mm/30gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""21010900""	""Insulin""",
"""5710041000033114""",UNKNOWN,true,"""Hypodermic U100 insulin syringe sterile single use / single patient use 1ml with not less than 12mm needle 0.3mm/30gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""21010900""	""Insulin""",
"""5732041000033119""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12.7mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""5732141000033115""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/28gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""5732441000033111""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""5733041000033111""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""5733341000033113""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""5733441000033119""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""5733541000033118""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/30gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""5733741000033114""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""5734041000033114""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors snap on 10mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""5734141000033113""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors snap on 12mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""5734241000033118""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors snap on 6mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""5734341000033111""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors snap on 8mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""5819941000033118""",UNKNOWN,true,"""ClikSTAR hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-80 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""5820041000033115""",UNKNOWN,true,"""ClikSTAR hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-80 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""5905141000033111""",UNKNOWN,true,"""IME-FINE hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""5905241000033116""",UNKNOWN,true,"""IME-FINE hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""5909641000033116""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""5910741000033117""",UNKNOWN,true,"""Humulin M3 KwikPen 100units/ml suspension for injection 3ml pre-filled pens""	""Suspension for injection""	""Subcutaneous/ Intramuscular""	""Insulin""	""70.000unit/1.000ml + 70.000unit/1.000ml + 30.000unit/1.000ml + 30.000unit/1.000ml""	NA	""Insulin""",
"""5911541000033119""",UNKNOWN,true,"""Humulin I KwikPen 100units/ml suspension for injection 3ml pre-filled pens""	""Suspension for injection""	""Subcutaneous/ Intramuscular""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""",
"""6006341000033111""",UNKNOWN,true,"""NovoTwist hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""6011841000033112""",UNKNOWN,true,"""Insuman Comb 25 100units/ml suspension for injection 3ml pre-filled SoloStar pens""	""Suspension for injection""	""Subcutaneous""	""Insulin""	""75.000unit/1.000ml + 75.000unit/1.000ml + 25.000unit/1.000ml + 25.000unit/1.000ml""	NA	""Insulin""",
"""6364241000033114""",UNKNOWN,true,"""BD AutoShield hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""6389641000033111""",UNKNOWN,true,"""Insuman Basal 100units/ml suspension for injection 3ml pre-filled SoloStar pens""	""Suspension for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""",
"""6448141000033113""",UNKNOWN,true,"""Mylife Clickfine AutoProtect hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""6456441000033119""",UNKNOWN,true,"""NovoRapid FlexTouch 100units/ml solution for injection 3ml pre-filled pens""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""",
"""6463141000033112""",UNKNOWN,true,"""Mylife Clickfine hypodermic insulin needles for pre-filled / reusable pen injectors snap on 4.5mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""6490641000033114""",UNKNOWN,true,"""Comfort Point  Needles for insulin pens  4 mm/31 gauge""	NA	NA	""Insulin""	NA	NA	""Insulin""",
"""6490741000033117""",UNKNOWN,true,"""Omnican Fine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""6490841000033110""",UNKNOWN,true,"""Omnican Fine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""6490941000033119""",UNKNOWN,true,"""Omnican Fine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 10mm/30gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""6491041000033112""",UNKNOWN,true,"""Omnican Fine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""6518241000033118""",UNKNOWN,true,"""BD AutoShield Duo hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/30gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""6519641000033112""",UNKNOWN,true,"""NovoPen Echo hypodermic insulin injection pen reusable for 3ml cartridge 0.5 unit dial up / range 0.5-30 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""6519741000033115""",UNKNOWN,true,"""NovoPen Echo hypodermic insulin injection pen reusable for 3ml cartridge 0.5 unit dial up / range 0.5-30 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""6535141000033111""",UNKNOWN,true,"""Unifine Pentips hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""6535241000033116""",UNKNOWN,true,"""Unifine Pentips Plus hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""6535341000033114""",UNKNOWN,true,"""Unifine Pentips Plus hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""6535541000033119""",UNKNOWN,true,"""Unifine Pentips Plus hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""6535641000033118""",UNKNOWN,true,"""Unifine Pentips Plus hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""7684841000033117""",UNKNOWN,true,"""Clickfine  Needles for insulin pens  6 mm/31 gauge""	NA	NA	""Insulin""	NA	NA	""Insulin""",
"""7684941000033113""",UNKNOWN,true,"""Clickfine  Needles for insulin pens  8 mm/31 gauge""	NA	NA	""Insulin""	NA	NA	""Insulin""",
"""7685041000033113""",UNKNOWN,true,"""Clickfine  Needles for insulin pens  10 mm/29 gauge""	NA	NA	""Insulin""	NA	NA	""Insulin""",
"""7685141000033112""",UNKNOWN,true,"""Clickfine  Needles for insulin pens  12 mm/29 gauge""	NA	NA	""Insulin""	NA	NA	""Insulin""",
"""8052741000033110""",UNKNOWN,true,"""Droplet hypodermic insulin needles for pre-filled / reusable pen injectors screw on 10mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8056341000033110""",UNKNOWN,true,"""Mylife Clickfine hypodermic insulin needles for pre-filled / reusable pen injectors snap on 6mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8056441000033116""",UNKNOWN,true,"""Mylife Clickfine hypodermic insulin needles for pre-filled / reusable pen injectors snap on 8mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8056541000033115""",UNKNOWN,true,"""Mylife Clickfine hypodermic insulin needles for pre-filled / reusable pen injectors snap on 10mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8056641000033119""",UNKNOWN,true,"""Mylife Clickfine hypodermic insulin needles for pre-filled / reusable pen injectors snap on 12mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8241541000033119""",UNKNOWN,true,"""Microdot Droplet hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8241641000033118""",UNKNOWN,true,"""Microdot Droplet hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8243941000033112""",UNKNOWN,true,"""Insupen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge""	""Suppository""	""Rectal""	""Insulin""	NA	NA	""Insulin""",
"""8244041000033114""",UNKNOWN,true,"""Insupen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge""	""Suppository""	""Rectal""	""Insulin""	NA	NA	""Insulin""",
"""8244241000033118""",UNKNOWN,true,"""Insupen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge""	""Suppository""	""Rectal""	""Insulin""	NA	NA	""Insulin""",
"""8244341000033111""",UNKNOWN,true,"""Insupen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/32gauge""	""Suppository""	""Rectal""	""Insulin""	NA	NA	""Insulin""",
"""8244441000033117""",UNKNOWN,true,"""Insupen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge""	""Suppository""	""Rectal""	""Insulin""	NA	NA	""Insulin""",
"""8244541000033116""",UNKNOWN,true,"""Insupen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/32gauge""	""Suppository""	""Rectal""	""Insulin""	NA	NA	""Insulin""",
"""8244641000033115""",UNKNOWN,true,"""Insupen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge""	""Suppository""	""Rectal""	""Insulin""	NA	NA	""Insulin""",
"""8263941000033117""",UNKNOWN,true,"""Insulin degludec 100units/ml solution for injection 3ml pre-filled disposable devices""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	""06010102""	""Insulin""",
"""8264041000033115""",UNKNOWN,true,"""Insulin degludec 200units/ml solution for injection 3ml pre-filled disposable devices""	""Solution for injection""	""Subcutaneous""	""Insulin""	""200.000unit/1.000ml + 200.000unit/1.000ml""	""06010102""	""Insulin""",
"""8264141000033116""",UNKNOWN,true,"""Tresiba FlexTouch 100units/ml solution for injection 3ml pre-filled pens""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""",
"""8264241000033111""",UNKNOWN,true,"""Tresiba FlexTouch 200units/ml solution for injection 3ml pre-filled pens""	""Solution for injection""	""Subcutaneous""	""Insulin""	""200.000unit/1.000ml + 200.000unit/1.000ml""	NA	""Insulin""",
"""8264341000033118""",UNKNOWN,true,"""Insulin degludec 100units/ml solution for injection 3ml cartridges""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	""06010102""	""Insulin""",
"""8264441000033112""",UNKNOWN,true,"""Tresiba Penfill 100units/ml solution for injection 3ml cartridges""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""",
"""8280641000033118""",UNKNOWN,true,"""Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 0.3ml with 8mm safety needle 0.33mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8280841000033117""",UNKNOWN,true,"""Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 0.3ml with 8mm safety needle 0.3mm/30gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8281141000033116""",UNKNOWN,true,"""Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with 8mm safety needle 0.33mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8281241000033111""",UNKNOWN,true,"""Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with 8mm safety needle 0.3mm/30gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8281341000033118""",UNKNOWN,true,"""Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 8mm safety needle 0.33mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8281441000033112""",UNKNOWN,true,"""Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 8mm safety needle 0.3mm/30gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
"""8281541000033113""",UNKNOWN,true,"""Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 0.3ml with 12mm safety needle 0.33mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""",
