code,code_system,include,term,notes
"""medcodeid""",UNKNOWN,true,"""TermEMIS""	""EMIS""	""QOFEMIS""	""TermRead""	""READ""	""QOFRead""	""TermSNOMED""	""SNOMED""	""QOFSNOMED""	""Group""	""QOFAny""",
"""389401000006111""",UNKNOWN,true,"NA	NA	NA	""[X]Hypomania""	""Eu300""	""YES""	""[X]Hypomania""	""231496004""	""YES""	""bipolar""	""YES""",
"""389641000006110""",UNKNOWN,true,"NA	NA	NA	""[X]Induced delusional disorder""	""Eu24""	""YES""	""[X]Induced delusional disorder""	""61831009""	""YES""	""other psychosis""	""YES""",
"""389651000006112""",UNKNOWN,true,"NA	NA	NA	""[X]Induced paranoid disorder""	""Eu24-2""	""YES""	""[X]Induced paranoid disorder""	""61831009""	""YES""	""other psychosis""	""YES""",
"""389661000006114""",UNKNOWN,true,"NA	NA	NA	""[X]Induced psychotic disorder""	""Eu24-3""	""YES""	""[X]Induced psychotic disorder""	""61831009""	""YES""	""other psychosis""	""YES""",
"""394461000006110""",UNKNOWN,true,"NA	NA	NA	""[X]Involutional paranoid state""	""Eu22y-2""	""YES""	""[X]Involutional paranoid state""	""231487004""	""YES""	""other psychosis""	""YES""",
"""3946141000006118""",UNKNOWN,true,"NA	NA	NA	NA	NA	NA	""Schizophreniform disorder (disorder)""	""88975006""	""YES""	""other psychosis""	""YES""",
"""395021000006111""",UNKNOWN,true,"NA	NA	NA	""[X]Latent schizophrenia""	""Eu21-3""	""YES""	""[X]Latent schizophrenia""	""191559008""	""YES""	""other psychosis""	""YES""",
"""395031000006114""",UNKNOWN,true,"NA	NA	NA	""[X]Latent schizophrenic reaction""	""Eu21-1""	""YES""	""[X]Latent schizophrenic reaction""	""191559008""	""YES""	""other psychosis""	""YES""",
"""3959871000006110""",UNKNOWN,true,"NA	NA	NA	NA	NA	NA	""Delusion of parasitosis (finding)""	""89809008""	""NO""	""other psychosis""	""NO""",
"""396071000006119""",UNKNOWN,true,"NA	NA	NA	""[X]Manic-depressive reaction""	""Eu31-3""	""YES""	""[X]Manic-depressive reaction""	""13746004""	""YES""	""bipolar""	""YES""",
"""396691000006111""",UNKNOWN,true,"NA	NA	NA	""[X]Mania NOS""	""Eu30z-1""	""YES""	""[X]Mania NOS""	""268619003""	""YES""	""bipolar""	""YES""",
"""396701000006111""",UNKNOWN,true,"NA	NA	NA	""[X]Mania with mood-congruent psychotic symptoms""	""Eu302-1""	""YES""	""[X]Mania with mood-congruent psychotic symptoms""	""231494001""	""YES""	""bipolar""	""YES""",
"""396711000006114""",UNKNOWN,true,"NA	NA	NA	""[X]Mania with mood-incongruent psychotic symptoms""	""Eu302-2""	""YES""	""[X]Mania with mood-incongruent psychotic symptoms""	""231494001""	""YES""	""bipolar""	""YES""",
"""396741000006113""",UNKNOWN,true,"NA	NA	NA	""[X]Manic episode""	""Eu30""	""YES""	""[X]Manic episode""	""268619003""	""YES""	""bipolar""	""YES""",
"""396761000006112""",UNKNOWN,true,"NA	NA	NA	""[X]Manic stupor""	""Eu302-3""	""YES""	""[X]Manic stupor""	""231494001""	""YES""	""bipolar""	""YES""",
"""396771000006117""",UNKNOWN,true,"NA	NA	NA	""\""[X]Manic-depress psychosis,depressd,no psychotic symptoms\""""	""Eu332-3""	""NO""	NA	NA	NA	""bipolar""	""NO""",
"""396781000006119""",UNKNOWN,true,"NA	NA	NA	""\""[X]Manic-depress psychosis,depressed type+psychotic symptoms\""""	""Eu333-2""	""YES""	""\""[X]Manic-depress psychosis,depressed type+psychotic symptoms\""""	""765176007""	""YES""	""bipolar""	""YES""",
"""396791000006116""",UNKNOWN,true,"NA	NA	NA	""[X]Manic-depressive illness""	""Eu31-1""	""YES""	""[X]Manic-depressive illness""	""13746004""	""YES""	""bipolar""	""YES""",
"""396801000006115""",UNKNOWN,true,"NA	NA	NA	""[X]Manic-depressive psychosis""	""Eu31-2""	""YES""	""[X]Manic-depressive psychosis""	""13746004""	""YES""	""bipolar""	""YES""",
"""398541000006116""",UNKNOWN,true,"NA	NA	NA	""[X]Mixed affective episode""	""Eu3y0-1""	""NO""	""[X]Mixed affective episode""	""192362008""	""YES""	""bipolar""	""YES""",
"""398631000006113""",UNKNOWN,true,"NA	NA	NA	""[X]Mixed schizophrenic and affective psychosis""	""Eu252-2""	""YES""	""[X]Mixed schizophrenic and affective psychosis""	""270901009""	""YES""	""other psychosis""	""YES""",
"""401522012""",UNKNOWN,true,"NA	NA	NA	""On lithium""	""6657""	""NO""	""On lithium (finding)""	""268514004""	""NO""	""bipolar""	""NO""",
"""401523019""",UNKNOWN,true,"NA	NA	NA	""Started lithium""	""6657-2""	""NO""	""On lithium (finding)""	""268514004""	""NO""	""bipolar""	""NO""",
"""401763015""",UNKNOWN,true,"NA	NA	NA	""Acute schizophrenic episode""	""E104""	""YES""	""Acute schizophrenic episode""	""268617001""	""YES""	""schizophrenia""	""YES""",
"""401764014""",UNKNOWN,true,"NA	NA	NA	""Other schizophrenia""	""E10y""	""YES""	""Other schizophrenia""	""58214004""	""YES""	""schizophrenia""	""YES""",
"""401765010""",UNKNOWN,true,"NA	NA	NA	""\""Manic disorder, single episode\""""	""E110""	""YES""	""\""Manic disorder, single episode\""""	""268619003""	""YES""	""bipolar""	""YES""",
"""401768012""",UNKNOWN,true,"NA	NA	NA	""Chronic paranoid psychosis""	""E121""	""YES""	""Chronic paranoid psychosis""	""268622001""	""YES""	""other psychosis""	""YES""",
"""401770015""",UNKNOWN,true,"NA	NA	NA	""Acute paranoid reaction""	""E133""	""YES""	""Acute paranoid reaction""	""268624000""	""YES""	""other psychosis""	""YES""",
"""401771016""",UNKNOWN,true,"NA	NA	NA	""Non-organic psychosis NOS""	""E1z""	""NO""	""Non-organic psychosis NOS""	""191525009""	""YES""	""other psychosis""	""YES""",
"""401855010""",UNKNOWN,true,"NA	NA	NA	""[X]Other schizophrenia""	""Eu20y""	""YES""	""[X]Other schizophrenia""	""58214004""	""YES""	""schizophrenia""	""YES""",
"""401856011""",UNKNOWN,true,"NA	NA	NA	""[X]Schizotypal disorder""	""Eu21""	""YES""	""[X]Schizotypal disorder""	""31027006""	""YES""	""other psychosis""	""YES""",
"""401857019""",UNKNOWN,true,"NA	NA	NA	""[X]Other persistent delusional disorders""	""Eu22y""	""YES""	""[X]Other persistent delusional disorders""	""231487004""	""YES""	""other psychosis""	""YES""",
"""401859016""",UNKNOWN,true,"NA	NA	NA	""[X]Other acute predominantly delusional psychotic disorders""	""Eu233""	""YES""	""[X]Other acute predominantly delusional psychotic disorders""	""231489001""	""YES""	""other psychosis""	""YES""",
"""401860014""",UNKNOWN,true,"NA	NA	NA	""\""[X]Acute and transient psychotic disorder, unspecified\""""	""Eu23z""	""YES""	""\""[X]Acute and transient psychotic disorder, unspecified\""""	""231489001""	""YES""	""other psychosis""	""YES""",
"""401862018""",UNKNOWN,true,"NA	NA	NA	""[X]Unspecified nonorganic psychosis""	""Eu2z""	""YES""	""[X]Unspecified nonorganic psychosis""	""191525009""	""YES""	""other psychosis""	""YES""",
"""401863011""",UNKNOWN,true,"NA	NA	NA	""[X]Mania with psychotic symptoms""	""Eu302""	""YES""	""[X]Mania with psychotic symptoms""	""231494001""	""YES""	""bipolar""	""YES""",
"""401864017""",UNKNOWN,true,"NA	NA	NA	""\""[X]Manic episode, unspecified\""""	""Eu30z""	""YES""	""\""[X]Manic episode, unspecified\""""	""268619003""	""YES""	""bipolar""	""YES""",
"""401865016""",UNKNOWN,true,"NA	NA	NA	""SMI""	""Eu31y""	""YES""	""[X]Other bipolar affective disorders""	""13746004""	""YES""	""bipolar""	""YES""",
"""402504012""",UNKNOWN,true,"NA	NA	NA	""\""Psychotic condition, insight present\""""	""285-1""	""NO""	NA	NA	NA	""other psychosis""	""NO""",
"""403611000006116""",UNKNOWN,true,"NA	NA	NA	""[X]Oneirophrenia""	""Eu232-3""	""YES""	""[X]Oneirophrenia""	""278853003""	""YES""	""other psychosis""	""YES""",
"""404498017""",UNKNOWN,true,"NA	NA	NA	""Serum lithium level""	""44W8""	""NO""	NA	NA	NA	""bipolar""	""NO""",
"""411890010""",UNKNOWN,true,"NA	NA	NA	""Lithium monitoring""	""6657-1""	""NO""	NA	NA	NA	""bipolar""	""NO""",
"""412201000006113""",UNKNOWN,true,"NA	NA	NA	""[X]Other nonorganic psychotic disorders""	""Eu2y""	""YES""	""[X]Other nonorganic psychotic disorders""	""191525009""	""YES""	""other psychosis""	""YES""",
"""418181000006110""",UNKNOWN,true,"NA	NA	NA	""[X]Paranoia querulans""	""Eu22y-3""	""YES""	""[X]Paranoia querulans""	""231487004""	""YES""	""other psychosis""	""YES""",
"""418221000006118""",UNKNOWN,true,"NA	NA	NA	""[X]Paranoid schizophrenia""	""Eu200""	""YES""	""[X]Paranoid schizophrenia""	""64905009""	""YES""	""schizophrenia""	""YES""",
"""418231000006115""",UNKNOWN,true,"NA	NA	NA	""[X]Paranoid state""	""Eu220-2""	""YES""	""[X]Paranoid state""	""191667009""	""YES""	""other psychosis""	""YES""",
"""418251000006110""",UNKNOWN,true,"NA	NA	NA	""[X]Paraphrenia - late""	""Eu220-3""	""YES""	""[X]Paraphrenia - late""	""38295006""	""YES""	""other psychosis""	""YES""",
"""418261000006112""",UNKNOWN,true,"NA	NA	NA	""[X]Paraphrenic schizophrenia""	""Eu200-1""	""YES""	""[X]Paraphrenic schizophrenia""	""64905009""	""YES""	""schizophrenia""	""YES""",
"""4196151000006111""",UNKNOWN,true,"""Subchronic schizophrenia with acute exacerbations""	""^ESCTSU419615""	""No""	NA	NA	NA	""Subchronic schizophrenia with acute exacerbations""	""111482003""	""YES""	""schizophrenia""	""YES""",
"""4196171000006118""",UNKNOWN,true,"""\""Schizophrenia, catatonic, in remission\""""	""^ESCTSC419617""	""No""	NA	NA	NA	""\""Schizophrenia, catatonic, in remission\""""	""111483008""	""YES""	""schizophrenia""	""YES""",
"""4196201000006119""",UNKNOWN,true,"NA	NA	NA	NA	NA	NA	""Mixed bipolar I disorder in full remission (disorder)""	""111485001""	""YES""	""bipolar""	""YES""",
"""419861000006117""",UNKNOWN,true,"NA	NA	NA	""[X]Persistent delusional disorders""	""Eu22""	""YES""	""[X]Persistent delusional disorders""	""231487004""	""YES""	""other psychosis""	""YES""",
"""423041000006119""",UNKNOWN,true,"NA	NA	NA	""[X]Post-schizophrenic depression""	""Eu204""	""YES""	""[X]Post-schizophrenic depression""	""231485007""	""YES""	""schizophrenia""	""YES""",
"""423271000006116""",UNKNOWN,true,"NA	NA	NA	""[X]Prepsychotic schizophrenia""	""Eu21-4""	""YES""	""[X]Prepsychotic schizophrenia""	""247804008""	""YES""	""other psychosis""	""YES""",
"""423471000006117""",UNKNOWN,true,"NA	NA	NA	""[X]Prodromal schizophrenia""	""Eu21-5""	""YES""	""[X]Prodromal schizophrenia""	""247804008""	""YES""	""other psychosis""	""YES""",
"""423731000006114""",UNKNOWN,true,"NA	NA	NA	""[X]Pseudoneurotic schizophrenia""	""Eu21-6""	""YES""	""[X]Pseudoneurotic schizophrenia""	""31027006""	""YES""	""other psychosis""	""YES""",
"""423741000006116""",UNKNOWN,true,"NA	NA	NA	""[X]Pseudopsychopathic schizophrenia""	""Eu21-7""	""YES""	""[X]Pseudopsychopathic schizophrenia""	""31027006""	""YES""	""other psychosis""	""YES""",
"""424071000006112""",UNKNOWN,true,"NA	NA	NA	""[X]Psychogenic paranoid psychosis""	""Eu233-2""	""YES""	""[X]Psychogenic paranoid psychosis""	""191680007""	""YES""	""other psychosis""	""YES""",
"""424231000006116""",UNKNOWN,true,"NA	NA	NA	""[X]Psychosis NOS""	""Eu2z-1""	""YES""	""[X]Psychosis NOS""	""69322001""	""YES""	""other psychosis""	""YES""",
"""424511000006112""",UNKNOWN,true,"NA	NA	NA	""[X]Reactive psychosis""	""Eu23z-2""	""YES""	""[X]Reactive psychosis""	""231437006""	""YES""	""other psychosis""	""YES""",
"""424661000006111""",UNKNOWN,true,"NA	NA	NA	""[X]Recurrent manic episodes""	""Eu31y-2""	""YES""	""[X]Recurrent manic episodes""	""191590005""	""YES""	""bipolar""	""YES""",
"""424841000006113""",UNKNOWN,true,"NA	NA	NA	""[X]Residual schizophrenia""	""Eu205""	""YES""	""[X]Residual schizophrenia""	""26025008""	""YES""	""schizophrenia""	""YES""",
"""424931000006113""",UNKNOWN,true,"NA	NA	NA	""[X]Restzustand schizophrenic""	""Eu205-2""	""YES""	""[X]Restzustand schizophrenic""	""26025008""	""YES""	""schizophrenia""	""YES""",
"""425501000006113""",UNKNOWN,true,"NA	NA	NA	""\""[X]Schizoaffective disorder, depressive type\""""	""Eu251""	""YES""	""\""[X]Schizoaffective disorder, depressive type\""""	""84760002""	""YES""	""other psychosis""	""YES""",
"""425511000006111""",UNKNOWN,true,"NA	NA	NA	""\""[X]Schizoaffective disorder, manic type\""""	""Eu250""	""YES""	""\""[X]Schizoaffective disorder, manic type\""""	""271428004""	""YES""	""other psychosis""	""YES""",
"""425521000006115""",UNKNOWN,true,"NA	NA	NA	""\""[X]Schizoaffective disorder, mixed type\""""	""Eu252""	""YES""	""\""[X]Schizoaffective disorder, mixed type\""""	""270901009""	""YES""	""other psychosis""	""YES""",
"""425541000006110""",UNKNOWN,true,"NA	NA	NA	""[X]Schizoaffective disorders""	""Eu25""	""YES""	""[X]Schizoaffective disorders""	""68890003""	""YES""	""other psychosis""	""YES""",
"""425551000006112""",UNKNOWN,true,"NA	NA	NA	""[X]Schizoaffective psychosis NOS""	""Eu25z-1""	""YES""	""[X]Schizoaffective psychosis NOS""	""68890003""	""YES""	""other psychosis""	""YES""",
"""425561000006114""",UNKNOWN,true,"NA	NA	NA	""\""[X]Schizoaffective psychosis, depressive type\""""	""Eu251-1""	""YES""	""\""[X]Schizoaffective psychosis, depressive type\""""	""84760002""	""YES""	""other psychosis""	""YES""",
"""425571000006119""",UNKNOWN,true,"NA	NA	NA	""\""[X]Schizoaffective psychosis, manic type\""""	""Eu250-1""	""YES""	""\""[X]Schizoaffective psychosis, manic type\""""	""271428004""	""YES""	""other psychosis""	""YES""",
"""425601000006114""",UNKNOWN,true,"NA	NA	NA	""[X]Schizophrenia""	""Eu20""	""YES""	""[X]Schizophrenia""	""58214004""	""YES""	""schizophrenia""	""YES""",
"""425641000006111""",UNKNOWN,true,"NA	NA	NA	""[X]Schizophrenic catalepsy""	""Eu202-2""	""YES""	""[X]Schizophrenic catalepsy""	""191542003""	""YES""	""schizophrenia""	""YES""",
"""425651000006113""",UNKNOWN,true,"NA	NA	NA	""[X]Schizophrenic catatonia""	""Eu202-3""	""YES""	""[X]Schizophrenic catatonia""	""191542003""	""YES""	""schizophrenia""	""YES""",
"""425671000006115""",UNKNOWN,true,"NA	NA	NA	""[X]Schizophrenic reaction""	""Eu232-4""	""YES""	""[X]Schizophrenic reaction""	""278853003""	""YES""	""other psychosis""	""YES""",
"""425681000006117""",UNKNOWN,true,"NA	NA	NA	""[X]Schizophreniform disord NOS""	""Eu20y-2""	""YES""	""[X]Schizophreniform disord NOS""	""58214004""	""YES""	""schizophrenia""	""YES""",
"""425691000006119""",UNKNOWN,true,"NA	NA	NA	""\""[X]Schizophreniform psychosis, depressive type\""""	""Eu251-2""	""YES""	""\""[X]Schizophreniform psychosis, depressive type\""""	""84760002""	""YES""	""other psychosis""	""YES""",
"""425701000006119""",UNKNOWN,true,"NA	NA	NA	""\""[X]Schizophreniform psychosis, manic type\""""	""Eu250-2""	""YES""	""\""[X]Schizophreniform psychosis, manic type\""""	""271428004""	""YES""	""other psychosis""	""YES""",
"""425711000006116""",UNKNOWN,true,"NA	NA	NA	""[X]Schizophrenifrm psychos NOS""	""Eu20y-3""	""YES""	""[X]Schizophrenifrm psychos NOS""	""58214004""	""YES""	""schizophrenia""	""YES""",
"""425731000006110""",UNKNOWN,true,"NA	NA	NA	""[X]Schizotypal personality disorder""	""Eu21-8""	""YES""	""[X]Schizotypal personality disorder""	""31027006""	""YES""	""other psychosis""	""YES""",
"""425921000006114""",UNKNOWN,true,"NA	NA	NA	""[X]Sensitiver Beziehungswahn""	""Eu220-4""	""YES""	""[X]Sensitiver Beziehungswahn""	""41189006""	""NO""	""other psychosis""	""YES""",
"""426881000006111""",UNKNOWN,true,"NA	NA	NA	""[X]Simple schizophrenia""	""Eu206""	""YES""	""[X]Simple schizophrenia""	""191527001""	""YES""	""schizophrenia""	""YES""",
"""428451000006119""",UNKNOWN,true,"NA	NA	NA	""[X]Symptomatic psychosis NOS""	""Eu0z-2""	""NO""	""[X]Symptomatic psychosis NOS""	""280427006""	""NO""	""other psychosis""	""NO""",
"""43595011""",UNKNOWN,true,"NA	NA	NA	""Residual schizophrenia""	""E106""	""YES""	""Residual schizophrenia""	""26025008""	""YES""	""schizophrenia""	""YES""",
"""44335019""",UNKNOWN,true,"NA	NA	NA	""Paraphrenia""	""E122""	""YES""	""Paraphrenia""	""26472000""	""YES""	""other psychosis""	""YES""",
"""450785011""",UNKNOWN,true,"NA	NA	NA	""Oneirophrenia""	""E104-1""	""YES""	""Oneirophrenia""	""307504004""	""YES""	""other psychosis""	""YES""",
"""4539931000006112""",UNKNOWN,true,"NA	NA	NA	NA	NA	NA	""History of schizophrenia""	""161468000""	""NO""	""schizophrenia""	""NO""",
"""456731000006115""",UNKNOWN,true,"NA	NA	NA	""Acute exacerbation of chronic schizo-affective schizophrenia""	""E1074""	""YES""	""Acute exacerbation of chronic schizo-affective schizophrenia""	""191572009""	""YES""	""other psychosis""	""YES""",
"""456801000006115""",UNKNOWN,true,"NA	NA	NA	""Acute exacerbation subchronic schizo-affective schizophrenia""	""E1073""	""YES""	""Acute exacerbation subchronic schizo-affective schizophrenia""	""191571002""	""YES""	""other psychosis""	""YES""",
"""4569010""",UNKNOWN,true,"NA	NA	NA	""Delusion""	""1BH-1""	""NO""	""Delusions (finding)""	""2073000""	""NO""	""other psychosis""	""NO""",
"""4763641000006116""",UNKNOWN,true,"""Acute exacerbation of chronic disorganised schizophrenia""	""^ESCTAC476364""	""No""	NA	NA	NA	""Acute exacerbation of chronic disorganised schizophrenia""	""191539009""	""YES""	""schizophrenia""	""YES""",
"""4763661000006117""",UNKNOWN,true,"""Acute exacerbation of chronic disorganized schizophrenia""	""^ESCTAC476366""	""No""	NA	NA	NA	""Acute exacerbation of chronic disorganized schizophrenia""	""191539009""	""YES""	""schizophrenia""	""YES""",
"""4763691000006113""",UNKNOWN,true,"""\""Schizophrenia, catatonic\""""	""^ESCTSC476369""	""No""	NA	NA	NA	""\""Schizophrenia, catatonic\""""	""191542003""	""YES""	""schizophrenia""	""YES""",
"""4763701000006113""",UNKNOWN,true,"""Schizophrenic flexibilatis cerea""	""^ESCTSC476370""	""No""	NA	NA	NA	""Schizophrenic flexibilatis cerea""	""191542003""	""YES""	""schizophrenia""	""YES""",
"""4763731000006117""",UNKNOWN,true,"""Subchronic catatonic schizophrenia with acute exacerbation""	""^ESCTSU476373""	""No""	NA	NA	NA	""Subchronic catatonic schizophrenia with acute exacerbation""	""191547009""	""YES""	""schizophrenia""	""YES""",
"""4763751000006112""",UNKNOWN,true,"""Chronic catatonic schizophrenia with acute exacerbation""	""^ESCTCH476375""	""No""	NA	NA	NA	""Chronic catatonic schizophrenia with acute exacerbation""	""191548004""	""YES""	""schizophrenia""	""YES""",
"""4763771000006119""",UNKNOWN,true,"""Subchronic paranoid schizophrenia with acute exacerbation""	""^ESCTSU476377""	""No""	NA	NA	NA	""Subchronic paranoid schizophrenia with acute exacerbation""	""191554003""	""YES""	""schizophrenia""	""YES""",
"""4763791000006118""",UNKNOWN,true,"""Chronic paranoid schizophrenia with acute exacerbation""	""^ESCTCH476379""	""No""	NA	NA	NA	""Chronic paranoid schizophrenia with acute exacerbation""	""191555002""	""YES""	""schizophrenia""	""YES""",
"""4763861000006116""",UNKNOWN,true,"""\""Latent schizophrenia, in remission\""""	""^ESCTLA476386""	""No""	NA	NA	NA	""\""Latent schizophrenia, in remission\""""	""191565008""	""YES""	""other psychosis""	""YES""",
"""4763891000006112""",UNKNOWN,true,"""Subchronic schizoaffective schizophrenia""	""^ESCTSU476389""	""No""	NA	NA	NA	""Subchronic schizoaffective schizophrenia""	""191569002""	""YES""	""other psychosis""	""YES""",
"""4763911000006114""",UNKNOWN,true,"""Acute exacerbation of subchronic schizoaffective schizophrenia""	""^ESCTAC476391""	""No""	NA	NA	NA	""Acute exacerbation of subchronic schizoaffective schizophrenia""	""191571002""	""YES""	""other psychosis""	""YES""",
"""4763921000006118""",UNKNOWN,true,"""Acute exacerbation of chronic schizoaffective schizophrenia""	""^ESCTAC476392""	""No""	NA	NA	NA	""Acute exacerbation of chronic schizoaffective schizophrenia""	""191572009""	""YES""	""other psychosis""	""YES""",
"""4763941000006113""",UNKNOWN,true,"""\""Schizoaffective schizophrenia, in remission\""""	""^ESCTSC476394""	""No""	NA	NA	NA	""\""Schizoaffective schizophrenia, in remission\""""	""191574005""	""YES""	""other psychosis""	""YES""",
"""4763951000006110""",UNKNOWN,true,"""\""Schizophrenia, schizoaffective, in remission\""""	""^ESCTSC476395""	""No""	NA	NA	NA	""\""Schizophrenia, schizoaffective, in remission\""""	""191574005""	""YES""	""other psychosis""	""YES""",
"""4764391000006115""",UNKNOWN,true,"NA	NA	NA	NA	NA	NA	""Paranoia""	""191667009""	""YES""	""other psychosis""	""YES""",
"""4767311000006117""",UNKNOWN,true,"""\""Bipolar affective disorder, current episode mixed\""""	""^ESCTBI476731""	""No""	NA	NA	NA	""\""Bipolar affective disorder, current episode mixed\""""	""192362008""	""YES""	""bipolar""	""YES""",
"""480834016""",UNKNOWN,true,"NA	NA	NA	""Delusions""	""1BH""	""NO""	""Delusions (finding)""	""2073000""	""NO""	""other psychosis""	""NO""",
"""492761000000114""",UNKNOWN,true,"NA	NA	NA	""Bipolar affective disorder resolved""	""212V""	""NO""	NA	NA	NA	""bipolar""	""NO""",
"""492821000000113""",UNKNOWN,true,"NA	NA	NA	""Schizophrenia resolved""	""212W""	""NO""	NA	NA	NA	""schizophrenia""	""NO""",
"""492881000000114""",UNKNOWN,true,"NA	NA	NA	""Psychosis resolved""	""212X""	""NO""	NA	NA	NA	""other psychosis""	""NO""",
"""492910018""",UNKNOWN,true,"NA	NA	NA	""Ideas of reference""	""1BH2""	""NO""	""Ideas of reference""	""41189006""	""NO""	""other psychosis""	""NO""",
"""4941461000006118""",UNKNOWN,true,"NA	NA	NA	NA	NA	NA	""Paranoid delusion (finding)""	""225452001""	""NO""	""other psychosis""	""NO""",
"""5023391000006116""",UNKNOWN,true,"""Reactive psychosis""	""^ESCTRE502339""	""No""	NA	NA	NA	""Reactive psychosis""	""231437006""	""YES""	""other psychosis""	""YES""",
"""5023901000006110""",UNKNOWN,true,"""Post-schizophrenic depression""	""^ESCTPO502390""	""No""	NA	NA	NA	""Post-schizophrenic depression""	""231485007""	""YES""	""schizophrenia""	""YES""",
"""5023961000006111""",UNKNOWN,true,"""Manic""	""^ESCTMA502396""	""No""	NA	NA	NA	""Manic""	""231494001""	""YES""	""bipolar""	""YES""",
"""5128631000006110""",UNKNOWN,true,"NA	NA	NA	NA	NA	NA	""Cutaneous monosymptomatic delusional psychosis (disorder)""	""238972008""	""YES""	""other psychosis""	""YES""",
"""5128641000006117""",UNKNOWN,true,"NA	NA	NA	NA	NA	NA	""Delusions of parasitosis (disorder)""	""238973003""	""YES""	""other psychosis""	""YES""",
"""5128651000006115""",UNKNOWN,true,"NA	NA	NA	NA	NA	NA	""Delusions of infestation (disorder)""	""238974009""	""YES""	""other psychosis""	""YES""",
"""5128691000006114""",UNKNOWN,true,"NA	NA	NA	NA	NA	NA	""Delusional hyperhidrosis (disorder)""	""238977002""	""YES""	""other psychosis""	""YES""",
"""513691000006116""",UNKNOWN,true,"NA	NA	NA	""\""Bipolar affect disord, currently manic, severe, no psychosis\""""	""E1143""	""YES""	""\""Bipolar affect disord, currently manic, severe, no psychosis\""""	""162004""	""YES""	""bipolar""	""YES""",
"""513701000006116""",UNKNOWN,true,"NA	NA	NA	""\""Bipolar affect disord, currently manic,severe with psychosis\""""	""E1144""	""YES""	""\""Bipolar affect disord, currently manic,severe with psychosis\""""	""191623007""	""YES""	""bipolar""	""YES""",
"""513711000006118""",UNKNOWN,true,"NA	NA	NA	""\""Bipolar affect disord, now depressed, part/unspec remission\""""	""E1155""	""YES""	""\""Bipolar affect disord, now depressed, part/unspec remission\""""	""49512000""	""NO""	""bipolar""	""YES""",
"""513721000006114""",UNKNOWN,true,"NA	NA	NA	""\""Bipolar affect disord, now depressed, severe with psychosis\""""	""E1154""	""YES""	""\""Bipolar affect disord, now depressed, severe with psychosis\""""	""765176007""	""YES""	""bipolar""	""YES""",
"""513731000006112""",UNKNOWN,true,"NA	NA	NA	""\""Bipolar affect disord, now depressed, severe, no psychosis\""""	""E1153""	""YES""	""\""Bipolar affect disord, now depressed, severe, no psychosis\""""	""61403008""	""YES""	""bipolar""	""YES""",
"""513741000006119""",UNKNOWN,true,"NA	NA	NA	""\""Bipolar affect disord,currently manic, part/unspec remission\""""	""E1145""	""YES""	""\""Bipolar affect disord,currently manic, part/unspec remission\""""	""63249007""	""YES""	""bipolar""	""YES""",
"""513751000006117""",UNKNOWN,true,"NA	NA	NA	""\""Bipolar affective disorder, currently depressed\""""	""E115""	""YES""	""\""Bipolar affective disorder, currently depressed\""""	""191627008""	""YES""	""bipolar""	""YES""",
"""513801000006112""",UNKNOWN,true,"NA	NA	NA	""\""Bipolar affective disorder, currently manic\""""	""E114""	""YES""	""\""Bipolar affective disorder, currently manic\""""	""191618007""	""YES""	""bipolar""	""YES""",
"""513811000006110""",UNKNOWN,true,"NA	NA	NA	""\""Bipolar affective disorder, currently manic, full remission\""""	""E1146""	""YES""	""\""Bipolar affective disorder, currently manic, full remission\""""	""191625000""	""YES""	""bipolar""	""YES""",
"""513861000006113""",UNKNOWN,true,"NA	NA	NA	""\""Bipolar affective disorder, now depressed, in full remission\""""	""E1156""	""YES""	""\""Bipolar affective disorder, now depressed, in full remission\""""	""191634005""	""YES""	""bipolar""	""YES""",
"""513871000006118""",UNKNOWN,true,"NA	NA	NA	""Bipolar psychoses""	""E11-1""	""NO""	""Bipolar psychoses""	""13746004""	""YES""	""bipolar""	""YES""",
"""523481000006114""",UNKNOWN,true,"NA	NA	NA	""Bouffee delirante""	""E133-1""	""YES""	""Bouffee delirante""	""63204009""	""YES""	""other psychosis""	""YES""",
"""5247201000006118""",UNKNOWN,true,"NA	NA	NA	NA	NA	NA	""Religious delusion (finding)""	""247671004""	""NO""	""other psychosis""	""NO""",
"""5247281000006110""",UNKNOWN,true,"NA	NA	NA	NA	NA	NA	""Nihilistic delusion (finding)""	""247679002""	""NO""	""other psychosis""	""NO""",
"""5247421000006110""",UNKNOWN,true,"NA	NA	NA	NA	NA	NA	""Delusion of replacement of will by external force (finding)""	""247691006""	""NO""	""other psychosis""	""NO""",
"""5248961000006113""",UNKNOWN,true,"""Schizophrenic prodrome""	""^ESCTSC524896""	""No""	NA	NA	NA	""Schizophrenic prodrome""	""247804008""	""YES""	""other psychosis""	""YES""",
"""52897013""",UNKNOWN,true,"NA	NA	NA	""Chronic paranoid schizophrenia""	""E1032""	""YES""	""Chronic paranoid schizophrenia""	""31658008""	""YES""	""schizophrenia""	""YES""",
"""5517971000006118""",UNKNOWN,true,"""Mixed schizophrenic and affective psychosis""	""^ESCTMI551797""	""No""	NA	NA	NA	""Mixed schizophrenic and affective psychosis""	""270901009""	""YES""	""other psychosis""	""YES""",
"""5524571000006112""",UNKNOWN,true,"""\""Schizophreniform psychosis, manic type\""""	""^ESCTSC552457""	""No""	NA	NA	NA	""\""Schizophreniform psychosis, manic type\""""	""271428004""	""YES""	""other psychosis""	""YES""",
