code,code_system,include,term,notes
"""medcode""",UNKNOWN,true,"""term""	""database""",
"""1753341000006111""",UNKNOWN,true,"""intervention for risk to health associated with overweight and obesity, advice about diet and physical activity, consider drugs, consider surgery""	""Aurum""",
"""1754921000006118""",UNKNOWN,true,"""exception reporting - obesity quality indicators""	""Aurum""",
"""1757781000006113""",UNKNOWN,true,"""reason for initial weight gain""	""Aurum""",
"""1764811000006112""",UNKNOWN,true,"""history of attempted weight loss""	""Aurum""",
"""1770141000006119""",UNKNOWN,true,"""did not attend weight management special interest general practitioner clinic""	""Aurum""",
"""1773481000006111""",UNKNOWN,true,"""mosaic trial - weight advice""	""Aurum""",
"""1773731000006116""",UNKNOWN,true,"""weight advice - verbal [mosaic trial]""	""Aurum""",
"""1773741000006114""",UNKNOWN,true,"""weight advice - verbal & written [mosaic trial]""	""Aurum""",
"""1773751000006111""",UNKNOWN,true,"""weight advice - not this time [mosaic trial]""	""Aurum""",
"""1773761000006113""",UNKNOWN,true,"""weight advice - not appropriate [mosaic trial]""	""Aurum""",
"""1778201000006111""",UNKNOWN,true,"""group session: weight management""	""Aurum""",
"""1793211000000118""",UNKNOWN,true,"""cycle of change stage, weight management""	""Aurum""",
"""1803041000000114""",UNKNOWN,true,"""obesity hypoventilation syndrome""	""Aurum""",
"""1808061000006114""",UNKNOWN,true,"""body mass index less than 18.5""	""Aurum""",
"""1808071000006119""",UNKNOWN,true,"""body mass index 18.5-24.9""	""Aurum""",
"""1809441000006111""",UNKNOWN,true,"""weight change""	""Aurum""",
"""1844501000006115""",UNKNOWN,true,"""referral to weight management special interest general practitioner""	""Aurum""",
"""1865591000006119""",UNKNOWN,true,"""ten year hip fracture probability score using frax (fracture risk assessment tool) with body mass index""	""Aurum""",
"""1865611000006113""",UNKNOWN,true,"""ten year osteoporotic fracture probability score using frax (fracture risk assessment tool) with body mass index""	""Aurum""",
"""1894041000006119""",UNKNOWN,true,"""3 month target weight""	""Aurum""",
"""1894051000006117""",UNKNOWN,true,"""6 month target weight""	""Aurum""",
"""1900331000006113""",UNKNOWN,true,"""obese class iii (body mass index equal to or greater than 40.0)""	""Aurum""",
"""1901161000006114""",UNKNOWN,true,"""national obesity observatory standard evaluation framework for weight management interventions - participant satisfaction with intervention""	""Aurum""",
"""1910901000006116""",UNKNOWN,true,"""estimated weight""	""Aurum""",
"""1910911000006118""",UNKNOWN,true,"""reported weight""	""Aurum""",
"""1910921000006114""",UNKNOWN,true,"""estimated height""	""Aurum""",
"""1910931000006112""",UNKNOWN,true,"""reported height""	""Aurum""",
"""1911991000006118""",UNKNOWN,true,"""concern expressed by carer: weight""	""Aurum""",
"""1922491000006113""",UNKNOWN,true,"""down syndrome body mass index centile""	""Aurum""",
"""1929461000006112""",UNKNOWN,true,"""difference between actual and ideal weight""	""Aurum""",
"""1951141000006117""",UNKNOWN,true,"""body weight measurement not done""	""Aurum""",
"""1979501000006111""",UNKNOWN,true,"""weight management follow-up""	""Aurum""",
"""1979511000006114""",UNKNOWN,true,"""weight management 6 month follow-up""	""Aurum""",
"""1979521000006118""",UNKNOWN,true,"""weight management 12 month follow-up""	""Aurum""",
"""1979531000006115""",UNKNOWN,true,"""lost to weight management follow-up""	""Aurum""",
"""1979961000006118""",UNKNOWN,true,"""weight management 3 month follow-up""	""Aurum""",
"""1991711000006112""",UNKNOWN,true,"""reason for influenza vaccine - bmi 40+""	""Aurum""",
"""1995621000006110""",UNKNOWN,true,"""malnutrition universal screening tool - bmi score""	""Aurum""",
"""1995641000006115""",UNKNOWN,true,"""malnutrition universal screening tool - weight loss score""	""Aurum""",
"""2000621000006111""",UNKNOWN,true,"""date for weight management intervention offered to patient""	""Aurum""",
"""2010161000006112""",UNKNOWN,true,"""weight reduction drug therapy - orlistat""	""Aurum""",
"""2173321000000116""",UNKNOWN,true,"""referral to residential weight management programme""	""Aurum""",
"""2176161000000116""",UNKNOWN,true,"""target body mass index""	""Aurum""",
"""2193181000000110""",UNKNOWN,true,"""waist to height ratio""	""Aurum""",
"""2196031000000118""",UNKNOWN,true,"""baseline body mass index centile""	""Aurum""",
"""2196071000000116""",UNKNOWN,true,"""baseline body mass index""	""Aurum""",
