code,code_system,include,term,notes
"""medcodeid""",UNKNOWN,true,"""Observations""	""OriginalReadCode""	""CleansedReadCode""	""term""	""SnomedCTConceptId""	""SnomedCTDescriptionId""	""EmisCodeCategoryId""",
"""397591000006114""",UNKNOWN,true,"127	""Eu165""	""Eu16500""	""[x]mental and behavioural disorders due to use of hallucinogens: psychotic disorder""	""943131000000102""	""2412891000000113""	32",
"""397631000006114""",UNKNOWN,true,"151	""Eu140""	""Eu14000""	""[x]mental & behav dis due to use cocaine: acute intoxication""	""91388009""	""151411015""	32",
"""397731000006117""",UNKNOWN,true,"201	""Eu123""	""Eu12300""	""[x]mental and behavioural disorders due to use of cannabinoids: withdrawal state""	""703848005""	""3009238011""	32",
"""397741000006110""",UNKNOWN,true,"3	""Eu163""	""Eu16300""	""[x]mental and behavioural disorders due to use of hallucinogens: withdrawal state""	""91388009""	""151411015""	32",
"""397751000006112""",UNKNOWN,true,"163	""Eu133""	""Eu13300""	""[x]mental and behav dis due seds/hypntcs: withdrawal state""	""91388009""	""151411015""	32",
"""397761000006114""",UNKNOWN,true,"1885	""Eu122""	""Eu12200""	""[x]mental and behav dis due to cannabinoids: dependence synd""	""85005007""	""140938016""	32",
"""397771000006119""",UNKNOWN,true,"140	""Eu162""	""Eu16200""	""[x]mental and behav dis due to hallucinogens: dependence syn""	""38247002""	""64025010""	32",
"""397781000006116""",UNKNOWN,true,"1694	""Eu132""	""Eu13200""	""[x]mental and behav dis due to seds/hypntcs: dependence synd""	""427327003""	""2673574010""	32",
"""397821000006110""",UNKNOWN,true,"36	""Eu126""	""Eu12600""	""[x]mental and behav dis due to use cannabinoids: amnesic syn""	""91388009""	""151411015""	32",
"""397831000006113""",UNKNOWN,true,"22770	""Eu121""	""Eu12100""	""cannabis abuse""	""37344009""	""62301010""	32",
"""397841000006115""",UNKNOWN,true,"16	""Eu146""	""Eu14600""	""[x]mental and behav dis due to use cocaine: amnesic syndrome""	""91388009""	""151411015""	32",
"""397851000006118""",UNKNOWN,true,"607	""Eu142""	""Eu14200""	""[x]mental and behav dis due to use cocaine: dependence syndr""	""31956009""	""53398019""	32",
"""397861000006116""",UNKNOWN,true,"74	""Eu143""	""Eu14300""	""[x]mental and behav dis due to use cocaine: withdrawal state""	""91388009""	""151411015""	32",
"""397871000006111""",UNKNOWN,true,"32	""Eu161""	""Eu16100""	""[x]mental and behav dis due to use hallucinogens: harmfl use""	""91388009""	""151411015""	32",
"""397891000006112""",UNKNOWN,true,"20452	""Eu141""	""Eu14100""	""cocaine abuse""	""78267003""	""129874012""	32",
"""397901000006111""",UNKNOWN,true,"2200	""Eu111""	""Eu11100""	""opioid abuse""	""5602001""	""10350013""	32",
"""397921000006118""",UNKNOWN,true,"41	""Eu116""	""Eu11600""	""[x]mental and behav dis due to use opioids: amnesic syndrome""	""91388009""	""151411015""	32",
"""397931000006115""",UNKNOWN,true,"22821	""Eu112""	""Eu11200""	""[x]mental and behav dis due to use opioids: dependence syndr""	""75544000""	""125472011""	32",
"""397951000006110""",UNKNOWN,true,"5	""Eu136""	""Eu13600""	""[x]mental and behav dis due to use seds/hypntcs: amnesic syn""	""91388009""	""151411015""	32",
"""397961000006112""",UNKNOWN,true,"110	""Eu131""	""Eu13100""	""[x]mental and behav dis due to use seds/hypntcs: harmful use""	""91388009""	""151411015""	32",
"""398001000006114""",UNKNOWN,true,"2	""Eu186""	""Eu18600""	""[x]mental and behav dis due to use vol solvents: amnesic syn""	""91388009""	""151411015""	32",
"""398011000006112""",UNKNOWN,true,"58	""Eu182""	""Eu18200""	""[x]mental and behav dis due to vol solvents: dependence synd""	""91388009""	""151411015""	32",
"""398021000006116""",UNKNOWN,true,"10	""Eu166""	""Eu16600""	""[x]mental and behav dis due use hallucinogens: amnesic syndr""	""91388009""	""151411015""	32",
"""398031000006118""",UNKNOWN,true,"56	""Eu183""	""Eu18300""	""[x]mental and behav dis due vol solvents: withdrawal state""	""74934004""	""3533677015""	32",
"""398041000006111""",UNKNOWN,true,"108	""Eu181""	""Eu18100""	""[x]mental and behav dis due volatile solvents: harmful use""	""91388009""	""151411015""	32",
"""398051000006113""",UNKNOWN,true,"771	""Eu191""	""Eu19100""	""[x]mental and behav dis mlti drg/oth psychoa sbs: harmfl use""	""468061000000108""	""926841000000114""	32",
"""398071000006115""",UNKNOWN,true,"66	""Eu193""	""Eu19300""	""[x]mental and behav dis mlti/oth psychoa sbs: withdrwl state""	""91388009""	""151411015""	32",
"""398151000006112""",UNKNOWN,true,"7413	""Eu12""	""Eu12.00""	""cannabis-induced organic mental disorder""	""77355000""	""128387018""	32",
"""398271000006114""",UNKNOWN,true,"127	""Eu190""	""Eu19000""	""[x]mental/behav dis multi drg use/psychoac subs: acute intox""	""91388009""	""151411015""	32",
"""398721000006119""",UNKNOWN,true,"2	""Eu194""	""Eu19400""	""[x]mnt/bh dis mlti drg use/oth psy sbs: wthdr state + dlrium""	""91388009""	""151411015""	32",
"""398751000006111""",UNKNOWN,true,"2	""Eu187""	""Eu18700""	""[x]mnt/bh dis vol solvents: resid & late-onset psychotic dis""	""91388009""	""151411015""	32",
"""405581000000116""",UNKNOWN,true,"32182	""8AA""	""8AA..00""	""drug abuse monitoring""	""247781000000105""	""405581000000116""	32",
"""406071000000119""",UNKNOWN,true,"47692	""13cK""	""13cK.00""	""current non recreational drug user""	""248021000000105""	""406071000000119""	17",
"""475351000000110""",UNKNOWN,true,"583	""1T33""	""1T33.00""	""previous history of benzodiazepine misuse""	""277191000000109""	""475351000000110""	27",
"""475531000000111""",UNKNOWN,true,"3525	""1T02""	""1T02.00""	""previous history of heroin misuse""	""277281000000101""	""475531000000111""	27",
"""475771000000117""",UNKNOWN,true,"22	""1T12""	""1T12.00""	""h/o infrequent methadone misuse""	""277401000000105""	""475771000000117""	27",
"""475831000000113""",UNKNOWN,true,"155	""1T13""	""1T13.00""	""previous history of methadone misuse""	""277431000000104""	""475831000000113""	27",
"""476071000000112""",UNKNOWN,true,"419	""1T23""	""1T23.00""	""previous history of ecstasy misuse""	""277551000000105""	""476071000000112""	27",
"""476311000000116""",UNKNOWN,true,"1112	""1T43""	""1T43.00""	""previous history of amphetamine misuse""	""277671000000100""	""476311000000116""	27",
"""476551000000111""",UNKNOWN,true,"28	""1TB3""	""1TB3.00""	""previous history of major tranquilliser misuse""	""277791000000108""	""643861000000116""	27",
"""476791000000114""",UNKNOWN,true,"14	""1TC3""	""1TC3.00""	""previous history of anti-depressant misuse""	""277911000000102""	""476791000000114""	27",
"""477031000000112""",UNKNOWN,true,"1827	""1TD3""	""1TD3.00""	""previous history of opiate misuse""	""278031000000108""	""477031000000112""	27",
"""477271000000118""",UNKNOWN,true,"2655	""1T53""	""1T53.00""	""previous history of cocaine misuse""	""278151000000100""	""477271000000118""	27",
"""477511000000114""",UNKNOWN,true,"1294	""1T63""	""1T63.00""	""previous history of crack cocaine misuse""	""278271000000102""	""477511000000114""	27",
"""477991000000114""",UNKNOWN,true,"35	""1TA3""	""1TA3.00""	""previous history of barbiturate misuse""	""278511000000105""	""477991000000114""	27",
"""478231000000119""",UNKNOWN,true,"6192	""1T83""	""1T83.00""	""previous history of cannabis misuse""	""278631000000101""	""478231000000119""	27",
"""478471000000116""",UNKNOWN,true,"245	""1T93""	""1T93.00""	""previous history of solvent misuse""	""278751000000104""	""478471000000116""	27",
"""497451000000119""",UNKNOWN,true,"49697	""1T""	""1T...00""	""history of substance misuse""	""371422002""	""497451000000119""	17",
"""512101000000118""",UNKNOWN,true,"869	""1T1""	""1T1..00""	""h/o methadone misuse""	""277091000000105""	""512101000000118""	27",
"""512111000000116""",UNKNOWN,true,"2663	""1T3""	""1T3..00""	""h/o benzodiazepine misuse""	""277081000000108""	""512111000000116""	27",
"""512121000000110""",UNKNOWN,true,"6781	""1T4""	""1T4..00""	""h/o amphetamine misuse""	""277071000000106""	""512121000000110""	27",
"""512131000000112""",UNKNOWN,true,"16331	""1T5""	""1T5..00""	""h/o cocaine misuse""	""277061000000104""	""512131000000112""	27",
"""512141000000115""",UNKNOWN,true,"8569	""1T6""	""1T6..00""	""h/o crack cocaine misuse""	""277051000000102""	""512141000000115""	27",
"""512161000000119""",UNKNOWN,true,"36971	""1T8""	""1T8..00""	""h/o cannabis misuse""	""277031000000109""	""512161000000119""	27",
"""512171000000114""",UNKNOWN,true,"1094	""1T9""	""1T9..00""	""h/o solvent misuse""	""277021000000107""	""512171000000114""	27",
"""512181000000111""",UNKNOWN,true,"32	""1TA""	""1TA..00""	""h/o barbiturate misuse""	""277011000000101""	""512181000000111""	27",
"""512191000000113""",UNKNOWN,true,"18	""1TC""	""1TC..00""	""h/o anti-depressant misuse""	""276991000000109""	""512191000000113""	27",
"""512201000000110""",UNKNOWN,true,"7752	""1TD""	""1TD..00""	""h/o opiate misuse""	""276981000000107""	""512201000000110""	27",
"""512211000000112""",UNKNOWN,true,"458	""1T30""	""1T30.00""	""h/o daily benzodiazepine misuse""	""277101000000102""	""512211000000112""	27",
"""512221000000118""",UNKNOWN,true,"20	""1T31""	""1T31.00""	""h/o weekly benzodiazepine misuse""	""277131000000108""	""512221000000118""	27",
"""512231000000116""",UNKNOWN,true,"95	""1T32""	""1T32.00""	""h/o infrequent benzodiazepine misuse""	""277161000000103""	""512231000000116""	27",
"""512241000000113""",UNKNOWN,true,"1642	""1T00""	""1T00.00""	""h/o daily heroin misuse""	""277221000000102""	""512241000000113""	27",
"""512251000000111""",UNKNOWN,true,"289	""1T01""	""1T01.00""	""h/o weekly heroin misuse""	""277251000000107""	""512251000000111""	27",
"""512261000000114""",UNKNOWN,true,"240	""1T03""	""1T03.00""	""h/o infrequent heroin misuse""	""277311000000103""	""512261000000114""	27",
"""512271000000119""",UNKNOWN,true,"106	""1T10""	""1T10.00""	""h/o daily methadone misuse""	""277341000000102""	""512271000000119""	27",
"""512281000000117""",UNKNOWN,true,"15	""1T11""	""1T11.00""	""h/o weekly methadone misuse""	""277371000000108""	""512281000000117""	27",
"""512301000000116""",UNKNOWN,true,"22	""1T20""	""1T20.00""	""h/o daily ecstasy misuse""	""277461000000109""	""512301000000116""	27",
"""512311000000119""",UNKNOWN,true,"49	""1T21""	""1T21.00""	""h/o weekly ecstasy misuse""	""277491000000103""	""512311000000119""	27",
"""512321000000113""",UNKNOWN,true,"77	""1T22""	""1T22.00""	""h/o infrequent ecstasy misuse""	""277521000000100""	""512321000000113""	27",
"""512331000000110""",UNKNOWN,true,"325	""1T40""	""1T40.00""	""h/o daily amphetamine misuse""	""277581000000104""	""512331000000110""	27",
"""512341000000118""",UNKNOWN,true,"97	""1T41""	""1T41.00""	""h/o weekly amphetamine misuse""	""277611000000105""	""512341000000118""	27",
"""512351000000115""",UNKNOWN,true,"143	""1T42""	""1T42.00""	""h/o infrequent amphetamine misuse""	""277641000000106""	""512351000000115""	27",
"""512361000000117""",UNKNOWN,true,"3	""1TB0""	""1TB0.00""	""history of daily major tranquilliser misuse""	""277701000000101""	""643751000000110""	27",
"""512371000000112""",UNKNOWN,true,"1	""1TB1""	""1TB1.00""	""history of weekly major tranquilliser misuse""	""277731000000107""	""643841000000117""	27",
"""512381000000114""",UNKNOWN,true,"7	""1TB2""	""1TB2.00""	""history of infrequent major tranquilliser misuse""	""277761000000102""	""643771000000118""	27",
"""512391000000111""",UNKNOWN,true,"13	""1TC0""	""1TC0.00""	""h/o daily anti-depressant misuse""	""277821000000103""	""512391000000111""	27",
"""512401000000114""",UNKNOWN,true,"4	""1TC1""	""1TC1.00""	""h/o weekly anti-depressant misuse""	""277851000000108""	""512401000000114""	27",
"""512411000000111""",UNKNOWN,true,"6	""1TC2""	""1TC2.00""	""h/o infrequent anti-depressant misuse""	""277881000000102""	""512411000000111""	27",
"""512421000000117""",UNKNOWN,true,"979	""1TD0""	""1TD0.00""	""h/o daily opiate misuse""	""277941000000101""	""512421000000117""	27",
"""512431000000115""",UNKNOWN,true,"52	""1TD1""	""1TD1.00""	""h/o weekly opiate misuse""	""277971000000107""	""512431000000115""	27",
"""512441000000112""",UNKNOWN,true,"83	""1TD2""	""1TD2.00""	""h/o infrequent opiate misuse""	""278001000000102""	""512441000000112""	27",
"""512451000000110""",UNKNOWN,true,"625	""1T50""	""1T50.00""	""h/o daily cocaine misuse""	""278061000000103""	""512451000000110""	27",
"""512461000000113""",UNKNOWN,true,"469	""1T51""	""1T51.00""	""h/o weekly cocaine misuse""	""278091000000109""	""512461000000113""	27",
"""512471000000118""",UNKNOWN,true,"444	""1T52""	""1T52.00""	""h/o infrequent cocaine misuse""	""278121000000105""	""512471000000118""	27",
"""512481000000116""",UNKNOWN,true,"866	""1T60""	""1T60.00""	""h/o daily crack cocaine misuse""	""278181000000106""	""512481000000116""	27",
"""512491000000119""",UNKNOWN,true,"367	""1T61""	""1T61.00""	""h/o weekly crack cocaine misuse""	""278211000000107""	""512491000000119""	27",
"""512501000000113""",UNKNOWN,true,"194	""1T62""	""1T62.00""	""h/o infrequent crack cocaine misuse""	""278241000000108""	""512501000000113""	27",
"""512541000000111""",UNKNOWN,true,"3	""1TA0""	""1TA0.00""	""h/o daily barbiturate misuse""	""278421000000100""	""512541000000111""	27",
"""512551000000114""",UNKNOWN,true,"1	""1TA1""	""1TA1.00""	""h/o weekly barbiturate misuse""	""278451000000105""	""512551000000114""	27",
"""512561000000112""",UNKNOWN,true,"1	""1TA2""	""1TA2.00""	""h/o infrequent barbiturate misuse""	""278481000000104""	""512561000000112""	27",
"""512571000000117""",UNKNOWN,true,"6712	""1T80""	""1T80.00""	""h/o daily cannabis misuse""	""278541000000106""	""512571000000117""	27",
"""512581000000115""",UNKNOWN,true,"1378	""1T81""	""1T81.00""	""h/o weekly cannabis misuse""	""278571000000100""	""512581000000115""	27",
"""512591000000118""",UNKNOWN,true,"1595	""1T82""	""1T82.00""	""h/o infrequent cannabis misuse""	""278601000000107""	""512591000000118""	27",
"""512601000000112""",UNKNOWN,true,"57	""1T90""	""1T90.00""	""h/o daily solvent misuse""	""278661000000106""	""512601000000112""	27",
"""512611000000114""",UNKNOWN,true,"7	""1T91""	""1T91.00""	""h/o weekly solvent misuse""	""278691000000100""	""512611000000114""	27",
"""512621000000115""",UNKNOWN,true,"14	""1T92""	""1T92.00""	""h/o infrequent solvent misuse""	""278721000000109""	""512621000000115""	27",
"""512631000000118""",UNKNOWN,true,"12175	""1T0""	""1T0..00""	""h/o heroin misuse""	""279441000000100""	""512631000000118""	27",
"""512641000000110""",UNKNOWN,true,"1392	""1T2""	""1T2..00""	""h/o ecstasy misuse""	""279451000000102""	""512641000000110""	27",
"""530931000000116""",UNKNOWN,true,"5799	""9HC6""	""9HC6.00""	""substance misuse treatment declined""	""299881000000104""	""530931000000116""	37",
"""530991000000115""",UNKNOWN,true,"7	""9HC7""	""9HC7.00""	""substance misuse treatment not available""	""299911000000104""	""530991000000115""	37",
"""531051000000115""",UNKNOWN,true,"22493	""677T""	""677T.00""	""substance misuse structured counselling""	""299941000000103""	""531051000000115""	17",
"""532251000000118""",UNKNOWN,true,"4472	""13r5""	""13r5.00""	""abstinent from substance misuse""	""300471000000101""	""532251000000118""	17",
"""540591000000111""",UNKNOWN,true,"58761	""8HkF""	""8HkF.00""	""referral to substance misuse service""	""201521000000104""	""540591000000111""	40",
"""540681000000110""",UNKNOWN,true,"2831	""8Hh1""	""8Hh1.00""	""self referral to substance misuse service""	""304301000000105""	""540681000000110""	40",
"""541061000000116""",UNKNOWN,true,"45	""9N6g""	""9N6g.00""	""referral by syringe exchange service""	""304491000000107""	""541061000000116""	40",
"""541451000000111""",UNKNOWN,true,"50802	""8B2S""	""8B2S.00""	""opioid agonist substitution therapy""	""304681000000107""	""541451000000111""	32",
"""541541000000112""",UNKNOWN,true,"105	""8B2T""	""8B2T.00""	""opioid antagonist therapy""	""304721000000100""	""541541000000112""	32",
"""586671000006114""",UNKNOWN,true,"141	""E258""	""E258.00""	""nondependent antidepressant type drug abuse""	""191928000""	""295315012""	32",
"""630281000006113""",UNKNOWN,true,"8	""L1830""	""L183000""	""drug dependence - unspec whether during pregnancy/puerperium""	""267206008""	""398350016""	5",
"""630331000006116""",UNKNOWN,true,"4	""L1834""	""L183400""	""drug dependence in the puerperium - baby delivered during previous episode of care""	""199255000""	""306147015""	5",
"""630361000006113""",UNKNOWN,true,"67535	""8B23-3""	""8B23.13""	""drug dependence therapy""	""266707007""	""397153012""	32",
"""631001000006115""",UNKNOWN,true,"71453	""13c""	""13c..00""	""problem drug user""	""361055000""	""477160011""	17",
"""666861000000116""",UNKNOWN,true,"489	""63C6-1""	""63C6.11""	""maternal drug misuse""	""169941005""	""666861000000116""	16",
"""666941000000114""",UNKNOWN,true,"1968	""12X2""	""12X2.00""	""paternal drug misuse""	""439213009""	""2792990016""	7",
"""757341000000110""",UNKNOWN,true,"138	""1V0E""	""1V0E.00""	""health problem secondary to drug misuse""	""383871000000108""	""757341000000110""	27",
"""851461000006115""",UNKNOWN,true,"233	""EMISQDR1""	NA	""drug misuse behaviour""	""851461000006104""	""851461000006115""	17",
"""852201000006114""",UNKNOWN,true,"531	""EMISQHA1""	NA	""has never misused drugs""	""852201000006105""	""852201000006114""	17",
"""852211000006112""",UNKNOWN,true,"147	""EMISQMI2""	NA	""misused drugs in past""	""852211000006108""	""852211000006112""	17",
"""857401000006112""",UNKNOWN,true,"30	""EMISQRE11""	NA	""referral to community drug dependency team""	""857401000006108""	""857401000006112""	40",
"""882501000006119""",UNKNOWN,true,"28557	""E24-99""	""E24..99""	""morphine/cocaine dependence""	""191816009""	""882501000006119""	32",
"""882511000006116""",UNKNOWN,true,"276	""E246-99""	""E246.99""	""glue sniffing""	""191853003""	""882511000006116""	32",
"""907461000006111""",UNKNOWN,true,"77	""HNG0222""	NA	""[rfc] reason for care : prevention of substance misuse""	""907461000006107""	""907461000006111""	12",
"""936031000006115""",UNKNOWN,true,"71233	""67H3""	""67H3.00""	""drug abuse prevention education""	""408943006""	""2470781014""	17",
"""940671000006112""",UNKNOWN,true,"1580	""HMPNQRE4""	NA	""refer to drugs service""	""940671000006108""	""940671000006112""	28",
"""961561000006116""",UNKNOWN,true,"1	""EMISCAB15""	NA	""abuses over-the-counter/illicit drugs""	""961561000006100""	""961561000006116""	27",
"""968461000006111""",UNKNOWN,true,"3	""EMISNQRE22""	NA	""referred by syringe exchange""	""968461000006107""	""968461000006111""	37",
"""968631000006116""",UNKNOWN,true,"3173	""EMISNQND8""	NA	""substance misuse of amphetamines""	""968631000006100""	""968631000006116""	17",
"""968651000006111""",UNKNOWN,true,"34577	""EMISNQND9""	NA	""substance misuse of cannabis""	""968651000006107""	""968651000006111""	17",
"""968671000006118""",UNKNOWN,true,"2970	""EMISNQCU1""	NA	""currently injecting drugs""	""968671000006102""	""968671000006118""	17",
"""968681000006115""",UNKNOWN,true,"25144	""EMISNQMI5""	NA	""misuse of cannabis unspecified""	""968681000006104""	""968681000006115""	17",
"""968691000006117""",UNKNOWN,true,"368	""EMISNQMI6""	NA	""misuse of cannabis herbal""	""968691000006101""	""968691000006117""	17",
"""968711000006119""",UNKNOWN,true,"160	""EMISNQMI7""	NA	""misuse of cannabis resin""	""968711000006103""	""968711000006119""	17",
"""968721000006110""",UNKNOWN,true,"49	""EMISNQMI8""	NA	""misuse of cannabis oil""	""968721000006106""	""968721000006110""	17",
"""968731000006113""",UNKNOWN,true,"650	""EMISNQMI9""	NA	""misuse of cannabis herbal (skunk)""	""968731000006109""	""968731000006113""	17",
"""968741000006115""",UNKNOWN,true,"30581	""EMISNQND10""	NA	""substance misuse of heroin""	""968741000006104""	""968741000006115""	17",
"""968751000006118""",UNKNOWN,true,"646	""EMISNQND11""	NA	""substance misuse of solvents""	""968751000006102""	""968751000006118""	17",
"""968761000006116""",UNKNOWN,true,"7717	""EMISNQMI10""	NA	""misuse of heroin illicit""	""968761000006100""	""968761000006116""	17",
"""968771000006111""",UNKNOWN,true,"67	""EMISNQMI11""	NA	""misuse of diamorphine""	""968771000006107""	""968771000006111""	17",
"""968791000006112""",UNKNOWN,true,"4	""EMISNQMI12""	NA	""misuse of diamorphine hydrochl elixir""	""968791000006108""	""968791000006112""	17",
"""968811000006111""",UNKNOWN,true,"3	""EMISNQMI13""	NA	""misuse of diamorphine hydrochl amps""	""968811000006107""	""968811000006111""	17",
"""968821000006115""",UNKNOWN,true,"13	""EMISNQMI14""	NA	""misuse of diamorphine hydrochl reefers""	""968821000006104""	""968821000006115""	17",
"""968841000006110""",UNKNOWN,true,"595	""EMISNQND14""	NA	""substance misuse of methadone""	""968841000006106""	""968841000006110""	17",
"""968871000006119""",UNKNOWN,true,"672	""EMISNQMI15""	NA	""misuse of methadone unspecified""	""968871000006103""	""968871000006119""	17",
"""968901000006119""",UNKNOWN,true,"49	""EMISNQMI16""	NA	""misuse of methadone mixture""	""968901000006103""	""968901000006119""	17",
"""968931000006110""",UNKNOWN,true,"9	""EMISNQMI17""	NA	""misuse of methadone linctus""	""968931000006106""	""968931000006110""	17",
"""968951000006115""",UNKNOWN,true,"24	""EMISNQMI18""	NA	""misuse of methadone tablets""	""968951000006104""	""968951000006115""	17",
"""968961000006118""",UNKNOWN,true,"18	""EMISNQMI19""	NA	""misuse of methadone amps""	""968961000006102""	""968961000006118""	17",
"""968981000006111""",UNKNOWN,true,"1	""EMISNQMI20""	NA	""misuse of methadone suppositories""	""968981000006107""	""968981000006111""	17",
"""969001000006114""",UNKNOWN,true,"1980	""EMISNQND15""	NA	""substance misuse of other opiates""	""969001000006105""	""969001000006114""	17",
"""969011000006112""",UNKNOWN,true,"13190	""EMISNQMI21""	NA	""misuse of opiates unspecified""	""969011000006108""	""969011000006112""	17",
"""969021000006116""",UNKNOWN,true,"217	""EMISNQMI22""	NA	""misuse of morphine sulphate""	""969021000006100""	""969021000006116""	17",
"""969041000006111""",UNKNOWN,true,"136	""EMISNQMI23""	NA	""misuse of opium""	""969041000006107""	""969041000006111""	17",
"""969091000006119""",UNKNOWN,true,"7	""EMISNQMI28""	NA	""misuse of morphine sulphate amps""	""969091000006103""	""969091000006119""	17",
"""969141000006110""",UNKNOWN,true,"181	""EMISNQMI33""	NA	""misuse of oxycodone""	""969141000006106""	""969141000006110""	17",
"""969161000006114""",UNKNOWN,true,"119	""EMISNQMI35""	NA	""misuse of fentanyl""	""969161000006105""	""969161000006114""	17",
"""969231000006111""",UNKNOWN,true,"10416	""EMISNQMI42""	NA	""misuse of codeine tablets""	""969231000006107""	""969231000006111""	17",
"""969271000006114""",UNKNOWN,true,"128	""EMISNQMI46""	NA	""misuse of codeine linctus""	""969271000006105""	""969271000006114""	17",
"""969311000006114""",UNKNOWN,true,"2157	""EMISNQMI50""	NA	""misuse of codeine unspecified""	""969311000006105""	""969311000006114""	17",
"""969401000006119""",UNKNOWN,true,"4934	""EMISNQND16""	NA	""substance misuse of benzodiazepines""	""969401000006103""	""969401000006119""	17",
"""969411000006116""",UNKNOWN,true,"1479	""EMISNQMI59""	NA	""misuse of benzodiazepines unspecified""	""969411000006100""	""969411000006116""	17",
"""969421000006112""",UNKNOWN,true,"2035	""EMISNQMI60""	NA	""misuse of diazepam""	""969421000006108""	""969421000006112""	17",
"""969441000006117""",UNKNOWN,true,"77	""EMISNQMI62""	NA	""misuse of nitrazepam""	""969441000006101""	""969441000006117""	17",
"""969501000006118""",UNKNOWN,true,"6	""EMISNQMI68""	NA	""misuse of oxazepam""	""969501000006102""	""969501000006118""	17",
"""969521000006111""",UNKNOWN,true,"464	""EMISNQMI70""	NA	""misuse of temazepam""	""969521000006107""	""969521000006111""	17",
"""969631000006113""",UNKNOWN,true,"413	""EMISNQMI81""	NA	""misuse of methamphetamine""	""969631000006109""	""969631000006113""	17",
"""969641000006115""",UNKNOWN,true,"45	""EMISNQMI82""	NA	""misuse of dexamphetamine (dexadrine)""	""969641000006104""	""969641000006115""	17",
"""969651000006118""",UNKNOWN,true,"1	""EMISNQMI83""	NA	""misuse of dexamphetamine linctus/syrup""	""969651000006102""	""969651000006118""	17",
"""969681000006114""",UNKNOWN,true,"1	""EMISNQMI86""	NA	""misuse of dexamphetamine reefers""	""969681000006105""	""969681000006114""	17",
"""969691000006112""",UNKNOWN,true,"8	""EMISNQMI87""	NA	""misuse of methamphetamine amps""	""969691000006108""	""969691000006112""	17",
"""969701000006112""",UNKNOWN,true,"1657	""EMISNQND17""	NA	""substance misuse of ecstasy""	""969701000006108""	""969701000006112""	17",
"""969711000006110""",UNKNOWN,true,"8675	""EMISNQND18""	NA	""substance misuse of cocaine""	""969711000006106""	""969711000006110""	17",
"""969721000006119""",UNKNOWN,true,"1189	""EMISNQMI88""	NA	""misuse of mdma""	""969721000006103""	""969721000006119""	17",
"""969741000006114""",UNKNOWN,true,"15384	""EMISNQND19""	NA	""substance misuse of crack""	""969741000006105""	""969741000006114""	17",
"""969751000006111""",UNKNOWN,true,"481	""EMISNQMI90""	NA	""misuse of solvents unspecified""	""969751000006107""	""969751000006111""	17",
"""969781000006115""",UNKNOWN,true,"2174	""EMISNQMI93""	NA	""misuse of cocaine freebase (crack)""	""969781000006104""	""969781000006115""	17",
"""969791000006117""",UNKNOWN,true,"105	""EMISNQND20""	NA	""substance misuse of hallucinogens""	""969791000006101""	""969791000006117""	17",
"""969841000006119""",UNKNOWN,true,"13	""EMISNQMI98""	NA	""misuse of psiloybin""	""969841000006103""	""969841000006119""	17",
"""969851000006117""",UNKNOWN,true,"56	""EMISNQMI99""	NA	""misuse of amyl nitrate""	""969851000006101""	""969851000006117""	17",
"""969911000006113""",UNKNOWN,true,"16	""EMISNQND21""	NA	""substance misuse of barbiturates""	""969911000006109""	""969911000006113""	17",
"""969971000006116""",UNKNOWN,true,"7786	""EMISNQMI110""	NA	""misuse of ketamine""	""969971000006100""	""969971000006116""	17",
"""969991000006115""",UNKNOWN,true,"1649	""EMISNQND22""	NA	""substance misuse of other drugs""	""969991000006104""	""969991000006115""	17",
"""970251000006118""",UNKNOWN,true,"18	""EMISNQND23""	NA	""substance misuse of major tranquillisers""	""970251000006102""	""970251000006118""	17",
"""970281000006114""",UNKNOWN,true,"10	""EMISNQND24""	NA	""substance misuse of anti-depressants""	""970281000006105""	""970281000006114""	17",
"""970391000006118""",UNKNOWN,true,"4545	""EMISNQND25""	NA	""substance misuse of alcohol""	""970391000006102""	""970391000006118""	17",
"""970531000006111""",UNKNOWN,true,"2110	""EMISNQND26""	NA	""substance misuse of poly drug""	""970531000006107""	""970531000006111""	17",
"""973011000006119""",UNKNOWN,true,"1	""TRIQQZZ57""	NA	""** seminars in alcohol & drug misuse""	""973011000006103""	""973011000006119""	37",
"""973021000006110""",UNKNOWN,true,"1	""TRIQQZZ58""	NA	""** drug misuse & dependance:guidelines on clinical management""	""973021000006106""	""973021000006110""	37",
"""980081000006112""",UNKNOWN,true,"9547	""Eu1A""	""Eu1A.00""	""crack cocaine misuse""	""428493006""	""2694539014""	32",
"""980091000006110""",UNKNOWN,true,"62	""Eu1A0""	""Eu1A000""	""[x]ment behav dis due use crack cocaine: acute intoxication""	""404684003""	""2156578010""	27",
"""980101000006116""",UNKNOWN,true,"356	""Eu1A1""	""Eu1A100""	""[x]mental behav disorders due use crack cocaine: harmful use""	""46975003""	""78284013""	32",
"""980111000006118""",UNKNOWN,true,"175	""Eu1A2""	""Eu1A200""	""[x]mental behav disorders due use crack cocaine: depend synd""	""404684003""	""2156578010""	27",
"""980121000006114""",UNKNOWN,true,"29	""Eu1A3""	""Eu1A300""	""[x]mental behav disord due crack cocaine: withdrawal state""	""404684003""	""2156578010""	27",
"""980131000006112""",UNKNOWN,true,"7	""Eu1A4""	""Eu1A400""	""[x]ment behav dis due crack cocaine: withdraw state delirium""	""404684003""	""2156578010""	27",
