code,code_system,include,term,notes
"""1227592012""",UNKNOWN,true,"""ZV12512""	""[v]personal history of cerebrovascular accident (cva)""",
"""884531000006117""",UNKNOWN,true,"""4369B""	""stroke""",
"""1212072018""",UNKNOWN,true,"""""	""occlusive stroke""",
"""1729331000006116""",UNKNOWN,true,"""""	""cerebral venous thrombosis""",
"""1773371000006117""",UNKNOWN,true,"""""	""cerebrovascular accident care plan""",
"""1855571000006112""",UNKNOWN,true,"""""	""cerebrovascular disease monitoring default""",
"""1857051000006118""",UNKNOWN,true,"""""	""cerebrovascular disease management""",
"""1863321000006113""",UNKNOWN,true,"""""	""referral by stroke nurse specialist""",
"""1877451000006113""",UNKNOWN,true,"""""	""tia clinical management plan no longer in place""",
"""1994761000006112""",UNKNOWN,true,"""""	""referral to stroke rehabilitation service""",
"""2008521000006110""",UNKNOWN,true,"""""	""referral to community stroke service""",
"""2008601000006116""",UNKNOWN,true,"""""	""discharge from community stroke service""",
"""907581000006119""",UNKNOWN,true,"""""	""[rfc] stroke/cva""",
"""907591000006116""",UNKNOWN,true,"""""	""[rfc] stroke""",
"""907611000006110""",UNKNOWN,true,"""""	""[rfc] ischaemic attack""",
"""908801000006114""",UNKNOWN,true,"""""	""[rfc] stroke""",
"""909171000006115""",UNKNOWN,true,"""""	""[rfc] cva""",
"""940061000006111""",UNKNOWN,true,"""""	""stroke monitoring invite 1""",
"""940071000006116""",UNKNOWN,true,"""""	""stroke monitoring invite 2""",
"""940081000006118""",UNKNOWN,true,"""""	""stroke monitoring invite 3""",
"""5263018""",UNKNOWN,true,"""P7y0100""	""congenital cerebral arteriovenous aneurysm""",
"""30303010""",UNKNOWN,true,"""F28y000""	""cerebral calcification""",
"""75861010""",UNKNOWN,true,"""C373M00""	""cerebrovascular amyloidosis""",
"""92070010""",UNKNOWN,true,"""G670.00""	""cerebral atherosclerosis""",
"""271542014""",UNKNOWN,true,"""7A21400""	""operation on aneurysm of carotid artery""",
"""271556011""",UNKNOWN,true,"""7A23000""	""excision of aneurysm of cerebral artery""",
"""271559016""",UNKNOWN,true,"""7A23400""	""ligation of aneurysm of cerebral artery nec""",
"""271561013""",UNKNOWN,true,"""7A23600""	""obliteration of aneurysm of cerebral artery""",
"""271643011""",UNKNOWN,true,"""7A27F00""	""operation on aneurysm of vertebral artery""",
"""287283010""",UNKNOWN,true,"""A94y600""	""rupture of syphilitic cerebral aneurysm""",
"""300352012""",UNKNOWN,true,"""G65z000""	""impending cerebral ischaemia""",
"""300389010""",UNKNOWN,true,"""G673000""	""nonruptured cerebral aneurysm due to dissection of cerebral artery""",
"""307780013""",UNKNOWN,true,"""L417.00""	""obstetric cerebral venous thrombosis""",
"""307781012""",UNKNOWN,true,"""L417000""	""cerebral venous thrombosis in pregnancy""",
"""307782017""",UNKNOWN,true,"""L417100""	""cerebral venous thrombosis in the puerperium""",
"""307884011""",UNKNOWN,true,"""L440z00""	""puerperal cerebrovascular disorder nos""",
"""313574013""",UNKNOWN,true,"""P7y0200""	""congenital brain aneurysm nec""",
"""345701012""",UNKNOWN,true,"""G674000""	""cerebral amyloid angiopathy""",
"""360778011""",UNKNOWN,true,"""G671100""	""chronic cerebral ischaemia""",
"""411518010""",UNKNOWN,true,"""14A7.11""	""h/o: cva""",
"""506344012""",UNKNOWN,true,"""7A23200""	""clipping of aneurysm of cerebral artery""",
"""1229954013""",UNKNOWN,true,"""G673.00""	""cerebral aneurysm, nonruptured""",
"""1235913017""",UNKNOWN,true,"""G67A.00""	""cerebral vein thrombosis""",
"""1476248016""",UNKNOWN,true,"""7A23800""	""percutaneous coil embolisation of cerebral artery aneurysm""",
"""2474330011""",UNKNOWN,true,"""8HTQ.00""	""referral to stroke clinic""",
"""2475119012""",UNKNOWN,true,"""G622.00""	""non-traumatic subdural haemorrhage""",
"""3505551018""",UNKNOWN,true,"""""	""occlusion of left vertebral artery""",
"""3505555010""",UNKNOWN,true,"""""	""occlusion of right vertebral artery""",
"""3505637014""",UNKNOWN,true,"""""	""occlusion of left middle cerebral artery""",
"""3505639012""",UNKNOWN,true,"""""	""occlusion of right middle cerebral artery""",
"""3505651014""",UNKNOWN,true,"""""	""occlusion of left posterior cerebral artery""",
"""3505881015""",UNKNOWN,true,"""""	""right middle cerebral artery thrombosis""",
"""3507370011""",UNKNOWN,true,"""""	""spontaneous haemorrhage of cerebral hemisphere""",
"""3507383012""",UNKNOWN,true,"""""	""spontaneous haemorrhage of cortical intracerebral hemisphere""",
"""3508952018""",UNKNOWN,true,"""""	""cerebrovascular accident due to thrombus of left carotid artery""",
"""3508955016""",UNKNOWN,true,"""""	""cerebrovascular accident due to thrombus of basilar artery""",
"""3508956015""",UNKNOWN,true,"""""	""stroke due to basilar artery thrombus""",
"""3508958019""",UNKNOWN,true,"""""	""cerebrovascular accident due to thrombus of right carotid artery""",
"""3508961018""",UNKNOWN,true,"""""	""cerebrovascular accident due to thrombus of right middle cerebral artery""",
"""3508962013""",UNKNOWN,true,"""""	""stroke due to thrombus of right middle cerebral artery""",
"""3508964014""",UNKNOWN,true,"""""	""cerebrovascular accident due to thrombus of left middle cerebral artery""",
"""3508965010""",UNKNOWN,true,"""""	""stroke due to thrombus of left middle cerebral artery""",
"""3509777019""",UNKNOWN,true,"""""	""cerebrovascular accident due to occlusion of left pontine artery""",
"""3509790014""",UNKNOWN,true,"""""	""cerebrovascular accident due to occlusion of right posterior cerebral artery""",
"""3509794017""",UNKNOWN,true,"""""	""cerebrovascular accident due to occlusion of left middle cerebral artery""",
"""3509799010""",UNKNOWN,true,"""""	""cerebrovascular accident due to occlusion of left posterior cerebral artery""",
"""3509810017""",UNKNOWN,true,"""""	""cerebrovascular accident due to occlusion of right middle cerebral artery""",
"""3509817019""",UNKNOWN,true,"""""	""left hemispheric cerebellar artery embolism with stroke""",
"""3509863013""",UNKNOWN,true,"""""	""non-ruptured acquired cerebral aneurysm""",
"""3510816012""",UNKNOWN,true,"""""	""acute nontraumatic subdural hemorrhage""",
"""3511955015""",UNKNOWN,true,"""""	""thrombosis of right middle cerebral artery""",
"""3511959014""",UNKNOWN,true,"""""	""thrombosis of left middle cerebral artery""",
"""3512174014""",UNKNOWN,true,"""""	""embolus of right posterior cerebral artery""",
"""3512176011""",UNKNOWN,true,"""""	""embolus of left middle cerebral artery""",
"""3512178012""",UNKNOWN,true,"""""	""embolus of right middle cerebral artery""",
"""3515794015""",UNKNOWN,true,"""""	""acute cerebral ischaemia""",
"""3515795019""",UNKNOWN,true,"""""	""acute nontraumatic subdural haemorrhage""",
"""3516948016""",UNKNOWN,true,"""""	""stroke care plan""",
"""3527043019""",UNKNOWN,true,"""""	""aneurysm of basilar artery""",
"""3533574016""",UNKNOWN,true,"""""	""spontaneous intracranial haemorrhage""",
"""3533575015""",UNKNOWN,true,"""""	""spontaneous intracranial hemorrhage""",
"""3533578018""",UNKNOWN,true,"""""	""nontraumatic intracranial haemorrhage""",
"""3636133016""",UNKNOWN,true,"""""	""cerebrovascular accident due to occlusion of right middle cerebral artery by embolus""",
"""3636969013""",UNKNOWN,true,"""""	""occlusion of right middle cerebral artery by embolus""",
"""45851000006116""",UNKNOWN,true,"""7A23z00""	""operation on cerebral artery/ circle of willis aneurysm nos""",
"""45861000006119""",UNKNOWN,true,"""7A23y00""	""operation on cerebral artery/ circle of willis aneurysm os""",
"""100691000006118""",UNKNOWN,true,"""F051000""	""cerebral venous thrombosis of cavernous sinus""",
"""100721000006111""",UNKNOWN,true,"""F051.00""	""cerebral venous sinus thrombosis""",
"""162111000000112""",UNKNOWN,true,"""9N4X.00""	""did not attend stroke clinic""",
"""200591000006119""",UNKNOWN,true,"""L440200""	""puerperal cerebrovascular disorder - delivered with postnatal complication""",
"""200631000006119""",UNKNOWN,true,"""L440400""	""puerperal cerebrovascular disorder with postnatal complication""",
"""213421000006113""",UNKNOWN,true,"""G670.11""	""precerebral atherosclerosis""",
"""306621000000116""",UNKNOWN,true,"""9N0p.00""	""seen in stroke clinic""",
"""426231000006114""",UNKNOWN,true,"""Gyu6B00""	""[x]sequelae of other nontraumatic intracranial haemorrhage""",
"""426321000006116""",UNKNOWN,true,"""Gyu6C00""	""[x]sequelae of stroke,not specfd as h'morrhage or infarction""",
"""542501000006110""",UNKNOWN,true,"""7A23.00""	""operations on aneurysm of cerebral artery or circle of willis""",
"""542511000006113""",UNKNOWN,true,"""7A23.11""	""cerebral artery aneurysm operations""",
"""808111000006110""",UNKNOWN,true,"""14AF.00""	""h/o subarachnoid haemorrhage""",
"""841051000006113""",UNKNOWN,true,"""G678.00""	""cerebral autosomal dominant arteriopathy with subcortical infarcts and leukoencephalopathy""",
"""884421000006119""",UNKNOWN,true,"""G6...99""	""cerebral haemorrhage""",
"""884441000006114""",UNKNOWN,true,"""G621.99""	""subdural haemorrhage""",
"""884451000006111""",UNKNOWN,true,"""G62z.99""	""cerebral haemorrhage nos""",
"""884491000006117""",UNKNOWN,true,"""G63z.99""	""precerebral a. occlusion nos""",
"""884501000006113""",UNKNOWN,true,"""G64z.99""	""cerebral a. occlusion nos""",
"""884521000006115""",UNKNOWN,true,"""G66..98""	""stroke/cva - undefined""",
"""884541000006110""",UNKNOWN,true,"""G670.99""	""cerebral arteriosclerosis""",
"""884551000006112""",UNKNOWN,true,"""G673.99""	""cerebral aneurysm-non ruptured""",
"""884561000006114""",UNKNOWN,true,"""G68..99""	""cerebrovasc. dis. late effects""",
"""905851000006115""",UNKNOWN,true,"""""	""[rfc] long-term effect of cerebral heamorrhage""",
"""940051000006114""",UNKNOWN,true,"""""	""stroke monitoring administration""",
"""989201000006117""",UNKNOWN,true,"""G61..99""	""cerebral haemorrhage""",
"""989211000006119""",UNKNOWN,true,"""G61..98""	""cerebral haemorrhage nos""",
"""1562581000006114""",UNKNOWN,true,"""9Om4.00""	""stroke/transient ischaemic attack monitoring telephone invitation""",
"""1573101000006112""",UNKNOWN,true,"""""	""cerebral infarction with haemorrhagic transformation""",
"""1576261000006112""",UNKNOWN,true,"""""	""cause of death- cerebral infarct""",
"""1726581000006116""",UNKNOWN,true,"""""	""central post-stroke pain""",
"""1823911000006110""",UNKNOWN,true,"""""	""cerebrovascular disorder confirmed""",
"""1855541000006116""",UNKNOWN,true,"""""	""cerebrovascular disease monitoring admin.""",
"""1855551000006119""",UNKNOWN,true,"""""	""cerebrovascular disease monitoring in primary care""",
"""1855561000006117""",UNKNOWN,true,"""""	""cerebrovascular disease monitoring in secondary care""",
"""1870501000006114""",UNKNOWN,true,"""C373M11""	""cerebral amyloidosis""",
"""2115821000000118""",UNKNOWN,true,"""661N700""	""stroke self-management plan review""",
"""2127781000000110""",UNKNOWN,true,"""662M200""	""stroke initial post discharge review""",
"""2185361000000119""",UNKNOWN,true,"""8OAC.00""	""provision of written information about stroke""",
"""2436731000000112""",UNKNOWN,true,"""5C13.00""	""old cerebral infarction on imaging""",
"""2520541000006112""",UNKNOWN,true,"""""	""intracranial hemorrhage""",
"""2539131000006116""",UNKNOWN,true,"""""	""stroke rehabilitation""",
"""2622631000006114""",UNKNOWN,true,"""""	""intrapontine haemorrhage""",
"""2729551000000111""",UNKNOWN,true,"""""	""cerebral infarction due to occlusion of cerebral artery""",
"""2729571000000119""",UNKNOWN,true,"""""	""cerebral infarction due to stenosis of cerebral artery""",
"""2832651000006111""",UNKNOWN,true,"""""	""subcortical haemorrhage""",
"""2832661000006113""",UNKNOWN,true,"""""	""subcortical hemorrhage""",
"""2838001000006118""",UNKNOWN,true,"""""	""cerebral venous thrombosis of lateral sinus""",
"""2841141000006111""",UNKNOWN,true,"""""	""sah - subarachnoid haemorrhage""",
"""2841151000006113""",UNKNOWN,true,"""""	""sah - subarachnoid hemorrhage""",
"""2841171000006115""",UNKNOWN,true,"""""	""subarachnoid intracranial hemorrhage""",
"""2871261000006119""",UNKNOWN,true,"""""	""intraventricular hemorrhage""",
"""2871271000006114""",UNKNOWN,true,"""""	""intraventricular haemorrhage""",
