code,code_system,include,term,notes
"""prodcode""",UNKNOWN,true,"""therapyevents""	""productname""	""ingredient""	""strength""	""formulation""	""route""	""bnftext""	""Antipsychotic""",
"""45953""",UNKNOWN,true,"0	""Zyprexa 10mg powder for solution for injection vials (Nordic Pharma Ltd)""	""Olanzapine""	""10mg""	""Powder for solution for injection""	""Intramuscular""	""Second-Generation Antipsychotic Drugs/Products Used For Mania And Hypomania""	""Olanzapine""",
"""89467""",UNKNOWN,true,"174	""Olanzapine 5mg tablets (Sigma Pharmaceuticals Plc)""	""Olanzapine""	""5mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs/Products Used For Mania And Hypomania""	""Olanzapine""",
"""227""",UNKNOWN,true,"9302	""Stemetil 5mg suppositories (Sanofi)""	""Prochlorperazine""	""5mg""	""Suppository""	""Rectal""	""First-Generation Antipsychotic Drugs/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products""	""Prochlorperazine""",
"""67717""",UNKNOWN,true,"133	""Latuda 18.5mg tablets (CNX Therapeutics Ltd)""	""Lurasidone""	""18.5mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Lurasidone""",
"""23034""",UNKNOWN,true,"2	""Remoxipride 75mg capsule""	""Remoxipride""	""75mg""	""Capsules""	""Oral""	""Antipsychotic Products""	""Remoxipride""",
"""43914""",UNKNOWN,true,"3	""Olanzapine embonate 210mg powder and solvent for prolonged-release suspension for injection vials""	""Olanzapine""	""210mg""	""Powder and solvent for prolonged-release suspension for inj""	""Intramuscular""	""Second-Generation Antipsychotic Drugs/Antipsychotic Depot Injections""	""Olanzapine""",
"""58492""",UNKNOWN,true,"0	""Chlorpromazine 100mg tablets (Waymade Healthcare Plc)""	""Chlorpromazine""	""100mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Chlorpromazine""",
"""1218""",UNKNOWN,true,"380438	""Thioridazine 25mg tablets""	""Thioridazine""	""25mg""	""Oral tablet""	""Oral""	""Antipsychotic Products""	""Thioridazine""",
"""22655""",UNKNOWN,true,"558	""PERICYAZINE 2.5 MG ELI""	""Pericyazine""	NA	NA	NA	""Unknown""	""Pericyazine""",
"""6482""",UNKNOWN,true,"20591	""Amisulpride 100mg/ml oral solution sugar free""	""Amisulpride""	""100mg/1ml""	""Oral solution""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Amisulpride""",
"""45444""",UNKNOWN,true,"2	""Denzapine 50mg/ml oral suspension (Britannia Pharmaceuticals Ltd)""	""Clozapine""	""50mg/1ml""	""Oral suspension""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Clozapine""",
"""27211""",UNKNOWN,true,"29	""Integrin 40mg Tablet (Sanofi-Synthelabo Ltd)""	""Oxypertine""	""40mg""	""Oral tablet""	""Oral""	""Antipsychotic Products""	""Oxypertine""",
"""5071""",UNKNOWN,true,"292988	""Amisulpride 200mg tablets""	""Amisulpride""	""200mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Amisulpride""",
"""78283""",UNKNOWN,true,"32	""Olanzapine 15mg orodispersible tablets sugar free (Accord-UK Ltd)""	""Olanzapine""	""15mg""	""Orodispersible tablet""	""Oral""	""Second-Generation Antipsychotic Drugs/Products Used For Mania And Hypomania""	""Olanzapine""",
"""41546""",UNKNOWN,true,"18	""Haloperidol 1mg/ml Liquid (Hillcross Pharmaceuticals Ltd)""	""Haloperidol""	""1mg/ml""	""Liquid""	""Oral""	""Antipsychotic Products/-""	""Haloperidol""",
"""89753""",UNKNOWN,true,"1	""Pericyazine 2.5mg tablets (Ennogen Healthcare Ltd)""	""Pericyazine""	""2.5mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Pericyazine""",
"""3738""",UNKNOWN,true,"26654	""Stemetil Eff 5mg sachets (Sanofi)""	""Prochlorperazine""	""5mg""	""Effervescent granules""	""Oral""	""Unknown""	""Prochlorperazine""",
"""70640""",UNKNOWN,true,"1	""Olanzapine 12.5mg/5ml oral suspension""	""Olanzapine""	""2.5mg/1ml""	""Oral suspension""	""Oral""	""Second-Generation Antipsychotic Drugs/Products Used For Mania And Hypomania""	""Olanzapine""",
"""8129""",UNKNOWN,true,"693	""Haloperidol 20mg/2ml solution for injection ampoules""	""Haloperidol""	""10mg/1ml""	""Solution for injection""	""Intravenous/Intramuscular""	""Unknown""	""Haloperidol""",
"""34039""",UNKNOWN,true,"39	""Haloperidol 1mg/ml Liquid (Rosemont Pharmaceuticals Ltd)""	""Haloperidol""	""1mg/ml""	""Liquid""	""Oral""	""Antipsychotic Products/-""	""Haloperidol""",
"""34903""",UNKNOWN,true,"25	""Haloperidol 5mg tablets (IVAX Pharmaceuticals UK Ltd)""	""Haloperidol""	""5mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Haloperidol""",
"""17221""",UNKNOWN,true,"6	""CHLORPROMAZINE HCl 10 MG INJ""	""Chlorpromazine""	NA	""Solution for injection""	""Intramuscular""	""Unknown""	""Chlorpromazine""",
"""63359""",UNKNOWN,true,"28523	""Zaluron XL 300mg tablets (Fontus Health Ltd)""	""Quetiapine""	""300mg""	""Modified-release tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""68375""",UNKNOWN,true,"33	""Quetiapine 25mg tablets (Teva UK Ltd)""	""Quetiapine""	""25mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""47093""",UNKNOWN,true,"5092	""Olanzapine 20mg orodispersible tablets sugar free""	""Olanzapine""	""20mg""	""Orodispersible tablet""	""Oral""	""Second-Generation Antipsychotic Drugs/Products Used For Mania And Hypomania""	""Olanzapine""",
"""600""",UNKNOWN,true,"188303	""Flupentixol 1mg tablets""	""Flupentixol""	""1mg""	""Oral tablet""	""Oral""	""Other Antidepressants""	""Flupentixol""",
"""15161""",UNKNOWN,true,"145	""Promazine 50mg/ml injection""	""Promazine""	""50mg/ml""	""Injection""	""Intramuscular""	""Antipsychotic Products""	""Promazine""",
"""30088""",UNKNOWN,true,"81	""Zoleptil 25 tablets (Movianto UK Ltd)""	""Zotepine""	""25mg""	""Oral tablet""	""Oral""	""Antipsychotic Products""	""Zotepine""",
"""73742""",UNKNOWN,true,"0	""Tenprolide XL 200mg tablets (Actavis UK Ltd)""	""Quetiapine""	""200mg""	""Modified-release tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""62387""",UNKNOWN,true,"10872	""Lurasidone 37mg tablets""	""Lurasidone""	""37mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Lurasidone""",
"""29540""",UNKNOWN,true,"302437	""Olanzapine 20mg tablets""	""Olanzapine""	""20mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs/Products Used For Mania And Hypomania""	""Olanzapine""",
"""90555""",UNKNOWN,true,"8	""Chlorpromazine 50mg tablets (Almus Pharmaceuticals Ltd)""	""Chlorpromazine""	""50mg""	""Oral tablet""	""Oral""	""Unknown""	""Chlorpromazine""",
"""35548""",UNKNOWN,true,"555	""Risperdal Quicklet 3mg orodispersible tablets (Janssen-Cilag Ltd)""	""Risperidone""	""3mg""	""Orodispersible tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Risperidone""",
"""47055""",UNKNOWN,true,"3117	""Olanzapine 5mg orodispersible tablets""	""Olanzapine""	""5mg""	""Orodispersible tablet""	""Oral""	""Unknown""	""Olanzapine""",
"""24282""",UNKNOWN,true,"2	""FENTAZIN 8 MG TAB""	""Perphenazine""	NA	""Tablet""	""Oral""	""Unknown""	""Perphenazine""",
"""80182""",UNKNOWN,true,"0	""Olanzapine 2.5mg tablets (A A H Pharmaceuticals Ltd)""	""Olanzapine""	""2.5mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs/Products Used For Mania And Hypomania""	""Olanzapine""",
"""2972""",UNKNOWN,true,"168956	""Promazine 25mg tablets""	""Promazine""	""25mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Promazine""",
"""18181""",UNKNOWN,true,"331	""Sulpor 200mg/5ml oral solution (Rosemont Pharmaceuticals Ltd)""	""Sulpiride""	""40mg/1ml""	""Oral solution""	""Oral""	""First-Generation Antipsychotic Drugs""	""Sulpiride""",
"""71389""",UNKNOWN,true,"5	""Serdolect 20mg tablets (Imported (Denmark))""	""Sertindole""	""20mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Sertindole""",
"""3773""",UNKNOWN,true,"18829	""Droperidol 10mg tablets""	""Droperidol""	""10mg""	""Tablets""	""Oral""	""Antipsychotic Products/Benzodiazepines (Peri-Operative)""	""Droperidol""",
"""8445""",UNKNOWN,true,"228	""Stelabid Tablet (GlaxoSmithKline Consumer Healthcare)""	""Trifluoperazine""	NA	""Tablet""	""Oral""	""Antimuscarinics/Antipsychotic Products""	""Trifluoperazine""",
"""29445""",UNKNOWN,true,"2	""THIOPROPERAZINE MESYLATE 10 MG TAB""	""Thioproperazine""	NA	""Tablet""	""Oral""	""Unknown""	""Thioproperazine""",
"""71478""",UNKNOWN,true,"1	""Olanzapine 2.5mg tablets (Alliance Healthcare (Distribution) Ltd)""	""Olanzapine""	""2.5mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs/Products Used For Mania And Hypomania""	""Olanzapine""",
"""91415""",UNKNOWN,true,"0	""Chlorpromazine 50mg/2ml Injection (Antigen Pharmaceuticals)""	""Chlorpromazine""	""25mg/1ml""	""Solution for injection""	""Intramuscular""	""Antipsychotic Products/-""	""Chlorpromazine""",
"""12193""",UNKNOWN,true,"131	""Sparine 25mg Tablet (Wyeth Pharmaceuticals)""	""Promazine""	""25mg""	""Oral tablet""	""Oral""	""Antipsychotic Products""	""Promazine""",
"""41971""",UNKNOWN,true,"25	""Fluphenazine decanoate 25mg/ml Injection (Antigen Pharmaceuticals)""	""Fluphenazine""	""25mg/1ml""	""Solution for injection""	""Intramuscular""	""Antipsychotic Depot Injections""	""Fluphenazine""",
"""60971""",UNKNOWN,true,"17	""Prochlorperazine 3mg buccal tablets (A A H Pharmaceuticals Ltd)""	""Prochlorperazine""	""3mg""	""Buccal tablet""	""Buccal""	""Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products""	""Prochlorperazine""",
"""20668""",UNKNOWN,true,"176	""THIORIDAZINE 25mg/5ml""	""Thioridazine""	NA	NA	NA	""Unknown""	""Thioridazine""",
"""5971""",UNKNOWN,true,"75342	""Buccastem M 3mg tablets (Alliance Pharmaceuticals Ltd)""	""Prochlorperazine""	""3mg""	""Buccal tablet""	""Buccal""	""Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products""	""Prochlorperazine""",
"""41070""",UNKNOWN,true,"55	""Denzapine 50mg tablets (Britannia Pharmaceuticals Ltd)""	""Clozapine""	""50mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Clozapine""",
"""74688""",UNKNOWN,true,"0	""Fluanxol 500microgram tablets (Necessity Supplies Ltd)""	""Flupentixol""	""500microgram""	""Oral tablet""	""Oral""	""Other Antidepressants""	""Flupentixol""",
"""18991""",UNKNOWN,true,"602	""Oxypertine 40mg tablets""	""Oxypertine""	""40mg""	""Oral tablet""	""Oral""	""Unknown""	""Oxypertine""",
"""10535""",UNKNOWN,true,"341	""TRIFLUOPERAZINE 5.00MG/ML 5 MG SYR""	""Trifluoperazine""	NA	""Solution for injection""	""Intramuscular""	""Unknown""	""Trifluoperazine""",
"""82446""",UNKNOWN,true,"0	""Amisulpride 100mg tablets (Sandoz Ltd)""	""Amisulpride""	""100mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Amisulpride""",
"""86348""",UNKNOWN,true,"0	""Risperidone 1mg/ml oral solution sugar free (Healthcare Pharma Ltd)""	""Risperidone""	""1mg/1ml""	""Oral solution""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Risperidone""",
"""31576""",UNKNOWN,true,"290	""Solian 100mg/ml oral solution (Sanofi)""	""Amisulpride""	""100mg/1ml""	""Oral solution""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Amisulpride""",
"""4524""",UNKNOWN,true,"5058	""Orap 2mg tablets (Janssen-Cilag Ltd)""	""Pimozide""	""2mg""	""Oral tablet""	""Oral""	""Unknown""	""Pimozide""",
"""3228""",UNKNOWN,true,"72427	""Promazine 50mg tablets""	""Promazine""	""50mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Promazine""",
"""15598""",UNKNOWN,true,"169	""Thioridazine 100mg/5ml sugar free Oral solution""	""Thioridazine""	""100mg/5ml""	""Oral Solution""	""Oral""	""Antipsychotic Products""	""Thioridazine""",
"""63818""",UNKNOWN,true,"247	""Mintreleq XL 150mg tablets (Aristo Pharma Ltd)""	""Quetiapine""	""150mg""	""Modified-release tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""9022""",UNKNOWN,true,"9532	""Fluphenazine decanoate 25mg/ml Injection""	""Fluphenazine""	""25mg/ml""	""Injection""	""Intramuscular Deep Injection Gluteal Muscle""	""Antipsychotic Depot Injections""	""Fluphenazine""",
"""47162""",UNKNOWN,true,"78	""Xeplion 50mg/0.5ml prolonged-release suspension for injection pre-filled syringes (Janssen-Cilag Ltd)""	""Paliperidone""	""100mg/1ml""	""Prolonged-release suspension for injection""	""Intramuscular""	""Antipsychotic Depot Injections""	""Paliperidone""",
"""59143""",UNKNOWN,true,"15	""Olanzapine 2.5mg tablets (Teva UK Ltd)""	""Olanzapine""	""2.5mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs/Products Used For Mania And Hypomania""	""Olanzapine""",
"""43423""",UNKNOWN,true,"282	""Sulpiride 200mg tablets (A A H Pharmaceuticals Ltd)""	""Sulpiride""	""200mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Sulpiride""",
"""81626""",UNKNOWN,true,"111	""Haloperidol 10mg tablets (Teva UK Ltd)""	""Haloperidol""	""10mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Haloperidol""",
"""62202""",UNKNOWN,true,"0	""Amisulpride 50mg tablets (A A H Pharmaceuticals Ltd)""	""Amisulpride""	""50mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Amisulpride""",
"""11938""",UNKNOWN,true,"5057	""Amisulpride 25mg/5ml oral suspension""	""Amisulpride""	""5mg/1ml""	""Oral suspension""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Amisulpride""",
"""85004""",UNKNOWN,true,"17	""Levomepromazine 3mg tablets""	""Levomepromazine""	""3mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Levomepromazine""",
"""90173""",UNKNOWN,true,"79	""Levomepromazine 6.25mg tablets""	""Levomepromazine""	""6.25mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Levomepromazine""",
"""58067""",UNKNOWN,true,"8	""Quetiapine 125mg/5ml oral suspension""	""Quetiapine""	""25mg/1ml""	""Oral suspension""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""74856""",UNKNOWN,true,"36	""Seroquel 200mg tablets (Waymade Healthcare Plc)""	""Quetiapine""	""200mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""62517""",UNKNOWN,true,"13021	""Lurasidone 74mg tablets""	""Lurasidone""	""74mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Lurasidone""",
"""31063""",UNKNOWN,true,"42	""Serdolect 12mg tablets (Imported (Denmark))""	""Sertindole""	""12mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Sertindole""",
"""47049""",UNKNOWN,true,"3311	""Olanzapine 10mg orodispersible tablets""	""Olanzapine""	""10mg""	""Orodispersible tablet""	""Oral""	""Unknown""	""Olanzapine""",
"""36394""",UNKNOWN,true,"920	""Pipotiazine 100mg/2ml solution for injection ampoules""	""Pipotiazine""	""50mg/1ml""	""Solution for injection""	""Intramuscular""	""Unknown""	""Pipotiazine""",
"""89592""",UNKNOWN,true,"4	""Quetiapine 200mg tablets (Zentiva Pharma UK Ltd)""	""Quetiapine""	""200mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""68347""",UNKNOWN,true,"8	""Zalasta 5mg tablets (Krka UK Ltd)""	""Olanzapine""	""5mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs/Products Used For Mania And Hypomania""	""Olanzapine""",
"""38010""",UNKNOWN,true,"150	""Abilify 15mg orodispersible tablets (Otsuka Pharmaceuticals (U.K.) Ltd)""	""Aripiprazole""	""15mg""	""Orodispersible tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Aripiprazole""",
"""74620""",UNKNOWN,true,"19	""Haloperidol 1mg/5ml sugar free Oral solution (Rosemont Pharmaceuticals Ltd)""	""Haloperidol""	""1mg/5ml""	""Oral Solution""	""Oral""	""Antipsychotic Products/-""	""Haloperidol""",
"""79336""",UNKNOWN,true,"0	""Amisulpride 50mg tablets (Kent Pharma (UK) Ltd)""	""Amisulpride""	""50mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Amisulpride""",
"""6134""",UNKNOWN,true,"313	""Dozic 5mg/5ml oral solution (Rosemont Pharmaceuticals Ltd)""	""Haloperidol""	""1mg/1ml""	""Oral solution""	""Oral""	""First-Generation Antipsychotic Drugs""	""Haloperidol""",
"""78616""",UNKNOWN,true,"74	""Trevicta 175mg/0.875ml prolonged-release suspension for injection pre-filled syringes (Janssen-Cilag Ltd)""	""Paliperidone""	""200mg/1ml""	""Prolonged-release suspension for injection""	""Intramuscular""	""Antipsychotic Depot Injections""	""Paliperidone""",
"""63389""",UNKNOWN,true,"34558	""Zaluron XL 50mg tablets (Fontus Health Ltd)""	""Quetiapine""	""50mg""	""Modified-release tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""29879""",UNKNOWN,true,"978	""Abilify 30mg tablets (Otsuka Pharmaceuticals (U.K.) Ltd)""	""Aripiprazole""	""30mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Aripiprazole""",
"""22245""",UNKNOWN,true,"1	""TRIFLUOPERAZINE 10mg/ml""	""Trifluoperazine""	NA	NA	NA	""Unknown""	""Trifluoperazine""",
"""61650""",UNKNOWN,true,"3036	""Aripiprazole 400mg powder and solvent for prolonged-release suspension for injection vials""	""Aripiprazole""	""400mg""	""Powder and solvent for prolonged-release suspension for inj""	""Intramuscular""	""Second-Generation Antipsychotic Drugs""	""Aripiprazole""",
"""76959""",UNKNOWN,true,"5	""Promazine 6.25mg/5ml oral suspension""	""Promazine""	""1.25mg/1ml""	""Oral suspension""	""Oral""	""First-Generation Antipsychotic Drugs""	""Promazine""",
"""13479""",UNKNOWN,true,"416	""CHLORPROMAZINE 25 MG SUP""	""Chlorpromazine""	NA	""Suppository""	""Rectal""	""Unknown""	""Chlorpromazine""",
"""63363""",UNKNOWN,true,"20812	""Zaluron XL 400mg tablets (Fontus Health Ltd)""	""Quetiapine""	""400mg""	""Modified-release tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""91075""",UNKNOWN,true,"1	""Levomepromazine 3mg/5ml oral suspension""	""Levomepromazine""	""600microgram/1ml""	""Oral suspension""	""Oral""	""First-Generation Antipsychotic Drugs""	""Levomepromazine""",
"""3671""",UNKNOWN,true,"59096	""Haloperidol 500microgram tablets""	""Haloperidol""	""500microgram""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Haloperidol""",
"""3021""",UNKNOWN,true,"48421	""Thioridazine 100mg tablets""	""Thioridazine""	""100mg""	""Oral tablet""	""Oral""	""Antipsychotic Products""	""Thioridazine""",
"""77215""",UNKNOWN,true,"100	""Quetiapine 300mg tablets (Accord-UK Ltd)""	""Quetiapine""	""300mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""8519""",UNKNOWN,true,"10524	""Chlorpromazine 100mg/5ml oral solution""	""Chlorpromazine""	""20mg/1ml""	""Oral solution""	""Oral""	""First-Generation Antipsychotic Drugs""	""Chlorpromazine""",
"""74298""",UNKNOWN,true,"1	""Xeplion 150mg/1.5ml and 100mg/1ml suspension for injection treatment initiation pack (Janssen-Cilag Ltd)""	""Paliperidone""	NA	""Not applicable""	""Route of administration not applicable""	""Antipsychotic Depot Injections""	""Paliperidone""",
"""89318""",UNKNOWN,true,"16	""Risperidone 3mg tablets (Accord-UK Ltd)""	""Risperidone""	""3mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Risperidone""",
"""65137""",UNKNOWN,true,"0	""Risperidone 500microgram tablets (Dexcel-Pharma Ltd)""	""Risperidone""	""500microgram""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Risperidone""",
"""62115""",UNKNOWN,true,"0	""Prochlorperazine 5mg tablets (Genesis Pharmaceuticals Ltd)""	""Prochlorperazine""	""5mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products""	""Prochlorperazine""",
"""60942""",UNKNOWN,true,"51	""Haloperidol 5mg/5ml oral solution""	""Haloperidol""	""1mg/1ml""	""Oral solution""	""Oral""	""First-Generation Antipsychotic Drugs""	""Haloperidol""",
"""17634""",UNKNOWN,true,"41287	""Promazine 50mg/5ml oral solution""	""Promazine""	""10mg/1ml""	""Oral solution""	""Oral""	""First-Generation Antipsychotic Drugs""	""Promazine""",
"""83552""",UNKNOWN,true,"34	""Pericyazine oral liquid""	""Pericyazine""	NA	""Oral solution""	""Oral""	""Antipsychotic Products""	""Pericyazine""",
"""89609""",UNKNOWN,true,"5	""Amisulpride 50mg tablets (Almus Pharmaceuticals Ltd)""	""Amisulpride""	""50mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Amisulpride""",
"""56265""",UNKNOWN,true,"1973	""Olanzapine 20mg oral lyophilisates sugar free""	""Olanzapine""	""20mg""	""Oral lyophilisate""	""Oral""	""Second-Generation Antipsychotic Drugs/Products Used For Mania And Hypomania""	""Olanzapine""",
"""47280""",UNKNOWN,true,"649	""Asenapine 5mg sublingual tablets sugar free""	""Asenapine""	""5mg""	""Sublingual tablet""	""Sublingual""	""Products Used For Mania And Hypomania""	""Asenapine""",
"""83070""",UNKNOWN,true,"312	""Biquelle XL 600mg tablets (Aspire Pharma Ltd)""	""Quetiapine""	""600mg""	""Modified-release tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""16103""",UNKNOWN,true,"16867	""Olanzapine 20mg Orodispersible tablet""	""Olanzapine""	""20mg""	""Orodispersible Tablet""	""Oral""	""Antipsychotic Products""	""Olanzapine""",
"""77733""",UNKNOWN,true,"1201	""Brancico XL 50mg tablets (Zentiva Pharma UK Ltd)""	""Quetiapine""	""50mg""	""Modified-release tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""46764""",UNKNOWN,true,"184	""Quetiapine 12.5mg/5ml oral solution""	""Quetiapine""	""2.5mg/1ml""	""Oral solution""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""21125""",UNKNOWN,true,"14	""Droleptan 5mg/ml Injection (Janssen-Cilag Ltd)""	""Droperidol""	""5mg/ml""	""Injection""	""Intravenous Injection""	""Antipsychotic Products/Benzodiazepines (Peri-Operative)""	""Droperidol""",
"""9190""",UNKNOWN,true,"23796	""Chlorpromazine 25mg/5ml oral solution sugar free""	""Chlorpromazine""	""5mg/1ml""	""Oral solution""	""Oral""	""First-Generation Antipsychotic Drugs""	""Chlorpromazine""",
"""80669""",UNKNOWN,true,"604	""Brancico XL 400mg tablets (Zentiva Pharma UK Ltd)""	""Quetiapine""	""400mg""	""Modified-release tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""67765""",UNKNOWN,true,"2	""Thioridazine 25mg/5ml oral solution (A A H Pharmaceuticals Ltd)""	""Thioridazine""	""5mg/1ml""	""Oral solution""	""Oral""	""Antipsychotic Products""	""Thioridazine""",
"""61592""",UNKNOWN,true,"3	""Prochlorperazine 5mg tablets (Almus Pharmaceuticals Ltd)""	""Prochlorperazine""	""5mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products""	""Prochlorperazine""",
"""9515""",UNKNOWN,true,"66	""Zoleptil 50 tablets (Movianto UK Ltd)""	""Zotepine""	""50mg""	""Oral tablet""	""Oral""	""Antipsychotic Products""	""Zotepine""",
"""81209""",UNKNOWN,true,"7	""Risperidone 500microgram tablets (Milpharm Ltd)""	""Risperidone""	""500microgram""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Risperidone""",
"""5545""",UNKNOWN,true,"16723	""Serenace 500microgram capsules (Teva UK Ltd)""	""Haloperidol""	""500microgram""	""Oral capsule""	""Oral""	""First-Generation Antipsychotic Drugs""	""Haloperidol""",
"""59829""",UNKNOWN,true,"0	""Risperidone 3mg tablets (A A H Pharmaceuticals Ltd)""	""Risperidone""	""3mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Risperidone""",
"""47394""",UNKNOWN,true,"257	""Olanzapine 15mg oral lyophilisates sugar free""	""Olanzapine""	""15mg""	""Oral lyophilisate""	""Oral""	""Unknown""	""Olanzapine""",
"""58935""",UNKNOWN,true,"23	""Tenprolide XL 400mg tablets (Actavis UK Ltd)""	""Quetiapine""	""400mg""	""Modified-release tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""77216""",UNKNOWN,true,"102	""Quetiapine 150mg tablets (Accord-UK Ltd)""	""Quetiapine""	""150mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""",
"""86746""",UNKNOWN,true,"0	""Haloperidol 5mg tablets (Medihealth (Northern) Ltd)""	""Haloperidol""	""5mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Haloperidol""",
"""89884""",UNKNOWN,true,"0	""Prochlorperazine 5mg tablets (Accord-UK Ltd)""	""Prochlorperazine""	""5mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products""	""Prochlorperazine""",
"""7493""",UNKNOWN,true,"23858	""Largactil 100mg Tablet (Hawgreen Ltd)""	""Chlorpromazine""	""100mg""	""Oral tablet""	""Oral""	""Antipsychotic Products/-""	""Chlorpromazine""",
"""65449""",UNKNOWN,true,"4	""Promazine 25mg tablets (Teva UK Ltd)""	""Promazine""	""25mg""	""Oral tablet""	""Oral""	""First-Generation Antipsychotic Drugs""	""Promazine""",
"""8046""",UNKNOWN,true,"12832	""Clozapine 25mg tablets""	""Clozapine""	""25mg""	""Oral tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Clozapine""",
"""36954""",UNKNOWN,true,"72	""Invega 6mg modified-release tablets (Janssen-Cilag Ltd)""	""Paliperidone""	""6mg""	""Modified-release tablet""	""Oral""	""Second-Generation Antipsychotic Drugs""	""Paliperidone""",
"""27148""",UNKNOWN,true,"764	""Orap 10mg Tablet (Janssen-Cilag Ltd)""	""Pimozide""	""10mg""	""Tablet""	""Oral""	""Antipsychotic Products""	""Pimozide""",
