code,code_system,include,term,notes
"""prodcode""",UNKNOWN,true,"""therapyevents""	""productname""	""ingredient""	""strength""	""formulation""	""route""	""bnftext""	""Antihypertensives""",
"""8642""",UNKNOWN,true,"139533	""Tenif 50mg/20mg modified-release capsules (AstraZeneca UK Ltd)""	""Nifedipine/Atenolol""	""50mg + 20mg""	""Modified-release capsule""	""Oral""	""Beta-Adrenoceptor Blockers/Calcium-Channel Blockers""	""Nifedipine/Atenolol""",
"""2495""",UNKNOWN,true,"69439	""Bumetanide with Amiloride tablets""	""Amiloride""	NA	""Tablets""	""Oral""	""Loop Diuretics/Potassium-Sparing Diuretics With Other Diuretics""	""Amiloride""",
"""49529""",UNKNOWN,true,"0	""Indapamide 2.5mg tablets (Phoenix Healthcare Distribution Ltd)""	""Indapamide""	""2.5mg""	""Oral tablet""	""Oral""	""Thiazides And Related Diuretics""	""Indapamide""",
"""4265""",UNKNOWN,true,"84842	""Celectol 200mg Tablet (Pantheon Healthcare Ltd)""	""Celiprolol""	""200mg""	""Oral tablet""	""Oral""	""Beta-Adrenoceptor Blockers""	""Celiprolol""",
"""1788""",UNKNOWN,true,"232345	""Atenolol 100mg with Chlortalidone 25mg tablets""	""Chlortalidone/Atenolol""	""100mg+25mg""	""Tablets""	""Oral""	""Thiazides And Related Diuretics/Beta-Adrenoceptor Blockers""	""Chlortalidone/Atenolol""",
"""51447""",UNKNOWN,true,"293	""Metoprolol 12.5mg/5ml oral suspension""	""Metoprolol""	""2.5mg/1ml""	""Oral suspension""	""Oral""	""Beta-Adrenoceptor Blockers/Prophylaxis Of Migraine""	""Metoprolol""",
"""8464""",UNKNOWN,true,"6	""Meprobamate with bendroflumethiazide Tablet""	""Bendroflumethiazide""	NA	""Tablet""	""Oral""	""Thiazides And Related Diuretics/Anxiolytics""	""Bendroflumethiazide""",
"""77363""",UNKNOWN,true,"532	""Zanidip 10mg tablets (Dowelhurst Ltd)""	""Lercanidipine""	""10mg""	""Oral tablet""	""Oral""	""Calcium-Channel Blockers""	""Lercanidipine""",
"""63314""",UNKNOWN,true,"0	""Doxazosin 1mg tablets (Sovereign Medical Ltd)""	""Doxazosin""	""1mg""	""Oral tablet""	""Oral""	""Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)""	""Doxazosin""",
"""40527""",UNKNOWN,true,"12	""Ambrisentan 10mg tablets""	""Ambrisentan""	""10mg""	""Oral tablet""	""Oral""	""Vasodilator Antihypertensive Products""	""Ambrisentan""",
"""20093""",UNKNOWN,true,"547	""Metoprolol 200mg modified-release / Hydrochlorothiazide 25mg tablets""	""Hydrochlorothiazide/Metoprolol""	""200mg + 25mg""	""Modified-release tablet""	""Oral""	""Unknown""	""Hydrochlorothiazide/Metoprolol""",
"""84532""",UNKNOWN,true,"0	""Atenolol 25mg tablets (Medihealth (Northern) Ltd)""	""Atenolol""	""25mg""	""Oral tablet""	""Oral""	""Beta-Adrenoceptor Blockers""	""Atenolol""",
"""19208""",UNKNOWN,true,"41	""Enalapril 10mg tablets (Actavis UK Ltd)""	""Enalapril""	""10mg""	""Oral tablet""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Enalapril""",
"""11223""",UNKNOWN,true,"176869	""Angitil SR 90 capsules (Ethypharm UK Ltd)""	""Diltiazem""	""90mg""	""Modified-release capsule""	""Oral""	""Calcium-Channel Blockers""	""Diltiazem""",
"""89867""",UNKNOWN,true,"2	""Valsartan 40mg capsules (Kent Pharma (UK) Ltd)""	""Valsartan""	""40mg""	""Oral capsule""	""Oral""	""Angiotensin-II Receptor Antagonists""	""Valsartan""",
"""82567""",UNKNOWN,true,"50	""Generic Kalten capsules""	""Hydrochlorothiazide/Amiloride/Atenolol""	""50mg + 2.5mg + 25mg""	""Oral capsule""	""Oral""	""Beta-Blockers With Diuretics""	""Hydrochlorothiazide/Amiloride/Atenolol""",
"""74589""",UNKNOWN,true,"0	""Losartan 25mg tablets (Genesis Pharmaceuticals Ltd)""	""Losartan""	""25mg""	""Oral tablet""	""Oral""	""Angiotensin-II Receptor Antagonists""	""Losartan""",
"""67317""",UNKNOWN,true,"23	""Dilzem XL 120 capsules (Mawdsley-Brooks & Company Ltd)""	""Diltiazem""	""120mg""	""Modified-release capsule""	""Oral""	""Calcium-Channel Blockers""	""Diltiazem""",
"""11711""",UNKNOWN,true,"4039	""Propranolol 50mg/5ml oral solution""	""Propranolol""	""50mg/5ml""	""Oral Solution""	""Oral""	""Supraventricular Arrhythmias/Beta-Adrenoceptor Blockers""	""Propranolol""",
"""35272""",UNKNOWN,true,"3016	""Doxadura XL 4mg tablets (Dexcel-Pharma Ltd)""	""Doxazosin""	""4mg""	""Modified-release tablet""	""Oral""	""Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)""	""Doxazosin""",
"""70680""",UNKNOWN,true,"3	""Propranolol 6mg/5ml oral suspension""	""Propranolol""	""1.2mg/1ml""	""Oral suspension""	""Oral""	""Beta-Adrenoceptor Blockers/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Products""	""Propranolol""",
"""69009""",UNKNOWN,true,"151	""Zaroxolyn 5mg tablets (Imported (Canada))""	""Metolazone""	""5mg""	""Oral tablet""	""Oral""	""Thiazides And Related Diuretics""	""Metolazone""",
"""17561""",UNKNOWN,true,"1146	""Bendroflumethiazide 2.5mg / Potassium chloride 573mg (potassium 7.7mmol) modified-release tablets""	""Bendroflumethiazide""	""2.5mg + 573mg""	""Modified-release tablet""	""Oral""	""Unknown""	""Bendroflumethiazide""",
"""72017""",UNKNOWN,true,"10	""Enalapril 1.25mg/5ml oral solution""	""Enalapril""	""250microgram/1ml""	""Oral solution""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Enalapril""",
"""72086""",UNKNOWN,true,"9	""Valsartan 160mg / Hydrochlorothiazide 12.5mg tablets (Actavis UK Ltd)""	""Hydrochlorothiazide/Valsartan""	""160mg + 12.5mg""	""Oral tablet""	""Oral""	""Angiotensin-II Receptor Antagonists With Diuretic""	""Hydrochlorothiazide/Valsartan""",
"""70251""",UNKNOWN,true,"2	""Telmisartan 20mg tablets (Teva UK Ltd)""	""Telmisartan""	""20mg""	""Oral tablet""	""Oral""	""Angiotensin-II Receptor Antagonists""	""Telmisartan""",
"""34490""",UNKNOWN,true,"1997	""Ramipril 2.5mg capsules (Teva UK Ltd)""	""Ramipril""	""2.5mg""	""Oral capsule""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Ramipril""",
"""54983""",UNKNOWN,true,"32	""Amlodipine 2.5mg/5ml oral suspension""	""Amlodipine""	""500microgram/1ml""	""Oral suspension""	""Oral""	""Calcium-Channel Blockers""	""Amlodipine""",
"""11432""",UNKNOWN,true,"18024	""Timoptol Unit Dose 0.5% ophthalmic solution 0.2ml unit dose (Santen UK Ltd)""	""Timolol""	""5mg/1ml""	""Eye drops""	""Ocular""	""Beta-Blockers (In Glaucoma)""	""Timolol""",
"""35695""",UNKNOWN,true,"841	""Visken 5mg tablets (Advanz Pharma)""	""Pindolol""	""5mg""	""Oral tablet""	""Oral""	""Beta-Adrenoceptor Blockers""	""Pindolol""",
"""42901""",UNKNOWN,true,"673	""Enalapril 5mg tablets (Teva UK Ltd)""	""Enalapril""	""5mg""	""Oral tablet""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Enalapril""",
"""67789""",UNKNOWN,true,"0	""Perindopril erbumine 2mg tablets (Accord-UK Ltd)""	""Perindopril""	""2mg""	""Oral tablet""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Perindopril""",
"""20690""",UNKNOWN,true,"193	""Reserpine 250micrograms tablet""	""Reserpine""	""250micrograms""	""Tablets""	""Oral""	""Centrally Acting Antihypertensive Products""	""Reserpine""",
"""82873""",UNKNOWN,true,"0	""Verapamil 120mg tablets (Sigma Pharmaceuticals Plc)""	""Verapamil""	""120mg""	""Oral tablet""	""Oral""	""Calcium-Channel Blockers""	""Verapamil""",
"""29610""",UNKNOWN,true,"731	""Betim 10mg tablets (Meda Pharmaceuticals Ltd)""	""Timolol""	""10mg""	""Oral tablet""	""Oral""	""Beta-Adrenoceptor Blockers/Prophylaxis Of Migraine""	""Timolol""",
"""15176""",UNKNOWN,true,"2724	""Totamol 50mg Tablet (C P Pharmaceuticals Ltd)""	""Atenolol""	""50mg""	""Oral tablet""	""Oral""	""Beta-Adrenoceptor Blockers""	""Atenolol""",
"""1289""",UNKNOWN,true,"386515	""Tildiem Retard 120mg tablets (Sanofi)""	""Diltiazem""	""120mg""	""Modified-release tablet""	""Oral""	""Calcium-Channel Blockers""	""Diltiazem""",
"""53820""",UNKNOWN,true,"65	""Lisinopril 5mg tablets (Arrow Generics Ltd)""	""Lisinopril""	""5mg""	""Oral tablet""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Lisinopril""",
"""36753""",UNKNOWN,true,"1	""Ednyt 10mg Tablet (Dominion Pharma)""	""Enalapril""	""10mg""	""Oral tablet""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Enalapril""",
"""69""",UNKNOWN,true,"9189196	""Lisinopril 20mg tablets""	""Lisinopril""	""20mg""	""Oral tablet""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Lisinopril""",
"""81340""",UNKNOWN,true,"0	""Candesartan 32mg tablets (DE Pharmaceuticals)""	""Candesartan""	""32mg""	""Oral tablet""	""Oral""	""Angiotensin-II Receptor Antagonists""	""Candesartan""",
"""11943""",UNKNOWN,true,"46321	""Cardene 20mg capsules (Laboratoire X.O)""	""Nicardipine""	""20mg""	""Oral capsule""	""Oral""	""Calcium-Channel Blockers""	""Nicardipine""",
"""77414""",UNKNOWN,true,"634	""Tenoretic 100mg/25mg tablets (Dowelhurst Ltd)""	""Chlortalidone/Atenolol""	""100mg + 25mg""	""Oral tablet""	""Oral""	""Thiazides And Related Diuretics/Beta-Adrenoceptor Blockers""	""Chlortalidone/Atenolol""",
"""38854""",UNKNOWN,true,"5	""Quinapril 20mg/5ml oral solution""	""Quinapril""	""20mg/5ml""	""Oral Suspension""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Quinapril""",
"""27256""",UNKNOWN,true,"37329	""Bendroflumethiazide 2.5mg tablets (Wockhardt UK Ltd)""	""Bendroflumethiazide""	""2.5mg""	""Oral tablet""	""Oral""	""Thiazides And Related Diuretics/Hypercalcaemia And Hypercalciuria""	""Bendroflumethiazide""",
"""68054""",UNKNOWN,true,"91	""Diltiazem 60mg modified-release tablets (Alliance Healthcare (Distribution) Ltd)""	""Diltiazem""	""60mg""	""Modified-release tablet""	""Oral""	""Calcium-Channel Blockers""	""Diltiazem""",
"""62064""",UNKNOWN,true,"0	""Diltiazem 120mg modified-release tablets (Mawdsley-Brooks & Company Ltd)""	""Diltiazem""	""120mg""	""Modified-release tablet""	""Oral""	""Calcium-Channel Blockers""	""Diltiazem""",
"""64870""",UNKNOWN,true,"1174	""Tafluprost 15micrograms/ml / Timolol 5mg/ml eye drops 0.3ml unit dose preservative free""	""Timolol""	""5mg/1ml + 15microgram/1ml""	""Eye drops""	""Ocular""	""Beta-Blockers (In Glaucoma)/Prostaglandin Analogues (In Glaucoma)""	""Timolol""",
"""30915""",UNKNOWN,true,"120	""Cabren 2.5mg modified-release tablets (Teva UK Ltd)""	""Felodipine""	""2.5mg""	""Modified-release tablet""	""Oral""	""Calcium-Channel Blockers""	""Felodipine""",
"""62711""",UNKNOWN,true,"0	""Propranolol 80mg modified-release capsules (Waymade Healthcare Plc)""	""Propranolol""	""80mg""	""Modified-release capsule""	""Oral""	""Beta-Adrenoceptor Blockers/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Products""	""Propranolol""",
"""60597""",UNKNOWN,true,"18	""Irbesartan 150mg tablets (Teva UK Ltd)""	""Irbesartan""	""150mg""	""Oral tablet""	""Oral""	""Angiotensin-II Receptor Antagonists""	""Irbesartan""",
"""51643""",UNKNOWN,true,"0	""Atenolol 25mg/5ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd)""	""Atenolol""	""5mg/1ml""	""Oral solution""	""Oral""	""Beta-Adrenoceptor Blockers""	""Atenolol""",
"""26675""",UNKNOWN,true,"3	""XIPAMIDE""	""Xipamide""	NA	NA	NA	""Unknown""	""Xipamide""",
"""46979""",UNKNOWN,true,"1	""Lisinopril 20mg tablets (Sandoz Ltd)""	""Lisinopril""	""20mg""	""Oral tablet""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Lisinopril""",
"""83454""",UNKNOWN,true,"0	""Metoprolol 100mg tablets (Almus Pharmaceuticals Ltd)""	""Metoprolol""	""100mg""	""Oral tablet""	""Oral""	""Beta-Adrenoceptor Blockers/Prophylaxis Of Migraine""	""Metoprolol""",
"""37964""",UNKNOWN,true,"15918	""Perindopril arginine 2.5mg tablets""	""Perindopril""	""2.5mg""	""Oral tablet""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Perindopril""",
"""76031""",UNKNOWN,true,"4	""Chlorothiazide 250mg/5ml oral solution (Drug Tariff Special Order)""	""Chlorothiazide""	""50mg/1ml""	""Oral solution""	""Oral""	""Thiazides And Related Diuretics""	""Chlorothiazide""",
"""89700""",UNKNOWN,true,"0	""Losartan 50mg tablets (Alissa Healthcare Research Ltd)""	""Losartan""	""50mg""	""Oral tablet""	""Oral""	""Angiotensin-II Receptor Antagonists""	""Losartan""",
"""50185""",UNKNOWN,true,"9	""Candesartan 8mg tablets (Teva UK Ltd)""	""Candesartan""	""8mg""	""Oral tablet""	""Oral""	""Angiotensin-II Receptor Antagonists""	""Candesartan""",
"""88402""",UNKNOWN,true,"2	""Prazosin 2mg/5ml oral suspension""	""Prazosin""	""400microgram/1ml""	""Oral suspension""	""Oral""	""Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)""	""Prazosin""",
"""60934""",UNKNOWN,true,"24	""Propranolol 80mg modified-release capsules (Kent Pharma (UK) Ltd)""	""Propranolol""	""80mg""	""Modified-release capsule""	""Oral""	""Beta-Adrenoceptor Blockers/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Products""	""Propranolol""",
"""71021""",UNKNOWN,true,"0	""Dorzolamide 20mg/ml / Timolol 5mg/ml eye drops (Sandoz Ltd)""	""Timolol""	""20mg/1ml + 5mg/1ml""	""Eye drops""	""Ocular""	""Beta-Blockers (In Glaucoma)/Carbonic Anhydrase Inhibitors And Systemic Drugs (In Glaucoma)""	""Timolol""",
"""16032""",UNKNOWN,true,"11929	""Timolol 0.1% gel eye drops""	""Timolol""	""1mg/1ml""	""Eye drops""	""Ocular""	""Unknown""	""Timolol""",
"""4374""",UNKNOWN,true,"1019	""Debrisoquine 20mg tablets""	""Debrisoquine""	""20mg""	""Tablets""	""Oral""	""Adrenergic Neurone Blockers""	""Debrisoquine""",
"""58751""",UNKNOWN,true,"122	""Enalapril 1.25mg/5ml oral suspension""	""Enalapril""	""250microgram/1ml""	""Oral suspension""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Enalapril""",
"""22019""",UNKNOWN,true,"401	""Calanif 10mg Capsule (Berk Pharmaceuticals Ltd)""	""Nifedipine""	""10mg""	""Oral capsule""	""Oral""	""Calcium-Channel Blockers""	""Nifedipine""",
"""68192""",UNKNOWN,true,"0	""Ramipril 5mg capsules (Brown & Burk UK Ltd)""	""Ramipril""	""5mg""	""Oral capsule""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Ramipril""",
"""60884""",UNKNOWN,true,"4	""Felodipine 2.5mg modified-release tablets (Phoenix Healthcare Distribution Ltd)""	""Felodipine""	""2.5mg""	""Modified-release tablet""	""Oral""	""Calcium-Channel Blockers""	""Felodipine""",
"""37428""",UNKNOWN,true,"2068	""Hytrin 10mg tablets (Advanz Pharma)""	""Terazosin""	""10mg""	""Oral tablet""	""Oral""	""Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)""	""Terazosin""",
"""77408""",UNKNOWN,true,"332	""Cozaar 50mg tablets (Waymade Healthcare Plc)""	""Losartan""	""50mg""	""Oral tablet""	""Oral""	""Angiotensin-II Receptor Antagonists""	""Losartan""",
"""70509""",UNKNOWN,true,"2	""Indapamide 2.5mg tablets (DE Pharmaceuticals)""	""Indapamide""	""2.5mg""	""Oral tablet""	""Oral""	""Thiazides And Related Diuretics""	""Indapamide""",
"""22912""",UNKNOWN,true,"85	""Bendroflumethiazide 2.5mg with Propanolol 80mg capsules""	""Bendroflumethiazide/Propranolol""	""2.5mg + 80mg""	""Capsules""	""Oral""	""Thiazides And Related Diuretics/Beta-Adrenoceptor Blockers""	""Bendroflumethiazide/Propranolol""",
"""8026""",UNKNOWN,true,"24829	""Gopten 2mg capsules (Abbott Laboratories Ltd)""	""Trandolapril""	""2mg""	""Oral capsule""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Trandolapril""",
"""42625""",UNKNOWN,true,"1981	""Vera-Til SR 120mg tablets (Accord-UK Ltd)""	""Verapamil""	""120mg""	""Modified-release tablet""	""Oral""	""Calcium-Channel Blockers""	""Verapamil""",
"""79467""",UNKNOWN,true,"2	""Candesartan 2mg tablets (DE Pharmaceuticals)""	""Candesartan""	""2mg""	""Oral tablet""	""Oral""	""Angiotensin-II Receptor Antagonists""	""Candesartan""",
"""83864""",UNKNOWN,true,"0	""Doxazosin 2mg tablets (Ennogen Healthcare International Ltd)""	""Doxazosin""	""2mg""	""Oral tablet""	""Oral""	""Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)""	""Doxazosin""",
"""37243""",UNKNOWN,true,"7	""Cardozin xl 4mg Tablet (Teva UK Ltd)""	""Doxazosin""	""4mg""	""Modified-release tablet""	""Oral""	""Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)""	""Doxazosin""",
"""26674""",UNKNOWN,true,"24	""Verapamil 5mg/2ml solution for injection ampoules""	""Verapamil""	""2.5mg/1ml""	""Solution for injection""	""Intravenous""	""Calcium-Channel Blockers""	""Verapamil""",
"""67663""",UNKNOWN,true,"0	""Valsartan 160mg capsules (Dexcel-Pharma Ltd)""	""Valsartan""	""160mg""	""Oral capsule""	""Oral""	""Angiotensin-II Receptor Antagonists""	""Valsartan""",
"""8555""",UNKNOWN,true,"23351	""Sectral 200mg capsules (Neon Healthcare Ltd)""	""Acebutolol""	""200mg""	""Oral capsule""	""Oral""	""Beta-Adrenoceptor Blockers""	""Acebutolol""",
"""27719""",UNKNOWN,true,"31	""Metoros ls 95mg Tablet (Geigy Pharmaceuticals)""	""Metoprolol""	""95mg""	""Tablet""	""Oral""	""Beta-Adrenoceptor Blockers""	""Metoprolol""",
"""761""",UNKNOWN,true,"109987	""Ramipril 1.25mg tablets""	""Ramipril""	""1.25mg""	""Oral tablet""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Ramipril""",
"""2982""",UNKNOWN,true,"97477	""Zestoretic 20- 20mg+12.5mg Tablet (AstraZeneca UK Ltd)""	""Hydrochlorothiazide/Lisinopril""	""20mg + 12.5mg""	""Oral tablet""	""Oral""	""Thiazides And Related Diuretics/Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Hydrochlorothiazide/Lisinopril""",
"""35173""",UNKNOWN,true,"2703	""Valsartan 160mg with amlodipine 5mg tablets""	""Amlodipine/Valsartan""	""160mg + 5mg""	""Tablets""	""Oral""	""Angiotensin-II Receptor Antagonists/Calcium-Channel Blockers""	""Amlodipine/Valsartan""",
"""7547""",UNKNOWN,true,"11432	""Doxadura 2mg tablets (Dexcel-Pharma Ltd)""	""Doxazosin""	""2mg""	""Oral tablet""	""Oral""	""Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)""	""Doxazosin""",
"""10153""",UNKNOWN,true,"351	""Felendil xl 5mg Modified-release tablet (Ratiopharm UK Ltd)""	""Felodipine""	""5mg""	""Modified-release tablet""	""Oral""	""Calcium-Channel Blockers""	""Felodipine""",
"""11448""",UNKNOWN,true,"113117	""Irbesartan 150mg / Hydrochlorothiazide 12.5mg tablets""	""Hydrochlorothiazide/Irbesartan""	""150mg + 12.5mg""	""Oral tablet""	""Oral""	""Thiazides And Related Diuretics/Angiotensin-II Receptor Antagonists With Diuretic""	""Hydrochlorothiazide/Irbesartan""",
"""43432""",UNKNOWN,true,"23	""Captopril 6.25mg tablets""	""Captopril""	""6.25mg""	""Tablets""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Captopril""",
"""72049""",UNKNOWN,true,"0	""Amlodipine 5mg tablets (Mawdsley-Brooks & Company Ltd)""	""Amlodipine""	""5mg""	""Oral tablet""	""Oral""	""Calcium-Channel Blockers""	""Amlodipine""",
"""66622""",UNKNOWN,true,"0	""Lisinopril 20mg tablets (DE Pharmaceuticals)""	""Lisinopril""	""20mg""	""Oral tablet""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Lisinopril""",
"""73151""",UNKNOWN,true,"0	""Atenolol 50mg tablets (Crescent Pharma Ltd)""	""Atenolol""	""50mg""	""Oral tablet""	""Oral""	""Beta-Adrenoceptor Blockers""	""Atenolol""",
"""34882""",UNKNOWN,true,"75	""Atenolol 50mg Tablet (Berk Pharmaceuticals Ltd)""	""Atenolol""	""50mg""	""Oral tablet""	""Oral""	""Beta-Adrenoceptor Blockers""	""Atenolol""",
"""5861""",UNKNOWN,true,"308460	""Fosinopril 20mg tablets""	""Fosinopril""	""20mg""	""Oral tablet""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Fosinopril""",
"""72430""",UNKNOWN,true,"0	""Amlodipine 10mg/5ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd)""	""Amlodipine""	""2mg/1ml""	""Oral solution""	""Oral""	""Calcium-Channel Blockers""	""Amlodipine""",
"""51368""",UNKNOWN,true,"594	""Azilsartan medoxomil 80mg tablets""	""Azilsartan""	""80mg""	""Oral tablet""	""Oral""	""Angiotensin-II Receptor Antagonists""	""Azilsartan""",
"""15288""",UNKNOWN,true,"44028	""Angitil XL 300 capsules (Ethypharm UK Ltd)""	""Diltiazem""	""300mg""	""Modified-release capsule""	""Oral""	""Calcium-Channel Blockers""	""Diltiazem""",
"""3962""",UNKNOWN,true,"69857	""TRIAMTERENE 50MG HYDROCHLOROTHIAZIDE25MG TAB""	""Triamterene""	NA	""Tablet""	""Oral""	""Unknown""	""Triamterene""",
"""15715""",UNKNOWN,true,"19	""Genalat retard 20mg Modified-release tablet (Wyeth Pharmaceuticals)""	""Nifedipine""	""20mg""	""Modified-Release Tablet""	""Oral""	""Calcium-Channel Blockers""	""Nifedipine""",
"""77002""",UNKNOWN,true,"13	""Corgard 80mg tablets (Lexon (UK) Ltd)""	""Nadolol""	""80mg""	""Oral tablet""	""Oral""	""Beta-Adrenoceptor Blockers""	""Nadolol""",
"""53990""",UNKNOWN,true,"180	""Nifedipine 5mg/5ml oral suspension""	""Nifedipine""	""1mg/1ml""	""Oral suspension""	""Oral""	""Calcium-Channel Blockers""	""Nifedipine""",
"""9723""",UNKNOWN,true,"10142	""Calcicard CR 90mg tablets (Teva UK Ltd)""	""Diltiazem""	""90mg""	""Modified-release tablet""	""Oral""	""Calcium-Channel Blockers""	""Diltiazem""",
"""34093""",UNKNOWN,true,"2016	""Amlodipine 10mg tablets (A A H Pharmaceuticals Ltd)""	""Amlodipine""	""10mg""	""Oral tablet""	""Oral""	""Calcium-Channel Blockers""	""Amlodipine""",
"""50780""",UNKNOWN,true,"4	""Enalapril 2mg/5ml oral solution""	""Enalapril""	""400microgram/1ml""	""Oral solution""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Enalapril""",
"""82455""",UNKNOWN,true,"0	""Trandolapril 2mg capsules (Accord-UK Ltd)""	""Trandolapril""	""2mg""	""Oral capsule""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Trandolapril""",
"""43514""",UNKNOWN,true,"192	""Spironolactone 50mg tablets (A A H Pharmaceuticals Ltd)""	""Spironolactone""	""50mg""	""Oral tablet""	""Oral""	""Potassium-Sparing Diuretics And Aldosterone Antagonists""	""Spironolactone""",
"""47654""",UNKNOWN,true,"1	""Tracleer 62.5mg tablets (Janssen-Cilag Ltd)""	""Bosentan""	""62.5mg""	""Oral tablet""	""Oral""	""Vasodilator Antihypertensive Products""	""Bosentan""",
"""80448""",UNKNOWN,true,"0	""Eprosartan 600mg tablets (Viatris UK Healthcare Ltd)""	""Eprosartan""	""600mg""	""Oral tablet""	""Oral""	""Angiotensin-II Receptor Antagonists""	""Eprosartan""",
"""76840""",UNKNOWN,true,"4	""Actelsar HCT 40mg/12.5mg tablets (Actavis UK Ltd)""	""Hydrochlorothiazide/Telmisartan""	""40mg + 12.5mg""	""Oral tablet""	""Oral""	""Angiotensin-II Receptor Antagonists With Diuretic""	""Hydrochlorothiazide/Telmisartan""",
"""8897""",UNKNOWN,true,"21095	""Triam-Co 50mg/25mg tablets (IVAX Pharmaceuticals UK Ltd)""	""Hydrochlorothiazide/Triamterene""	""25mg + 50mg""	""Oral tablet""	""Oral""	""Potassium-Sparing Diuretics With Other Diuretics""	""Hydrochlorothiazide/Triamterene""",
"""46055""",UNKNOWN,true,"184	""Regaine for Men Extra Strength 5% scalp foam (McNeil Products Ltd)""	""Minoxidil""	""50mg/1gram""	""Cutaneous foam""	""Cutaneous""	""Vasodilator Antihypertensive Products/Androgenetic Alopecia""	""Minoxidil""",
"""34868""",UNKNOWN,true,"1191	""Propranolol 40mg tablets (Teva UK Ltd)""	""Propranolol""	""40mg""	""Oral tablet""	""Oral""	""Beta-Adrenoceptor Blockers/Prophylaxis Of Migraine/Drugs For Essential Tremor, Chorea, Tics, And Related Disorders/Antithyroid Products""	""Propranolol""",
"""41651""",UNKNOWN,true,"22	""Prazosin 500microgram Tablet (Approved Prescription Services Ltd)""	""Prazosin""	""500microgram""	""Oral tablet""	""Oral""	""Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)""	""Prazosin""",
"""33651""",UNKNOWN,true,"6049	""Bendroflumethiazide 2.5mg tablets (A A H Pharmaceuticals Ltd)""	""Bendroflumethiazide""	""2.5mg""	""Oral tablet""	""Oral""	""Thiazides And Related Diuretics/Hypercalcaemia And Hypercalciuria""	""Bendroflumethiazide""",
"""24268""",UNKNOWN,true,"274	""Hydrochlorothiazide with valsartan 12.5mg with 80mg Tablet""	""Hydrochlorothiazide/Valsartan""	""12.5mg + 80mg""	""Tablet""	""Oral""	""Thiazides And Related Diuretics/Angiotensin-II Receptor Antagonists""	""Hydrochlorothiazide/Valsartan""",
"""69600""",UNKNOWN,true,"1	""Captopril 1mg/5ml oral suspension""	""Captopril""	""200microgram/1ml""	""Oral suspension""	""Oral""	""Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)""	""Captopril""",
"""1538""",UNKNOWN,true,"797088	""Diltiazem 60mg tablets""	""Diltiazem""	""60mg""	""Tablets""	""Oral""	""Calcium-Channel Blockers""	""Diltiazem""",
