code,code_system,include,term,notes
"""medcodeid""",UNKNOWN,true,"""term""	""group""",
"""424531000006118""",UNKNOWN,true,"""[x]recurr depress disorder cur epi severe without psyc sympt""	""depression""",
"""424541000006111""",UNKNOWN,true,"""[x]recurr severe episodes/major depression+psychotic symptom""	""depression""",
"""424551000006113""",UNKNOWN,true,"""[x]recurr severe episodes/psychogenic depressive psychosis""	""depression""",
"""424561000006110""",UNKNOWN,true,"""[x]recurrent brief depressive episodes""	""depression""",
"""424571000006115""",UNKNOWN,true,"""[x]recurrent depress disorder cur epi severe with psyc symp""	""depression""",
"""424631000006119""",UNKNOWN,true,"""[x]recurrent episodes of depressive reaction""	""depression""",
"""424641000006112""",UNKNOWN,true,"""[x]recurrent episodes of psychogenic depression""	""depression""",
"""424651000006114""",UNKNOWN,true,"""[x]recurrent episodes of reactive depression""	""depression""",
"""424671000006116""",UNKNOWN,true,"""[x]recurrent severe episodes of psychotic depression""	""depression""",
"""424681000006118""",UNKNOWN,true,"""recurrent reactive depressive episodes, severe, with psychosis""	""depression""",
"""426891000006114""",UNKNOWN,true,"""[x] single episode agitated depression without psychotic symptoms""	""depression""",
"""426911000006111""",UNKNOWN,true,"""[x]single episode of depressive reaction""	""depression""",
"""426921000006115""",UNKNOWN,true,"""[x]single episode of major depression and psychotic symptoms""	""depression""",
"""426931000006117""",UNKNOWN,true,"""[x]single episode of masked depression nos""	""depression""",
"""426941000006110""",UNKNOWN,true,"""[x]single episode of psychogenic depression""	""depression""",
"""426951000006112""",UNKNOWN,true,"""[x]single episode of psychogenic depressive psychosis""	""depression""",
"""426961000006114""",UNKNOWN,true,"""[x]single episode of psychotic depression""	""depression""",
"""426971000006119""",UNKNOWN,true,"""[x]single episode of reactive depression""	""depression""",
"""426981000006116""",UNKNOWN,true,"""[x]single episode of reactive depressive psychosis""	""depression""",
"""426991000006118""",UNKNOWN,true,"""[x]single episode vital depression w'out psychotic symptoms""	""depression""",
"""432511000006119""",UNKNOWN,true,"""[x]vital depression, recurrent without psychotic symptoms""	""depression""",
"""474171000006112""",UNKNOWN,true,"""agitated depression""	""depression""",
"""488211000006112""",UNKNOWN,true,"""mixed anxiety and depressive disorder""	""depression""",
"""525921000006119""",UNKNOWN,true,"""brief depressive adjustment reaction""	""depression""",
"""613791000006115""",UNKNOWN,true,"""depressive psychoses""	""depression""",
"""642461000006116""",UNKNOWN,true,"""endogenous depression first episode""	""depression""",
"""675861000006113""",UNKNOWN,true,"""reactive depression (situational)""	""depression""",
"""681801000000113""",UNKNOWN,true,"""on full dose long term treatment for depression""	""depression""",
"""882401000006115""",UNKNOWN,true,"""reactive (neurotic) depression""	""depression""",
"""882671000006112""",UNKNOWN,true,"""depression""	""depression""",
"""882681000006110""",UNKNOWN,true,"""depression nos""	""depression""",
"""882821000006110""",UNKNOWN,true,"""moderate depression""	""depression""",
"""882831000006113""",UNKNOWN,true,"""severe depression""	""depression""",
"""909681000006110""",UNKNOWN,true,"""[rfc] depression""	""depression""",
"""915551000006115""",UNKNOWN,true,"""geriatric depression scale - 9 points""	""depression""",
"""915561000006118""",UNKNOWN,true,"""geriatric depression scale - 10 points""	""depression""",
"""915571000006113""",UNKNOWN,true,"""geriatric depression scale - 11 points""	""depression""",
"""915581000006111""",UNKNOWN,true,"""geriatric depression scale - 12 points""	""depression""",
"""915591000006114""",UNKNOWN,true,"""geriatric depression scale - 13 points""	""depression""",
"""915601000006118""",UNKNOWN,true,"""geriatric depression scale - 14 points""	""depression""",
"""915611000006115""",UNKNOWN,true,"""geriatric depression scale - 15 points""	""depression""",
"""999901000006113""",UNKNOWN,true,"""excepted from depression quality indicators - patient unsuitable""	""depression""",
"""999911000006111""",UNKNOWN,true,"""excepted from depression quality indicators - informed dissent""	""depression""",
"""1650771000000113""",UNKNOWN,true,"""suspected depression""	""depression""",
"""1680571000006118""",UNKNOWN,true,"""on full dose long term treatment depression - enh serv admin""	""depression""",
"""1715181000006114""",UNKNOWN,true,"""moderate major depression""	""depression""",
"""1715191000006112""",UNKNOWN,true,"""severe major depression with psychotic features""	""depression""",
"""1715781000006110""",UNKNOWN,true,"""severe major depression without psychotic features""	""depression""",
"""1755901000006112""",UNKNOWN,true,"""[x]single major depressive episode, severe, with psychosis, psychosis in remission""	""depression""",
"""1755911000006110""",UNKNOWN,true,"""[x]recurrent major depressive episodes, severe, with psychosis, psychosis in remission""	""depression""",
"""1823881000006110""",UNKNOWN,true,"""depression confirmed""	""depression""",
"""1839561000006119""",UNKNOWN,true,"""phq9 total score 10-14 (moderate depression)""	""depression""",
"""1839571000006114""",UNKNOWN,true,"""phq9 total score 15-19 (moderately severe depression)""	""depression""",
"""1839581000006112""",UNKNOWN,true,"""phq9 total score 20-27 (severe depression)""	""depression""",
"""1976021000006115""",UNKNOWN,true,"""moderate depressive episode, without somatic syndrome""	""depression""",
"""1976051000006112""",UNKNOWN,true,"""moderate depressive episode, with somatic syndrome""	""depression""",
"""1976211000006116""",UNKNOWN,true,"""recurrent depressive disorder, current episode mild, without somatic syndrome""	""depression""",
"""1976231000006110""",UNKNOWN,true,"""recurrent depressive disorder, current episode mild, with somatic syndrome""	""depression""",
"""1976251000006115""",UNKNOWN,true,"""recurrent depressive disorder, current episode moderate, without somatic syndrome""	""depression""",
"""1976271000006113""",UNKNOWN,true,"""recurrent depressive disorder, current episode moderate, with somatic syndrome""	""depression""",
"""1976371000006116""",UNKNOWN,true,"""other single mood affective disorders, mixed affective episode""	""depression""",
"""1976411000006115""",UNKNOWN,true,"""other recurrent mood affective disorders, recurrent brief depressive disorder""	""depression""",
"""1976491000006113""",UNKNOWN,true,"""mixed anxiety and depressive reaction""	""depression""",
"""2370061000000111""",UNKNOWN,true,"""referral for depression self-help video""	""depression""",
"""2391541000000115""",UNKNOWN,true,"""referral for guided self-help for depression declined""	""depression""",
"""2540711000006115""",UNKNOWN,true,"""chronic recurrent major depressive disorder""	""depression""",
"""2724681000006112""",UNKNOWN,true,"""chronic major depressive disorder, single episode""	""depression""",
"""2729751000000118""",UNKNOWN,true,"""recurrent depression with current severe episode and psychotic features""	""depression""",
"""2729991000000112""",UNKNOWN,true,"""recurrent depression with current severe episode without psychotic features""	""depression""",
"""2730011000000110""",UNKNOWN,true,"""recurrent depression with current moderate episode""	""depression""",
"""2798691000006112""",UNKNOWN,true,"""moderate recurrent major depression""	""depression""",
"""2821731000006115""",UNKNOWN,true,"""severe major depression, single episode, with psychotic features, mood-incongruent""	""depression""",
"""2957311000006113""",UNKNOWN,true,"""severe recurrent major depression with psychotic features""	""depression""",
"""2993091000006116""",UNKNOWN,true,"""major depression in partial remission""	""depression""",
"""3033261000006113""",UNKNOWN,true,"""recurrent major depression in partial remission""	""depression""",
"""3042901000006110""",UNKNOWN,true,"""severe major depression with psychotic features, mood-congruent""	""depression""",
"""3071791000006111""",UNKNOWN,true,"""depressive illness""	""depression""",
"""3071801000006112""",UNKNOWN,true,"""depressed""	""depression""",
"""3087971000006112""",UNKNOWN,true,"""severe recurrent major depression without psychotic features""	""depression""",
"""3094951000006111""",UNKNOWN,true,"""major depressive disorder, single episode""	""depression""",
"""3140411000006112""",UNKNOWN,true,"""recurrent major depressive disorder with catatonic features""	""depression""",
"""3149661000006117""",UNKNOWN,true,"""mild recurrent major depression""	""depression""",
"""3153071000006116""",UNKNOWN,true,"""recurrent brief depressive disorder""	""depression""",
"""3190221000006112""",UNKNOWN,true,"""major depression in remission""	""depression""",
"""3192061000006110""",UNKNOWN,true,"""major depressive disorder, single episode with atypical features""	""depression""",
"""3286331000006115""",UNKNOWN,true,"""minor depressive disorder""	""depression""",
"""3531371000006112""",UNKNOWN,true,"""major depression in complete remission""	""depression""",
"""3531381000006110""",UNKNOWN,true,"""major depression in full remission""	""depression""",
"""3537261000006119""",UNKNOWN,true,"""major depressive disorder, single episode with melancholic features""	""depression""",
"""3578851000006118""",UNKNOWN,true,"""recurrent major depression""	""depression""",
"""3578861000006116""",UNKNOWN,true,"""recurrent major depressive disorder""	""depression""",
"""3606411000006115""",UNKNOWN,true,"""recurrent major depression in remission""	""depression""",
"""3628471000006116""",UNKNOWN,true,"""major depressive disorder, single episode with catatonic features""	""depression""",
"""3700911000006115""",UNKNOWN,true,"""psychotic depression""	""depression""",
"""3743451000006110""",UNKNOWN,true,"""severe major depression, single episode, without psychotic features""	""depression""",
"""3767531000006119""",UNKNOWN,true,"""severe major depression, single episode, with psychotic features, mood-congruent""	""depression""",
"""4539951000006117""",UNKNOWN,true,"""history of depressive disorder""	""depression""",
"""4539971000006110""",UNKNOWN,true,"""history of depression""	""depression""",
"""5024071000006118""",UNKNOWN,true,"""anxiety depression""	""depression""",
"""5247381000006117""",UNKNOWN,true,"""depressive delusion of catastrophe""	""depression""",
"""5247411000006119""",UNKNOWN,true,"""depressive hypochondriacal delusion""	""depression""",
"""5248911000006110""",UNKNOWN,true,"""depression worse in morning""	""depression""",
"""5248931000006116""",UNKNOWN,true,"""depression worse later in day""	""depression""",
"""5359021000006116""",UNKNOWN,true,"""depression""	""depression""",
"""6000711000006112""",UNKNOWN,true,"""moderate depression""	""depression""",
"""6337491000006116""",UNKNOWN,true,"""major depressive disorder""	""depression""",
"""6337501000006112""",UNKNOWN,true,"""major depression""	""depression""",
"""7127651000006115""",UNKNOWN,true,"""severe major depression, single episode, with psychotic features""	""depression""",
"""7127661000006118""",UNKNOWN,true,"""major depressive disorder, single episode, severe with psychotic features""	""depression""",
"""7382291000006112""",UNKNOWN,true,"""severe major depression""	""depression""",
"""7483151000006113""",UNKNOWN,true,"""suspected depressive disorder""	""depression""",
"""7515151000006115""",UNKNOWN,true,"""depressive disorder in remission""	""depression""",
"""7695931000006118""",UNKNOWN,true,"""acute depression""	""depression""",
"""7788651000006116""",UNKNOWN,true,"""moderately severe major depression""	""depression""",
"""7788661000006119""",UNKNOWN,true,"""moderately severe depression""	""depression""",
"""7803701000006116""",UNKNOWN,true,"""moderately severe recurrent major depression""	""depression""",
"""7803711000006118""",UNKNOWN,true,"""moderately severe major depression single episode""	""depression""",
"""7803731000006112""",UNKNOWN,true,"""minimal major depression single episode""	""depression""",
"""7882721000006118""",UNKNOWN,true,"""major depression with psychotic features""	""depression""",
"""7965191000006118""",UNKNOWN,true,"""severe recurrent major depression""	""depression""",
"""8089301000006110""",UNKNOWN,true,"""reactive depressive psychosis, single episode""	""depression""",
"""8214741000006117""",UNKNOWN,true,"""depression monitoring invitation""	""depression""",
"""8232571000006118""",UNKNOWN,true,"""single major depressive episode, severe, with psychosis, psychosis in remission""	""depression""",
"""8232591000006117""",UNKNOWN,true,"""recurrent major depressive episodes, severe, with psychosis, psychosis in remission""	""depression""",
"""8237831000006115""",UNKNOWN,true,"""recurrent major depressive episodes, in partial remission""	""depression""",
"""8237841000006113""",UNKNOWN,true,"""recurrent major depressive episodes, in remission""	""depression""",
"""8237851000006110""",UNKNOWN,true,"""single major depressive episode, in remission""	""depression""",
"""8245201000006115""",UNKNOWN,true,"""depression care management""	""depression""",
"""8308801000006112""",UNKNOWN,true,"""did not attend depression review""	""depression""",
"""8459471000006114""",UNKNOWN,true,"""depression monitoring invitation email""	""depression""",
"""8459491000006110""",UNKNOWN,true,"""depression monitoring invitation sms (short message service) text message""	""depression""",
"""8465321000006112""",UNKNOWN,true,"""reactive depression, prolonged single episode""	""depression""",
"""8465361000006118""",UNKNOWN,true,"""reactive depression, first episode""	""depression""",
"""9901261000006114""",UNKNOWN,true,"""moderate major depressive disorder co-occurrent with anxiety single episode""	""depression""",
"""9901281000006116""",UNKNOWN,true,"""severe major depressive disorder co-occurrent with anxiety single episode""	""depression""",
"""12127541000006115""",UNKNOWN,true,"""recurrent severe major depressive disorder co-occurrent with anxiety""	""depression""",
"""12127551000006118""",UNKNOWN,true,"""recurrent moderate major depressive disorder co-occurrent with anxiety""	""depression""",
"""12127561000006116""",UNKNOWN,true,"""recurrent major depressive disorder co-occurrent with anxiety in full remission""	""depression""",
"""12127571000006111""",UNKNOWN,true,"""recurrent major depressive disorder in partial remission co-occurrent with anxiety""	""depression""",
"""13974501000006115""",UNKNOWN,true,"""depressive episode""	""depression""",
"""13974511000006117""",UNKNOWN,true,"""episode of depression""	""depression""",
"""14452211000006113""",UNKNOWN,true,"""treatment resistant depression""	""depression""",
"""14452261000006111""",UNKNOWN,true,"""persistent depressive disorder""	""depression""",
