code,code_system,include,term,notes
"""medcode""",UNKNOWN,true,"""readcode""	""desc""",
"""12875""",UNKNOWN,true,"""134C.00""	""race: arab""",
"""12191""",UNKNOWN,true,"""134B.00""	""race: caucasian""",
"""45131""",UNKNOWN,true,"""134A.00""	""west indian origin""",
"""90712""",UNKNOWN,true,"""2264""	""o/e - australoid""",
"""32132""",UNKNOWN,true,"""2263.11""	""o/e - asian origin""",
"""66536""",UNKNOWN,true,"""2263""	""o/e - mongoloid origin""",
"""24404""",UNKNOWN,true,"""2262""	""o/e - negroid""",
"""24945""",UNKNOWN,true,"""2261""	""o/e - europeanoid""",
"""47960""",UNKNOWN,true,"""1349""	""far eastern origin""",
"""47951""",UNKNOWN,true,"""1348""	""middle eastern origin""",
"""45144""",UNKNOWN,true,"""1347""	""indian origin""",
"""47975""",UNKNOWN,true,"""1346""	""australian origin""",
"""32101""",UNKNOWN,true,"""1345""	""south american origin""",
"""41150""",UNKNOWN,true,"""1344""	""north american origin""",
"""25801""",UNKNOWN,true,"""1343""	""asian origin""",
"""45125""",UNKNOWN,true,"""1342""	""african origin""",
"""25656""",UNKNOWN,true,"""1341""	""european origin""",
"""11552""",UNKNOWN,true,"""13e..00""	""country of birth (asian)""",
"""12458""",UNKNOWN,true,"""13gf.00""	""born in south africa""",
"""12713""",UNKNOWN,true,"""13eG.00""	""born in iraq""",
"""22294""",UNKNOWN,true,"""13lZ.00""	""main spoken language turkish""",
"""24881""",UNKNOWN,true,"""13lC.00""	""main spoken language polish""",
"""24921""",UNKNOWN,true,"""9NU..00""	""need for interpreter""",
"""25007""",UNKNOWN,true,"""13eH.00""	""born in israel""",
"""25008""",UNKNOWN,true,"""13go.00""	""born in zimbabwe""",
"""25010""",UNKNOWN,true,"""9NU1.00""	""interpreter not needed""",
"""25092""",UNKNOWN,true,"""13eY.00""	""born in philippines""",
"""25133""",UNKNOWN,true,"""13gi.00""	""born in tanzania""",
"""25256""",UNKNOWN,true,"""13dl.00""	""born in yugoslavia""",
"""25410""",UNKNOWN,true,"""13b0.00""	""vietnamese language""",
"""25423""",UNKNOWN,true,"""13lS.00""	""main spoken language albanian""",
"""25472""",UNKNOWN,true,"""13l2.00""	""main spoken language cantonese""",
"""25609""",UNKNOWN,true,"""13lx.00""	""main spoken language thai""",
"""25616""",UNKNOWN,true,"""13lp.00""	""main spoken language malayalam""",
"""25664""",UNKNOWN,true,"""13gC.00""	""born in congo""",
"""25665""",UNKNOWN,true,"""13l5.00""	""main spoken language french""",
"""25730""",UNKNOWN,true,"""13dM.00""	""born in kosovo""",
"""25752""",UNKNOWN,true,"""13dC.00""	""born in england""",
"""25802""",UNKNOWN,true,"""13l1.00""	""main spoken language bengali""",
"""25829""",UNKNOWN,true,"""13lE.00""	""main spoken language punjabi""",
"""25995""",UNKNOWN,true,"""13eW.00""	""born in pakistan""",
"""26078""",UNKNOWN,true,"""13lP.00""	""main spoken language shona""",
"""26247""",UNKNOWN,true,"""13lH.00""	""main spoken language spanish""",
"""26334""",UNKNOWN,true,"""13eo.00""	""born in vietnam""",
"""26335""",UNKNOWN,true,"""13lb.00""	""main spoken language vietnamese""",
"""26337""",UNKNOWN,true,"""13l0.00""	""main spoken language arabic""",
"""26361""",UNKNOWN,true,"""13lL.00""	""main spoken language urdu""",
"""26426""",UNKNOWN,true,"""13eF.00""	""born in iran""",
