code,code_system,include,term,notes
"""435351000006118""",UNKNOWN,true,"""C325300""	""abetalipoproteinaemia""",
"""541711000000116""",UNKNOWN,true,"""4Q3G.00""	""lipoprotein (a) level""",
"""788841000006119""",UNKNOWN,true,"""C325100""	""hypo-alpha-lipoproteinaemia""",
"""881701000006116""",UNKNOWN,true,"""C32..99""	""disorders of lipid metabolism""",
"""881711000006118""",UNKNOWN,true,"""C32y.99""	""other lipid metabolism disord.""",
"""1591681000006119""",UNKNOWN,true,"""""	""refuses lipid disorder monitoring""",
"""2440371000000112""",UNKNOWN,true,"""4Q3G000""	""serum lipoprotein(a) level""",
"""2650121000006116""",UNKNOWN,true,"""""	""high density lipoprotein""",
"""2650141000006111""",UNKNOWN,true,"""""	""hdl""",
"""2716211000006115""",UNKNOWN,true,"""""	""hypercholesterolemia""",
"""2716221000006111""",UNKNOWN,true,"""""	""high cholesterol""",
"""2733541000006119""",UNKNOWN,true,"""""	""triglycerides measurement""",
"""2743431000006112""",UNKNOWN,true,"""""	""familial hypoalphalipoproteinaemia""",
"""2757781000006114""",UNKNOWN,true,"""""	""lipid panel""",
"""2757791000006112""",UNKNOWN,true,"""""	""lipid profile""",
"""2783851000006110""",UNKNOWN,true,"""""	""hdl measurement""",
"""2854331000006115""",UNKNOWN,true,"""""	""low density lipoprotein""",
"""2854351000006110""",UNKNOWN,true,"""""	""ldl""",
"""2949971000006113""",UNKNOWN,true,"""""	""high density lipoprotein cholesterol measurement""",
"""2950001000006114""",UNKNOWN,true,"""""	""hdl - high density lipoprotein cholesterol level""",
"""3053091000006112""",UNKNOWN,true,"""""	""familial type 5 hyperlipoproteinaemia""",
"""3055881000006119""",UNKNOWN,true,"""""	""familial hypertriglyceridaemia""",
"""3281141000006116""",UNKNOWN,true,"""""	""disorder of lipid and lipoprotein metabolism""",
"""3406761000006110""",UNKNOWN,true,"""""	""hyperlipidemia""",
"""3418141000006110""",UNKNOWN,true,"""""	""vldl""",
"""3496511000006115""",UNKNOWN,true,"""""	""hypocholesterolaemia""",
"""3496521000006111""",UNKNOWN,true,"""""	""hypocholesterolemia""",
"""3496541000006116""",UNKNOWN,true,"""""	""hypocholesteraemia""",
"""3639851000006115""",UNKNOWN,true,"""""	""lipid""",
"""3877651000006116""",UNKNOWN,true,"""""	""cholesterol""",
"""3891501000006117""",UNKNOWN,true,"""""	""triglycerides""",
"""3891531000006113""",UNKNOWN,true,"""""	""triglyceride""",
"""3891541000006115""",UNKNOWN,true,"""""	""tg - triglyceride""",
"""4079571000006118""",UNKNOWN,true,"""""	""hdl cholesterol""",
"""4079621000006115""",UNKNOWN,true,"""""	""ldl cholesterol""",
"""4108441000006119""",UNKNOWN,true,"""""	""hdl/total cholesterol ratio measurement""",
"""4108451000006117""",UNKNOWN,true,"""""	""hdl : total cholesterol ratio""",
"""4110971000006117""",UNKNOWN,true,"""""	""lipids measurement""",
"""4217651000006116""",UNKNOWN,true,"""""	""low density lipoprotein cholesterol measurement""",
"""4217681000006112""",UNKNOWN,true,"""""	""ldl - low density lipoprotein cholesterol level""",
"""4275041000006114""",UNKNOWN,true,"""""	""lipoprotein (a)""",
"""4428121000006110""",UNKNOWN,true,"""""	""mixed hypercholesterolaemia and hypertriglyceridaemia""",
"""4600201000006115""",UNKNOWN,true,"""""	""serum hdl cholesterol measurement""",
"""4600211000006117""",UNKNOWN,true,"""""	""serum hdl cholesterol level""",
"""4600231000006111""",UNKNOWN,true,"""""	""serum ldl cholesterol measurement""",
"""4600241000006118""",UNKNOWN,true,"""""	""serum ldl cholesterol level""",
"""4600421000006112""",UNKNOWN,true,"""""	""total cholesterol:hdl ratio measurement""",
"""4600431000006110""",UNKNOWN,true,"""""	""total cholesterol:hdl ratio""",
"""4600481000006111""",UNKNOWN,true,"""""	""serum fasting triglyceride level""",
