code,code_system,include,term,notes
"""prodcode""",UNKNOWN,true,"""productname""	""formulation""	""route""	""ingredient""	""strength""	""bnftext""	""Psychotropic""	""group""",
"""71734""",UNKNOWN,true,"""Zypadhera 405mg powder and solvent for prolonged-release suspension for injection vials (Neon Healthcare Ltd)""	""Powder and solvent for prolonged-release suspension for inj""	""Intramuscular""	""Olanzapine""	""405mg""	""Second-Generation Antipsychotic Drugs/Antipsychotic Depot Injections""	""Olanzapine""	""Antipsychotics""",
"""1192""",UNKNOWN,true,"""Thioridazine 10mg tablets""	""Oral tablet""	""Oral""	""Thioridazine""	""10mg""	""Antipsychotic Products""	""Thioridazine""	""Antipsychotics""",
"""3226""",UNKNOWN,true,"""Sparine 50mg Tablet (Wyeth Pharmaceuticals)""	""Oral tablet""	""Oral""	""Promazine""	""50mg""	""Antipsychotic Products""	""Promazine""	""Antipsychotics""",
"""56193""",UNKNOWN,true,"""Olanzapine 5mg oral lyophilisates sugar free""	NA	NA	""Olanzapine""	NA	""Unknown""	""Olanzapine""	""Antipsychotics""",
"""49532""",UNKNOWN,true,"""Lamotrigine 25mg tablets (Accord-UK Ltd)""	""Oral tablet""	""Oral""	""Lamotrigine""	""25mg""	""Products Used In Psychoses And Related Disorders/Control Of Epilepsy""	""Lamotrigine""	""Mood Stabilisers""",
"""61747""",UNKNOWN,true,"""Ebesque XL 300mg tablets (Ethypharm UK Ltd)""	""Modified-release tablet""	""Oral""	""Quetiapine""	""300mg""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""	""Antipsychotics""",
"""84005""",UNKNOWN,true,"""Quetiapine 100mg tablets (Milpharm Ltd)""	""Oral tablet""	""Oral""	""Quetiapine""	""100mg""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""	""Antipsychotics""",
"""7468""",UNKNOWN,true,"""Bolvidon 10mg Tablet (Organon Laboratories Ltd)""	""Oral tablet""	""Oral""	""Mianserin""	""10mg""	""Tricyclic And Related Antidepressants""	""Mianserin""	""Antidepressants""",
"""86493""",UNKNOWN,true,"""Lustral 50mg tablets (Lexon (UK) Ltd)""	""Oral tablet""	""Oral""	""Sertraline""	""50mg""	""Selective Serotonin Re-Uptake Inhibitors (SSRI)""	""Sertraline""	""Antidepressants""",
"""87770""",UNKNOWN,true,"""Lamotrigine 100mg tablets (Milpharm Ltd)""	""Oral tablet""	""Oral""	""Lamotrigine""	""100mg""	""Products Used In Psychoses And Related Disorders/Control Of Epilepsy""	""Lamotrigine""	""Mood Stabilisers""",
"""45318""",UNKNOWN,true,"""Clomipramine 50mg capsules (A A H Pharmaceuticals Ltd)""	""Oral capsule""	""Oral""	""Clomipramine""	""50mg""	""Tricyclic And Related Antidepressants""	""Clomipramine""	""Antidepressants""",
"""54877""",UNKNOWN,true,"""Amitriptyline 25mg tablets (Accord-UK Ltd)""	""Oral tablet""	""Oral""	""Amitriptyline""	""25mg""	""Tricyclic And Related Antidepressants/Neuropathic Pain/Prophylaxis Of Migraine""	""Amitriptyline""	""Antidepressants""",
"""41970""",UNKNOWN,true,"""Fluphenazine decanoate 25mg/1ml solution for injection ampoules (Hospira UK Ltd)""	""Solution for injection""	""Intramuscular""	""Fluphenazine""	""25mg/1ml""	""Antipsychotic Depot Injections""	""Fluphenazine""	""Antipsychotics""",
"""67874""",UNKNOWN,true,"""Brintellix 10mg tablets (Lundbeck Ltd)""	""Oral tablet""	""Oral""	""Vortioxetine""	""10mg""	""Other Antidepressants""	""Vortioxetine""	""Antidepressants""",
"""81253""",UNKNOWN,true,"""Efexor XL 150mg capsules (Lexon (UK) Ltd)""	""Modified-release capsule""	""Oral""	""Venlafaxine""	""150mg""	""Other Antidepressants""	""Venlafaxine""	""Antidepressants""",
"""59008""",UNKNOWN,true,"""Prochlorperazine 3mg buccal tablets (Advanz Pharma)""	""Buccal tablet""	""Buccal""	""Prochlorperazine""	""3mg""	""Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products""	""Prochlorperazine""	""Antipsychotics""",
"""34356""",UNKNOWN,true,"""Citalopram 20mg tablets (A A H Pharmaceuticals Ltd)""	""Oral tablet""	""Oral""	""Citalopram""	""20mg""	""Selective Serotonin Re-Uptake Inhibitors (SSRI)""	""Citalopram""	""Antidepressants""",
"""73298""",UNKNOWN,true,"""Depalta 30mg gastro-resistant capsules (GlucoRx Ltd)""	""Gastro-resistant capsule""	""Oral""	""Duloxetine""	""30mg""	""Other Antidepressants/Treatment Of Diabetic Nephropathy And Neuropathy""	""Duloxetine""	""Antidepressants""",
"""4422""",UNKNOWN,true,"""Tryptophan 500mg tablets""	""Oral tablet""	""Oral""	""Tryptophan""	""500mg""	""Other Antidepressants""	""Tryptophan""	""Antidepressants""",
"""86095""",UNKNOWN,true,"""Mirtazapine 15mg tablets (Phoenix Healthcare Distribution Ltd)""	""Oral tablet""	""Oral""	""Mirtazapine""	""15mg""	""Other Antidepressants""	""Mirtazapine""	""Antidepressants""",
"""49165""",UNKNOWN,true,"""Citalopram 10mg tablets (Alliance Healthcare (Distribution) Ltd)""	""Oral tablet""	""Oral""	""Citalopram""	""10mg""	""Selective Serotonin Re-Uptake Inhibitors (SSRI)""	""Citalopram""	""Antidepressants""",
"""38827""",UNKNOWN,true,"""Triptafen-M tablets (Mercury Pharma Group Ltd)""	""Oral tablet""	""Oral""	""Perphenazine/Amitriptyline""	""10mg + 2mg""	""Unknown""	""Perphenazine/Amitriptyline""	""Antipsychotics, Antidepressants""",
"""14610""",UNKNOWN,true,"""Promazine 50mg/5ml oral solution sugar free""	""Syrup Sugar-Free""	""Oral""	""Promazine""	""50mg/5ml""	""Antipsychotic Products""	""Promazine""	""Antipsychotics""",
"""87301""",UNKNOWN,true,"""Curatil Prolonged Release 200mg tablets (Tillomed Laboratories Ltd)""	""Modified-release tablet""	""Oral""	""Carbamazepine""	""200mg""	""Control Of Epilepsy""	""Carbamazepine""	""Mood Stabilisers""",
"""34626""",UNKNOWN,true,"""Sodium valproate 200mg gastro-resistant tablets (Viatris UK Healthcare Ltd)""	""Gastro-resistant tablet""	""Oral""	""Valproate""	""200mg""	""Control Of Epilepsy""	""Valproate""	""Mood Stabilisers""",
"""63087""",UNKNOWN,true,"""Biquelle XL 300mg tablets (Aspire Pharma Ltd)""	""Modified-release tablet""	""Oral""	""Quetiapine""	""300mg""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""	""Antipsychotics""",
"""43237""",UNKNOWN,true,"""Mirtazapine 15mg orodispersible tablets (Teva UK Ltd)""	""Orodispersible tablet""	""Oral""	""Mirtazapine""	""15mg""	""Other Antidepressants""	""Mirtazapine""	""Antidepressants""",
"""83697""",UNKNOWN,true,"""Epilim Chronosphere MR 100mg granules sachets (Waymade Healthcare Plc)""	""Modified-release granules""	""Oral""	""Valproate""	""100mg""	""Control Of Epilepsy""	""Valproate""	""Mood Stabilisers""",
"""15128""",UNKNOWN,true,"""Droperidol 1mg/ml liquid""	""Liquid""	""Oral""	""Droperidol""	""1mg/ml""	""Antipsychotic Products/Benzodiazepines (Peri-Operative)""	""Droperidol""	""Antipsychotics""",
"""91467""",UNKNOWN,true,"""Mirtazapine 45mg tablets (Sigma Pharmaceuticals Plc)""	""Oral tablet""	""Oral""	""Mirtazapine""	""45mg""	""Other Antidepressants""	""Mirtazapine""	""Antidepressants""",
"""86782""",UNKNOWN,true,"""Olanzapine 5mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Olanzapine""	""1mg/1ml""	""Second-Generation Antipsychotic Drugs/Products Used For Mania And Hypomania""	""Olanzapine""	""Antipsychotics""",
"""21964""",UNKNOWN,true,"""Zyprexa 7.5mg tablets (Neon Healthcare Ltd)""	""Oral tablet""	""Oral""	""Olanzapine""	""7.5mg""	""Second-Generation Antipsychotic Drugs/Products Used For Mania And Hypomania""	""Olanzapine""	""Antipsychotics""",
"""57926""",UNKNOWN,true,"""Dosulepin 75mg/5ml oral solution""	""Oral solution""	""Oral""	""Dosulepin""	""15mg/1ml""	""Tricyclic And Related Antidepressants""	""Dosulepin""	""Antidepressants""",
"""78913""",UNKNOWN,true,"""Aripiprazole 1mg/ml oral solution sugar free""	""Oral solution""	""Oral""	""Aripiprazole""	""1mg/1ml""	""Second-Generation Antipsychotic Drugs""	""Aripiprazole""	""Antipsychotics""",
"""63155""",UNKNOWN,true,"""Olanzapine 7.5mg tablets (Actavis UK Ltd)""	""Oral tablet""	""Oral""	""Olanzapine""	""7.5mg""	""Second-Generation Antipsychotic Drugs/Products Used For Mania And Hypomania""	""Olanzapine""	""Antipsychotics""",
"""5762""",UNKNOWN,true,"""Clopixol acuphase 50mg/ml Oily injection (Lundbeck Ltd)""	""Oily Injection""	""Intramuscular Deep Injection Gluteal Muscle""	""Zuclopenthixol""	""50mg/ml""	""Antipsychotic Products""	""Zuclopenthixol""	""Antipsychotics""",
"""8775""",UNKNOWN,true,"""STELAZINE TAB""	""Tablet""	""Oral""	""Trifluoperazine""	NA	""Unknown""	""Trifluoperazine""	""Antipsychotics""",
"""2474""",UNKNOWN,true,"""Chlorpromazine 10mg tablets""	""Oral tablet""	""Oral""	""Chlorpromazine""	""10mg""	""First-Generation Antipsychotic Drugs""	""Chlorpromazine""	""Antipsychotics""",
"""13369""",UNKNOWN,true,"""Droleptan 1mg/ml Oral solution (Janssen-Cilag Ltd)""	""Oral Solution""	""Oral""	""Droperidol""	""1mg/ml""	""Antipsychotic Products/Benzodiazepines (Peri-Operative)""	""Droperidol""	""Antipsychotics""",
"""90227""",UNKNOWN,true,"""Lamotrigine 5mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Lamotrigine""	""1mg/1ml""	""Products Used In Psychoses And Related Disorders/Control Of Epilepsy""	""Lamotrigine""	""Mood Stabilisers""",
"""25653""",UNKNOWN,true,"""Chloractil 50mg Tablet (DDSA Pharmaceuticals Ltd)""	""Oral tablet""	""Oral""	""Chlorpromazine""	""50mg""	""Antipsychotic Products/-""	""Chlorpromazine""	""Antipsychotics""",
"""3227""",UNKNOWN,true,"""Sparine 50mg/5ml Liquid (Wyeth Pharmaceuticals)""	""Liquid""	""Oral""	""Promazine""	""50mg/5ml""	""Antipsychotic Products""	""Promazine""	""Antipsychotics""",
"""17050""",UNKNOWN,true,"""Sertindole 20mg tablets""	""Oral tablet""	""Oral""	""Sertindole""	""20mg""	""Second-Generation Antipsychotic Drugs""	""Sertindole""	""Antipsychotics""",
"""81158""",UNKNOWN,true,"""Foraven XL 150mg capsules (Forum Products Ltd)""	""Modified-release capsule""	""Oral""	""Venlafaxine""	""150mg""	""Other Antidepressants""	""Venlafaxine""	""Antidepressants""",
"""21441""",UNKNOWN,true,"""Tegretol 125mg suppositories (Essential Pharma Ltd)""	""Suppository""	""Rectal""	""Carbamazepine""	""125mg""	""Control Of Epilepsy""	""Carbamazepine""	""Mood Stabilisers""",
"""12073""",UNKNOWN,true,"""Clopixol Conc 500mg/1ml solution for injection ampoules (Lundbeck Ltd)""	""Solution for injection""	""Intramuscular""	""Zuclopenthixol""	""500mg/1ml""	""First-Generation Antipsychotic Drugs""	""Zuclopenthixol""	""Antipsychotics""",
"""237""",UNKNOWN,true,"""PROCHLORPERAZINE 5 MG ELI""	NA	NA	""Prochlorperazine""	NA	""Unknown""	""Prochlorperazine""	""Antipsychotics""",
"""66572""",UNKNOWN,true,"""Amitriptyline 25mg tablets (Sigma Pharmaceuticals Plc)""	""Oral tablet""	""Oral""	""Amitriptyline""	""25mg""	""Tricyclic And Related Antidepressants/Neuropathic Pain/Prophylaxis Of Migraine""	""Amitriptyline""	""Antidepressants""",
"""80135""",UNKNOWN,true,"""Amitriptyline 10mg tablets (NorthStar Healthcare Unlimited Company)""	""Oral tablet""	""Oral""	""Amitriptyline""	""10mg""	""Tricyclic And Related Antidepressants/Neuropathic Pain/Prophylaxis Of Migraine""	""Amitriptyline""	""Antidepressants""",
"""2880""",UNKNOWN,true,"""Fluvoxamine 50mg tablets""	""Oral tablet""	""Oral""	""Fluvoxamine""	""50mg""	""Selective Serotonin Re-Uptake Inhibitors (SSRI)""	""Fluvoxamine""	""Antidepressants""",
"""61746""",UNKNOWN,true,"""Ebesque XL 400mg tablets (Ethypharm UK Ltd)""	""Modified-release tablet""	""Oral""	""Quetiapine""	""400mg""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""	""Antipsychotics""",
"""45818""",UNKNOWN,true,"""Venlalic XL 37.5mg tablets (Ethypharm UK Ltd)""	""Modified-release tablet""	""Oral""	""Venlafaxine""	""37.5mg""	""Other Antidepressants""	""Venlafaxine""	""Antidepressants""",
"""28979""",UNKNOWN,true,"""THIORIDAZINE  100mg/5ml""	NA	NA	""Thioridazine""	NA	""Unknown""	""Thioridazine""	""Antipsychotics""",
"""26082""",UNKNOWN,true,"""THIORIDAZINE 25mg/5ml""	NA	NA	""Thioridazine""	NA	""Unknown""	""Thioridazine""	""Antipsychotics""",
"""32838""",UNKNOWN,true,"""Haloperidol 1.5mg tablets (IVAX Pharmaceuticals UK Ltd)""	""Oral tablet""	""Oral""	""Haloperidol""	""1.5mg""	""First-Generation Antipsychotic Drugs""	""Haloperidol""	""Antipsychotics""",
"""62927""",UNKNOWN,true,"""Sertraline 50mg tablets (Wockhardt UK Ltd)""	""Oral tablet""	""Oral""	""Sertraline""	""50mg""	""Selective Serotonin Re-Uptake Inhibitors (SSRI)""	""Sertraline""	""Antidepressants""",
"""67334""",UNKNOWN,true,"""Seroquel XL 50mg tablets (Waymade Healthcare Plc)""	""Modified-release tablet""	""Oral""	""Quetiapine""	""50mg""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""	""Antipsychotics""",
"""2082""",UNKNOWN,true,"""Epilim 200mg/5ml liquid (Sanofi)""	""Oral solution""	""Oral""	""Valproate""	""40mg/1ml""	""Control Of Epilepsy""	""Valproate""	""Mood Stabilisers""",
"""89748""",UNKNOWN,true,"""Risperdal 3mg tablets (Sigma Pharmaceuticals Plc)""	""Oral tablet""	""Oral""	""Risperidone""	""3mg""	""Second-Generation Antipsychotic Drugs""	""Risperidone""	""Antipsychotics""",
"""2801""",UNKNOWN,true,"""Thioridazine 10mg/5ml Oral solution""	""Oral Solution""	""Oral""	""Thioridazine""	""10mg/5ml""	""Antipsychotic Products""	""Thioridazine""	""Antipsychotics""",
"""34810""",UNKNOWN,true,"""Sulpiride 200mg tablets (Wockhardt UK Ltd)""	""Oral tablet""	""Oral""	""Sulpiride""	""200mg""	""First-Generation Antipsychotic Drugs""	""Sulpiride""	""Antipsychotics""",
"""19976""",UNKNOWN,true,"""Zyprexa 15mg tablets (Neon Healthcare Ltd)""	""Oral tablet""	""Oral""	""Olanzapine""	""15mg""	""Second-Generation Antipsychotic Drugs/Products Used For Mania And Hypomania""	""Olanzapine""	""Antipsychotics""",
"""64567""",UNKNOWN,true,"""Pimozide 1mg tablets""	""Oral tablet""	""Oral""	""Pimozide""	""1mg""	""First-Generation Antipsychotic Drugs""	""Pimozide""	""Antipsychotics""",
"""2897""",UNKNOWN,true,"""Faverin 50mg tablets (Viatris UK Healthcare Ltd)""	""Oral tablet""	""Oral""	""Fluvoxamine""	""50mg""	""Selective Serotonin Re-Uptake Inhibitors (SSRI)""	""Fluvoxamine""	""Antidepressants""",
"""3932""",UNKNOWN,true,"""Prochlorperazine 25mg tablets""	""Oral tablet""	""Oral""	""Prochlorperazine""	""25mg""	""Unknown""	""Prochlorperazine""	""Antipsychotics""",
"""8047""",UNKNOWN,true,"""Clozapine 100mg tablets""	""Oral tablet""	""Oral""	""Clozapine""	""100mg""	""Second-Generation Antipsychotic Drugs""	""Clozapine""	""Antipsychotics""",
"""3733""",UNKNOWN,true,"""Epilim Chrono 300 tablets (Sanofi)""	""Modified-release tablet""	""Oral""	""Valproate""	""300mg""	""Control Of Epilepsy""	""Valproate""	""Mood Stabilisers""",
"""48220""",UNKNOWN,true,"""Prozac 20mg capsules (Lexon (UK) Ltd)""	""Oral capsule""	""Oral""	""Fluoxetine""	""20mg""	""Selective Serotonin Re-Uptake Inhibitors (SSRI)""	""Fluoxetine""	""Antidepressants""",
"""26016""",UNKNOWN,true,"""Citalopram 20mg tablets (Sandoz Ltd)""	""Oral tablet""	""Oral""	""Citalopram""	""20mg""	""Selective Serotonin Re-Uptake Inhibitors (SSRI)""	""Citalopram""	""Antidepressants""",
"""21047""",UNKNOWN,true,"""Triperidol 0.5mg Tablet (Lagap)""	""Tablet""	""Oral""	""Trifluperidol""	""0.5mg""	""Antipsychotic Products""	""Trifluperidol""	""Antipsychotics""",
"""18132""",UNKNOWN,true,"""Abilify 5mg tablets (Otsuka Pharmaceuticals (U.K.) Ltd)""	""Oral tablet""	""Oral""	""Aripiprazole""	""5mg""	""Second-Generation Antipsychotic Drugs""	""Aripiprazole""	""Antipsychotics""",
"""20571""",UNKNOWN,true,"""Fluphenazine with nortriptyline 500microgramswith10mg Tablet""	""Tablet""	""Oral""	""Fluphenazine/Nortriptyline""	""500mcg + 10mg""	""Tricyclic And Related Antidepressants""	""Fluphenazine/Nortriptyline""	""Antipsychotics, Antidepressants""",
"""34415""",UNKNOWN,true,"""Citalopram 20mg tablets (Viatris UK Healthcare Ltd)""	""Oral tablet""	""Oral""	""Citalopram""	""20mg""	""Selective Serotonin Re-Uptake Inhibitors (SSRI)""	""Citalopram""	""Antidepressants""",
"""66652""",UNKNOWN,true,"""Decazate 25mg/ml Injection (Berk Pharmaceuticals Ltd)""	""Injection""	""Intramuscular""	""Fluphenazine""	""25mg/ml""	""Antipsychotic Depot Injections""	""Fluphenazine""	""Antipsychotics""",
"""2531""",UNKNOWN,true,"""Surmontil 50mg capsules (Sanofi)""	""Oral capsule""	""Oral""	""Trimipramine""	""50mg""	""Tricyclic And Related Antidepressants""	""Trimipramine""	""Antidepressants""",
"""8493""",UNKNOWN,true,"""Motipress tablets (Sanofi-Synthelabo Ltd)""	""Oral tablet""	""Oral""	""Fluphenazine/Nortriptyline""	""30mg + 1.5mg""	""Unknown""	""Fluphenazine/Nortriptyline""	""Antipsychotics, Antidepressants""",
"""43420""",UNKNOWN,true,"""Prochlorperazine 5mg tablets (Dr Reddy's Laboratories (UK) Ltd)""	""Oral tablet""	""Oral""	""Prochlorperazine""	""5mg""	""First-Generation Antipsychotic Drugs/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products""	""Prochlorperazine""	""Antipsychotics""",
"""45880""",UNKNOWN,true,"""Haloperidol 5mg/5ml oral solution sugar free""	""Oral solution""	""Oral""	""Haloperidol""	""1mg/1ml""	""First-Generation Antipsychotic Drugs""	""Haloperidol""	""Antipsychotics""",
"""89482""",UNKNOWN,true,"""Sertraline 50mg tablets (Medihealth (Northern) Ltd)""	""Oral tablet""	""Oral""	""Sertraline""	""50mg""	""Selective Serotonin Re-Uptake Inhibitors (SSRI)""	""Sertraline""	""Antidepressants""",
"""87503""",UNKNOWN,true,"""Venlafaxine 75mg tablets (Phoenix Healthcare Distribution Ltd)""	""Oral tablet""	""Oral""	""Venlafaxine""	""75mg""	""Other Antidepressants""	""Venlafaxine""	""Antidepressants""",
"""38274""",UNKNOWN,true,"""Clomipramine 50mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Clomipramine""	""10mg/1ml""	""Tricyclic And Related Antidepressants""	""Clomipramine""	""Antidepressants""",
"""89615""",UNKNOWN,true,"""Psyquet XL 300mg tablets (Sandoz Ltd)""	""Modified-release tablet""	""Oral""	""Quetiapine""	""300mg""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""	""Antipsychotics""",
"""34707""",UNKNOWN,true,"""Sodium valproate 200mg gastro-resistant tablets (IVAX Pharmaceuticals UK Ltd)""	""Gastro-resistant tablet""	""Oral""	""Valproate""	""200mg""	""Control Of Epilepsy""	""Valproate""	""Mood Stabilisers""",
"""47083""",UNKNOWN,true,"""Olanzapine 20mg orodispersible tablets""	""Orodispersible tablet""	""Oral""	""Olanzapine""	""20mg""	""Unknown""	""Olanzapine""	""Antipsychotics""",
"""79154""",UNKNOWN,true,"""Epilim Chrono 200 tablets (Sigma Pharmaceuticals Plc)""	""Modified-release tablet""	""Oral""	""Valproate""	""200mg""	""Control Of Epilepsy""	""Valproate""	""Mood Stabilisers""",
"""64957""",UNKNOWN,true,"""Risperidone 1mg/ml oral solution sugar free (Rosemont Pharmaceuticals Ltd)""	""Oral solution""	""Oral""	""Risperidone""	""1mg/1ml""	""Second-Generation Antipsychotic Drugs""	""Risperidone""	""Antipsychotics""",
"""38937""",UNKNOWN,true,"""Seroquel XL 300mg tablets (Luye Pharma Ltd)""	""Modified-release tablet""	""Oral""	""Quetiapine""	""300mg""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""	""Antipsychotics""",
"""46889""",UNKNOWN,true,"""Amisulpride 25mg/5ml oral solution""	""Oral solution""	""Oral""	""Amisulpride""	""5mg/1ml""	""Second-Generation Antipsychotic Drugs""	""Amisulpride""	""Antipsychotics""",
"""26513""",UNKNOWN,true,"""Clomipramine 25mg/2ml solution for injection ampoules""	""Solution for injection""	""Intravenous/Intramuscular""	""Clomipramine""	""12.5mg/1ml""	""Unknown""	""Clomipramine""	""Antidepressants""",
"""5577""",UNKNOWN,true,"""Efalith 8%+0.05% Cream (Scotia Pharmaceuticals Ltd)""	""Cream""	""Topical""	""Lithium""	""8%+0.05%""	""Preparations For Eczema""	""Lithium""	""Mood Stabilisers""",
"""40059""",UNKNOWN,true,"""Venlalic XL 75mg tablets (Ethypharm UK Ltd)""	""Modified-release tablet""	""Oral""	""Venlafaxine""	""75mg""	""Other Antidepressants""	""Venlafaxine""	""Antidepressants""",
"""55661""",UNKNOWN,true,"""Risperidone 1mg tablets (Kent Pharma (UK) Ltd)""	""Oral tablet""	""Oral""	""Risperidone""	""1mg""	""Second-Generation Antipsychotic Drugs""	""Risperidone""	""Antipsychotics""",
"""2135""",UNKNOWN,true,"""Sulpiride 200mg tablets""	""Oral tablet""	""Oral""	""Sulpiride""	""200mg""	""First-Generation Antipsychotic Drugs""	""Sulpiride""	""Antipsychotics""",
"""40162""",UNKNOWN,true,"""Trifluoperazine 1mg tablets (A A H Pharmaceuticals Ltd)""	""Oral tablet""	""Oral""	""Trifluoperazine""	""1mg""	""First-Generation Antipsychotic Drugs/Products Used Against Nausea And Vertigo - Antihistamines, Phenothiazines & Related Products""	""Trifluoperazine""	""Antipsychotics""",
"""34782""",UNKNOWN,true,"""Amitriptyline 25mg tablets (A A H Pharmaceuticals Ltd)""	""Oral tablet""	""Oral""	""Amitriptyline""	""25mg""	""Tricyclic And Related Antidepressants/Neuropathic Pain/Prophylaxis Of Migraine""	""Amitriptyline""	""Antidepressants""",
"""42816""",UNKNOWN,true,"""Thioridazine 50mg/5ml Oral solution (Rosemont Pharmaceuticals Ltd)""	""Oral Solution""	""Oral""	""Thioridazine""	""50mg/5ml""	""Antipsychotic Products""	""Thioridazine""	""Antipsychotics""",
"""50235""",UNKNOWN,true,"""Lamotrigine 25mg tablets (A A H Pharmaceuticals Ltd)""	""Oral tablet""	""Oral""	""Lamotrigine""	""25mg""	""Products Used In Psychoses And Related Disorders/Control Of Epilepsy""	""Lamotrigine""	""Mood Stabilisers""",
"""59938""",UNKNOWN,true,"""Levomepromazine 25mg/1ml solution for injection ampoules (Wockhardt UK Ltd)""	""Solution for injection""	""Intravenous/Subcutaneous/Intramuscular""	""Levomepromazine""	""25mg/1ml""	""First-Generation Antipsychotic Drugs""	""Levomepromazine""	""Antipsychotics""",
"""15645""",UNKNOWN,true,"""HALDOL 20 MG TAB""	""Tablet""	""Oral""	""Haloperidol""	NA	""Unknown""	""Haloperidol""	""Antipsychotics""",
"""50934""",UNKNOWN,true,"""Venlafaxine 150mg/5ml oral solution""	""Oral solution""	""Oral""	""Venlafaxine""	""30mg/1ml""	""Other Antidepressants""	""Venlafaxine""	""Antidepressants""",
"""88347""",UNKNOWN,true,"""Venlafaxine 75mg modified-release tablets (Martindale Pharmaceuticals Ltd)""	""Modified-release tablet""	""Oral""	""Venlafaxine""	""75mg""	""Other Antidepressants""	""Venlafaxine""	""Antidepressants""",
"""70773""",UNKNOWN,true,"""Carbamazepine 200mg modified-release tablets (DE Pharmaceuticals)""	""Modified-release tablet""	""Oral""	""Carbamazepine""	""200mg""	""Control Of Epilepsy/Substance Dependence - Alcohol Dependence/Treatment Of Diabetic Nephropathy And Neuropathy""	""Carbamazepine""	""Mood Stabilisers""",
"""89685""",UNKNOWN,true,"""Doxepin 25mg capsules (Marlborough Pharmaceuticals Ltd)""	""Oral capsule""	""Oral""	""Doxepin""	""25mg""	""Tricyclic And Related Antidepressants""	""Doxepin""	""Antidepressants""",
"""25345""",UNKNOWN,true,"""Li-Liquid 1.018g/5ml oral solution (Rosemont Pharmaceuticals Ltd)""	""Oral solution""	""Oral""	""Lithium""	""203.6mg/1ml""	""Products Used For Mania And Hypomania""	""Lithium""	""Mood Stabilisers""",
"""43451""",UNKNOWN,true,"""Carbamazepine 400mg Modified-release tablet (Generics (UK) Ltd)""	""Modified-release tablet""	""Oral""	""Carbamazepine""	""400mg""	""Products Used For Mania And Hypomania/Control Of Epilepsy""	""Carbamazepine""	""Mood Stabilisers""",
"""89492""",UNKNOWN,true,"""Olanzapine 7.5mg tablets (Kent Pharma (UK) Ltd)""	""Oral tablet""	""Oral""	""Olanzapine""	""7.5mg""	""Second-Generation Antipsychotic Drugs/Products Used For Mania And Hypomania""	""Olanzapine""	""Antipsychotics""",
"""19900""",UNKNOWN,true,"""Sertindole 16mg tablets""	""Oral tablet""	""Oral""	""Sertindole""	""16mg""	""Second-Generation Antipsychotic Drugs""	""Sertindole""	""Antipsychotics""",
"""57217""",UNKNOWN,true,"""Risperidone 1mg tablets (Viatris UK Healthcare Ltd)""	""Oral tablet""	""Oral""	""Risperidone""	""1mg""	""Second-Generation Antipsychotic Drugs""	""Risperidone""	""Antipsychotics""",
"""69635""",UNKNOWN,true,"""Mintreleq XL 400mg tablets (Aristo Pharma Ltd)""	""Modified-release tablet""	""Oral""	""Quetiapine""	""400mg""	""Second-Generation Antipsychotic Drugs""	""Quetiapine""	""Antipsychotics""",
"""40777""",UNKNOWN,true,"""Doxepin 25mg/5ml oral suspension""	""Oral Suspension""	""Oral""	""Doxepin""	""25mg/5ml""	""Tricyclic And Related Antidepressants""	""Doxepin""	""Antidepressants""",
"""84977""",UNKNOWN,true,"""Duloxetine 90mg gastro-resistant capsules""	""Gastro-resistant capsule""	""Oral""	""Duloxetine""	""90mg""	""Other Antidepressants""	""Duloxetine""	""Antidepressants""",
"""14130""",UNKNOWN,true,"""Depixol Low Volume 200mg/1ml solution for injection ampoules (Lundbeck Ltd)""	""Solution for injection""	""Intramuscular""	""Flupentixol""	""200mg/1ml""	""Antipsychotic Depot Injections""	""Flupentixol""	""Antipsychotics""",
"""37611""",UNKNOWN,true,"""Epival CR 300mg tablets (G.L. Pharma UK Ltd)""	""Modified-release tablet""	""Oral""	""Valproate""	""300mg""	""Control Of Epilepsy""	""Valproate""	""Mood Stabilisers""",
"""61153""",UNKNOWN,true,"""Chlorpromazine 25mg tablets (Phoenix Healthcare Distribution Ltd)""	""Oral tablet""	""Oral""	""Chlorpromazine""	""25mg""	""First-Generation Antipsychotic Drugs""	""Chlorpromazine""	""Antipsychotics""",
"""44853""",UNKNOWN,true,"""Dosulepin 25mg capsules (Kent Pharma (UK) Ltd)""	""Oral capsule""	""Oral""	""Dosulepin""	""25mg""	""Tricyclic And Related Antidepressants""	""Dosulepin""	""Antidepressants""",
"""58291""",UNKNOWN,true,"""Mirtazapine 15mg orodispersible tablets (Pfizer Ltd)""	""Orodispersible tablet""	""Oral""	""Mirtazapine""	""15mg""	""Other Antidepressants""	""Mirtazapine""	""Antidepressants""",
