code,code_system,include,term,notes
"""medcode""",UNKNOWN,true,"""readcode""	""clinicalevents""	""immunisationevents""	""referralevents""	""testevents""	""term""	""databaserelease""",
"""69977""",UNKNOWN,true,"""13cK.00""	686	0	5	0	""current non recreational drug user""	""February 2009""",
"""56504""",UNKNOWN,true,"""Eu12200""	298	0	1	0	""[x]mental and behav dis due to cannabinoids: dependence synd""	""February 2009""",
"""25925""",UNKNOWN,true,"""13cE.00""	2996	0	174	0	""prolonged high dose use of cannabis""	""February 2009""",
"""109647""",UNKNOWN,true,"""13Ho.00""	7	0	0	0	""witness to adult substance misuse""	""May 2015""",
"""96198""",UNKNOWN,true,"""1T7..00""	75	0	0	0	""h/o hallucinogen misuse""	""April 2009""",
"""58934""",UNKNOWN,true,"""E256300""	10	0	0	0	""nondependent cocaine abuse in remission""	""February 2009""",
"""95396""",UNKNOWN,true,"""1T90.00""	40	0	0	0	""h/o daily solvent misuse""	""February 2009""",
"""36223""",UNKNOWN,true,"""E241.16""	230	0	0	0	""sedative dependence""	""February 2009""",
"""23436""",UNKNOWN,true,"""E241.12""	334	0	5	0	""barbiturate dependence""	""February 2009""",
"""460""",UNKNOWN,true,"""E241.13""	71641	0	700	9	""benzodiazepine dependence""	""February 2009""",
"""64316""",UNKNOWN,true,"""E25yz00""	134	0	0	0	""nondependent other drug abuse nos""	""February 2009""",
"""116751""",UNKNOWN,true,"""Eu13z00""	1	0	0	0	""[x]ment/behav dis due use seds/hypntcs: unsp ment/behav disd""	""May 2025""",
"""90664""",UNKNOWN,true,"""1T40.00""	182	0	4	0	""h/o daily amphetamine misuse""	""February 2009""",
"""88781""",UNKNOWN,true,"""1T42.00""	22	0	0	0	""h/o infrequent amphetamine misuse""	""February 2009""",
"""64983""",UNKNOWN,true,"""E25y200""	25	0	0	0	""nondependent other drug abuse, episodic""	""February 2009""",
"""91029""",UNKNOWN,true,"""1TD2.00""	11	0	0	0	""h/o infrequent opiate misuse""	""February 2009""",
"""111927""",UNKNOWN,true,"""13r2.00""	1	0	0	0	""abstinent from drug misuse in protected environment""	""July 2017""",
"""72342""",UNKNOWN,true,"""E249z00""	9	0	0	0	""combined drug dependence, excluding opioid, nos""	""February 2009""",
"""86035""",UNKNOWN,true,"""1T6..00""	1856	0	1	0	""h/o crack cocaine misuse""	""February 2009""",
"""109849""",UNKNOWN,true,"""1TA3.00""	1	0	0	0	""previous history of barbiturate misuse""	""July 2015""",
"""116160""",UNKNOWN,true,"""1TA1.00""	1	0	0	0	""h/o weekly barbiturate misuse""	""October 2022""",
"""26061""",UNKNOWN,true,"""E248.00""	616	0	4	0	""combined opioid with other drug dependence""	""February 2009""",
"""115070""",UNKNOWN,true,"""9K5..00""	2	0	0	0	""smr25b drug misuse follow up assessment form""	""August 2020""",
"""93193""",UNKNOWN,true,"""1T73.00""	7	0	0	0	""previous history of hallucinogen misuse""	""February 2009""",
"""110260""",UNKNOWN,true,"""9HCA.00""	10	0	0	0	""substance misuse monitoring 6 month review""	""November 2015""",
"""16243""",UNKNOWN,true,"""E240.00""	53492	0	1068	38	""opioid type drug dependence""	""February 2009""",
"""110831""",UNKNOWN,true,"""1T70.00""	1	0	0	0	""h/o daily hallucinogen misuse""	""May 2016""",
"""93263""",UNKNOWN,true,"""1TA..00""	14	0	0	0	""h/o barbiturate misuse""	""February 2009""",
"""104223""",UNKNOWN,true,"""63C6.11""	25	0	0	0	""maternal drug misuse""	""June 2012""",
"""32887""",UNKNOWN,true,"""E245.00""	72	0	0	0	""hallucinogen dependence""	""February 2009""",
"""28766""",UNKNOWN,true,"""13cH.00""	2933	0	129	0	""persistent substance misuse""	""February 2009""",
"""70578""",UNKNOWN,true,"""E245300""	5	0	0	0	""hallucinogen dependence in remission""	""February 2009""",
"""101738""",UNKNOWN,true,"""Eu1A300""	3	0	0	0	""[x]mental behav disord due crack cocaine: withdrawal state""	""February 2011""",
"""72564""",UNKNOWN,true,"""E247200""	10	0	0	0	""other specified drug dependence, episodic""	""February 2009""",
"""106143""",UNKNOWN,true,"""1TC3.00""	4	0	0	0	""previous history of anti-depressant misuse""	""May 2013""",
"""12856""",UNKNOWN,true,"""8H7x.00""	4707	0	3568	0	""referral to drug abuse counsellor""	""February 2009""",
"""44330""",UNKNOWN,true,"""Eu13200""	127	0	0	0	""[x]mental and behav dis due to seds/hypntcs: dependence synd""	""February 2009""",
"""52739""",UNKNOWN,true,"""Eu11y00""	9	0	0	0	""[x]men & behav dis due to use opioids: oth men & behav dis""	""February 2009""",
"""91939""",UNKNOWN,true,"""9HC4.00""	216	0	1	0	""substance misuse treatment withdrawn""	""February 2009""",
"""96009""",UNKNOWN,true,"""9HC6.00""	19	0	0	0	""substance misuse treatment declined""	""February 2009""",
"""112967""",UNKNOWN,true,"""9HC8.00""	5	0	0	0	""declined to give substance misuse history""	""October 2018""",
"""106290""",UNKNOWN,true,"""9NdN.00""	14	0	0	0	""declined consent for notification of drug misuse""	""June 2013""",
"""22530""",UNKNOWN,true,"""9HC0.00""	3169	0	2	0	""initial substance misuse assessment""	""February 2009""",
"""45550""",UNKNOWN,true,"""9HC2.00""	12054	0	13	0	""substance misuse clinical management plan agreed""	""February 2009""",
"""14419""",UNKNOWN,true,"""46QG.00""	105	0	4	44855	""urine cannabinoids screen""	""February 2009""",
"""87002""",UNKNOWN,true,"""1T52.00""	244	0	1	0	""h/o infrequent cocaine misuse""	""February 2009""",
"""85091""",UNKNOWN,true,"""1T50.00""	386	0	6	0	""h/o daily cocaine misuse""	""February 2009""",
"""34398""",UNKNOWN,true,"""9k5..00""	14764	0	102	0	""drug misuse - enhanced services administration""	""February 2009""",
"""97648""",UNKNOWN,true,"""1V00.00""	72	0	0	0	""occasional drug user""	""September 2009""",
"""12651""",UNKNOWN,true,"""146F.00""	21513	0	314	0	""h/o: drug abuse""	""February 2009""",
"""3635""",UNKNOWN,true,"""E252.00""	24327	0	147	1	""nondependent cannabis abuse""	""February 2009""",
"""98763""",UNKNOWN,true,"""9K4..00""	52	0	1	0	""smr25a drug misuse initial assessment form""	""March 2010""",
"""56194""",UNKNOWN,true,"""E248000""	34	0	1	0	""combined opioid with other drug dependence, unspecified""	""February 2009""",
"""95956""",UNKNOWN,true,"""E253200""	9	0	0	0	""nondependent hallucinogen abuse, episodic""	""February 2009""",
"""73737""",UNKNOWN,true,"""E248z00""	59	0	0	0	""combined opioid with other drug dependence nos""	""February 2009""",
"""87502""",UNKNOWN,true,"""1T81.00""	766	0	2	0	""h/o weekly cannabis misuse""	""February 2009""",
"""93554""",UNKNOWN,true,"""1T01.00""	61	0	1	0	""h/o weekly heroin misuse""	""February 2009""",
"""89145""",UNKNOWN,true,"""1T03.00""	62	0	0	0	""h/o infrequent heroin misuse""	""February 2009""",
"""25748""",UNKNOWN,true,"""E242100""	116	0	1	0	""cocaine dependence, continuous""	""February 2009""",
"""71761""",UNKNOWN,true,"""ZR3Z.11""	10	0	0	0	""caap - cocaine abuse assessment profile""	""February 2009""",
"""67491""",UNKNOWN,true,"""Eu16100""	3	0	1	0	""[x]mental and behav dis due to use hallucinogens: harmfl use""	""February 2009""",
"""49565""",UNKNOWN,true,"""Eu14500""	57	0	1	0	""[x]mental & behav dis due to use cocaine: psychotic disorder""	""February 2009""",
"""40317""",UNKNOWN,true,"""SL50200""	130	0	1	0	""methadone poisoning""	""February 2009""",
"""42649""",UNKNOWN,true,"""8BAc.00""	49	0	2	0	""substance misuse management stopped - self withdrawal""	""February 2009""",
"""115756""",UNKNOWN,true,"""1T72.00""	1	0	0	0	""h/o infrequent hallucinogen misuse""	""September 2021""",
"""35286""",UNKNOWN,true,"""13c6.00""	387	0	5	0	""substance misuse decreased""	""February 2009""",
"""116670""",UNKNOWN,true,"""Eu14z00""	1	0	0	0	""[x]ment & behav dis due use cocaine: unsp ment & behav dis""	""December 2024""",
"""28976""",UNKNOWN,true,"""8B2N.00""	5697	0	89	0	""drug addiction detoxification therapy - methadone""	""February 2009""",
"""64382""",UNKNOWN,true,"""E255200""	22	0	0	0	""nondependent opioid abuse, episodic""	""February 2009""",
"""33876""",UNKNOWN,true,"""TJ96000""	236	0	2	0	""adverse reaction to cannabis""	""February 2009""",
"""102572""",UNKNOWN,true,"""38C3.00""	2777	0	29	0	""substance misuse assessment""	""July 2011""",
"""10655""",UNKNOWN,true,"""Eu12.00""	1038	0	22	0	""[x]mental and behavioural disorders due to use cannabinoids""	""February 2009""",
"""64338""",UNKNOWN,true,"""E256z00""	87	0	0	0	""nondependent cocaine abuse nos""	""February 2009""",
"""21087""",UNKNOWN,true,"""E24A.00""	755	0	31	0	""ecstasy type drug dependence""	""February 2009""",
"""10860""",UNKNOWN,true,"""E256.00""	3819	0	48	0	""nondependent cocaine abuse""	""February 2009""",
"""70900""",UNKNOWN,true,"""E249300""	1	0	0	0	""combined drug dependence, excluding opioid, in remission""	""February 2009""",
"""82476""",UNKNOWN,true,"""1T83.00""	1349	0	1	0	""previous history of cannabis misuse""	""February 2009""",
"""85097""",UNKNOWN,true,"""1T1..00""	633	0	16	1	""h/o methadone misuse""	""February 2009""",
"""8284""",UNKNOWN,true,"""E243.00""	11961	0	255	4	""cannabis type drug dependence""	""February 2009""",
"""98221""",UNKNOWN,true,"""9No5.00""	122150	0	10	0	""seen in substance misuse clinic""	""December 2009""",
"""113793""",UNKNOWN,true,"""E258000""	2	0	0	0	""nondependent antidepressant type drug abuse, unspecified""	""May 2019""",
"""50964""",UNKNOWN,true,"""Eu11500""	73	0	0	0	""[x]mental & behav dis due to use opioids: psychotic disorder""	""February 2009""",
"""102475""",UNKNOWN,true,"""Eu1A500""	5	0	0	0	""[x]mental behav disord due crack cocaine: psychotic disorder""	""June 2011""",
"""61342""",UNKNOWN,true,"""Eu13300""	29	0	0	0	""[x]mental and behav dis due seds/hypntcs: withdrawal state""	""February 2009""",
"""91801""",UNKNOWN,true,"""Eu11z00""	23	0	0	0	""[x]ment & behav dis due use opioids: unsp ment & behav dis""	""February 2009""",
"""16374""",UNKNOWN,true,"""E240.12""	16806	0	60	1	""methadone dependence""	""February 2009""",
"""81441""",UNKNOWN,true,"""1T2..00""	892	0	1	0	""h/o ecstasy misuse""	""February 2009""",
"""106365""",UNKNOWN,true,"""8BAo.00""	193	0	1	0	""benzodiazepine dependence detoxification""	""June 2013""",
"""93528""",UNKNOWN,true,"""1TB0.00""	4	0	0	0	""h/o daily major tranquilliser misuse""	""February 2009""",
"""85096""",UNKNOWN,true,"""1T4..00""	4055	0	33	1	""h/o amphetamine misuse""	""February 2009""",
"""96925""",UNKNOWN,true,"""1V65.00""	5287	0	42	0	""heroin misuse""	""June 2009""",
"""90442""",UNKNOWN,true,"""1T22.00""	27	0	0	0	""h/o infrequent ecstasy misuse""	""February 2009""",
"""109137""",UNKNOWN,true,"""13We.00""	127	0	0	0	""drug misuser in household""	""January 2015""",
"""88782""",UNKNOWN,true,"""1T41.00""	65	0	0	0	""h/o weekly amphetamine misuse""	""February 2009""",
"""83574""",UNKNOWN,true,"""1T43.00""	220	0	1	0	""previous history of amphetamine misuse""	""February 2009""",
"""91256""",UNKNOWN,true,"""1TD3.00""	268	0	1	0	""previous history of opiate misuse""	""February 2009""",
"""36231""",UNKNOWN,true,"""SL96000""	255	0	1	0	""cannabis poisoning""	""February 2009""",
"""8870""",UNKNOWN,true,"""63C6.00""	825	0	8	0	""maternal drug abuse""	""February 2009""",
"""25526""",UNKNOWN,true,"""E252z00""	552	0	1	0	""nondependent cannabis abuse nos""	""February 2009""",
"""50136""",UNKNOWN,true,"""Eu18000""	12	0	0	0	""[x]mental & behav dis due vol solvents: acute intoxication""	""February 2009""",
"""67535""",UNKNOWN,true,"""Eu14300""	19	0	2	0	""[x]mental and behav dis due to use cocaine: withdrawal state""	""February 2009""",
"""73294""",UNKNOWN,true,"""13r1.00""	9	0	0	0	""abstinent from drug misuse in normal environment""	""February 2009""",
"""111787""",UNKNOWN,true,"""Eu14400""	1	0	0	0	""[x]men & behav dis due cocaine: withdrawl state wth delirium""	""April 2017""",
"""96149""",UNKNOWN,true,"""12X2.00""	297	0	4	0	""paternal drug misuse""	""April 2009""",
"""85834""",UNKNOWN,true,"""1T3..00""	1923	0	11	0	""h/o benzodiazepine misuse""	""February 2009""",
"""63379""",UNKNOWN,true,"""L183100""	5	0	0	0	""drug dependence during pregnancy - baby delivered""	""February 2009""",
"""103881""",UNKNOWN,true,"""1TC0.00""	3	0	0	0	""h/o daily anti-depressant misuse""	""March 2012""",
"""64308""",UNKNOWN,true,"""Eu12y00""	12	0	0	0	""[x]men/behav dis due to use cannabinoids: oth men/behav disd""	""February 2009""",
"""93774""",UNKNOWN,true,"""1T31.00""	18	0	0	0	""h/o weekly benzodiazepine misuse""	""February 2009""",
"""82471""",UNKNOWN,true,"""1T5..00""	10290	0	164	1	""h/o cocaine misuse""	""February 2009""",
"""9024""",UNKNOWN,true,"""8B23.13""	3961	0	21	0	""drug dependence therapy""	""February 2009""",
"""30465""",UNKNOWN,true,"""9N4i.00""	3764	0	1	0	""dna - did not attend substance misuse clinic""	""February 2009""",
"""110232""",UNKNOWN,true,"""9HCC.00""	610	0	0	0	""on substance misuse programme""	""October 2015""",
"""96049""",UNKNOWN,true,"""677T.00""	254	0	0	0	""substance misuse structured counselling""	""February 2009""",
"""59009""",UNKNOWN,true,"""Eu18100""	41	0	0	0	""[x]mental and behav dis due volatile solvents: harmful use""	""February 2009""",
"""25808""",UNKNOWN,true,"""E242000""	452	0	0	0	""cocaine dependence, unspecified""	""February 2009""",
"""38034""",UNKNOWN,true,"""E240000""	412	0	1	0	""unspecified opioid dependence""	""February 2009""",
"""62887""",UNKNOWN,true,"""E259100""	10	0	1	0	""nondependent mixed drug abuse, continuous""	""February 2009""",
"""49618""",UNKNOWN,true,"""13c7.00""	1162	0	6	0	""current drug user""	""February 2009""",
"""59676""",UNKNOWN,true,"""E247000""	45	0	0	0	""other specified drug dependence, unspecified""	""February 2009""",
"""53008""",UNKNOWN,true,"""E259.00""	259	0	0	0	""nondependent mixed drug abuse""	""February 2009""",
"""64210""",UNKNOWN,true,"""Eu13000""	38	0	0	0	""[x]mental & behav dis due seds/hypntcs: acute intoxication""	""February 2009""",
