code,code_system,include,term,notes
"""prodcode""",UNKNOWN,true,"""productname""	""formulation""	""route""	""ingredient""	""strength""	""bnftext""	""Antidiabetic""	""group""",
"""77284""",UNKNOWN,true,"""Insulin isophane human 100iu/ml Injection""	""Injection""	""Intramuscular""	""Insulin""	""100iu/ml""	""Intermediate- And Long-Acting Insulins""	""Insulin""	""Insulin""",
"""1844""",UNKNOWN,true,"""Ultratard 100units/ml suspension for injection 10ml vials (Novo Nordisk Ltd)""	""Suspension for injection""	""Subcutaneous""	""Insulin""	""100unit/1ml""	""Unknown""	""Insulin""	""Insulin""",
"""79140""",UNKNOWN,true,"""GlucoRx Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/30gauge (GlucoRx Ltd)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Needle For Pre-Filled And Reusable Pen Injector""	""Insulin""	""Insulin""",
"""68819""",UNKNOWN,true,"""Gliclazide 80mg tablets (Bristol Laboratories Ltd)""	""Oral tablet""	""Oral""	""Gliclazide""	""80mg""	""Sulphonylureas""	""Gliclazide""	""Sulfonylureas""",
"""33562""",UNKNOWN,true,"""Duclazide 80mg Tablet (Dumex Ltd)""	""Oral tablet""	""Oral""	""Gliclazide""	""80mg""	""Sulphonylureas""	""Gliclazide""	""Sulfonylureas""",
"""72001""",UNKNOWN,true,"""Metformin 1g modified-release tablets (DE Pharmaceuticals)""	""Modified-release tablet""	""Oral""	""Metformin""	""1gram""	""Biguanides (Metformin)""	""Metformin""	""Metformin""",
"""13009""",UNKNOWN,true,"""Hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with not less than 12mm needle 0.36mm/28gauge""	""Insulin Syringe With 12Mm Needle(28G)""	NA	""Insulin""	""0.5ml""	""U100 Insulin Syringe With Needle Sterile Single-Use Or Single Patient Use""	""Insulin""	""Insulin""",
"""14357""",UNKNOWN,true,"""Humulin I 100units/ml suspension for injection 3ml cartridges (Eli Lilly and Company Ltd)""	""Suspension for injection""	""Subcutaneous""	""Insulin""	""100unit/1ml""	""Intermediate- And Long-Acting Insulins""	""Insulin""	""Insulin""",
"""68867""",UNKNOWN,true,"""Neon Verifine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 10mm/30gauge (Neon Diagnostics Ltd)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Needle For Pre-Filled And Reusable Pen Injector""	""Insulin""	""Insulin""",
"""11717""",UNKNOWN,true,"""Rosiglitazone 2mg / Metformin 1g tablets""	""Oral tablet""	""Oral""	""Metformin/Rosiglitazone""	""1gram + 2mg""	""Glitazones Plus Metformin""	""Metformin/Rosiglitazone""	""Metformin, Other""",
"""57147""",UNKNOWN,true,"""Bolamyn SR 1000mg tablets (Teva UK Ltd)""	""Modified-release tablet""	""Oral""	""Metformin""	""1gram""	""Biguanides (Metformin)""	""Metformin""	""Metformin""",
"""2456""",UNKNOWN,true,"""Mixtard 10 NovoLet 100units/ml suspension for injection (Novo Nordisk Ltd)""	""Suspension for injection""	""Subcutaneous""	""Insulin""	""10unit/1ml + 90unit/1ml""	""Unknown""	""Insulin""	""Insulin""",
"""20196""",UNKNOWN,true,"""INSULIN SOLUBLE 40 I/U INJ""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Unknown""	""Insulin""	""Insulin""",
"""17643""",UNKNOWN,true,"""Autopen Special Edition hypodermic insulin injection pen reusable for 3ml cartridge 2 unit dial up / range 2-42 units (Owen Mumford Ltd)""	""Insulin Pen""	NA	""Insulin""	""3ml/2-42 units""	""Reusable Pens""	""Insulin""	""Insulin""",
"""60495""",UNKNOWN,true,"""Gliclazide 80mg tablets (Teva UK Ltd)""	""Oral tablet""	""Oral""	""Gliclazide""	""80mg""	""Sulphonylureas""	""Gliclazide""	""Sulfonylureas""",
"""48829""",UNKNOWN,true,"""NovoPen Echo hypodermic insulin injection pen reusable for 3ml cartridge 0.5 unit dial up / range 0.5-30 units Blue (Novo Nordisk Ltd)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Reusable Pens""	""Insulin""	""Insulin""",
"""75778""",UNKNOWN,true,"""Metformin 500mg tablets (Crescent Pharma Ltd)""	""Oral tablet""	""Oral""	""Metformin""	""500mg""	""Biguanides (Metformin)""	""Metformin""	""Metformin""",
"""71340""",UNKNOWN,true,"""Mixtard 30 Penfill 100units/ml suspension for injection 3ml cartridges (Waymade Healthcare Plc)""	""Suspension for injection""	""Subcutaneous""	""Insulin""	""30unit/1ml + 70unit/1ml""	""Biphasic Insulins""	""Insulin""	""Insulin""",
"""44378""",UNKNOWN,true,"""Insulin isophane biphasic human 25/75 100units/ml suspension for injection 3ml pre-filled disposable devices""	""Suspension for injection""	""Subcutaneous""	""Insulin""	""25unit/1ml + 75unit/1ml""	""Biphasic Insulins""	""Insulin""	""Insulin""",
"""14933""",UNKNOWN,true,"""Hypurin Porcine Isophane 100units/ml suspension for injection 3ml cartridges (C P Pharmaceuticals Ltd)""	""Suspension for injection""	""Intramuscular/Subcutaneous""	""Insulin""	""100unit/1ml""	""Intermediate- And Long-Acting Insulins""	""Insulin""	""Insulin""",
"""66855""",UNKNOWN,true,"""Empagliflozin 12.5mg / Metformin 850mg tablets""	""Oral tablet""	""Oral""	""Empagliflozin/Metformin""	""850mg + 12.5mg""	""Gliflozins Plus Metformin""	""Empagliflozin/Metformin""	""SGLT-2is, Metformin""",
"""9662""",UNKNOWN,true,"""Avandia 4mg tablets (GlaxoSmithKline UK Ltd)""	""Oral tablet""	""Oral""	""Rosiglitazone""	""4mg""	""Unknown""	""Rosiglitazone""	""Other""",
"""36959""",UNKNOWN,true,"""GlucoRx CarePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge (GlucoRx Ltd)""	""Pen Needle""	NA	""Insulin""	""12mm/29gauge""	""Needle For Pre-Filled And Reusable Pen Injector""	""Insulin""	""Insulin""",
"""10264""",UNKNOWN,true,"""Humalog Pen 100units/ml solution for injection 3ml pre-filled pens (Eli Lilly and Company Ltd)""	""Solution for injection""	""Intravenous/Intramuscular/Subcutaneous""	""Insulin""	""100unit/1ml""	""Short-Acting Insulins""	""Insulin""	""Insulin""",
"""53148""",UNKNOWN,true,"""Hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Reusable Pens""	""Insulin""	""Insulin""",
"""12035""",UNKNOWN,true,"""Insulin zinc mixed bovine 100units/ml suspension for injection 10ml vials""	""Suspension for injection""	""Subcutaneous""	""Insulin""	""100unit/1ml""	""Intermediate- And Long-Acting Insulins""	""Insulin""	""Insulin""",
"""14944""",UNKNOWN,true,"""Humulin S 100units/ml solution for injection 3ml cartridges (Eli Lilly and Company Ltd)""	""Solution for injection""	""Intravenous/Subcutaneous""	""Insulin""	""100unit/1ml""	""Short-Acting Insulins""	""Insulin""	""Insulin""",
"""55603""",UNKNOWN,true,"""Humalog KwikPen 100units/ml solution for injection 3ml pre-filled pens (DE Pharmaceuticals)""	""Solution for injection""	""Intravenous/Intramuscular/Subcutaneous""	""Insulin""	""100unit/1ml""	""Short-Acting Insulins""	""Insulin""	""Insulin""",
"""89021""",UNKNOWN,true,"""Sitagliptin 100mg tablets (Dr Reddy's Laboratories (UK) Ltd)""	""Oral tablet""	""Oral""	""Sitagliptin""	""100mg""	""Dipeptidyl Peptidase 4 Inhibitors (DPP 4 Inhibitors, Gliptins)""	""Sitagliptin""	""DPP-4is""",
"""15961""",UNKNOWN,true,"""Insulin isophane human crb 100iu/ml Injection""	""Injection""	""Intramuscular""	""Insulin""	""100iu/ml""	""Intermediate- And Long-Acting Insulins""	""Insulin""	""Insulin""",
"""67056""",UNKNOWN,true,"""Amaryl 1mg tablets (Lexon (UK) Ltd)""	""Oral tablet""	""Oral""	""Glimepiride""	""1mg""	""Sulphonylureas""	""Glimepiride""	""Sulfonylureas""",
"""65611""",UNKNOWN,true,"""JuniorSTAR hypodermic insulin injection pen reusable for 3ml cartridge 0.5 unit dial up / range 1-30 units Red (Sanofi)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Reusable Pens""	""Insulin""	""Insulin""",
"""43619""",UNKNOWN,true,"""Metformin 1g / Sitagliptin 50mg tablets""	""Oral tablet""	""Oral""	""Sitagliptin/Metformin""	""1gram + 50mg""	""Gliptins Plus Metformin""	""Sitagliptin/Metformin""	""DPP-4is, Metformin""",
"""38422""",UNKNOWN,true,"""Isophane 100iu/ml Injection (Celltech Pharma Europe Ltd)""	""Suspension for injection""	""Intramuscular/Subcutaneous""	""Insulin""	""100unit/1ml""	""Intermediate- And Long-Acting Insulins""	""Insulin""	""Insulin""",
"""8168""",UNKNOWN,true,"""Diabinese 250mg Tablet (Pfizer Ltd)""	""Oral tablet""	""Oral""	""Chlorpropamide""	""250mg""	""Sulphonylureas""	""Chlorpropamide""	""Sulfonylureas""",
"""89410""",UNKNOWN,true,"""Lyumjev Tempo Pen 100units/ml solution for injection 3ml pre-filled pens (Eli Lilly and Company Ltd)""	""Solution for injection""	""Intravenous/Intramuscular/Subcutaneous""	""Insulin""	""100unit/1ml""	""Short-Acting Insulins""	""Insulin""	""Insulin""",
"""52445""",UNKNOWN,true,"""Linagliptin 2.5mg / Metformin 1g tablets""	""Oral tablet""	""Oral""	""Linagliptin/Metformin""	""1000mg + 2.5mg""	""Gliptins Plus Metformin""	""Linagliptin/Metformin""	""DPP-4is, Metformin""",
"""77753""",UNKNOWN,true,"""Meijumet 1000mg modified-release tablets (Medreich Plc)""	""Modified-release tablet""	""Oral""	""Metformin""	""1gram""	""Biguanides (Metformin)""	""Metformin""	""Metformin""",
"""9521""",UNKNOWN,true,"""Pork Actrapid 100units/ml solution for injection 10ml vials (Novo Nordisk Ltd)""	""Solution for injection""	""Intramuscular/Intravenous/Subcutaneous""	""Insulin""	""100unit/1ml""	""Short-Acting Insulins""	""Insulin""	""Insulin""",
"""57622""",UNKNOWN,true,"""Humalog Mix50 KwikPen 100units/ml suspension for injection 3ml pre-filled pens (Waymade Healthcare Plc)""	""Suspension for injection""	""Subcutaneous""	""Insulin""	""50unit/1ml + 50unit/1ml""	""Intermediate- And Long-Acting Insulins""	""Insulin""	""Insulin""",
"""49831""",UNKNOWN,true,"""Lantus 100units/ml solution for injection 3ml pre-filled SoloStar pens (Necessity Supplies Ltd)""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100unit/1ml""	""Intermediate- And Long-Acting Insulins""	""Insulin""	""Insulin""",
"""68203""",UNKNOWN,true,"""Metformin 500mg modified-release tablets (Almus Pharmaceuticals Ltd)""	""Modified-release tablet""	""Oral""	""Metformin""	""500mg""	""Biguanides (Metformin)""	""Metformin""	""Metformin""",
"""56939""",UNKNOWN,true,"""HumaPen Savvio hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units Pink (Eli Lilly and Company Ltd)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Reusable Pens""	""Insulin""	""Insulin""",
"""1593""",UNKNOWN,true,"""Insulatard penfill 100 100iu/ml Penfill (Novo Nordisk Ltd)""	""Suspension for injection""	""Subcutaneous""	""Insulin""	""100unit/1ml""	""Intermediate- And Long-Acting Insulins""	""Insulin""	""Insulin""",
"""27614""",UNKNOWN,true,"""Penmix 30/70 100iu/ml Injection (Novo Nordisk Ltd)""	""Injection""	""Intramuscular""	""Insulin""	""100iu/ml""	""Intermediate- And Long-Acting Insulins""	""Insulin""	""Insulin""",
"""8838""",UNKNOWN,true,"""INSULIN SEMITARD 40 I/U INJ""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Unknown""	""Insulin""	""Insulin""",
"""13274""",UNKNOWN,true,"""Clinipak u100 single use ins syr+12mm need28g 1ml [rand] 1ml Insulin syringe with 28gauge needle 12mm (Rand Rocket Ltd)""	""Insulin Syringe With 28Gauge Needle 12Mm""	NA	""Insulin""	""1ml""	""Diabetic Hypodermic Equipment""	""Insulin""	""Insulin""",
"""28101""",UNKNOWN,true,"""Insulin glulisine 100units/ml solution for injection 10ml vials""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100unit/1ml""	""Short-Acting Insulins""	""Insulin""	""Insulin""",
"""69823""",UNKNOWN,true,"""Fiasp FlexTouch 100units/ml solution for injection 3ml pre-filled pens (Novo Nordisk Ltd)""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100unit/1ml""	""Short-Acting Insulins""	""Insulin""	""Insulin""",
"""12455""",UNKNOWN,true,"""Rastinon 500mg Tablet (Hoechst Marion Roussel)""	""Oral tablet""	""Oral""	""Tolbutamide""	""500mg""	""Sulphonylureas""	""Tolbutamide""	""Sulfonylureas""",
"""27402""",UNKNOWN,true,"""Insulin soluble human 100units/ml solution for injection 10ml vials""	""Solution for injection""	""Intravenous/Subcutaneous""	""Insulin""	""100unit/1ml""	""Short-Acting Insulins""	""Insulin""	""Insulin""",
"""33673""",UNKNOWN,true,"""Tolbutamide 500mg tablets (Actavis UK Ltd)""	""Oral tablet""	""Oral""	""Tolbutamide""	""500mg""	""Sulphonylureas""	""Tolbutamide""	""Sulfonylureas""",
"""48435""",UNKNOWN,true,"""BD AutoShield hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/29gauge (Becton, Dickinson UK Ltd)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Needle For Pre-Filled And Reusable Pen Injector""	""Insulin""	""Insulin""",
"""85064""",UNKNOWN,true,"""Metformin 500mg modified-release tablets (A A H Pharmaceuticals Ltd)""	""Modified-release tablet""	""Oral""	""Metformin""	""500mg""	""Biguanides (Metformin)""	""Metformin""	""Metformin""",
"""21347""",UNKNOWN,true,"""Penmix 40/60 100iu/ml Injection (Novo Nordisk Ltd)""	""Injection""	""Intramuscular""	""Insulin""	""100iu/ml""	""Intermediate- And Long-Acting Insulins""	""Insulin""	""Insulin""",
"""82595""",UNKNOWN,true,"""Lantus 100units/ml solution for injection 10ml vials (Waymade Healthcare Plc)""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100unit/1ml""	""Intermediate- And Long-Acting Insulins""	""Insulin""	""Insulin""",
"""35561""",UNKNOWN,true,"""Prandin 2mg tablets (Novo Nordisk Ltd)""	""Oral tablet""	""Oral""	""Repaglinide""	""2mg""	""Meglitinides (Glinides)""	""Repaglinide""	""Other""",
"""89876""",UNKNOWN,true,"""Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens (Eli Lilly and Company Ltd)""	""Solution for injection""	""Subcutaneous""	""Tirzepatide""	""5mg/1ml""	""Glucagon-Like Peptide-1 Receptor Agonists ( GLP-1 Receptor Agonists, Incretin Mimetics)/Dual GIP And GLP-1 Receptor Agonists""	""Tirzepatide""	""GLP-1RAs""",
"""56502""",UNKNOWN,true,"""Actrapid Penfill 100units/ml solution for injection 3ml cartridges (Novo Nordisk Ltd)""	""Solution for injection""	""Intravenous/Subcutaneous""	""Insulin""	""100unit/1ml""	""Short-Acting Insulins""	""Insulin""	""Insulin""",
"""41204""",UNKNOWN,true,"""Saxagliptin 5mg tablets""	""Oral tablet""	""Oral""	""Saxagliptin""	""5mg""	""Dipeptidyl Peptidase 4 Inhibitors (DPP 4 Inhibitors, Gliptins)""	""Saxagliptin""	""DPP-4is""",
"""47074""",UNKNOWN,true,"""Gliclazide 80mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Gliclazide""	""16mg/1ml""	""Sulphonylureas""	""Gliclazide""	""Sulfonylureas""",
"""45775""",UNKNOWN,true,"""Saxagliptin 2.5mg tablets""	""Oral tablet""	""Oral""	""Saxagliptin""	""2.5mg""	""Dipeptidyl Peptidase 4 Inhibitors (DPP 4 Inhibitors, Gliptins)""	""Saxagliptin""	""DPP-4is""",
"""8646""",UNKNOWN,true,"""INSULIN ZINC CRYSTALLINE susp 100 I/U INJ""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Unknown""	""Insulin""	""Insulin""",
"""17076""",UNKNOWN,true,"""Omnican 100 hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 8mm needle 0.3mm/30gauge (B.Braun Medical Ltd)""	""Insulin Syringe With 8Mm Needle(30G)""	NA	""Insulin""	""1ml/U100""	""U100 Insulin Syringe With Needle Sterile Single-Use Or Single Patient Use""	""Insulin""	""Insulin""",
"""74051""",UNKNOWN,true,"""Onglyza 5mg tablets (Sigma Pharmaceuticals Plc)""	""Oral tablet""	""Oral""	""Saxagliptin""	""5mg""	""Dipeptidyl Peptidase 4 Inhibitors (DPP 4 Inhibitors, Gliptins)""	""Saxagliptin""	""DPP-4is""",
"""9079""",UNKNOWN,true,"""INSULIN SOLUBLE 100 I/U INJ""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Unknown""	""Insulin""	""Insulin""",
"""80215""",UNKNOWN,true,"""Unifine Pentips Plus hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/33gauge (Owen Mumford Ltd)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Needle For Pre-Filled And Reusable Pen Injector""	""Insulin""	""Insulin""",
"""58579""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32.5gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Needle For Pre-Filled And Reusable Pen Injector""	""Insulin""	""Insulin""",
"""83236""",UNKNOWN,true,"""4SURE hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge (Nipro Diagnostics (UK) Ltd)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Needle For Pre-Filled And Reusable Pen Injector""	""Insulin""	""Insulin""",
"""10245""",UNKNOWN,true,"""Mixtard 10 Penfill 100units/ml suspension for injection 3ml cartridges (Novo Nordisk Ltd)""	""Suspension for injection""	""Subcutaneous""	""Insulin""	""10unit/1ml + 90unit/1ml""	""Unknown""	""Insulin""	""Insulin""",
"""64495""",UNKNOWN,true,"""TriCare hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge (Owen Mumford Ltd)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Needle For Pre-Filled And Reusable Pen Injector""	""Insulin""	""Insulin""",
"""64622""",UNKNOWN,true,"""Bydureon 2mg powder and solvent for prolonged-release suspension for injection vials (Lexon (UK) Ltd)""	""Powder and solvent for prolonged-release suspension for inj""	""Subcutaneous""	""Exenatide""	""2mg""	""Glucagon-Like Peptide-1 Receptor Agonists ( GLP-1 Receptor Agonists, Incretin Mimetics)""	""Exenatide""	""GLP-1RAs""",
"""68031""",UNKNOWN,true,"""Humalog Mix25 KwikPen 100units/ml suspension for injection 3ml pre-filled pens (Sigma Pharmaceuticals Plc)""	""Suspension for injection""	""Subcutaneous""	""Insulin""	""25unit/1ml + 75unit/1ml""	""Intermediate- And Long-Acting Insulins""	""Insulin""	""Insulin""",
"""14299""",UNKNOWN,true,"""Insulin glulisine 100units/ml solution for injection 3ml cartridges""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100unit/1ml""	""Short-Acting Insulins""	""Insulin""	""Insulin""",
"""90129""",UNKNOWN,true,"""Mounjaro KwikPen 5mg/0.6ml solution for injection 2.4ml pre-filled pens (Eli Lilly and Company Ltd)""	""Solution for injection""	""Subcutaneous""	""Tirzepatide""	""8.333mg/1ml""	""Glucagon-Like Peptide-1 Receptor Agonists ( GLP-1 Receptor Agonists, Incretin Mimetics)/Dual GIP And GLP-1 Receptor Agonists""	""Tirzepatide""	""GLP-1RAs""",
"""3396""",UNKNOWN,true,"""Penmix 10/90 Penfill (Novo Nordisk Ltd)""	""Penfill""	NA	""Insulin""	NA	""Intermediate- And Long-Acting Insulins""	""Insulin""	""Insulin""",
"""31467""",UNKNOWN,true,"""Exubera 3mg inhalation powder blisters (Pfizer Ltd)""	""Inhalation powder""	""Inhalation""	""Insulin""	""3mg""	""Unknown""	""Insulin""	""Insulin""",
"""69459""",UNKNOWN,true,"""Alogliptin 25mg tablets (Ennogen Healthcare Ltd)""	""Oral tablet""	""Oral""	""Alogliptin""	""25mg""	""Dipeptidyl Peptidase 4 Inhibitors (DPP 4 Inhibitors, Gliptins)""	""Alogliptin""	""DPP-4is""",
"""90264""",UNKNOWN,true,"""Insupen Original hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/32gauge (Spirit Healthcare Ltd)""	""Suppository""	""Rectal""	""Insulin""	NA	""Needle For Pre-Filled And Reusable Pen Injector""	""Insulin""	""Insulin""",
"""20671""",UNKNOWN,true,"""INSULIN HUM/ACTRAPHANE""	NA	NA	""Insulin""	NA	""Unknown""	""Insulin""	""Insulin""",
"""62014""",UNKNOWN,true,"""Glimepiride 2mg tablets (Accord-UK Ltd)""	""Oral tablet""	""Oral""	""Glimepiride""	""2mg""	""Sulphonylureas""	""Glimepiride""	""Sulfonylureas""",
"""79358""",UNKNOWN,true,"""Insulin biphasic isophane porcine 100 units/ml Injection""	""Injection""	""Intramuscular""	""Insulin""	""100 units/ml""	""Intermediate- And Long-Acting Insulins""	""Insulin""	""Insulin""",
"""9108""",UNKNOWN,true,"""TOLBUTAMIDE 250 MG TAB""	""Tablet""	""Oral""	""Tolbutamide""	NA	""Unknown""	""Tolbutamide""	""Sulfonylureas""",
"""73892""",UNKNOWN,true,"""Metformin 500mg tablets (Relonchem Ltd)""	""Oral tablet""	""Oral""	""Metformin""	""500mg""	""Biguanides (Metformin)""	""Metformin""	""Metformin""",
"""26795""",UNKNOWN,true,"""SYRINGE INSULIN DISPOSABLE""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Unknown""	""Insulin""	""Insulin""",
"""21235""",UNKNOWN,true,"""Humulin S 100units/ml solution for injection 10ml vials (Eli Lilly and Company Ltd)""	""Solution for injection""	""Intravenous/Subcutaneous""	""Insulin""	""100unit/1ml""	""Short-Acting Insulins""	""Insulin""	""Insulin""",
"""11946""",UNKNOWN,true,"""Tolbutamide 50mg/ml Injection""	""Injection""	""Intramuscular""	""Tolbutamide""	""50mg/ml""	""Sulphonylureas""	""Tolbutamide""	""Sulfonylureas""",
"""60286""",UNKNOWN,true,"""Metformin 500mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Metformin""	""100mg/1ml""	""Biguanides (Metformin)""	""Metformin""	""Metformin""",
"""37617""",UNKNOWN,true,"""Rosiglitazone 2mg tablet""	""Tablets""	""Oral""	""Rosiglitazone""	""2mg""	""Other Antidiabetic Products""	""Rosiglitazone""	""Other""",
"""73684""",UNKNOWN,true,"""Unifine Pentips hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/33gauge (Owen Mumford Ltd)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Needle For Pre-Filled And Reusable Pen Injector""	""Insulin""	""Insulin""",
"""45831""",UNKNOWN,true,"""Dacadis MR 30mg tablets (Viatris UK Healthcare Ltd)""	""Modified-release tablet""	""Oral""	""Gliclazide""	""30mg""	""Sulphonylureas""	""Gliclazide""	""Sulfonylureas""",
"""39006""",UNKNOWN,true,"""Humalog Mix25 KwikPen 100units/ml suspension for injection 3ml pre-filled pens (Eli Lilly and Company Ltd)""	""Suspension for injection""	""Subcutaneous""	""Insulin""	""25unit/1ml + 75unit/1ml""	""Intermediate- And Long-Acting Insulins""	""Insulin""	""Insulin""",
"""2455""",UNKNOWN,true,"""Mixtard 20 NovoLet 100units/ml suspension for injection (Novo Nordisk Ltd)""	""Suspension for injection""	""Subcutaneous""	""Insulin""	""20unit/1ml + 80unit/1ml""	""Unknown""	""Insulin""	""Insulin""",
"""1253""",UNKNOWN,true,"""Chlorpropamide 100mg tablets""	""Oral tablet""	""Oral""	""Chlorpropamide""	""100mg""	""Sulphonylureas""	""Chlorpropamide""	""Sulfonylureas""",
"""39988""",UNKNOWN,true,"""Metformin 500mg oral powder sachets sugar free""	""Powder for oral solution""	""Oral""	""Metformin""	""500mg""	""Biguanides (Metformin)""	""Metformin""	""Metformin""",
"""84743""",UNKNOWN,true,"""Metformin Oral solution""	""Oral Solution""	""Oral""	""Metformin""	NA	""Biguanides (Metformin)""	""Metformin""	""Metformin""",
"""10545""",UNKNOWN,true,"""INSULIN HUMULIN M4 CARTRIDGE 100 I/U""	NA	NA	""Insulin""	NA	""Unknown""	""Insulin""	""Insulin""",
"""7783""",UNKNOWN,true,"""INSULIN ISOPHANE (HUMAN) 100 I/U INJ""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Unknown""	""Insulin""	""Insulin""",
"""51612""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Needle For Pre-Filled And Reusable Pen Injector""	""Insulin""	""Insulin""",
"""19271""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/30gauge""	""Hypodermic Needle""	NA	""Insulin""	""8mm/30gauge""	""Needle For Pre-Filled And Reusable Pen Injector""	""Insulin""	""Insulin""",
"""46665""",UNKNOWN,true,"""Linagliptin 5mg tablets""	""Oral tablet""	""Oral""	""Linagliptin""	""5mg""	""Dipeptidyl Peptidase 4 Inhibitors (DPP 4 Inhibitors, Gliptins)""	""Linagliptin""	""DPP-4is""",
"""43950""",UNKNOWN,true,"""Humulin I KwikPen 100units/ml suspension for injection 3ml pre-filled pens (Eli Lilly and Company Ltd)""	""Suspension for injection""	""Intramuscular/Subcutaneous""	""Insulin""	""100unit/1ml""	""Intermediate- And Long-Acting Insulins""	""Insulin""	""Insulin""",
"""71012""",UNKNOWN,true,"""Metformin 500mg tablets (Phoenix Healthcare Distribution Ltd)""	""Oral tablet""	""Oral""	""Metformin""	""500mg""	""Biguanides (Metformin)""	""Metformin""	""Metformin""",
"""16959""",UNKNOWN,true,"""Hypodermic U100 insulin syringe sterile single use / single patient use 1ml with not less than 12mm needle 0.3mm/30gauge""	""Insulin Syringe With 12Mm Needle(30G)""	NA	""Insulin""	""1ml""	""U100 Insulin Syringe With Needle Sterile Single-Use Or Single Patient Use""	""Insulin""	""Insulin""",
"""8390""",UNKNOWN,true,"""Gliquidone 30mg tablets""	""Oral tablet""	""Oral""	""Gliquidone""	""30mg""	""Unknown""	""Gliquidone""	""Sulfonylureas""",
"""81073""",UNKNOWN,true,"""Victoza 6mg/ml solution for injection 3ml pre-filled pens (Mawdsley-Brooks & Company Ltd)""	""Solution for injection""	""Subcutaneous""	""Liraglutide""	""6mg/1ml""	""Glucagon-Like Peptide-1 Receptor Agonists ( GLP-1 Receptor Agonists, Incretin Mimetics)""	""Liraglutide""	""GLP-1RAs""",
"""7228""",UNKNOWN,true,"""NovoMix 30 FlexPen 100units/ml suspension for injection 3ml pre-filled pens (Novo Nordisk Ltd)""	""Suspension for injection""	""Subcutaneous""	""Insulin""	""30unit/1ml + 70unit/1ml""	""Biphasic Insulins""	""Insulin""	""Insulin""",
"""18224""",UNKNOWN,true,"""Humalog 100units/ml solution for injection 10ml vials (Eli Lilly and Company Ltd)""	""Solution for injection""	""Intravenous/Intramuscular/Subcutaneous""	""Insulin""	""100unit/1ml""	""Short-Acting Insulins""	""Insulin""	""Insulin""",
"""24485""",UNKNOWN,true,"""INSULIN ZINC ANIMAL SUSPENSION""	NA	NA	""Insulin""	NA	""Unknown""	""Insulin""	""Insulin""",
"""83212""",UNKNOWN,true,"""GlucoRx Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/30gauge (GlucoRx Ltd)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Needle For Pre-Filled And Reusable Pen Injector""	""Insulin""	""Insulin""",
"""5276""",UNKNOWN,true,"""Glimepiride 1mg tablets""	""Oral tablet""	""Oral""	""Glimepiride""	""1mg""	""Sulphonylureas""	""Glimepiride""	""Sulfonylureas""",
