code,code_system,include,term,notes
22094,UNKNOWN,true,INSULIN HUMULIN M2 VIAL,
4247,UNKNOWN,true,Insulin isophane porcine 100units/ml suspension for injection 1.5ml cartridges,
56624,UNKNOWN,true,Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with 12mm safety needle 0.3mm/30gauge (Covidien (UK) Commercial Ltd),
56785,UNKNOWN,true,HumaPen Savvio hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units Red (Eli Lilly and Company Ltd),
8841,UNKNOWN,true,Humulin M5 100units/ml suspension for injection 10ml vials (Eli Lilly and Company Ltd),
74842,UNKNOWN,true,Humulin M3 100units/ml suspension for injection 3ml cartridges (Mawdsley-Brooks & Company Ltd),
90254,UNKNOWN,true,Mounjaro KwikPen 7.5mg/0.6ml solution for injection 2.4ml pre-filled pens (Eli Lilly and Company Ltd),
1886,UNKNOWN,true,Insulatard 100iu/ml GE injection (Novo Nordisk Ltd),
26621,UNKNOWN,true,Insulin soluble human crb 100iu/ml Injection,
4093,UNKNOWN,true,Humulin M2 100units/ml suspension for injection 3ml cartridges (Eli Lilly and Company Ltd),
64021,UNKNOWN,true,GlucoRx CarePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge (GlucoRx Ltd),
11990,UNKNOWN,true,Metformin 500mg/5ml oral solution sugar free,
7772,UNKNOWN,true,Human protaphane 100unit/ml Injection (Novo Nordisk Ltd),
82855,UNKNOWN,true,Metformin 500mg modified-release tablets (Medihealth (Northern) Ltd),
34836,UNKNOWN,true,Metformin 850mg tablets (Actavis UK Ltd),
1595,UNKNOWN,true,Insulatard NovoLet 100units/ml suspension for injection (Novo Nordisk Ltd),
56115,UNKNOWN,true,Human Actrapid Penfill 100units/ml solution for injection 1.5ml cartridges (Novo Nordisk Ltd),
11610,UNKNOWN,true,Metformin with rosiglitazone 500mg + 2mg Tablet,
62276,UNKNOWN,true,Humulin R 500units/ml solution for injection 20ml vials (Imported (United States)),
43270,UNKNOWN,true,Metformin 500mg/5ml oral solution sugar free (Rosemont Pharmaceuticals Ltd),
15951,UNKNOWN,true,Autopen Junior hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-21 units (Owen Mumford Ltd),
81864,UNKNOWN,true,Metformin 500mg modified-release tablets (Morningside Healthcare Ltd),
76163,UNKNOWN,true,Lantus 100units/ml solution for injection 3ml cartridges (Sigma Pharmaceuticals Plc),
5121,UNKNOWN,true,"BD Micro-Fine + hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12.7mm/29gauge (Becton, Dickinson UK Ltd)",
84547,UNKNOWN,true,Unifine SafeControl Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/30gauge (Owen Mumford Ltd),
55462,UNKNOWN,true,Tresiba FlexTouch 100units/ml solution for injection 3ml pre-filled pens (Novo Nordisk Ltd),
37055,UNKNOWN,true,Comfort Point hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with 12mm needle 0.33mm/29gauge (GlucoRx Ltd),
67428,UNKNOWN,true,Glucoject hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge (A. Menarini Diagnostics Ltd),
85945,UNKNOWN,true,Bydureon 2mg powder and solvent for prolonged-release suspension for injection pre-filled pens (CST Pharma Ltd),
70422,UNKNOWN,true,AllStar hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-80 units Purple (Sanofi),
71118,UNKNOWN,true,Insulatard 100units/ml suspension for injection 10ml vials (Waymade Healthcare Plc),
12892,UNKNOWN,true,Clinipak u100 single use ins syr+12mm need28g 0.5ml [rand] 0.5ml Insulin syringe with 28gauge needle 12mm (Rand Rocket Ltd),
12638,UNKNOWN,true,Insulin soluble human pyr 100unit/ml Injection,
73282,UNKNOWN,true,Humalog Junior KwikPen 100units/ml solution for injection 3ml pre-filled pens (Eli Lilly and Company Ltd),
36920,UNKNOWN,true,Apidra 100units/ml solution for injection 3ml pre-filled SoloStar pens (Sanofi),
77284,UNKNOWN,true,Insulin isophane human 100iu/ml Injection,
1844,UNKNOWN,true,Ultratard 100units/ml suspension for injection 10ml vials (Novo Nordisk Ltd),
79140,UNKNOWN,true,GlucoRx Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/30gauge (GlucoRx Ltd),
68819,UNKNOWN,true,Gliclazide 80mg tablets (Bristol Laboratories Ltd),
33562,UNKNOWN,true,Duclazide 80mg Tablet (Dumex Ltd),
72001,UNKNOWN,true,Metformin 1g modified-release tablets (DE Pharmaceuticals),
13009,UNKNOWN,true,Hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with not less than 12mm needle 0.36mm/28gauge,
14357,UNKNOWN,true,Humulin I 100units/ml suspension for injection 3ml cartridges (Eli Lilly and Company Ltd),
68867,UNKNOWN,true,Neon Verifine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 10mm/30gauge (Neon Diagnostics Ltd),
11717,UNKNOWN,true,Rosiglitazone 2mg / Metformin 1g tablets,
57147,UNKNOWN,true,Bolamyn SR 1000mg tablets (Teva UK Ltd),
2456,UNKNOWN,true,Mixtard 10 NovoLet 100units/ml suspension for injection (Novo Nordisk Ltd),
20196,UNKNOWN,true,INSULIN SOLUBLE 40 I/U INJ,
17643,UNKNOWN,true,Autopen Special Edition hypodermic insulin injection pen reusable for 3ml cartridge 2 unit dial up / range 2-42 units (Owen Mumford Ltd),
60495,UNKNOWN,true,Gliclazide 80mg tablets (Teva UK Ltd),
48829,UNKNOWN,true,NovoPen Echo hypodermic insulin injection pen reusable for 3ml cartridge 0.5 unit dial up / range 0.5-30 units Blue (Novo Nordisk Ltd),
75778,UNKNOWN,true,Metformin 500mg tablets (Crescent Pharma Ltd),
71340,UNKNOWN,true,Mixtard 30 Penfill 100units/ml suspension for injection 3ml cartridges (Waymade Healthcare Plc),
44378,UNKNOWN,true,Insulin isophane biphasic human 25/75 100units/ml suspension for injection 3ml pre-filled disposable devices,
14933,UNKNOWN,true,Hypurin Porcine Isophane 100units/ml suspension for injection 3ml cartridges (C P Pharmaceuticals Ltd),
66855,UNKNOWN,true,Empagliflozin 12.5mg / Metformin 850mg tablets,
9662,UNKNOWN,true,Avandia 4mg tablets (GlaxoSmithKline UK Ltd),
36959,UNKNOWN,true,GlucoRx CarePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge (GlucoRx Ltd),
10264,UNKNOWN,true,Humalog Pen 100units/ml solution for injection 3ml pre-filled pens (Eli Lilly and Company Ltd),
53148,UNKNOWN,true,Hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units,
12035,UNKNOWN,true,Insulin zinc mixed bovine 100units/ml suspension for injection 10ml vials,
14944,UNKNOWN,true,Humulin S 100units/ml solution for injection 3ml cartridges (Eli Lilly and Company Ltd),
55603,UNKNOWN,true,Humalog KwikPen 100units/ml solution for injection 3ml pre-filled pens (DE Pharmaceuticals),
89021,UNKNOWN,true,Sitagliptin 100mg tablets (Dr Reddy's Laboratories (UK) Ltd),
15961,UNKNOWN,true,Insulin isophane human crb 100iu/ml Injection,
67056,UNKNOWN,true,Amaryl 1mg tablets (Lexon (UK) Ltd),
65611,UNKNOWN,true,JuniorSTAR hypodermic insulin injection pen reusable for 3ml cartridge 0.5 unit dial up / range 1-30 units Red (Sanofi),
43619,UNKNOWN,true,Metformin 1g / Sitagliptin 50mg tablets,
38422,UNKNOWN,true,Isophane 100iu/ml Injection (Celltech Pharma Europe Ltd),
8168,UNKNOWN,true,Diabinese 250mg Tablet (Pfizer Ltd),
89410,UNKNOWN,true,Lyumjev Tempo Pen 100units/ml solution for injection 3ml pre-filled pens (Eli Lilly and Company Ltd),
52445,UNKNOWN,true,Linagliptin 2.5mg / Metformin 1g tablets,
77753,UNKNOWN,true,Meijumet 1000mg modified-release tablets (Medreich Plc),
9521,UNKNOWN,true,Pork Actrapid 100units/ml solution for injection 10ml vials (Novo Nordisk Ltd),
57622,UNKNOWN,true,Humalog Mix50 KwikPen 100units/ml suspension for injection 3ml pre-filled pens (Waymade Healthcare Plc),
49831,UNKNOWN,true,Lantus 100units/ml solution for injection 3ml pre-filled SoloStar pens (Necessity Supplies Ltd),
68203,UNKNOWN,true,Metformin 500mg modified-release tablets (Almus Pharmaceuticals Ltd),
56939,UNKNOWN,true,HumaPen Savvio hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units Pink (Eli Lilly and Company Ltd),
1593,UNKNOWN,true,Insulatard penfill 100 100iu/ml Penfill (Novo Nordisk Ltd),
27614,UNKNOWN,true,Penmix 30/70 100iu/ml Injection (Novo Nordisk Ltd),
8838,UNKNOWN,true,INSULIN SEMITARD 40 I/U INJ,
13274,UNKNOWN,true,Clinipak u100 single use ins syr+12mm need28g 1ml [rand] 1ml Insulin syringe with 28gauge needle 12mm (Rand Rocket Ltd),
28101,UNKNOWN,true,Insulin glulisine 100units/ml solution for injection 10ml vials,
69823,UNKNOWN,true,Fiasp FlexTouch 100units/ml solution for injection 3ml pre-filled pens (Novo Nordisk Ltd),
12455,UNKNOWN,true,Rastinon 500mg Tablet (Hoechst Marion Roussel),
27402,UNKNOWN,true,Insulin soluble human 100units/ml solution for injection 10ml vials,
33673,UNKNOWN,true,Tolbutamide 500mg tablets (Actavis UK Ltd),
48435,UNKNOWN,true,"BD AutoShield hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/29gauge (Becton, Dickinson UK Ltd)",
85064,UNKNOWN,true,Metformin 500mg modified-release tablets (A A H Pharmaceuticals Ltd),
21347,UNKNOWN,true,Penmix 40/60 100iu/ml Injection (Novo Nordisk Ltd),
82595,UNKNOWN,true,Lantus 100units/ml solution for injection 10ml vials (Waymade Healthcare Plc),
35561,UNKNOWN,true,Prandin 2mg tablets (Novo Nordisk Ltd),
89876,UNKNOWN,true,Mounjaro 2.5mg/0.5ml solution for injection pre-filled pens (Eli Lilly and Company Ltd),
56502,UNKNOWN,true,Actrapid Penfill 100units/ml solution for injection 3ml cartridges (Novo Nordisk Ltd),
41204,UNKNOWN,true,Saxagliptin 5mg tablets,
47074,UNKNOWN,true,Gliclazide 80mg/5ml oral suspension,
45775,UNKNOWN,true,Saxagliptin 2.5mg tablets,
8646,UNKNOWN,true,INSULIN ZINC CRYSTALLINE susp 100 I/U INJ,
17076,UNKNOWN,true,Omnican 100 hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 8mm needle 0.3mm/30gauge (B.Braun Medical Ltd),
74051,UNKNOWN,true,Onglyza 5mg tablets (Sigma Pharmaceuticals Plc),
9079,UNKNOWN,true,INSULIN SOLUBLE 100 I/U INJ,
80215,UNKNOWN,true,Unifine Pentips Plus hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/33gauge (Owen Mumford Ltd),
58579,UNKNOWN,true,Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32.5gauge,
83236,UNKNOWN,true,4SURE hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge (Nipro Diagnostics (UK) Ltd),
10245,UNKNOWN,true,Mixtard 10 Penfill 100units/ml suspension for injection 3ml cartridges (Novo Nordisk Ltd),
64495,UNKNOWN,true,TriCare hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge (Owen Mumford Ltd),
64622,UNKNOWN,true,Bydureon 2mg powder and solvent for prolonged-release suspension for injection vials (Lexon (UK) Ltd),
68031,UNKNOWN,true,Humalog Mix25 KwikPen 100units/ml suspension for injection 3ml pre-filled pens (Sigma Pharmaceuticals Plc),
14299,UNKNOWN,true,Insulin glulisine 100units/ml solution for injection 3ml cartridges,
90129,UNKNOWN,true,Mounjaro KwikPen 5mg/0.6ml solution for injection 2.4ml pre-filled pens (Eli Lilly and Company Ltd),
3396,UNKNOWN,true,Penmix 10/90 Penfill (Novo Nordisk Ltd),
31467,UNKNOWN,true,Exubera 3mg inhalation powder blisters (Pfizer Ltd),
69459,UNKNOWN,true,Alogliptin 25mg tablets (Ennogen Healthcare Ltd),
90264,UNKNOWN,true,Insupen Original hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/32gauge (Spirit Healthcare Ltd),
20671,UNKNOWN,true,INSULIN HUM/ACTRAPHANE,
62014,UNKNOWN,true,Glimepiride 2mg tablets (Accord-UK Ltd),
79358,UNKNOWN,true,Insulin biphasic isophane porcine 100 units/ml Injection,
9108,UNKNOWN,true,TOLBUTAMIDE 250 MG TAB,
73892,UNKNOWN,true,Metformin 500mg tablets (Relonchem Ltd),
26795,UNKNOWN,true,SYRINGE INSULIN DISPOSABLE,
21235,UNKNOWN,true,Humulin S 100units/ml solution for injection 10ml vials (Eli Lilly and Company Ltd),
11946,UNKNOWN,true,Tolbutamide 50mg/ml Injection,
60286,UNKNOWN,true,Metformin 500mg/5ml oral suspension,
37617,UNKNOWN,true,Rosiglitazone 2mg tablet,
73684,UNKNOWN,true,Unifine Pentips hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/33gauge (Owen Mumford Ltd),
45831,UNKNOWN,true,Dacadis MR 30mg tablets (Viatris UK Healthcare Ltd),
39006,UNKNOWN,true,Humalog Mix25 KwikPen 100units/ml suspension for injection 3ml pre-filled pens (Eli Lilly and Company Ltd),
2455,UNKNOWN,true,Mixtard 20 NovoLet 100units/ml suspension for injection (Novo Nordisk Ltd),
1253,UNKNOWN,true,Chlorpropamide 100mg tablets,
39988,UNKNOWN,true,Metformin 500mg oral powder sachets sugar free,
84743,UNKNOWN,true,Metformin Oral solution,
10545,UNKNOWN,true,INSULIN HUMULIN M4 CARTRIDGE 100 I/U,
7783,UNKNOWN,true,INSULIN ISOPHANE (HUMAN) 100 I/U INJ,
51612,UNKNOWN,true,Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/29gauge,
19271,UNKNOWN,true,Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/30gauge,
46665,UNKNOWN,true,Linagliptin 5mg tablets,
43950,UNKNOWN,true,Humulin I KwikPen 100units/ml suspension for injection 3ml pre-filled pens (Eli Lilly and Company Ltd),
71012,UNKNOWN,true,Metformin 500mg tablets (Phoenix Healthcare Distribution Ltd),
16959,UNKNOWN,true,Hypodermic U100 insulin syringe sterile single use / single patient use 1ml with not less than 12mm needle 0.3mm/30gauge,
8390,UNKNOWN,true,Gliquidone 30mg tablets,
81073,UNKNOWN,true,Victoza 6mg/ml solution for injection 3ml pre-filled pens (Mawdsley-Brooks & Company Ltd),
7228,UNKNOWN,true,NovoMix 30 FlexPen 100units/ml suspension for injection 3ml pre-filled pens (Novo Nordisk Ltd),
18224,UNKNOWN,true,Humalog 100units/ml solution for injection 10ml vials (Eli Lilly and Company Ltd),
24485,UNKNOWN,true,INSULIN ZINC ANIMAL SUSPENSION,
83212,UNKNOWN,true,GlucoRx Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/30gauge (GlucoRx Ltd),
5276,UNKNOWN,true,Glimepiride 1mg tablets,
89322,UNKNOWN,true,Wegovy FlexTouch 0.25mg/0.37ml solution for injection 1.5ml pre-filled pens (Novo Nordisk Ltd),
28588,UNKNOWN,true,Hypurin Bovine Isophane 100units/ml suspension for injection 3ml cartridges (Wockhardt UK Ltd),
73808,UNKNOWN,true,Metformin 500mg/5ml oral solution sugar free (Accord-UK Ltd),
62265,UNKNOWN,true,Metformin 500mg modified-release tablets (Mawdsley-Brooks & Company Ltd),
74996,UNKNOWN,true,Neon Verifine Safety hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/30gauge (Neon Diagnostics Ltd),
6554,UNKNOWN,true,Autopen 24 hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-21 units (Owen Mumford Ltd),
71428,UNKNOWN,true,Insulatard InnoLet 100units/ml suspension for injection 3ml pre-filled pens (Waymade Healthcare Plc),
57529,UNKNOWN,true,Humalog 100units/ml solution for injection 10ml vials (Dowelhurst Ltd),
69442,UNKNOWN,true,Neon Verifine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge (Neon Diagnostics Ltd),
43568,UNKNOWN,true,ClikSTAR hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-80 units Silver (Sanofi),
31212,UNKNOWN,true,Gliclazide 80mg tablets (Actavis UK Ltd),
64987,UNKNOWN,true,Abasaglar 100units/ml solution for injection 3ml cartridges (Eli Lilly and Company Ltd),
89141,UNKNOWN,true,Gliclazide 40mg tablets (Medreich Plc),
63823,UNKNOWN,true,Dulaglutide 1.5mg/0.5ml solution for injection pre-filled disposable devices,
89061,UNKNOWN,true,NovoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge (Novo Nordisk Ltd),
57493,UNKNOWN,true,HumaPen Savvio hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units Silver (Eli Lilly and Company Ltd),
11737,UNKNOWN,true,Metformin with rosiglitazone 1000mg + 4mg Tablet,
77437,UNKNOWN,true,Amaryl 1mg tablets (Sigma Pharmaceuticals Plc),
17706,UNKNOWN,true,Minodiab 2.5mg tablets (Pfizer Ltd),
48633,UNKNOWN,true,GlucoRx CarePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/31gauge (GlucoRx Ltd),
5953,UNKNOWN,true,Insulin glargine 100iu/ml Injection,
7815,UNKNOWN,true,METFORMIN 800 MG TAB,
80810,UNKNOWN,true,Bydureon BCise 2mg/0.85ml prolonged-release suspension for injection pre-filled pens (AstraZeneca UK Ltd),
90667,UNKNOWN,true,Tirzepatide 12.5mg/0.6ml solution for injection 2.4ml pre-filled disposable devices,
91411,UNKNOWN,true,Diavic 6mg/ml solution for injection 3ml pre-filled pens (Sun Pharma UK Ltd),
55687,UNKNOWN,true,Insulin degludec 100units/ml solution for injection 3ml pre-filled disposable devices,
8483,UNKNOWN,true,MONOJECT INSULIN NEEDLES,
39598,UNKNOWN,true,Metformin 1g modified-release tablets,
54480,UNKNOWN,true,Forxiga 5mg tablets (AstraZeneca UK Ltd),
10207,UNKNOWN,true,Insulin isophane human 100units/ml suspension for injection 3ml cartridges,
82709,UNKNOWN,true,Semaglutide 7mg tablets,
39560,UNKNOWN,true,Bolamyn SR 500mg tablets (Teva UK Ltd),
14928,UNKNOWN,true,Insulatard 100units/ml suspension for injection 10ml vials (Novo Nordisk Ltd),
92016,UNKNOWN,true,Glucophage SR 850mg tablets (Merck Serono Ltd),
14887,UNKNOWN,true,Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge,
53288,UNKNOWN,true,Gliclazide 30mg modified-release tablets (A A H Pharmaceuticals Ltd),
63131,UNKNOWN,true,Ziclaseg 30mg modified-release tablets (Lupin Healthcare (UK) Ltd),
52232,UNKNOWN,true,Hypodermic insulin injection pen reusable for 3ml cartridge 0.5 unit dial up / range 1-30 units,
30236,UNKNOWN,true,Isophane insulin 100iu/ml Injection,
63045,UNKNOWN,true,Metformin 850mg tablets (Relonchem Ltd),
50087,UNKNOWN,true,Januvia 50mg tablets (Merck Sharp & Dohme (UK) Ltd),
49479,UNKNOWN,true,Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/31gauge,
76988,UNKNOWN,true,NovoMix 30 Penfill 100units/ml suspension for injection 3ml cartridges (Sigma Pharmaceuticals Plc),
14330,UNKNOWN,true,Insulin detemir 100units/ml solution for injection 3ml pre-filled disposable devices,
74888,UNKNOWN,true,GreenFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge (Neon Diagnostics Ltd),
11604,UNKNOWN,true,Rosiglitazone 1mg / Metformin 500mg tablets,
7610,UNKNOWN,true,Glucophage 850mg tablets (Merck Serono Ltd),
16602,UNKNOWN,true,Calabren 2.5mg Tablet (Berk Pharmaceuticals Ltd),
3252,UNKNOWN,true,METFORMIN HCl 500 MG TAB,
72187,UNKNOWN,true,Omnican Fine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/32gauge (B.Braun Medical Ltd),
59385,UNKNOWN,true,Vipdomet 12.5mg/1000mg tablets (Takeda UK Ltd),
11521,UNKNOWN,true,Hypodermic U100 insulin syringe sterile single use / single patient use 1ml with not less than 12mm needle 0.4mm/27gauge,
5967,UNKNOWN,true,Hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with not less than 12mm needle 0.33mm/29gauge,
86117,UNKNOWN,true,Amglidia 0.6mg/ml oral suspension with 1ml oral syringe (Bioprojet UK Ltd),
92064,UNKNOWN,true,Rudimet 500mg prolonged-release tablets (Rudipharm Ltd),
74970,UNKNOWN,true,Pur-n Isophane 100unit/ml Injection (C P Pharmaceuticals Ltd),
34713,UNKNOWN,true,Insulin 1 ml syringe,
14642,UNKNOWN,true,"Bd m 0.3ml Insulin syringe with 29gauge needle 12mm (Becton, Dickinson UK Ltd)",
36066,UNKNOWN,true,Insulin isophane bovine 100units/ml suspension for injection 3ml cartridges,
51135,UNKNOWN,true,Metformin 500mg modified-release tablets (A A H Pharmaceuticals Ltd),
72852,UNKNOWN,true,Gliclazide 40mg tablets (Accord-UK Ltd),
58745,UNKNOWN,true,GlucoRx FinePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/31gauge (GlucoRx Ltd),
1965,UNKNOWN,true,Tolbutamide 500mg tablets,
66316,UNKNOWN,true,Lantus 100units/ml solution for injection 10ml vials (Mawdsley-Brooks & Company Ltd),
21583,UNKNOWN,true,Apidra 100units/ml solution for injection 3ml pre-filled OptiSet pens (Sanofi),
57564,UNKNOWN,true,Humalog KwikPen 100units/ml solution for injection 3ml pre-filled pens (Waymade Healthcare Plc),
58878,UNKNOWN,true,Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 10mm/29gauge,
70910,UNKNOWN,true,Omnican Fine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge (B.Braun Medical Ltd),
10184,UNKNOWN,true,Insulin detemir 100 iu/ml Solution for injection,
15294,UNKNOWN,true,Innovo hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-70 units Green (Novo Nordisk Ltd),
31205,UNKNOWN,true,Insuman Comb 50 100units/ml suspension for injection 3ml pre-filled OptiSet pens (Sanofi),
83476,UNKNOWN,true,Acarbose 100mg tablets (A A H Pharmaceuticals Ltd),
31466,UNKNOWN,true,Exubera insulin release unit (Pfizer Ltd),
91843,UNKNOWN,true,Klinion Soft Fine Plus Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge (Mediq Healthcare UK Ltd),
89476,UNKNOWN,true,Wegovy FlexTouch 2.4mg/0.75ml solution for injection 3ml pre-filled pens (Novo Nordisk Ltd),
22697,UNKNOWN,true,Insulin isophane biphasic human 50/50 100units/ml suspension for injection 1.5ml cartridges,
83089,UNKNOWN,true,Glyxambi 10mg/5mg tablets (Boehringer Ingelheim Ltd),
15374,UNKNOWN,true,Gliclazide 40mg/5ml oral suspension,
34917,UNKNOWN,true,Metformin 500mg tablets (Teva UK Ltd),
66854,UNKNOWN,true,Vokanamet 50mg/1000mg tablets (A. Menarini Farmaceutica Internazionale SRL),
10566,UNKNOWN,true,INSULIN HUMULIN M CARTRIDGE 100 I/U,
44251,UNKNOWN,true,Insulin zinc suspension mixed porcine 100unit/ml Injection,
60681,UNKNOWN,true,Vipidia 12.5mg tablets (Takeda UK Ltd),
13550,UNKNOWN,true,INSULIN BP 100 I/U,
89850,UNKNOWN,true,Metformin 1g modified-release tablets (Amarox Ltd),
89414,UNKNOWN,true,Metformin 500mg modified-release tablets (Somex Pharma),
20810,UNKNOWN,true,METFORMIN,
23993,UNKNOWN,true,Insuman Rapid 100units/ml solution for injection 3ml pre-filled OptiSet pens (Sanofi),
54203,UNKNOWN,true,Forxiga 10mg tablets (AstraZeneca UK Ltd),
77777,UNKNOWN,true,4SURE hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/32gauge (Nipro Diagnostics (UK) Ltd),
6233,UNKNOWN,true,Mylife Clickfine hypodermic insulin needles for pre-filled / reusable pen injectors snap on 10mm/29gauge (Ypsomed Ltd),
76728,UNKNOWN,true,Semglee 100units/ml solution for injection 3ml pre-filled pens (Biosimilar Collaborations Ireland Ltd),
69658,UNKNOWN,true,Omnican Fine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge (B.Braun Medical Ltd),
84602,UNKNOWN,true,Diamicron 30mg MR tablets (Dowelhurst Ltd),
63562,UNKNOWN,true,Insulin degludec 100units/ml / Liraglutide 3.6mg/ml solution for injection 3ml pre-filled disposable devices,
9619,UNKNOWN,true,"Bd Ultra Pen 1.5ml Insulin pen (Becton, Dickinson UK Ltd)",
27396,UNKNOWN,true,Insulin soluble porcine 100units/ml solution for injection 10ml vials,
19491,UNKNOWN,true,Apidra 100units/ml solution for injection 10ml vials (Sanofi),
4199,UNKNOWN,true,Humulin m1 100unit/ml M1 injection (Eli Lilly and Company Ltd),
16213,UNKNOWN,true,METFORMIN 250 MG TAB,
9376,UNKNOWN,true,Insulin zinc suspension crystalline human pyr 100unit/ml long acting Injection,
1591,UNKNOWN,true,U100 Insulin syringe 1ml,
46001,UNKNOWN,true,Insuman Basal 100units/ml suspension for injection 3ml pre-filled SoloStar pens (Sanofi),
13036,UNKNOWN,true,Unifine hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with 12mm needle 0.33mm/29gauge (Owen Mumford Ltd),
47360,UNKNOWN,true,Neutral insulin 100unit/ml Injection (Celltech Pharma Europe Ltd),
90200,UNKNOWN,true,Tirzepatide 10mg/0.6ml solution for injection 2.4ml pre-filled disposable devices,
84014,UNKNOWN,true,Metformin 1g tablets,
63046,UNKNOWN,true,Pioglitazone 45mg tablets (A A H Pharmaceuticals Ltd),
66454,UNKNOWN,true,"BD Viva hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge (Becton, Dickinson UK Ltd)",
84213,UNKNOWN,true,Zicron PR 30mg tablets (Bristol Laboratories Ltd),
4426,UNKNOWN,true,CHLORPROPAMIDE 500 MG TAB,
53710,UNKNOWN,true,Insulin human 500units/ml solution for injection 20ml vials,
21459,UNKNOWN,true,SYRINGE INSULIN U100 S/U+8MM NEEDLE,
27151,UNKNOWN,true,SYRINGE INSULIN U100 S/U+8MM NEEDLE,
50798,UNKNOWN,true,Hypodermic insulin injection pen reusable for 3ml cartridge 0.5 unit dial up / range 1-35 units,
16866,UNKNOWN,true,Unifine hypodermic U100 insulin syringe sterile single use / single patient use 0.3ml with 12mm needle 0.33mm/29gauge (Owen Mumford Ltd),
26060,UNKNOWN,true,Insulin lispro 100units/ml solution for injection 10ml vials,
2321,UNKNOWN,true,Insulin 0.5ml disposable syringe,
83632,UNKNOWN,true,Dulaglutide 4.5mg/0.5ml solution for injection pre-filled disposable devices,
9834,UNKNOWN,true,Mylife Clickfine hypodermic insulin needles for pre-filled / reusable pen injectors snap on 12mm/29gauge (Ypsomed Ltd),
8354,UNKNOWN,true,INSULIN ISOPHANE 70%/NEUTRAL 30% 100 I/U INJ,
34004,UNKNOWN,true,Metformin 500mg tablets (IVAX Pharmaceuticals UK Ltd),
76922,UNKNOWN,true,Insulin isophane biphasic human 15/85 100units/ml suspension for injection 3ml pre-filled disposable devices,
76223,UNKNOWN,true,HaemoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 10mm/29gauge (HTL-STREFA S.A.),
87687,UNKNOWN,true,InSu/Light hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with 13mm needle 0.33mm/29gauge (Medicure Scientific Ltd),
55739,UNKNOWN,true,Metformin 500mg tablets (Tillomed Laboratories Ltd),
72107,UNKNOWN,true,Meijumet 500mg modified-release tablets (Medreich Plc),
