code,code_system,include,term,notes
"""prodcodeid""",UNKNOWN,true,"""productname""	""formulation""	""route""	""ingredient""	""strength""	""BNFChapter""	""Antidiabetic""	""group""",
"""6519641000033112""",UNKNOWN,true,"""NovoPen Echo hypodermic insulin injection pen reusable for 3ml cartridge 0.5 unit dial up / range 0.5-30 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""6519741000033115""",UNKNOWN,true,"""NovoPen Echo hypodermic insulin injection pen reusable for 3ml cartridge 0.5 unit dial up / range 0.5-30 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""6526041000033117""",UNKNOWN,true,"""Glizofar 30mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Pioglitazone""	""30.000mg""	NA	""Pioglitazone""	""Other""",
"""6535141000033111""",UNKNOWN,true,"""Unifine Pentips hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""6535241000033116""",UNKNOWN,true,"""Unifine Pentips Plus hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""6535341000033114""",UNKNOWN,true,"""Unifine Pentips Plus hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""6535541000033119""",UNKNOWN,true,"""Unifine Pentips Plus hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""6535641000033118""",UNKNOWN,true,"""Unifine Pentips Plus hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""7684841000033117""",UNKNOWN,true,"""Clickfine  Needles for insulin pens  6 mm/31 gauge""	NA	NA	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""7684941000033113""",UNKNOWN,true,"""Clickfine  Needles for insulin pens  8 mm/31 gauge""	NA	NA	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""7685041000033113""",UNKNOWN,true,"""Clickfine  Needles for insulin pens  10 mm/29 gauge""	NA	NA	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""7685141000033112""",UNKNOWN,true,"""Clickfine  Needles for insulin pens  12 mm/29 gauge""	NA	NA	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""7687241000033110""",UNKNOWN,true,"""Sitagliptin 50mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Sitagliptin""	""50.000mg""	""06010203""	""Sitagliptin""	""DPP-4is""",
"""7687341000033117""",UNKNOWN,true,"""Januvia 50mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Sitagliptin""	""50.000mg""	NA	""Sitagliptin""	""DPP-4is""",
"""7687441000033111""",UNKNOWN,true,"""Sitagliptin 25mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Sitagliptin""	""25.000mg""	""06010203""	""Sitagliptin""	""DPP-4is""",
"""7687541000033112""",UNKNOWN,true,"""Januvia 25mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Sitagliptin""	""25.000mg""	NA	""Sitagliptin""	""DPP-4is""",
"""7874941000033110""",UNKNOWN,true,"""Diagemet XL 500mg tablets""	""Modified-release tablet""	""Oral""	""Metformin""	""500.000mg""	NA	""Metformin""	""Metformin""",
"""8052741000033110""",UNKNOWN,true,"""Droplet hypodermic insulin needles for pre-filled / reusable pen injectors screw on 10mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8056341000033110""",UNKNOWN,true,"""Mylife Clickfine hypodermic insulin needles for pre-filled / reusable pen injectors snap on 6mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8056441000033116""",UNKNOWN,true,"""Mylife Clickfine hypodermic insulin needles for pre-filled / reusable pen injectors snap on 8mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8056541000033115""",UNKNOWN,true,"""Mylife Clickfine hypodermic insulin needles for pre-filled / reusable pen injectors snap on 10mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8056641000033119""",UNKNOWN,true,"""Mylife Clickfine hypodermic insulin needles for pre-filled / reusable pen injectors snap on 12mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8115741000033119""",UNKNOWN,true,"""Linagliptin 2.5mg / Metformin 1g tablets""	""Tablet/ Oral Tablet""	""Oral""	""Linagliptin/Metformin""	""2.500mg + 1000.000mg""	""06010203""	""Linagliptin/Metformin""	""DPP-4is, Metformin""",
"""8115841000033112""",UNKNOWN,true,"""Linagliptin 2.5mg / Metformin 850mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Linagliptin/Metformin""	""2.500mg + 850.000mg""	""06010203""	""Linagliptin/Metformin""	""DPP-4is, Metformin""",
"""8115941000033116""",UNKNOWN,true,"""Jentadueto 2.5mg/1000mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Linagliptin/Metformin""	""2.500mg + 1000.000mg""	NA	""Linagliptin/Metformin""	""DPP-4is, Metformin""",
"""8116041000033114""",UNKNOWN,true,"""Jentadueto 2.5mg/850mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Linagliptin/Metformin""	""2.500mg + 850.000mg""	NA	""Linagliptin/Metformin""	""DPP-4is, Metformin""",
"""8125241000033119""",UNKNOWN,true,"""Glimepiride 6mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Glimepiride""	""1.200mg/1.000ml""	""06010201""	""Glimepiride""	""Sulfonylureas""",
"""8199341000033118""",UNKNOWN,true,"""Dapagliflozin 5mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Dapagliflozin""	""5.000mg""	""06010203""	""Dapagliflozin""	""SGLT-2is""",
"""8199441000033112""",UNKNOWN,true,"""Dapagliflozin 10mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Dapagliflozin""	""10.000mg""	""06010203""	""Dapagliflozin""	""SGLT-2is""",
"""8199541000033113""",UNKNOWN,true,"""Forxiga 5mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Dapagliflozin""	""5.000mg""	NA	""Dapagliflozin""	""SGLT-2is""",
"""8199641000033114""",UNKNOWN,true,"""Forxiga 10mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Dapagliflozin""	""10.000mg""	NA	""Dapagliflozin""	""SGLT-2is""",
"""8241541000033119""",UNKNOWN,true,"""Microdot Droplet hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8241641000033118""",UNKNOWN,true,"""Microdot Droplet hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8242541000033112""",UNKNOWN,true,"""Saxagliptin 2.5mg / Metformin 850mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Saxagliptin/Metformin""	""850.000mg + 2.500mg""	""06010203""	""Saxagliptin/Metformin""	""DPP-4is, Metformin""",
"""8242641000033113""",UNKNOWN,true,"""Saxagliptin 2.5mg / Metformin 1g tablets""	""Tablet/ Oral Tablet""	""Oral""	""Saxagliptin/Metformin""	""1.000gram + 2.500mg""	""06010203""	""Saxagliptin/Metformin""	""DPP-4is, Metformin""",
"""8242741000033116""",UNKNOWN,true,"""Komboglyze 2.5mg/850mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Saxagliptin/Metformin""	""850.000mg + 2.500mg""	NA	""Saxagliptin/Metformin""	""DPP-4is, Metformin""",
"""8242841000033114""",UNKNOWN,true,"""Komboglyze 2.5mg/1000mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Saxagliptin/Metformin""	""1.000gram + 2.500mg""	NA	""Saxagliptin/Metformin""	""DPP-4is, Metformin""",
"""8243941000033112""",UNKNOWN,true,"""Insupen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge""	""Suppository""	""Rectal""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8244041000033114""",UNKNOWN,true,"""Insupen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge""	""Suppository""	""Rectal""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8244241000033118""",UNKNOWN,true,"""Insupen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge""	""Suppository""	""Rectal""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8244341000033111""",UNKNOWN,true,"""Insupen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/32gauge""	""Suppository""	""Rectal""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8244441000033117""",UNKNOWN,true,"""Insupen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge""	""Suppository""	""Rectal""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8244541000033116""",UNKNOWN,true,"""Insupen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/32gauge""	""Suppository""	""Rectal""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8244641000033115""",UNKNOWN,true,"""Insupen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge""	""Suppository""	""Rectal""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8263941000033117""",UNKNOWN,true,"""Insulin degludec 100units/ml solution for injection 3ml pre-filled disposable devices""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	""06010102""	""Insulin""	""Insulin""",
"""8264041000033115""",UNKNOWN,true,"""Insulin degludec 200units/ml solution for injection 3ml pre-filled disposable devices""	""Solution for injection""	""Subcutaneous""	""Insulin""	""200.000unit/1.000ml + 200.000unit/1.000ml""	""06010102""	""Insulin""	""Insulin""",
"""8264141000033116""",UNKNOWN,true,"""Tresiba FlexTouch 100units/ml solution for injection 3ml pre-filled pens""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""	""Insulin""",
"""8264241000033111""",UNKNOWN,true,"""Tresiba FlexTouch 200units/ml solution for injection 3ml pre-filled pens""	""Solution for injection""	""Subcutaneous""	""Insulin""	""200.000unit/1.000ml + 200.000unit/1.000ml""	NA	""Insulin""	""Insulin""",
"""8264341000033118""",UNKNOWN,true,"""Insulin degludec 100units/ml solution for injection 3ml cartridges""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	""06010102""	""Insulin""	""Insulin""",
"""8264441000033112""",UNKNOWN,true,"""Tresiba Penfill 100units/ml solution for injection 3ml cartridges""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100.000unit/1.000ml + 100.000unit/1.000ml""	NA	""Insulin""	""Insulin""",
"""8267341000033110""",UNKNOWN,true,"""Lixisenatide 10micrograms/0.2ml solution for injection 3ml pre-filled disposable devices""	""Solution for injection""	""Subcutaneous""	""Lixisenatide""	""50.000microgram/1.000ml""	""06010203""	""Lixisenatide""	""GLP-1RAs""",
"""8267441000033116""",UNKNOWN,true,"""Lixisenatide 20micrograms/0.2ml solution for injection 3ml pre-filled disposable devices""	""Solution for injection""	""Subcutaneous""	""Lixisenatide""	""100.000microgram/1.000ml""	""06010203""	""Lixisenatide""	""GLP-1RAs""",
"""8267541000033115""",UNKNOWN,true,"""Lyxumia 10micrograms/0.2ml solution for injection 3ml pre-filled pens""	""Solution for injection""	""Subcutaneous""	""Lixisenatide""	""50.000microgram/1.000ml""	NA	""Lixisenatide""	""GLP-1RAs""",
"""8267641000033119""",UNKNOWN,true,"""Lyxumia 20micrograms/0.2ml solution for injection 3ml pre-filled pens""	""Solution for injection""	""Subcutaneous""	""Lixisenatide""	""100.000microgram/1.000ml""	NA	""Lixisenatide""	""GLP-1RAs""",
"""8268441000033115""",UNKNOWN,true,"""Lixisenatide 10micrograms/0.2ml solution for injection 3ml pre-filled disposable devices and Lixisenatide 20micrograms/0.2ml solution for injection 3ml pre-filled disposable devices""	""Not applicable""	""Route of administration not applicable""	""Lixisenatide""	NA	""06010203""	""Lixisenatide""	""GLP-1RAs""",
"""8268641000033118""",UNKNOWN,true,"""Lyxumia 10micrograms/20micrograms treatment initiation pack""	""Not applicable""	NA	""Lixisenatide""	NA	NA	""Lixisenatide""	""GLP-1RAs""",
"""8280641000033118""",UNKNOWN,true,"""Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 0.3ml with 8mm safety needle 0.33mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8280841000033117""",UNKNOWN,true,"""Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 0.3ml with 8mm safety needle 0.3mm/30gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8281141000033116""",UNKNOWN,true,"""Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with 8mm safety needle 0.33mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8281241000033111""",UNKNOWN,true,"""Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with 8mm safety needle 0.3mm/30gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8281341000033118""",UNKNOWN,true,"""Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 8mm safety needle 0.33mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8281441000033112""",UNKNOWN,true,"""Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 8mm safety needle 0.3mm/30gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8281541000033113""",UNKNOWN,true,"""Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 0.3ml with 12mm safety needle 0.33mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8281641000033114""",UNKNOWN,true,"""Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 0.3ml with 12mm safety needle 0.3mm/30gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8281741000033117""",UNKNOWN,true,"""Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with 12mm safety needle 0.33mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8281841000033110""",UNKNOWN,true,"""Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with 12mm safety needle 0.3mm/30gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8281941000033119""",UNKNOWN,true,"""Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 12mm safety needle 0.33mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8282041000033113""",UNKNOWN,true,"""Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 12mm safety needle 0.3mm/30gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8298141000033113""",UNKNOWN,true,"""Gliclazide 60mg modified-release tablets""	""Modified-release tablet""	""Oral""	""Gliclazide""	""60.000mg""	""06010201""	""Gliclazide""	""Sulfonylureas""",
"""8298241000033118""",UNKNOWN,true,"""Laaglyda MR 60mg tablets""	""Modified-release tablet""	""Oral""	""Gliclazide""	""60.000mg""	NA	""Gliclazide""	""Sulfonylureas""",
"""8318141000033117""",UNKNOWN,true,"""HumaPen Savvio hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8318241000033112""",UNKNOWN,true,"""HumaPen Savvio hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8318341000033119""",UNKNOWN,true,"""HumaPen Savvio hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8318441000033113""",UNKNOWN,true,"""HumaPen Savvio hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8318541000033114""",UNKNOWN,true,"""HumaPen Savvio hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8318641000033110""",UNKNOWN,true,"""HumaPen Savvio hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8348941000033113""",UNKNOWN,true,"""Bolamyn SR 1000mg tablets""	""Modified-release tablet""	""Oral""	""Metformin""	""1.000gram""	NA	""Metformin""	""Metformin""",
"""8494141000033119""",UNKNOWN,true,"""BD Micro-Fine Ultra hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8495341000033115""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8495441000033114""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8495541000033110""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8495641000033111""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8495741000033119""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8495841000033112""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 10mm/30gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8535941000033119""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors snap on 4.5mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8538641000033119""",UNKNOWN,true,"""Omnican Fine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8586041000033117""",UNKNOWN,true,"""Unifine Pentips hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8586341000033115""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32.5gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8586441000033114""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/32.5gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8586541000033110""",UNKNOWN,true,"""Nanopass hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32.5gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8586641000033111""",UNKNOWN,true,"""Nanopass hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/32.5gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8622241000033111""",UNKNOWN,true,"""GlucoRx FinePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8622341000033118""",UNKNOWN,true,"""GlucoRx FinePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8622541000033113""",UNKNOWN,true,"""GlucoRx FinePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8622841000033110""",UNKNOWN,true,"""GlucoRx FinePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8623241000033116""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 10mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8623341000033114""",UNKNOWN,true,"""GlucoRx FinePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 10mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8623441000033115""",UNKNOWN,true,"""GlucoRx FinePoint hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8839341000033116""",UNKNOWN,true,"""Glidipion 30mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Pioglitazone""	""30.000mg""	NA	""Pioglitazone""	""Other""",
"""8880741000033117""",UNKNOWN,true,"""Mylife Penfine Classic hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8880841000033110""",UNKNOWN,true,"""Mylife Penfine Classic hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8881041000033112""",UNKNOWN,true,"""Mylife Penfine Classic hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8881241000033116""",UNKNOWN,true,"""BD SafetyGlide hypodermic U100 insulin syringe sterile single use / single patient use 0.3ml with 8mm safety needle 0.25mm/31gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8881341000033114""",UNKNOWN,true,"""BD SafetyGlide hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with 8mm safety needle 0.3mm/30gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8881441000033115""",UNKNOWN,true,"""BD SafetyGlide hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with 12mm safety needle 0.33mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8881541000033119""",UNKNOWN,true,"""BD SafetyGlide hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 12mm safety needle 0.33mm/29gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8884241000033118""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/30gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8954241000033119""",UNKNOWN,true,"""Microdot Droplet hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8959241000033118""",UNKNOWN,true,"""Alogliptin 6.25mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Alogliptin""	""6.250mg""	""06010203""	""Alogliptin""	""DPP-4is""",
"""8959341000033111""",UNKNOWN,true,"""Alogliptin 12.5mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Alogliptin""	""12.500mg""	""06010203""	""Alogliptin""	""DPP-4is""",
"""8959441000033117""",UNKNOWN,true,"""Alogliptin 25mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Alogliptin""	""25.000mg""	""06010203""	""Alogliptin""	""DPP-4is""",
"""8959541000033116""",UNKNOWN,true,"""Vipidia 6.25mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Alogliptin""	""6.250mg""	NA	""Alogliptin""	""DPP-4is""",
"""8959641000033115""",UNKNOWN,true,"""Vipidia 12.5mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Alogliptin""	""12.500mg""	NA	""Alogliptin""	""DPP-4is""",
"""8959741000033112""",UNKNOWN,true,"""Vipidia 25mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Alogliptin""	""25.000mg""	NA	""Alogliptin""	""DPP-4is""",
"""8959841000033119""",UNKNOWN,true,"""Alogliptin 12.5mg / Metformin 1g tablets""	""Tablet/ Oral Tablet""	""Oral""	""Alogliptin/Metformin""	""12.500mg + 1.000gram""	""06010203""	""Alogliptin/Metformin""	""DPP-4is, Metformin""",
"""8959941000033110""",UNKNOWN,true,"""Vipdomet 12.5mg/1000mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Alogliptin/Metformin""	""12.500mg + 1.000gram""	NA	""Alogliptin/Metformin""	""DPP-4is, Metformin""",
"""8963741000033119""",UNKNOWN,true,"""Mylife Clickfine hypodermic insulin needles for pre-filled / reusable pen injectors snap on 4mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""8966741000033113""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors snap on 4mm/32gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	NA	""Insulin""	""Insulin""",
"""9106041000033110""",UNKNOWN,true,"""Dapagliflozin 5mg / Metformin 1g tablets""	""Tablet/ Oral Tablet""	""Oral""	""Dapagliflozin/Metformin""	""5.000mg + 1.000gram""	""06010203""	""Dapagliflozin/Metformin""	""SGLT-2is, Metformin""",
"""9106141000033114""",UNKNOWN,true,"""Dapagliflozin 5mg / Metformin 850mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Dapagliflozin/Metformin""	""5.000mg + 850.000mg""	""06010203""	""Dapagliflozin/Metformin""	""SGLT-2is, Metformin""",
