code,code_system,include,term,notes
"""prodcode""",UNKNOWN,true,"""therapyevents""	""productname""	""ingredient""	""strength""	""formulation""	""route""	""bnftext""	""Lipid regulating meds""",
"""48097""",UNKNOWN,true,"260	""Pravastatin 40mg tablets (Teva UK Ltd)""	""Pravastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Pravastatin""",
"""34481""",UNKNOWN,true,"111	""Simvastatin 10mg tablets (IVAX Pharmaceuticals UK Ltd)""	""Simvastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""56564""",UNKNOWN,true,"6	""Atorvastatin 20mg tablets (Almus Pharmaceuticals Ltd)""	""Atorvastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""68785""",UNKNOWN,true,"0	""Atorvastatin 10mg tablets (Viatris UK Healthcare Ltd)""	""Atorvastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""83487""",UNKNOWN,true,"0	""Fluvastatin 40mg capsules (Viatris UK Healthcare Ltd)""	""Fluvastatin""	""40mg""	""Oral capsule""	""Oral""	""Statins""	""Fluvastatin""",
"""5564""",UNKNOWN,true,"5939	""Colestid Orange sachets (Pharmacia Ltd)""	""Colestipol""	NA	""Orange Sachets""	""Oral""	""Bile Acid Sequestrants - Lipid-Regulating Products""	""Colestipol""",
"""68467""",UNKNOWN,true,"0	""Atorvastatin 20mg tablets (Kent Pharma (UK) Ltd)""	""Atorvastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""71014""",UNKNOWN,true,"0	""Rosuvastatin 20mg tablets (Waymade Healthcare Plc)""	""Rosuvastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Rosuvastatin""",
"""90610""",UNKNOWN,true,"2	""Pravastatin 20mg/5ml oral solution""	""Pravastatin""	""4mg/1ml""	""Oral solution""	""Oral""	""Statins""	""Pravastatin""",
"""34879""",UNKNOWN,true,"23	""Simvastatin 40mg Tablet (Niche Generics Ltd)""	""Simvastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""56182""",UNKNOWN,true,"0	""Atorvastatin 80mg tablets (Zentiva Pharma UK Ltd)""	""Atorvastatin""	""80mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""90285""",UNKNOWN,true,"171	""Simvastatin 40mg tablets (Sterwin Medicines)""	""Simvastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""89460""",UNKNOWN,true,"151	""Ezetimibe 10mg tablets (Zentiva Pharma UK Ltd)""	""Ezetimibe""	""10mg""	""Oral tablet""	""Oral""	""Ezetimibe""	""Ezetimibe""",
"""73385""",UNKNOWN,true,"119	""Fenofibrate micronised 200mg capsules (Kent Pharma (UK) Ltd)""	""Fenofibrate""	""200mg""	""Oral capsule""	""Oral""	""Fibrates""	""Fenofibrate""",
"""82529""",UNKNOWN,true,"144	""Lipantil Micro 200 capsules (Sigma Pharmaceuticals Plc)""	""Fenofibrate""	""200mg""	""Oral capsule""	""Oral""	""Fibrates""	""Fenofibrate""",
"""9930""",UNKNOWN,true,"2660	""Crestor 40mg tablets (AstraZeneca UK Ltd)""	""Rosuvastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Rosuvastatin""",
"""5278""",UNKNOWN,true,"27690	""Cerivastatin 400microgram tablets""	""Cerivastatin""	""400microgram""	""Oral tablet""	""Oral""	""Unknown""	""Cerivastatin""",
"""52168""",UNKNOWN,true,"59	""Atorvastatin 20mg tablets (Aspire Pharma Ltd)""	""Atorvastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""62219""",UNKNOWN,true,"1	""Atorvastatin 20mg tablets (DE Pharmaceuticals)""	""Atorvastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""68563""",UNKNOWN,true,"0	""Simvastatin 40mg tablets (Brown & Burk UK Ltd)""	""Simvastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""29438""",UNKNOWN,true,"52	""SIMVASTATIN""	""Simvastatin""	NA	NA	NA	""Unknown""	""Simvastatin""",
"""88636""",UNKNOWN,true,"12	""Rosuvastatin 20mg tablets (Macleods Pharma UK Ltd)""	""Rosuvastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Rosuvastatin""",
"""87294""",UNKNOWN,true,"0	""Atorvastatin 40mg tablets (Medihealth (Northern) Ltd)""	""Atorvastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""39420""",UNKNOWN,true,"125016	""Bezalip Mono 400mg modified-release tablets (Teva UK Ltd)""	""Bezafibrate""	""400mg""	""Modified-release tablet""	""Oral""	""Fibrates""	""Bezafibrate""",
"""9153""",UNKNOWN,true,"19251	""Lescol 40mg capsules (Novartis Pharmaceuticals UK Ltd)""	""Fluvastatin""	""40mg""	""Oral capsule""	""Oral""	""Statins""	""Fluvastatin""",
"""71793""",UNKNOWN,true,"666	""Alirocumab 150mg/1ml solution for injection pre-filled disposable devices""	""Alirocumab""	""150mg/1ml""	""Solution for injection""	""Subcutaneous""	""Other Lipid-Regulating Products""	""Alirocumab""",
"""77425""",UNKNOWN,true,"328	""Lescol 20mg capsules (Sigma Pharmaceuticals Plc)""	""Fluvastatin""	""20mg""	""Oral capsule""	""Oral""	""Statins""	""Fluvastatin""",
"""34955""",UNKNOWN,true,"87	""Simvastatin 10mg tablets (A A H Pharmaceuticals Ltd)""	""Simvastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""59331""",UNKNOWN,true,"0	""Lipitor 10mg tablets (DE Pharmaceuticals)""	""Atorvastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""745""",UNKNOWN,true,"13338049	""Atorvastatin 40mg tablets""	""Atorvastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""40885""",UNKNOWN,true,"1730	""Nicotinic acid 1g / Laropiprant 20mg modified-release tablets""	""Nicotinic acid""	""1gram + 20mg""	""Modified-release tablet""	""Oral""	""Nicotinic Acid Group""	""Nicotinic acid""",
"""86038""",UNKNOWN,true,"0	""Ezetrol 10mg tablets (DE Pharmaceuticals)""	""Ezetimibe""	""10mg""	""Oral tablet""	""Oral""	""Ezetimibe""	""Ezetimibe""",
"""48018""",UNKNOWN,true,"0	""Simvastatin 20mg tablets (Arrow Generics Ltd)""	""Simvastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""80127""",UNKNOWN,true,"0	""Pravastatin 20mg tablets (Mawdsley-Brooks & Company Ltd)""	""Pravastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Pravastatin""",
"""67846""",UNKNOWN,true,"1	""Atorvastatin 10mg tablets (Almus Pharmaceuticals Ltd)""	""Atorvastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""70308""",UNKNOWN,true,"0	""Crestor 20mg tablets (Sigma Pharmaceuticals Plc)""	""Rosuvastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Rosuvastatin""",
"""37953""",UNKNOWN,true,"9746	""Cholestagel 625mg tablets (Neon Healthcare Ltd)""	""Colesevelam""	""625mg""	""Oral tablet""	""Oral""	""Bile Acid Sequestrants""	""Colesevelam""",
"""83132""",UNKNOWN,true,"0	""Rosuvastatin 5mg tablets (Aristo Pharma Ltd)""	""Rosuvastatin""	""5mg""	""Oral tablet""	""Oral""	""Statins""	""Rosuvastatin""",
"""24009""",UNKNOWN,true,"138	""NICOTINIC ACID 500 MG TAB""	""Nicotinic acid""	NA	""Tablet""	""Oral""	""Unknown""	""Nicotinic acid""",
"""62148""",UNKNOWN,true,"0	""Fluvastatin 20mg capsules (Actavis UK Ltd)""	""Fluvastatin""	""20mg""	""Oral capsule""	""Oral""	""Statins""	""Fluvastatin""",
"""6155""",UNKNOWN,true,"188	""Colestyramine with aspartame 4g sugar free powder""	""Colestyramine""	""4g""	""Powder Sugar-Free""	""Oral""	""Bile Acid Sequestrants/Bile Acid Sequestrants - Lipid-Regulating Products""	""Colestyramine""",
"""51134""",UNKNOWN,true,"7	""Atorvastatin 10mg tablets (A A H Pharmaceuticals Ltd)""	""Atorvastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""713""",UNKNOWN,true,"2653130	""Rosuvastatin 10mg tablets""	""Rosuvastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Rosuvastatin""",
"""67883""",UNKNOWN,true,"1	""Lomitapide 5mg capsules""	""Lomitapide""	""5mg""	""Oral capsule""	""Oral""	""Other Lipid-Regulating Products""	""Lomitapide""",
"""61134""",UNKNOWN,true,"0	""Pravastatin 20mg tablets (Sigma Pharmaceuticals Plc)""	""Pravastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Pravastatin""",
"""52098""",UNKNOWN,true,"0	""Simvastatin 40mg tablets (Sun Pharma UK Ltd)""	""Simvastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""82514""",UNKNOWN,true,"57	""Niaspan 1g modified-release tablets (Mawdsley-Brooks & Company Ltd)""	""Nicotinic acid/Niaspan""	""1gram""	""Modified-release tablet""	""Oral""	""Nicotinic Acid Group""	""Nicotinic acid/Niaspan""",
"""4062""",UNKNOWN,true,"11154	""Lopid 600mg tablets (Pfizer Ltd)""	""Gemfibrozil""	""600mg""	""Oral tablet""	""Oral""	""Fibrates""	""Gemfibrozil""",
"""60788""",UNKNOWN,true,"0	""Fenofibrate micronised 267mg capsules (Zentiva Pharma UK Ltd)""	""Fenofibrate""	""267mg""	""Oral capsule""	""Oral""	""Fibrates""	""Fenofibrate""",
"""34969""",UNKNOWN,true,"1451	""Simvastatin 40mg tablets (Actavis UK Ltd)""	""Simvastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""89515""",UNKNOWN,true,"186	""Gemfibrozil 600mg tablets (Tillomed Laboratories Ltd)""	""Gemfibrozil""	""600mg""	""Oral tablet""	""Oral""	""Fibrates""	""Gemfibrozil""",
"""42""",UNKNOWN,true,"7170938	""Simvastatin 10mg tablets""	""Simvastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""89184""",UNKNOWN,true,"1	""Pravastatin 20mg/5ml oral suspension""	""Pravastatin""	""4mg/1ml""	""Oral suspension""	""Oral""	""Statins""	""Pravastatin""",
"""89332""",UNKNOWN,true,"0	""Lipitor 10mg tablets (Mawdsley-Brooks & Company Ltd)""	""Atorvastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""87561""",UNKNOWN,true,"0	""Atorvastatin 80mg tablets (Kent Pharma (UK) Ltd)""	""Atorvastatin""	""80mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""14219""",UNKNOWN,true,"8795	""Simvastatin 80mg / Ezetimibe 10mg tablets""	""Ezetimibe/Simvastatin""	""80mg + 10mg""	""Oral tablet""	""Oral""	""Ezetimibe/Statins""	""Ezetimibe/Simvastatin""",
"""82329""",UNKNOWN,true,"0	""Fluvastatin 20mg capsules (Sandoz Ltd)""	""Fluvastatin""	""20mg""	""Oral capsule""	""Oral""	""Statins""	""Fluvastatin""",
"""6168""",UNKNOWN,true,"26850	""Zocor 40mg tablets (Organon Pharma (UK) Ltd)""	""Simvastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""8834""",UNKNOWN,true,"1586	""Lurselle 250mg Tablet (Hoechst Marion Roussel)""	""Probucol""	""250mg""	""Tablet""	""Oral""	""Other Lipid-Regulating Products""	""Probucol""",
"""41657""",UNKNOWN,true,"237	""Simvastatin 80mg tablets (Teva UK Ltd)""	""Simvastatin""	""80mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""79242""",UNKNOWN,true,"0	""Fenofibrate micronised 67mg capsules (A A H Pharmaceuticals Ltd)""	""Fenofibrate""	""67mg""	""Oral capsule""	""Oral""	""Fibrates""	""Fenofibrate""",
"""73491""",UNKNOWN,true,"148	""Fenofibrate micronised 267mg capsules (A A H Pharmaceuticals Ltd)""	""Fenofibrate""	""267mg""	""Oral capsule""	""Oral""	""Fibrates""	""Fenofibrate""",
"""34746""",UNKNOWN,true,"59	""Simvastatin 20mg Tablet (Niche Generics Ltd)""	""Simvastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""60251""",UNKNOWN,true,"6	""Pravastatin 10mg tablets (Sandoz Ltd)""	""Pravastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Pravastatin""",
"""40729""",UNKNOWN,true,"3621	""Tredaptive 1000mg/20mg modified-release tablets (Organon Pharma (UK) Ltd)""	""Nicotinic acid""	""1gram + 20mg""	""Modified-release tablet""	""Oral""	""Nicotinic Acid Group""	""Nicotinic acid""",
"""34277""",UNKNOWN,true,"107	""Gemfibrozil 600mg tablets (Teva UK Ltd)""	""Gemfibrozil""	""600mg""	""Oral tablet""	""Oral""	""Fibrates""	""Gemfibrozil""",
"""13041""",UNKNOWN,true,"77181	""Simvador 10mg tablets (Dexcel-Pharma Ltd)""	""Simvastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""55034""",UNKNOWN,true,"177	""Atorvastatin 40mg/5ml oral suspension""	""Atorvastatin""	""8mg/1ml""	""Oral suspension""	""Oral""	""Statins""	""Atorvastatin""",
"""51200""",UNKNOWN,true,"0	""Atorvastatin 40mg tablets (Arrow Generics Ltd)""	""Atorvastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""88477""",UNKNOWN,true,"0	""Fenofibrate micronised 267mg capsules (Medihealth (Northern) Ltd)""	""Fenofibrate""	""267mg""	""Oral capsule""	""Oral""	""Fibrates""	""Fenofibrate""",
"""3318""",UNKNOWN,true,"32385	""Gemfibrozil 300mg capsules""	""Gemfibrozil""	""300mg""	""Oral capsule""	""Oral""	""Fibrates""	""Gemfibrozil""",
"""75""",UNKNOWN,true,"17532559	""Atorvastatin 20mg tablets""	""Atorvastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""67329""",UNKNOWN,true,"36	""Lipantil Micro 267 capsules (DE Pharmaceuticals)""	""Fenofibrate""	""267mg""	""Oral capsule""	""Oral""	""Fibrates""	""Fenofibrate""",
"""54947""",UNKNOWN,true,"9	""Simvastatin 20mg tablets (Almus Pharmaceuticals Ltd)""	""Simvastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""40601""",UNKNOWN,true,"60	""Simvastatin 20mg tablets (Sun Pharma UK Ltd)""	""Simvastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""76120""",UNKNOWN,true,"45	""Rosuvastatin 10mg tablets (Teva UK Ltd)""	""Rosuvastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Rosuvastatin""",
"""47774""",UNKNOWN,true,"1	""Simvastatin 10mg tablets (Arrow Generics Ltd)""	""Simvastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""86312""",UNKNOWN,true,"0	""Fenofibrate micronised 67mg capsules (Teva UK Ltd)""	""Fenofibrate""	""67mg""	""Oral capsule""	""Oral""	""Fibrates""	""Fenofibrate""",
"""64307""",UNKNOWN,true,"86	""Simvastatin 40mg tablets (Crescent Pharma Ltd)""	""Simvastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""74552""",UNKNOWN,true,"0	""Rosuvastatin 10mg tablets (Milpharm Ltd)""	""Rosuvastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Rosuvastatin""",
"""56494""",UNKNOWN,true,"570	""Zocor 20mg tablets (Sigma Pharmaceuticals Plc)""	""Simvastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""57834""",UNKNOWN,true,"0	""Atorvastatin 40mg tablets (DE Pharmaceuticals)""	""Atorvastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""70397""",UNKNOWN,true,"20	""Repatha 140mg/1ml solution for injection pre-filled syringes (Amgen Ltd)""	""Evolocumab""	""140mg/1ml""	""Solution for injection""	""Subcutaneous""	""Other Lipid-Regulating Products""	""Evolocumab""",
"""53772""",UNKNOWN,true,"0	""Atorvastatin 80mg tablets (Alliance Healthcare (Distribution) Ltd)""	""Atorvastatin""	""80mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""61360""",UNKNOWN,true,"4	""Simvastatin 10mg tablets (Almus Pharmaceuticals Ltd)""	""Simvastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""3159""",UNKNOWN,true,"32835	""Fenofibrate 200mg capsules""	""Fenofibrate""	""200mg""	""Oral capsule""	""Oral""	""Fibrates""	""Fenofibrate""",
"""74825""",UNKNOWN,true,"331	""Lipantil Micro 200 capsules (Waymade Healthcare Plc)""	""Fenofibrate""	""200mg""	""Oral capsule""	""Oral""	""Fibrates""	""Fenofibrate""",
"""90990""",UNKNOWN,true,"0	""Atorvastatin 80mg tablets (Medreich Plc)""	""Atorvastatin""	""80mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""76167""",UNKNOWN,true,"22	""Lipantil Micro 200 capsules (DE Pharmaceuticals)""	""Fenofibrate""	""200mg""	""Oral capsule""	""Oral""	""Fibrates""	""Fenofibrate""",
"""10206""",UNKNOWN,true,"3927	""Simvastatin 80mg with ezetimibe 10mg tablet""	""Ezetimibe/Simvastatin""	""80mg + 10mg""	""Tablets""	""Oral""	""Ezetimibe/Statins""	""Ezetimibe/Simvastatin""",
"""48518""",UNKNOWN,true,"10	""Atorvastatin 10mg/5ml oral solution""	""Atorvastatin""	""2mg/1ml""	""Oral solution""	""Oral""	""Statins""	""Atorvastatin""",
"""83810""",UNKNOWN,true,"30	""Colestyramine 4g/sachet Sachets (Genus Pharmaceuticals Ltd)""	""Colestyramine""	""4gram""	""Powder for oral suspension""	""Oral""	""Bile Acid Sequestrants/Bile Acid Sequestrants - Lipid-Regulating Products""	""Colestyramine""",
"""91236""",UNKNOWN,true,"3	""Pravastatin 10mg tablets (DE Pharmaceuticals)""	""Pravastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Pravastatin""",
"""2435""",UNKNOWN,true,"9709	""Lipantil 100mg Capsule (Fournier Pharmaceuticals Ltd)""	""Fenofibrate""	""100mg""	""Capsule""	""Oral""	""Fibrates""	""Fenofibrate""",
"""80263""",UNKNOWN,true,"0	""Rosuvastatin 5mg tablets (Viatris UK Healthcare Ltd)""	""Rosuvastatin""	""5mg""	""Oral tablet""	""Oral""	""Statins""	""Rosuvastatin""",
"""61321""",UNKNOWN,true,"98	""Simvastatin 10mg tablets (Sandoz Ltd)""	""Simvastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""90388""",UNKNOWN,true,"0	""Atorvastatin 20mg tablets (Amarox Ltd)""	""Atorvastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""84662""",UNKNOWN,true,"9	""Simvastatin 80mg tablets (IVAX Pharmaceuticals UK Ltd)""	""Simvastatin""	""80mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""53966""",UNKNOWN,true,"28	""Simvastatin 40mg tablets (Phoenix Healthcare Distribution Ltd)""	""Simvastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""55912""",UNKNOWN,true,"0	""Pravastatin 40mg tablets (Alliance Healthcare (Distribution) Ltd)""	""Pravastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Pravastatin""",
"""5216""",UNKNOWN,true,"130413	""Bezalip mono 400mg Modified-release tablet (Roche Products Ltd)""	""Bezafibrate""	""400mg""	""Modified-release tablet""	""Oral""	""Fibrates""	""Bezafibrate""",
"""48221""",UNKNOWN,true,"5723	""Simvastatin 20mg/5ml oral suspension sugar free""	""Simvastatin""	""4mg/1ml""	""Oral suspension""	""Oral""	""Statins""	""Simvastatin""",
"""17688""",UNKNOWN,true,"17845	""Crestor 5mg tablets (AstraZeneca UK Ltd)""	""Rosuvastatin""	""5mg""	""Oral tablet""	""Oral""	""Statins""	""Rosuvastatin""",
"""53887""",UNKNOWN,true,"9	""Atorvastatin 40mg tablets (Accord-UK Ltd)""	""Atorvastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""65572""",UNKNOWN,true,"0	""Fenofibrate micronised 160mg tablets (Genus Pharmaceuticals Ltd)""	""Fenofibrate""	""160mg""	""Oral tablet""	""Oral""	""Fibrates""	""Fenofibrate""",
"""730""",UNKNOWN,true,"1869908	""Pravastatin 20mg tablets""	""Pravastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Pravastatin""",
"""67660""",UNKNOWN,true,"0	""Atorvastatin 80mg tablets (Sun Pharma UK Ltd)""	""Atorvastatin""	""80mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""2718""",UNKNOWN,true,"205252	""Zocor 10mg tablets (Organon Pharma (UK) Ltd)""	""Simvastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""40382""",UNKNOWN,true,"41	""Pravastatin 20mg tablets (A A H Pharmaceuticals Ltd)""	""Pravastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Pravastatin""",
"""72213""",UNKNOWN,true,"0	""Atorvastatin 20mg tablets (Wockhardt UK Ltd)""	""Atorvastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""63737""",UNKNOWN,true,"0	""Fenofibrate micronised 267mg capsules (Sigma Pharmaceuticals Plc)""	""Fenofibrate""	""267mg""	""Oral capsule""	""Oral""	""Fibrates""	""Fenofibrate""",
"""69413""",UNKNOWN,true,"0	""Simvastatin 20mg tablets (Brown & Burk UK Ltd)""	""Simvastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""66425""",UNKNOWN,true,"34	""Bezafibrate 400mg modified-release tablets (A A H Pharmaceuticals Ltd)""	""Bezafibrate""	""400mg""	""Modified-release tablet""	""Oral""	""Fibrates""	""Bezafibrate""",
"""39870""",UNKNOWN,true,"1016	""Simvador 80mg tablets (Dexcel-Pharma Ltd)""	""Simvastatin""	""80mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""51622""",UNKNOWN,true,"29	""Atorvastatin 20mg tablets (Krka UK Ltd)""	""Atorvastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""59452""",UNKNOWN,true,"0	""Rosuvastatin 5mg tablets (Waymade Healthcare Plc)""	""Rosuvastatin""	""5mg""	""Oral tablet""	""Oral""	""Statins""	""Rosuvastatin""",
"""58041""",UNKNOWN,true,"234	""Atorvastatin 20mg tablets (Teva UK Ltd)""	""Atorvastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""70486""",UNKNOWN,true,"1	""Cholib 145mg/40mg tablets (Viatris UK Healthcare Ltd)""	""Fenofibrate/Simvastatin""	""40mg + 145mg""	""Oral tablet""	""Oral""	""Fibrates/Statins""	""Fenofibrate/Simvastatin""",
"""53823""",UNKNOWN,true,"13	""Solgar Niacin 500mg capsules (Solgar Vitamin and Herb)""	""Nicotinic acid""	""500mg""	""Oral capsule""	""Oral""	""Vitamin B Group""	""Nicotinic acid""",
"""59446""",UNKNOWN,true,"0	""Atorvastatin 40mg tablets (Almus Pharmaceuticals Ltd)""	""Atorvastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""53908""",UNKNOWN,true,"9	""Simvastatin 10mg tablets (Dexcel-Pharma Ltd)""	""Simvastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""18081""",UNKNOWN,true,"2395	""Colestid Orange 5g granules sachets (Pfizer Ltd)""	""Colestipol""	""5gram""	""Granules for oral suspension""	""Oral""	""Bile Acid Sequestrants - Lipid-Regulating Products""	""Colestipol""",
"""12211""",UNKNOWN,true,"7655	""Nicotinic acid 50mg tablets""	""Nicotinic acid""	""50mg""	""Oral tablet""	""Oral""	""Nicotinic Acid Group""	""Nicotinic acid""",
"""91299""",UNKNOWN,true,"0	""Rosuvastatin 5mg capsules (Sun Pharma UK Ltd)""	""Rosuvastatin""	""5mg""	""Oral capsule""	""Oral""	""Statins""	""Rosuvastatin""",
"""45219""",UNKNOWN,true,"18	""Simvastatin 40mg tablets (Kent Pharma (UK) Ltd)""	""Simvastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""84533""",UNKNOWN,true,"54	""Atorvastatin 40mg tablets (Sigma Pharmaceuticals Plc)""	""Atorvastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""51483""",UNKNOWN,true,"0	""Simvastatin 20mg tablets (Milpharm Ltd)""	""Simvastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""50754""",UNKNOWN,true,"54	""Simvastatin 20mg tablets (Medreich Plc)""	""Simvastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""54655""",UNKNOWN,true,"0	""Simvastatin 10mg tablets (Accord-UK Ltd)""	""Simvastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""47988""",UNKNOWN,true,"0	""Pravastatin 40mg tablets (Viatris UK Healthcare Ltd)""	""Pravastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Pravastatin""",
"""62476""",UNKNOWN,true,"10	""Atorvastatin 80mg tablets (Almus Pharmaceuticals Ltd)""	""Atorvastatin""	""80mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""50483""",UNKNOWN,true,"0	""Simvastatin 40mg tablets (Relonchem Ltd)""	""Simvastatin""	""40mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""58315""",UNKNOWN,true,"0	""Simvastatin 20mg tablets (Waymade Healthcare Plc)""	""Simvastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""83625""",UNKNOWN,true,"721	""Nilemdo 180mg tablets (Daiichi Sankyo UK Ltd)""	""Bempedoic acid""	""180mg""	""Oral tablet""	""Oral""	""Other Lipid-Regulating Products""	""Bempedoic acid""",
"""88172""",UNKNOWN,true,"2	""Colesevelam 625mg tablets (A A H Pharmaceuticals Ltd)""	""Colesevelam""	""625mg""	""Oral tablet""	""Oral""	""Bile Acid Sequestrants""	""Colesevelam""",
"""65679""",UNKNOWN,true,"141	""Simvastatin 20mg tablets (DE Pharmaceuticals)""	""Simvastatin""	""20mg""	""Oral tablet""	""Oral""	""Statins""	""Simvastatin""",
"""58834""",UNKNOWN,true,"32	""Atorvastatin 10mg tablets (DE Pharmaceuticals)""	""Atorvastatin""	""10mg""	""Oral tablet""	""Oral""	""Statins""	""Atorvastatin""",
"""88777""",UNKNOWN,true,"1	""Rosuvastatin 20mg capsules (A A H Pharmaceuticals Ltd)""	""Rosuvastatin""	""20mg""	""Oral capsule""	""Oral""	""Statins""	""Rosuvastatin""",
