code,code_system,include,term,notes
"""medcode""",UNKNOWN,true,"""readcode""	""desc""	""cat""",
"""8842""",UNKNOWN,true,"""66A5.00""	""diabetic on insulin""	""Unknown""",
"""9013""",UNKNOWN,true,"""66AJ.11""	""unstable diabetes""	""Unknown""",
"""91164""",UNKNOWN,true,"""ZRB4.11""	""csq - diabetes clinic satisfaction questionnaire""	""Unknown""",
"""9145""",UNKNOWN,true,"""9N4I.00""	""dna - did not attend diabetic clinic""	""Unknown""",
"""91646""",UNKNOWN,true,"""C10F411""	""type ii diabetes mellitus with ulcer""	""Type 2""",
"""91942""",UNKNOWN,true,"""C10E311""	""type i diabetes mellitus with multiple complications""	""Type 1""",
"""91943""",UNKNOWN,true,"""C10EC11""	""type i diabetes mellitus with polyneuropathy""	""Type 1""",
"""93390""",UNKNOWN,true,"""9OLH.00""	""attended dafne diabetes structured education programme""	""Type 1""",
"""93468""",UNKNOWN,true,"""C10EG00""	""type 1 diabetes mellitus with peripheral angiopathy""	""Type 1""",
"""93491""",UNKNOWN,true,"""9OLJ.00""	""dafne diabetes structured education programme completed""	""Type 1""",
"""93529""",UNKNOWN,true,"""9OLK.00""	""desmond diabetes structured education programme completed""	""Type 2""",
"""93631""",UNKNOWN,true,"""9OLL.00""	""xpert diabetes structured education programme completed""	""Type 2""",
"""93657""",UNKNOWN,true,"""8Hj4.00""	""referral to desmond diabetes structured education programme""	""Type 2""",
"""93704""",UNKNOWN,true,"""8Hj3.00""	""referral to dafne diabetes structured education programme""	""Type 1""",
"""93727""",UNKNOWN,true,"""C10FE11""	""type ii diabetes mellitus with diabetic cataract""	""Type 2""",
"""93854""",UNKNOWN,true,"""9OLM.00""	""diabetes structured education programme declined""	""Unknown""",
"""93870""",UNKNOWN,true,"""8Hj5.00""	""referral to xpert diabetes structured education programme""	""Type 2""",
"""93875""",UNKNOWN,true,"""C10E712""	""insulin dependent diabetes mellitus with retinopathy""	""Type 1""",
"""93878""",UNKNOWN,true,"""C10E511""	""type i diabetes mellitus with ulcer""	""Type 1""",
"""93922""",UNKNOWN,true,"""C104000""	""diabetes mellitus, juvenile type, with renal manifestation""	""Type 1""",
"""94011""",UNKNOWN,true,"""9OLG.00""	""attended xpert diabetes structured education programme""	""Type 2""",
"""94186""",UNKNOWN,true,"""9OLF.00""	""diabetes structured education programme completed""	""Unknown""",
"""94330""",UNKNOWN,true,"""8H4e.00""	""referral to diabetes special interest general practitioner""	""Unknown""",
"""94383""",UNKNOWN,true,"""C10N000""	""secondary diabetes mellitus without complication""	""Other""",
"""94699""",UNKNOWN,true,"""ZRB5.00""	""diabetes treatment satisfaction questionnaire""	""Unknown""",
"""94955""",UNKNOWN,true,"""9NiE.00""	""did not attend xpert diabetes structured education programme""	""Type 2""",
"""94956""",UNKNOWN,true,"""8I84.00""	""did not complete xpert diabetes structured education program""	""Type 2""",
"""95093""",UNKNOWN,true,"""8I83.00""	""did not complete desmond diabetes structured educat program""	""Type 2""",
"""95094""",UNKNOWN,true,"""8I81.00""	""did not complete diabetes structured education programme""	""Unknown""",
"""95159""",UNKNOWN,true,"""9NiD.00""	""did not attend desmond diabetes structured education program""	""Type 2""",
"""95343""",UNKNOWN,true,"""C10E711""	""type i diabetes mellitus with retinopathy""	""Type 1""",
"""95351""",UNKNOWN,true,"""C10FA11""	""type ii diabetes mellitus with mononeuropathy""	""Type 2""",
"""95539""",UNKNOWN,true,"""C10FS00""	""maternally inherited diabetes mellitus""	""Other""",
"""95553""",UNKNOWN,true,"""9NiA.00""	""did not attend diabetes structured education programme""	""Unknown""",
"""95636""",UNKNOWN,true,"""C10ER00""	""latent autoimmune diabetes mellitus in adult""	""Type 2""",
"""95813""",UNKNOWN,true,"""9N1o.00""	""seen in multidisciplinary diabetic clinic""	""Unknown""",
"""95992""",UNKNOWN,true,"""C108A11""	""type i diabetes mellitus without complication""	""Type 1""",
"""95994""",UNKNOWN,true,"""66Aq.00""	""diabetic foot screen""	""Unknown""",
"""96235""",UNKNOWN,true,"""C10E911""	""type i diabetes mellitus maturity onset""	""Other""",
"""96506""",UNKNOWN,true,"""C10G000""	""secondary pancreatic diabetes mellitus without complication""	""Other""",
"""97446""",UNKNOWN,true,"""C108912""	""type 1 diabetes mellitus maturity onset""	""Other""",
"""97474""",UNKNOWN,true,"""C108412""	""unstable type 1 diabetes mellitus""	""Type 1""",
"""97809""",UNKNOWN,true,"""8I82.00""	""did not complete dafne diabetes structured education program""	""Type 1""",
"""97824""",UNKNOWN,true,"""ZRB6.11""	""dwbq - diabetes wellbeing questionnaire""	""Unknown""",
"""97849""",UNKNOWN,true,"""C10E912""	""insulin dependent diabetes maturity onset""	""Other""",
"""97894""",UNKNOWN,true,"""C10EP11""	""type i diabetes mellitus with exudative maculopathy""	""Type 1""",
"""98071""",UNKNOWN,true,"""C10E112""	""insulin-dependent diabetes mellitus with ophthalmic comps""	""Type 1""",
"""9835""",UNKNOWN,true,"""2BBL.00""	""o/e - diabetic maculopathy present both eyes""	""Unknown""",
"""98392""",UNKNOWN,true,"""C10C.12""	""maturity onset diabetes in youth type 1""	""Other""",
"""98616""",UNKNOWN,true,"""C10F211""	""type ii diabetes mellitus with neurological complications""	""Type 2""",
"""98704""",UNKNOWN,true,"""C10E512""	""insulin dependent diabetes mellitus with ulcer""	""Type 1""",
"""98723""",UNKNOWN,true,"""C10FD11""	""type ii diabetes mellitus with hypoglycaemic coma""	""Type 2""",
"""9881""",UNKNOWN,true,"""M271200""	""mixed diabetic ulcer - foot""	""Unknown""",
"""98954""",UNKNOWN,true,"""3883.00""	""diabetes treatment satisfaction questionnaire""	""Unknown""",
"""9897""",UNKNOWN,true,"""9OL..00""	""diabetes monitoring admin.""	""Unknown""",
"""99231""",UNKNOWN,true,"""C108B11""	""type i diabetes mellitus with mononeuropathy""	""Type 1""",
"""99277""",UNKNOWN,true,"""9NiC.00""	""did not attend dafne diabetes structured education programme""	""Type 1""",
"""99311""",UNKNOWN,true,"""C10E111""	""type i diabetes mellitus with ophthalmic complications""	""Type 1""",
"""9958""",UNKNOWN,true,"""42W..00""	""hb. a1c - diabetic control""	""Unknown""",
"""99628""",UNKNOWN,true,"""Kyu0300""	""[x]glomerular disorders in diabetes mellitus""	""Unknown""",
"""99716""",UNKNOWN,true,"""C10EE12""	""insulin dependent diabetes mellitus with hypoglycaemic coma""	""Type 1""",
"""99719""",UNKNOWN,true,"""C10EA12""	""insulin-dependent diabetes without complication""	""Type 1""",
"""9974""",UNKNOWN,true,"""9N1v.00""	""seen in diabetic eye clinic""	""Unknown""",
"""2340""",UNKNOWN,true,"""250 AT""	""diabetic amyotrophy""	""Unknown""",
"""59903""",UNKNOWN,true,"""250 AT""	""diabetic amyotrophy""	""Unknown""",
"""10659""",UNKNOWN,true,"""250 CT""	""diabetic cataract""	""Unknown""",
"""2475""",UNKNOWN,true,"""250 N""	""diabetic nephropathy""	""Unknown""",
"""6813""",UNKNOWN,true,"""1434""	""h/o: diabetes mellitus""	""Unknown""",
"""91943""",UNKNOWN,true,"""C108C11""	""type i diabetes mellitus with polyneuropathy""	""Type 1""",
"""100292""",UNKNOWN,true,"""Cyu2300""	""[x]unspecified diabetes mellitus with renal complications""	""Unknown""",
"""43857""",UNKNOWN,true,"""C10M.00""	""lipoatrophic diabetes mellitus""	""Other""",
"""45499""",UNKNOWN,true,"""K01x111""	""kimmelstiel - wilson disease""	""Unknown""",
"""70821""",UNKNOWN,true,"""C10yz00""	""diabetes mellitus nos with other specified manifestation""	""Unknown""",
"""93380""",UNKNOWN,true,"""C10N100""	""cystic fibrosis related diabetes mellitus""	""Other""",
"""2664""",UNKNOWN,true,"""L180900""	""gestational diabetes mellitus""	""Def gestational""",
"""7777""",UNKNOWN,true,"""8H4F.00""	""referral to diabetologist""	""Unknown""",
"""8446""",UNKNOWN,true,"""L180811""	""gestational diabetes mellitus""	""Def gestational""",
"""10278""",UNKNOWN,true,"""L180800""	""diabetes mellitus arising in pregnancy""	""Def gestational""",
"""11047""",UNKNOWN,true,"""66AH000""	""conversion to insulin""	""Unknown""",
"""11359""",UNKNOWN,true,"""L180.00""	""diabetes mellitus during pregnancy/childbirth/puerperium""	""Poss gestational""",
"""11663""",UNKNOWN,true,"""M271100""	""neuropathic diabetic ulcer - foot""	""Unknown""",
"""17236""",UNKNOWN,true,"""14P3.00""	""h/o: insulin therapy""	""Unknown""",
"""17817""",UNKNOWN,true,"""7L19800""	""subcutaneous injection of insulin""	""Unknown""",
"""27921""",UNKNOWN,true,"""2G51000""	""foot abnormality - diabetes related""	""Unknown""",
"""34639""",UNKNOWN,true,"""L180100""	""diabetes mellitus during pregnancy - baby delivered""	""Poss gestational""",
"""36669""",UNKNOWN,true,"""66b1.00""	""diabetic monitoring not required""	""Unknown""",
"""36798""",UNKNOWN,true,"""7L10000""	""continuous subcutaneous infusion of insulin""	""Unknown""",
"""38076""",UNKNOWN,true,"""M21yC00""	""insulin lipohypertrophy""	""Unknown""",
"""43493""",UNKNOWN,true,"""M21yC11""	""insulin site lipohypertrophy""	""Unknown""",
"""48310""",UNKNOWN,true,"""ZV6DA00""	""[v]admitted for commencement of insulin""	""Unknown""",
"""49559""",UNKNOWN,true,"""L180300""	""diabetes mellitus during pregnancy - baby not yet delivered""	""Poss gestational""",
"""51066""",UNKNOWN,true,"""9OLC.00""	""family/carer attended diabetes structured education prog""	""Unknown""",
"""51939""",UNKNOWN,true,"""ZV6DB00""	""[v]admitted for conversion to insulin""	""Unknown""",
"""53303""",UNKNOWN,true,"""449E.00""	""plasma insulin c-peptide level""	""Unknown""",
"""53630""",UNKNOWN,true,"""C110.11""	""insulin coma""	""Unknown""",
"""54846""",UNKNOWN,true,"""9OL9.00""	""diabetes monitoring deleted""	""Unknown""",
"""58159""",UNKNOWN,true,"""8I3k.00""	""insulin therapy declined""	""Type 2""",
"""61670""",UNKNOWN,true,"""889A.00""	""diab mellit insulin-glucose infus acute myocardial infarct""	""Unknown""",
"""64384""",UNKNOWN,true,"""L180z00""	""diabetes mellitus in pregnancy/childbirth/puerperium nos""	""Poss gestational""",
"""66274""",UNKNOWN,true,"""66Ah.00""	""insulin needles changed for each injection""	""Unknown""",
"""67664""",UNKNOWN,true,"""ZRBa.00""	""education score - diabetes""	""Unknown""",
"""69152""",UNKNOWN,true,"""66Aj.00""	""insulin needles changed less than once a day""	""Unknown""",
"""83485""",UNKNOWN,true,"""66Am.00""	""insulin dose changed""	""Unknown""",
"""90301""",UNKNOWN,true,"""66Ag.00""	""insulin needles changed daily""	""Unknown""",
"""94777""",UNKNOWN,true,"""ZV13F00""	""[v]personal history of gestational diabetes mellitus""	""Def gestational""",
"""95641""",UNKNOWN,true,"""8Hj1.00""	""family/carer referral to diabetes structured education prog""	""Unknown""",
"""96010""",UNKNOWN,true,"""66Ap.00""	""insulin treatment initiated""	""Unknown""",
"""96143""",UNKNOWN,true,"""9kL..00""	""insulin initiation - enhanced services administration""	""Unknown""",
"""96823""",UNKNOWN,true,"""L180400""	""diabetes mellitus in pueperium - baby previously delivered""	""Unknown""",
"""97281""",UNKNOWN,true,"""9Nl4.00""	""seen by general practitioner special interest in diabetes""	""Unknown""",
"""100791""",UNKNOWN,true,"""66Ar.00""	""insulin treatment stopped""	""Type 2""",
"""102435""",UNKNOWN,true,"""8CE0000""	""gestational diabetes information leaflet given""	""Def gestational""",
"""102549""",UNKNOWN,true,"""66Aw.00""	""insulin dose""	""Unknown""",
"""103761""",UNKNOWN,true,"""671F000""	""insulin alert pat information booklet information discussed""	""Unknown""",
"""103762""",UNKNOWN,true,"""8BAi.00""	""insulin passport completed""	""Unknown""",
"""103772""",UNKNOWN,true,"""8CE0200""	""insulin passport given""	""Unknown""",
"""103816""",UNKNOWN,true,"""8CE0100""	""insulin alert patient information booklet given""	""Unknown""",
"""103817""",UNKNOWN,true,"""8BAj.00""	""informed dissent not to carry insulin passport""	""Unknown""",
"""104254""",UNKNOWN,true,"""7L10011""	""subcutaneous infusion with insulin pump""	""Unknown""",
"""104588""",UNKNOWN,true,"""66Ay.00""	""gestational diabetes mellitus annual review""	""Def gestational""",
"""104669""",UNKNOWN,true,"""8IF..00""	""prof judgemnt not to engage pt wt insulin alert requirements""	""Unknown""",
"""104858""",UNKNOWN,true,"""8BAm.00""	""insulin passport checked""	""Unknown""",
"""105446""",UNKNOWN,true,"""679c.00""	""insulin administration education""	""Unknown""",
"""106218""",UNKNOWN,true,"""9m0A.00""	""declined diabetic retinopathy screening""	""Unknown""",
"""106351""",UNKNOWN,true,"""9m09.00""	""excluded from diabetic retinop screen as no longer diabetic""	""Type 2""",
"""106441""",UNKNOWN,true,"""9m01.00""	""ineligible for diabetic retinopathy screening""	""Unknown""",
"""107331""",UNKNOWN,true,"""66AH100""	""conversion to insulin in secondary care""	""Unknown""",
"""108013""",UNKNOWN,true,"""ZC2CB00""	""dietary advice for gestational diabetes""	""Def gestational""",
"""108655""",UNKNOWN,true,"""8BAp.00""	""insulin passport not checked""	""Unknown""",
"""108890""",UNKNOWN,true,"""679L300""	""diabetic foot care education""	""Unknown""",
"""109222""",UNKNOWN,true,"""67HA.00""	""lifestyle education for diabetes""	""Unknown""",
"""109643""",UNKNOWN,true,"""66o1.00""	""enquiry about diabetic erectile dysfunction declined""	""Unknown""",
"""109700""",UNKNOWN,true,"""66AH300""	""conversion to non-insulin injectable medication""	""Unknown""",
"""109744""",UNKNOWN,true,"""8OAK.00""	""provsn written information about diabetes & high cholesterol""	""Unknown""",
"""109760""",UNKNOWN,true,"""1M8..00""	""diabetic peripheral neuropathic pain""	""Unknown""",
"""109806""",UNKNOWN,true,"""8Hgd.00""	""discharge from secondary care diabetes service""	""Unknown""",
"""109837""",UNKNOWN,true,"""C10E011""	""type i diabetes mellitus with renal complications""	""Type 1""",
"""109865""",UNKNOWN,true,"""C109B12""	""type 2 diabetes mellitus with polyneuropathy""	""Type 2""",
"""109878""",UNKNOWN,true,"""ZC2C911""	""diet advice for insulin-dependent diabetes""	""Type 1""",
"""110056""",UNKNOWN,true,"""9m0B.00""	""excluded frm diab retinop screen as no currnt contct details""	""Unknown""",
"""110087""",UNKNOWN,true,"""8OAH.00""	""provision of written information about diabetes and high bp""	""Unknown""",
"""110344""",UNKNOWN,true,"""66o2.00""	""diabetic on non-insulin injectable medication""	""Unknown""",
"""110379""",UNKNOWN,true,"""66o5.00""	""diabetic on oral treatment and glucagon-like peptide 1""	""Type 2""",
"""110393""",UNKNOWN,true,"""13B1000""	""diabetic carbohydrate counting diet""	""Unknown""",
"""110400""",UNKNOWN,true,"""C108F12""	""type 1 diabetes mellitus with diabetic cataract""	""Type 1""",
"""110409""",UNKNOWN,true,"""679l.00""	""diabetic injection administration education""	""Unknown""",
"""110511""",UNKNOWN,true,"""67W1.00""	""recommendation self-refer for diabetes structured education""	""Unknown""",
"""110611""",UNKNOWN,true,"""C10P111""	""type 2 diabetes mellitus in remission""	""Type 2""",
"""110997""",UNKNOWN,true,"""C10y000""	""diabetes mellitus, juvenile, + other specified manifestation""	""Type 1""",
"""111106""",UNKNOWN,true,"""C108A12""	""type 1 diabetes mellitus without complication""	""Type 1""",
"""111347""",UNKNOWN,true,"""9Na5100""	""joint consultn pracse nurse & comm diabetes specialist nurse""	""Unknown""",
"""111483""",UNKNOWN,true,"""66o6.00""	""diabetic on insulin and glucagon-like peptide 1""	""Unknown""",
"""111798""",UNKNOWN,true,"""C10FQ11""	""type ii diabetes mellitus with exudative maculopathy""	""Type 2""",
"""112237""",UNKNOWN,true,"""8OAJ.00""	""provision written information abt diabetes & high hba1c levl""	""Unknown""",
"""112365""",UNKNOWN,true,"""Lyu2900""	""[x]pre-existing diabetes mellitus, unspecified""	""Unknown""",
"""112402""",UNKNOWN,true,"""C107y00""	""other specified diabetes mellitus with periph circ comps""	""Other""",
"""113115""",UNKNOWN,true,"""C10Q.00""	""maturity onset diabetes of the young type 5""	""Other""",
"""113197""",UNKNOWN,true,"""C108D12""	""type 1 diabetes mellitus with nephropathy""	""Type 1""",
"""113495""",UNKNOWN,true,"""C109311""	""type ii diabetes mellitus with multiple complications""	""Type 2""",
"""113525""",UNKNOWN,true,"""8CdD.00""	""advised to maintain back up supply insulin subcut injection""	""Unknown""",
"""113594""",UNKNOWN,true,"""38QW.00""	""diabetes distress scale 2 item""	""Unknown""",
"""113609""",UNKNOWN,true,"""C10FR11""	""type ii diabetes mellitus with gastroparesis""	""Type 2""",
"""113661""",UNKNOWN,true,"""66o3.00""	""has diabetes identity card""	""Unknown""",
"""113762""",UNKNOWN,true,"""8OAH.11""	""provision of written information about diabetes & hypertensn""	""Unknown""",
"""113796""",UNKNOWN,true,"""9Na5200""	""joint consultation gp & community diabetes specialist nurse""	""Unknown""",
"""113863""",UNKNOWN,true,"""C10ED11""	""type i diabetes mellitus with nephropathy""	""Type 1""",
"""113975""",UNKNOWN,true,"""C108C11""	""type i diabetes mellitus with polyneuropathy""	""Type 1""",
"""114401""",UNKNOWN,true,"""C108612""	""type 1 diabetes mellitus with gangrene""	""Type 1""",
"""114439""",UNKNOWN,true,"""C10A200""	""malnutrition-related diabetes mellitus with renal complicatn""	""Other""",
"""115319""",UNKNOWN,true,"""8Hj6.00""	""referral to online diabetes structured education programme""	""Unknown""",
"""115410""",UNKNOWN,true,"""C108611""	""type i diabetes mellitus with gangrene""	""Type 1""",
"""115541""",UNKNOWN,true,"""C10A400""	""malnutrition-related diabetes mellitus wth neuro complicatns""	""Other""",
"""115855""",UNKNOWN,true,"""C10A700""	""malnutrition-related diabetes mellitus without complications""	""Other""",
