code,code_system,include,term,notes
"""MedCodeId""",UNKNOWN,true,"""CleansedReadCode""	""Term""	""cat""",
"""928611000006115""",UNKNOWN,true,"""C10FP11""	""type ii diabetes mellitus with ketoacidotic coma""	""Type 2""",
"""938321000006116""",UNKNOWN,true,"""C10FQ00""	""type 2 diabetes mellitus with exudative maculopathy""	""Type 2""",
"""299621000000117""",UNKNOWN,true,"""C10FR00""	""type 2 diabetes mellitus with gastroparesis""	""Type 2""",
"""622221000000118""",UNKNOWN,true,"""C10FS00""	""maternally inherited diabetes mellitus""	""Other""",
"""1230929011""",UNKNOWN,true,"""C10G.00""	""secondary pancreatic diabetes mellitus""	""Other""",
"""198461000000116""",UNKNOWN,true,"""C10G000""	""secondary pancreatic diabetes mellitus without complication""	""Other""",
"""2160090014""",UNKNOWN,true,"""C10H.00""	""diabetes mellitus induced by non-steroid drugs""	""Other""",
"""967631000006115""",UNKNOWN,true,"""C10H000""	""dm induced by non-steroid drugs without complication""	""Other""",
"""967701000006116""",UNKNOWN,true,"""C10M.00""	""lipoatrophic diabetes mellitus""	""Other""",
"""15518018""",UNKNOWN,true,"""C10N.00""	""secondary diabetes mellitus""	""Other""",
"""189721000000113""",UNKNOWN,true,"""C10N000""	""secondary diabetes mellitus without complication""	""Other""",
"""2287971000000119""",UNKNOWN,true,"""C10P.00""	""diabetes mellitus in remission""	""Type 2""",
"""2288011000000114""",UNKNOWN,true,"""C10P000""	""type i diabetes mellitus in remission""	""Type 2""",
"""2288041000000110""",UNKNOWN,true,"""C10P011""	""type 1 diabetes mellitus in remission""	""Type 2""",
"""2288061000000111""",UNKNOWN,true,"""C10P100""	""type ii diabetes mellitus in remission""	""Type 2""",
"""292617015""",UNKNOWN,true,"""C10y.00""	""diabetes mellitus with other specified manifestation""	""Unknown""",
"""616571000006118""",UNKNOWN,true,"""C10y100""	""diabetes mellitus, adult, + other specified manifestation""	""Type 2""",
"""13781000006113""",UNKNOWN,true,"""C10yy00""	""other specified diabetes mellitus with other spec comps""	""Other""",
"""292621010""",UNKNOWN,true,"""C10yz00""	""diabetes mellitus nos with other specified manifestation""	""Unknown""",
"""292622015""",UNKNOWN,true,"""C10z.00""	""diabetes mellitus with unspecified complication""	""Unknown""",
"""616611000006111""",UNKNOWN,true,"""C10z000""	""diabetes mellitus, juvenile type, + unspecified complication""	""Type 1""",
"""616501000006112""",UNKNOWN,true,"""C10z100""	""diabetes mellitus, adult onset, + unspecified complication""	""Type 2""",
"""13811000006110""",UNKNOWN,true,"""C10zy00""	""other specified diabetes mellitus with unspecified comps""	""Other""",
"""292626017""",UNKNOWN,true,"""C10zz00""	""diabetes mellitus nos with unspecified complication""	""Unknown""",
"""127041000006110""",UNKNOWN,true,"""C11y000""	""steroid induced diabetes""	""Other""",
"""354316011""",UNKNOWN,true,"""C314.11""	""renal diabetes""	""Other""",
"""1786715019""",UNKNOWN,true,"""C350011""	""bronzed diabetes""	""Other""",
"""377001000006117""",UNKNOWN,true,"""Cyu2.00""	""[x]diabetes mellitus""	""Unknown""",
"""293756010""",UNKNOWN,true,"""Cyu2000""	""[x]other specified diabetes mellitus""	""Other""",
"""1230890017""",UNKNOWN,true,"""F171100""	""autonomic neuropathy due to diabetes""	""Unknown""",
"""297492014""",UNKNOWN,true,"""F345000""	""diabetic mononeuritis multiplex""	""Unknown""",
"""297510017""",UNKNOWN,true,"""F35z000""	""diabetic mononeuritis nos""	""Unknown""",
"""214921000006116""",UNKNOWN,true,"""F372.00""	""polyneuropathy in diabetes""	""Unknown""",
"""82373015""",UNKNOWN,true,"""F372.11""	""diabetic polyneuropathy""	""Unknown""",
"""345486016""",UNKNOWN,true,"""F372.12""	""diabetic neuropathy""	""Unknown""",
"""297550019""",UNKNOWN,true,"""F372000""	""acute painful diabetic neuropathy""	""Unknown""",
"""297551015""",UNKNOWN,true,"""F372100""	""chronic painful diabetic neuropathy""	""Unknown""",
"""297552010""",UNKNOWN,true,"""F372200""	""asymptomatic diabetic neuropathy""	""Unknown""",
"""297569012""",UNKNOWN,true,"""F374z00""	""polyneuropathy in disease nos""	""Unknown""",
"""399419012""",UNKNOWN,true,"""F381300""	""myasthenic syndrome due to diabetic amyotrophy""	""Unknown""",
"""65526011""",UNKNOWN,true,"""F381311""	""diabetic amyotrophy""	""Unknown""",
"""345492010""",UNKNOWN,true,"""F3y0.00""	""diabetic mononeuropathy""	""Unknown""",
"""9093013""",UNKNOWN,true,"""F420.00""	""diabetic retinopathy""	""Unknown""",
"""1785332013""",UNKNOWN,true,"""F420000""	""background diabetic retinopathy""	""Unknown""",
"""98476015""",UNKNOWN,true,"""F420100""	""proliferative diabetic retinopathy""	""Unknown""",
"""297754014""",UNKNOWN,true,"""F420200""	""preproliferative diabetic retinopathy""	""Unknown""",
"""297755010""",UNKNOWN,true,"""F420300""	""advanced diabetic maculopathy""	""Unknown""",
"""347657010""",UNKNOWN,true,"""F420400""	""diabetic maculopathy""	""Unknown""",
"""455408014""",UNKNOWN,true,"""F420500""	""advanced diabetic retinal disease""	""Unknown""",
"""1484867016""",UNKNOWN,true,"""F420600""	""non proliferative diabetic retinopathy""	""Unknown""",
"""1785163015""",UNKNOWN,true,"""F420700""	""high risk proliferative diabetic retinopathy""	""Unknown""",
"""841011000006112""",UNKNOWN,true,"""F420800""	""high risk non proliferative diabetic retinopathy""	""Unknown""",
"""297758012""",UNKNOWN,true,"""F420z00""	""diabetic retinopathy nos""	""Unknown""",
"""297964010""",UNKNOWN,true,"""F440700""	""diabetic iritis""	""Unknown""",
"""73294018""",UNKNOWN,true,"""F464000""	""diabetic cataract""	""Unknown""",
"""302011""",UNKNOWN,true,"""G73y000""	""diabetic peripheral angiopathy""	""Unknown""",
"""303846016""",UNKNOWN,true,"""K01x100""	""nephrotic syndrome in diabetes mellitus""	""Unknown""",
"""354509014""",UNKNOWN,true,"""K08yA00""	""proteinuric diabetic nephropathy""	""Unknown""",
"""354508018""",UNKNOWN,true,"""K08yA11""	""clinical diabetic nephropathy""	""Unknown""",
"""2243331000000115""",UNKNOWN,true,"""K27y700""	""erectile dysfunction due to diabetes mellitus""	""Unknown""",
"""305158015""",UNKNOWN,true,"""Kyu0300""	""[x]glomerular disorders in diabetes mellitus""	""Unknown""",
"""616151000006118""",UNKNOWN,true,"""L180000""	""diabetes mellitus - unspec whether in pregnancy/puerperium""	""Poss gestational""",
"""306112011""",UNKNOWN,true,"""L180500""	""pre-existing diabetes mellitus, insulin-dependent""	""Type 1""",
"""306113018""",UNKNOWN,true,"""L180600""	""pre-existing diabetes mellitus, non-insulin-dependent""	""Type 2""",
"""306114012""",UNKNOWN,true,"""L180700""	""pre-existing malnutrition-related diabetes mellitus""	""Other""",
"""213141000006111""",UNKNOWN,true,"""L180X00""	""pre-existing diabetes mellitus, unspecified""	""Unknown""",
"""308360012""",UNKNOWN,true,"""M037200""	""cellulitis in diabetic foot""	""Unknown""",
"""309177010""",UNKNOWN,true,"""M271000""	""ischaemic ulcer diabetic foot""	""Unknown""",
"""309180011""",UNKNOWN,true,"""M271200""	""mixed diabetic ulcer - foot""	""Unknown""",
"""309737011""",UNKNOWN,true,"""N030000""	""diabetic cheiroarthropathy""	""Unknown""",
"""309738018""",UNKNOWN,true,"""N030011""	""diabetic cheiropathy""	""Unknown""",
"""616971000006114""",UNKNOWN,true,"""N030100""	""diabetic charcot arthropathy""	""Unknown""",
"""82979011""",UNKNOWN,true,"""Q441.00""	""neonatal diabetes mellitus""	""Other""",
"""317347010""",UNKNOWN,true,"""R054200""	""[d]gangrene of toe in diabetic""	""Unknown""",
"""317348017""",UNKNOWN,true,"""R054300""	""[d]widespread diabetic foot gangrene""	""Unknown""",
"""468191000006114""",UNKNOWN,true,"""TJ23.00""	""adverse reaction to insulins and antidiabetic agents""	""Unknown""",
"""330806013""",UNKNOWN,true,"""TJ23z00""	""adverse reaction to insulins and antidiabetic agents nos""	""Unknown""",
"""354661000006118""",UNKNOWN,true,"""U602311""	""[x] adverse reaction to insulins and antidiabetic agents""	""Unknown""",
"""354671000006113""",UNKNOWN,true,"""U60231E""	""[x] adverse reaction to insulins and antidiabetic agents nos""	""Unknown""",
"""1227774019""",UNKNOWN,true,"""ZV65312""	""[v]dietary counselling in diabetes mellitus""	""Unknown""",
"""449540010""",UNKNOWN,true,"""ZLD7500""	""discharge by diabetic liaison nurse""	""Unknown""",
"""1013661000006110""",UNKNOWN,true,"""""	""adverse reaction to drugs used in diabetes""	""Unknown""",
"""1539131000006115""",UNKNOWN,true,"""""	""referral for diabetic retinopathy screening""	""Unknown""",
"""1583841000006111""",UNKNOWN,true,"""""	""ineligibility for diabetic eye screening""	""Unknown""",
"""1583861000006110""",UNKNOWN,true,"""""	""ineligibility for diabetic eye screening: persistent dna""	""Unknown""",
"""1583871000006115""",UNKNOWN,true,"""""	""ineligibility for diabetic eye screening: no contact details""	""Unknown""",
"""1583881000006117""",UNKNOWN,true,"""""	""ineligibility for diab. eye screening: declined to participate""	""Unknown""",
"""1583891000006119""",UNKNOWN,true,"""""	""ineligib for diab. eye screen: no longer categorised as diabetic""	""Type 2""",
"""1583911000006117""",UNKNOWN,true,"""""	""ineligibility for diabetic eye screening: under ophthalmic care""	""Unknown""",
"""1583921000006113""",UNKNOWN,true,"""""	""ineligibility for diabetic eye screening: deceased""	""Unknown""",
"""1583931000006111""",UNKNOWN,true,"""""	""ineligibility for diabetic eye screening: moved away""	""Unknown""",
"""1621011000006115""",UNKNOWN,true,"""""	""no evidence of diabetic peripheral neuropathy""	""Unknown""",
"""1673581000006117""",UNKNOWN,true,"""""	""ineligibility for diabetic eye screening: physical disability""	""Unknown""",
"""1673601000006110""",UNKNOWN,true,"""""	""ineligibility for diabetic eye screening: terminal illness""	""Unknown""",
"""1682711000006119""",UNKNOWN,true,"""""	""declined referral to desmond diabet. structured educat programme""	""Type 2""",
"""1682801000006113""",UNKNOWN,true,"""""	""diabetic sick day rules advice""	""Unknown""",
"""1694761000006113""",UNKNOWN,true,"""""	""newly diagnosed diabetes""	""Unknown""",
"""1696331000006114""",UNKNOWN,true,"""""	""diabetic dermopathy""	""Unknown""",
"""1775381000006118""",UNKNOWN,true,"""""	""referred to diabetes service""	""Unknown""",
"""1776581000006117""",UNKNOWN,true,"""""	""reason for referral: diabetes""	""Unknown""",
"""1780981000006115""",UNKNOWN,true,"""""	""diabetic on non-insulin injectable""	""Unknown""",
"""178798017""",UNKNOWN,true,"""""	""diabetic ketoacidosis without coma""	""Unknown""",
"""1804191000006114""",UNKNOWN,true,"""""	""diabetic retinopathy screen done by optician""	""Unknown""",
"""1823921000006119""",UNKNOWN,true,"""""	""diabetes mellitus confirmed""	""Unknown""",
"""1824931000006119""",UNKNOWN,true,"""""	""home visit for diabetes monitoring""	""Unknown""",
"""1839671000006113""",UNKNOWN,true,"""""	""diabetic short review""	""Unknown""",
"""1841461000006118""",UNKNOWN,true,"""""	""diabetic foot screening invitation letter""	""Unknown""",
"""1842001000006118""",UNKNOWN,true,"""""	""diabetic annual review by practice nurse""	""Unknown""",
"""1850931000006111""",UNKNOWN,true,"""""	""reason for influenza vaccine - diabetes mellitus""	""Unknown""",
"""1856641000006113""",UNKNOWN,true,"""""	""diabetes monitoring in primary care""	""Unknown""",
"""1856651000006110""",UNKNOWN,true,"""""	""diabetes monitoring in secondary care""	""Unknown""",
"""1856661000006112""",UNKNOWN,true,"""""	""diabetes treatment type""	""Unknown""",
"""1873301000006114""",UNKNOWN,true,"""""	""care contact service: diabetes""	""Unknown""",
"""1876341000006117""",UNKNOWN,true,"""""	""diabetic 3 month review""	""Unknown""",
"""1891061000006117""",UNKNOWN,true,"""""	""participant in diabetes aerobic and resistance exercise study""	""Unknown""",
"""1918361000006116""",UNKNOWN,true,"""""	""diabetes care planning test results sent to patient""	""Unknown""",
"""1957911000006111""",UNKNOWN,true,"""""	""h/o: hypoglycaemic event in diabetes""	""Unknown""",
"""1957931000006117""",UNKNOWN,true,"""""	""no h/o hypoglycaemic event in diabetes""	""Unknown""",
"""1960621000006117""",UNKNOWN,true,"""""	""diabetic foot examination - no action required""	""Unknown""",
"""1987971000006114""",UNKNOWN,true,"""""	""x-pert first steps diabetes self-management programme complt""	""Type 2""",
"""1988741000006117""",UNKNOWN,true,"""""	""pre-existing type 2 diabetes mellitus in pregnancy""	""Type 2""",
"""2014951000006115""",UNKNOWN,true,"""""	""new diabetic foot ulcer""	""Unknown""",
"""2586611000000113""",UNKNOWN,true,"""""	""seen by diabetes specialist nurse""	""Unknown""",
"""2586691000000116""",UNKNOWN,true,"""""	""under care of hospital-based diabetes specialist nurse""	""Unknown""",
"""2586731000000110""",UNKNOWN,true,"""""	""under care of community-based diabetes specialist nurse""	""Unknown""",
"""2609971000000114""",UNKNOWN,true,"""""	""referred by diabetes uk roadshow clinician""	""Unknown""",
"""2967831017""",UNKNOWN,true,"""""	""pre-existing type 1 diabetes mellitus in pregnancy""	""Type 1""",
"""449540010""",UNKNOWN,true,"""""	""discharge by diabetic liaison nurse""	""Unknown""",
"""616891000006119""",UNKNOWN,true,"""""	""diabetic - moderate control""	""Unknown""",
"""617041000006117""",UNKNOWN,true,"""""	""diabetic foot risk assessment""	""Unknown""",
"""640011000006114""",UNKNOWN,true,"""""	""emergency diabetic admission since last appointment""	""Unknown""",
"""856531000006119""",UNKNOWN,true,"""""	""diabetic - gp eye check""	""Unknown""",
"""856551000006114""",UNKNOWN,true,"""""	""diabetic - hospital eye check""	""Unknown""",
"""856611000006114""",UNKNOWN,true,"""""	""laser treated diabetic retinopathy""	""Unknown""",
"""856631000006115""",UNKNOWN,true,"""""	""left laser treated diabetic retinopathy""	""Unknown""",
"""856651000006110""",UNKNOWN,true,"""""	""left advanced diabetic retinal disease""	""Unknown""",
"""856661000006112""",UNKNOWN,true,"""""	""left diabetic foot active ulceration""	""Unknown""",
"""856671000006117""",UNKNOWN,true,"""""	""left diabetic foot high risk""	""Unknown""",
"""856681000006119""",UNKNOWN,true,"""""	""left diabetic foot moderate risk""	""Unknown""",
"""856691000006116""",UNKNOWN,true,"""""	""left diabetic foot low current risk""	""Unknown""",
"""856771000006110""",UNKNOWN,true,"""""	""patient has been told has diabetes""	""Unknown""",
"""857031000006113""",UNKNOWN,true,"""""	""left non-proliferative diabetic retinopathy""	""Unknown""",
"""857411000006110""",UNKNOWN,true,"""""	""right proliferative diabetic retinopathy""	""Unknown""",
"""857421000006119""",UNKNOWN,true,"""""	""right laser treated diabetic retinopathy""	""Unknown""",
"""857431000006116""",UNKNOWN,true,"""""	""right diabetic maculopathy""	""Unknown""",
"""857441000006114""",UNKNOWN,true,"""""	""right advanced diabetic retinal disease""	""Unknown""",
"""857691000006119""",UNKNOWN,true,"""""	""right diabetic foot active ulceration""	""Unknown""",
"""857721000006112""",UNKNOWN,true,"""""	""right diabetic foot high risk""	""Unknown""",
"""857741000006117""",UNKNOWN,true,"""""	""right diabetic foot moderate risk""	""Unknown""",
"""857761000006118""",UNKNOWN,true,"""""	""right diabetic foot low current risk""	""Unknown""",
"""857971000006110""",UNKNOWN,true,"""""	""right non-proliferative diabetic retinopathy""	""Unknown""",
"""857981000006113""",UNKNOWN,true,"""""	""right preproliferative diabetic retinopathy""	""Unknown""",
"""905621000006113""",UNKNOWN,true,"""""	""[rfc] diabetes""	""Unknown""",
"""906711000006116""",UNKNOWN,true,"""""	""[rfc] diabetic foot/leg ulcer""	""Unknown""",
"""908831000006118""",UNKNOWN,true,"""""	""[rfc] diabetes mellitus""	""Unknown""",
"""910211000006114""",UNKNOWN,true,"""""	""[rfc] diabetic health promotion""	""Unknown""",
"""910491000006117""",UNKNOWN,true,"""""	""[rfc] diabetic leg ulcer""	""Unknown""",
"""910501000006113""",UNKNOWN,true,"""""	""[rfc] diabetic foot ulcer""	""Unknown""",
"""918281000006116""",UNKNOWN,true,"""""	""pt advised re diabetic diet""	""Unknown""",
"""987441000006113""",UNKNOWN,true,"""""	""six month diabetic review""	""Unknown""",
"""967701000006116""",UNKNOWN,true,"""C10M.00""	""lipoatrophic diabetes mellitus""	""Other""",
"""494831000000119""",UNKNOWN,true,"""C10N100""	""cystic fibrosis related diabetes mellitus""	""Other""",
"""292621010""",UNKNOWN,true,"""C10yz00""	""diabetes mellitus nos with other specified manifestation""	""Unknown""",
"""293759015""",UNKNOWN,true,"""Cyu2300""	""[x]unspecified diabetes mellitus with renal complications""	""Unknown""",
"""303847013""",UNKNOWN,true,"""K01x111""	""kimmelstiel - wilson disease""	""Unknown""",
"""9986011""",UNKNOWN,true,"""""	""drug-induced diabetes mellitus""	""Other""",
"""10928019""",UNKNOWN,true,"""""	""diabetes mellitus associated with genetic syndrome""	""Other""",
"""20191016""",UNKNOWN,true,"""L180900""	""gestational diabetes mellitus""	""Def gestational""",
"""96244016""",UNKNOWN,true,"""""	""protein-deficient diabetes mellitus""	""Other""",
"""125705011""",UNKNOWN,true,"""""	""diabetes mellitus due to insulin receptor antibodies""	""Type 1""",
"""178800012""",UNKNOWN,true,"""C110.11""	""insulin coma""	""Unknown""",
"""251892015""",UNKNOWN,true,"""14P3.00""	""h/o: insulin therapy""	""Unknown""",
"""264706016""",UNKNOWN,true,"""66AH000""	""conversion to insulin""	""Unknown""",
"""278718015""",UNKNOWN,true,"""7L10000""	""continuous subcutaneous infusion of insulin""	""Unknown""",
"""283620017""",UNKNOWN,true,"""8H4F.00""	""referral to diabetologist""	""Unknown""",
"""285759019""",UNKNOWN,true,"""9OL9.00""	""diabetes monitoring deleted""	""Unknown""",
"""292612014""",UNKNOWN,true,"""C10A700""	""malnutrition-related diabetes mellitus without complications""	""Other""",
"""306108017""",UNKNOWN,true,"""L180100""	""diabetes mellitus during pregnancy - baby delivered""	""Poss gestational""",
"""306110015""",UNKNOWN,true,"""L180300""	""diabetes mellitus during pregnancy - baby not yet delivered""	""Poss gestational""",
"""308110013""",UNKNOWN,true,"""Lyu2900""	""pre-existing diabetes mellitus""	""Unknown""",
"""309179013""",UNKNOWN,true,"""M271100""	""neuropathic diabetic ulcer - foot""	""Unknown""",
"""356078011""",UNKNOWN,true,"""""	""secondary endocrine diabetes mellitus""	""Other""",
"""356110010""",UNKNOWN,true,"""""	""megaloblastic anaemia, thiamine-responsive, with diabetes mellitus and sensorineural deafness""	""Unknown""",
"""356111014""",UNKNOWN,true,"""""	""insulin-dependent diabetes mellitus secretory diarrhoea syndrome""	""Type 1""",
"""356119011""",UNKNOWN,true,"""""	""abnormal metabolic state in diabetes mellitus""	""Unknown""",
"""356121018""",UNKNOWN,true,"""""	""diabetic severe hyperglycaemia""	""Unknown""",
"""358035014""",UNKNOWN,true,"""M21yC00""	""insulin lipohypertrophy""	""Unknown""",
"""358036010""",UNKNOWN,true,"""M21yC11""	""insulin site lipohypertrophy""	""Unknown""",
"""452078013""",UNKNOWN,true,"""7L19800""	""subcutaneous injection of insulin""	""Unknown""",
"""454092018""",UNKNOWN,true,"""""	""diabetic hyperosmolar non-ketotic state""	""Unknown""",
"""454093011""",UNKNOWN,true,"""""	""honks - diabetic hyperosmolar non-ketotic state""	""Unknown""",
"""457156014""",UNKNOWN,true,"""ZV6DB00""	""[v]admitted for conversion to insulin""	""Unknown""",
"""457157017""",UNKNOWN,true,"""ZV6DA00""	""[v]admitted for commencement of insulin""	""Unknown""",
"""459163017""",UNKNOWN,true,"""C10EE11""	""type i diabetes mellitus with hypoglycaemic coma""	""Type 1""",
"""459293018""",UNKNOWN,true,"""C10EH12""	""insulin dependent diabetes mellitus with arthropathy""	""Type 1""",
"""459294012""",UNKNOWN,true,"""C10EH11""	""type i diabetes mellitus with arthropathy""	""Type 1""",
"""498512013""",UNKNOWN,true,"""""	""genetic syndromes of diabetes mellitus""	""Other""",
"""1220321013""",UNKNOWN,true,"""L180800""	""diabetes mellitus arising in pregnancy""	""Def gestational""",
"""1479985016""",UNKNOWN,true,"""679c.00""	""insulin administration education""	""Unknown""",
"""1488749011""",UNKNOWN,true,"""66b1.00""	""diabetic monitoring not required""	""Unknown""",
"""1780325018""",UNKNOWN,true,"""449E.00""	""plasma insulin c-peptide level""	""Unknown""",
"""2156000010""",UNKNOWN,true,"""""	""lipodystrophy, partial, with rieger anomaly, short stature, and insulinopenic diabetes mellitus""	""Other""",
"""2532967014""",UNKNOWN,true,"""2BBm.00""	""clinically significant macular oedema of right eye due to diabetes mellitus""	""Unknown""",
"""2817479019""",UNKNOWN,true,"""""	""hyperglycaemic crisis in diabetes mellitus""	""Unknown""",
"""3511972010""",UNKNOWN,true,"""""	""diabetic education service""	""Unknown""",
"""3513752015""",UNKNOWN,true,"""""	""absence of lower limb due to diabetes mellitus""	""Unknown""",
"""3514795011""",UNKNOWN,true,"""""	""hyperosmolar hyperglycaemic coma due to diabetes mellitus without ketoacidosis""	""Unknown""",
"""3515955014""",UNKNOWN,true,"""""	""diabetes self management plan""	""Unknown""",
"""3516393017""",UNKNOWN,true,"""""	""insulin infusion rate""	""Unknown""",
"""3527174019""",UNKNOWN,true,"""""	""diabetes mellitus caused by chemical""	""Other""",
"""3636751012""",UNKNOWN,true,"""""	""acute complication with diabetes mellitus""	""Unknown""",
"""3636752017""",UNKNOWN,true,"""""	""acute complication co-occurrent and due to diabetes mellitus""	""Unknown""",
"""13791000006111""",UNKNOWN,true,"""C107y00""	""other specified diabetes mellitus with periph circ comps""	""Other""",
"""84311000006118""",UNKNOWN,true,"""C108H12""	""type 1 diabetes mellitus with arthropathy""	""Type 1""",
"""84321000006114""",UNKNOWN,true,"""C108F12""	""type 1 diabetes mellitus with diabetic cataract""	""Type 1""",
"""84331000006112""",UNKNOWN,true,"""C108612""	""type 1 diabetes mellitus with gangrene""	""Type 1""",
"""84361000006115""",UNKNOWN,true,"""C108312""	""type 1 diabetes mellitus with multiple complications""	""Type 1""",
"""84371000006110""",UNKNOWN,true,"""C108D12""	""type 1 diabetes mellitus with nephropathy""	""Type 1""",
"""84421000006115""",UNKNOWN,true,"""C108C12""	""type 1 diabetes mellitus with polyneuropathy""	""Type 1""",
"""84461000006114""",UNKNOWN,true,"""C108A12""	""type 1 diabetes mellitus without complication""	""Type 1""",
"""84531000006118""",UNKNOWN,true,"""C109A12""	""type 2 diabetes mellitus with mononeuropathy""	""Type 2""",
"""84601000006110""",UNKNOWN,true,"""C109B12""	""type 2 diabetes mellitus with polyneuropathy""	""Type 2""",
"""84701000006115""",UNKNOWN,true,"""C108611""	""type i diabetes mellitus with gangrene""	""Type 1""",
"""84771000006114""",UNKNOWN,true,"""C108111""	""disorder of eye with type 1 diabetes mellitus""	""Type 1""",
"""84781000006112""",UNKNOWN,true,"""C108G11""	""type i diabetes mellitus with peripheral angiopathy""	""Type 1""",
"""84911000006119""",UNKNOWN,true,"""C109311""	""type ii diabetes mellitus with multiple complications""	""Type 2""",
"""144251000006113""",UNKNOWN,true,"""4494.00""	""serum insulin - c-polypeptide level""	""Unknown""",
"""189711000000119""",UNKNOWN,true,"""C10M000""	""lipoatrophic diabetes mellitus without complication""	""Other""",
"""298811000000118""",UNKNOWN,true,"""8I3k.00""	""insulin therapy declined""	""Type 2""",
"""299191000000110""",UNKNOWN,true,"""66Ag.00""	""insulin needles changed daily""	""Unknown""",
"""299211000000114""",UNKNOWN,true,"""66Ah.00""	""insulin needles changed for each injection""	""Unknown""",
"""301161000000113""",UNKNOWN,true,"""66Aj.00""	""insulin needles changed less than once a day""	""Unknown""",
"""396661000006115""",UNKNOWN,true,"""Cyu2100""	""malnutrition-related diabetes mellitus with multiple complications""	""Other""",
"""396671000006110""",UNKNOWN,true,"""Cyu2200""	""[x]malnutrit-related diabetes mellitus with unspec complics""	""Other""",
"""472901000000116""",UNKNOWN,true,"""66Am.00""	""insulin dose changed""	""Unknown""",
"""616081000006113""",UNKNOWN,true,"""889A.00""	""diabetes mellitus insulin-glucose infusion in acute myocardial infarction""	""Unknown""",
"""616191000006112""",UNKNOWN,true,"""L180.00""	""diabetes mellitus during pregnancy, childbirth and the puerperium""	""Poss gestational""",
"""616211000006113""",UNKNOWN,true,"""L180z00""	""diabetes mellitus in pregnancy/childbirth/puerperium nos""	""Poss gestational""",
"""616221000006117""",UNKNOWN,true,"""L180400""	""diabetes mellitus in the puerperium - baby delivered during previous episode of care""	""Poss gestational""",
"""616231000006119""",UNKNOWN,true,"""L180200""	""diabetes mellitus in the puerperium - baby delivered during current episode of care""	""Poss gestational""",
"""616681000006116""",UNKNOWN,true,"""C10y000""	""diabetes mellitus, juvenile, + other specified manifestation""	""Type 1""",
"""622051000000118""",UNKNOWN,true,"""ZV13F00""	""history of gestational diabetes mellitus""	""Def gestational""",
"""643691000000114""",UNKNOWN,true,"""9kL..00""	""insulin initiation enhanced services administration""	""Unknown""",
"""646031000000112""",UNKNOWN,true,"""66Ap.00""	""insulin treatment initiated""	""Unknown""",
"""719471000006119""",UNKNOWN,true,"""C10AW00""	""malnutrit-related diabetes mellitus with unspec complics""	""Other""",
"""719481000006116""",UNKNOWN,true,"""C10A300""	""malnutrit-related diabetes mellitus wth ophthalmic complicat""	""Other""",
"""719561000006110""",UNKNOWN,true,"""C10A600""	""malnutrition-related diabetes mellitus with multiple comps""	""Other""",
"""719571000006115""",UNKNOWN,true,"""C10A200""	""malnutrition-related diabetes mellitus with renal complications""	""Other""",
"""719591000006119""",UNKNOWN,true,"""C10A400""	""malnutrition-related diabetes mellitus wth neuro complicatns""	""Other""",
"""720311000006119""",UNKNOWN,true,"""C10AX00""	""malnutrit-relat diabetes mellitus with other spec comps""	""Other""",
"""730471000000113""",UNKNOWN,true,"""9m01.00""	""ineligible for diabetic retinopathy screening""	""Unknown""",
"""737031000000119""",UNKNOWN,true,"""9m0A.00""	""diabetic retinopathy screening declined""	""Unknown""",
"""764191000006112""",UNKNOWN,true,"""2G51000""	""foot abnormality - diabetes related""	""Unknown""",
"""801901000006119""",UNKNOWN,true,"""L180811""	""gestational diabetes mellitus""	""Def gestational""",
"""817471000006110""",UNKNOWN,true,"""42c0.00""	""haemoglobin a1c less than 7% indicating good diabetic control""	""Unknown""",
"""817481000006113""",UNKNOWN,true,"""42c2.00""	""haemoglobin a1c greater than 10% indicating poor diabetic control""	""Unknown""",
"""817491000006111""",UNKNOWN,true,"""42c1.00""	""haemoglobin a1c between 7%-10% indicating borderline diabetic control""	""Unknown""",
"""851051000006110""",UNKNOWN,true,"""""	""ins-treat non-ins-dep diab mel""	""Type 2""",
"""856621000006118""",UNKNOWN,true,"""""	""left proliferative diabetic retinopathy""	""Unknown""",
"""856641000006113""",UNKNOWN,true,"""""	""left diabetic maculopathy""	""Unknown""",
"""857051000006118""",UNKNOWN,true,"""""	""left preproliferative diabetic retinopathy""	""Unknown""",
"""881441000006111""",UNKNOWN,true,"""C100099""	""diabetes mellitus - juvenile""	""Type 1""",
"""881451000006113""",UNKNOWN,true,"""C100199""	""diabetes mellitus -adult onset""	""Type 2""",
"""881461000006110""",UNKNOWN,true,"""C101.99""	""diabetes+ketoacidosis -no coma""	""Unknown""",
"""881471000006115""",UNKNOWN,true,"""C103.99""	""diabetes with coma""	""Unknown""",
"""881481000006117""",UNKNOWN,true,"""C104.99""	""diabetes + nephropathy""	""Unknown""",
"""881491000006119""",UNKNOWN,true,"""C105.99""	""diabetes + eye manifestation""	""Unknown""",
"""881501000006110""",UNKNOWN,true,"""C106.99""	""diabetes + neuropathy""	""Unknown""",
"""881511000006113""",UNKNOWN,true,"""C107.99""	""diabetes + periph.circulat.dis""	""Unknown""",
"""881521000006117""",UNKNOWN,true,"""C10y.99""	""diabetes + other complications""	""Unknown""",
"""887971000006115""",UNKNOWN,true,"""L180.99""	""preg.+ diabetes mellitus""	""Poss gestational""",
"""902201000006112""",UNKNOWN,true,"""TJ23.99""	""reaction: insulin/antidiabetic""	""Unknown""",
