code,code_system,include,term,notes
"""medcode""",UNKNOWN,true,"""readcode""	""clinicalevents""	""immunisationevents""	""referralevents""	""testevents""	""term""	""databaserelease""	""period""",
"""56747""",UNKNOWN,true,"""L46y400""	4	0	0	0	""other disorder of lactation with postnatal complication""	""February 2009""	""postnatal""",
"""3327""",UNKNOWN,true,"""L13..11""	119202	0	4910	1	""hyperemesis gravidarum""	""February 2009""	""early pregnancy""",
"""15061""",UNKNOWN,true,"""L13..12""	3721	0	50	0	""hyperemesis of pregnancy""	""February 2009""	""early pregnancy""",
"""37201""",UNKNOWN,true,"""L16C100""	3	0	1	0	""gestational oedema with proteinuria""	""February 2009""	""unspecified""",
"""36037""",UNKNOWN,true,"""Lyu6B00""	260	0	5	0	""[x]vaginitis following delivery""	""February 2009""	""postnatal""",
"""104766""",UNKNOWN,true,"""L30z200""	1	0	0	0	""obstructed labour nos with antenatal problem""	""August 2012""	""early pregnancy""",
"""14877""",UNKNOWN,true,"""621B.00""	448	0	91	1	""pregnant - ? planned""	""February 2009""	""early pregnancy""",
"""27672""",UNKNOWN,true,"""7E13100""	614	0	5	0	""excision of ectopic ovarian pregnancy""	""February 2009""	""unspecified""",
"""66242""",UNKNOWN,true,"""Z243400""	1	0	0	0	""rapid first stage of labour""	""February 2009""	""postnatal""",
"""27993""",UNKNOWN,true,"""62V0.00""	382	0	3	0	""home delivery planned""	""February 2009""	""postnatal""",
"""58721""",UNKNOWN,true,"""L20z.00""	12807	0	1	0	""normal delivery in completely normal case nos""	""February 2009""	""postnatal""",
"""50081""",UNKNOWN,true,"""L41z512""	1	0	0	0	""gestational phlebopathy nos""	""February 2009""	""unspecified""",
"""58971""",UNKNOWN,true,"""L41z513""	23	0	0	0	""gestational thrombosis nos""	""February 2009""	""unspecified""",
"""115279""",UNKNOWN,true,"""L242000""	1	0	0	0	""uterine operation scar in pregnancy/childbirth/puerp unspec""	""January 2021""	""postnatal""",
"""107266""",UNKNOWN,true,"""L181200""	2	0	0	0	""thyroid dysfunction in puerperium - baby delivered""	""November 2013""	""postnatal""",
"""5693""",UNKNOWN,true,"""L16A.00""	1776	0	102	14	""glycosuria during pregnancy""	""February 2009""	""unspecified""",
"""70422""",UNKNOWN,true,"""L093400""	2	0	0	0	""uraemia following abortive pregnancy""	""February 2009""	""unspecified""",
"""115225""",UNKNOWN,true,"""L301600""	3	0	0	0	""obstruct labour due pelvic outlet and mid-cavity contract""	""October 2020""	""postnatal""",
"""36394""",UNKNOWN,true,"""L16C.00""	79	0	3	0	""pregnancy induced oedema+proteinuria without hypertension""	""February 2009""	""unspecified""",
"""69921""",UNKNOWN,true,"""L414000""	31	0	0	0	""postnatal deep vein thrombosis unspecified""	""February 2009""	""postnatal""",
"""39709""",UNKNOWN,true,"""7F22100""	236	0	1	0	""expression of placenta""	""February 2009""	""late pregnancy""",
"""29620""",UNKNOWN,true,"""L41..11""	105	0	4	0	""varicose veins - obstetric""	""February 2009""	""unspecified""",
"""103222""",UNKNOWN,true,"""L248z11""	1	0	0	0	""persistent hymen in pregnancy/childbirth/puerperium nos""	""October 2011""	""postnatal""",
"""73914""",UNKNOWN,true,"""L412511""	12	0	0	0	""thrombophlebitis of legs in pregnancy""	""February 2009""	""unspecified""",
"""33477""",UNKNOWN,true,"""L398100""	2668	0	4	0	""caesarean delivery - delivered""	""February 2009""	""postnatal""",
"""16476""",UNKNOWN,true,"""L39y412""	329	0	36	0	""vaginal discomfort postnatal""	""February 2009""	""postnatal""",
"""20371""",UNKNOWN,true,"""L451.00""	1473	0	21	0	""obstetric breast abscess""	""February 2009""	""unspecified""",
"""71016""",UNKNOWN,true,"""4H5Z.00""	0	0	0	29	""amniotic fluid afp nos""	""February 2009""	""late pregnancy""",
"""5113""",UNKNOWN,true,"""L39y411""	543	0	38	1	""postnatal vaginal discomfort""	""February 2009""	""postnatal""",
"""33633""",UNKNOWN,true,"""L45zz00""	33	0	0	0	""obstetric breast infection nos""	""February 2009""	""unspecified""",
"""115990""",UNKNOWN,true,"""L323z00""	1	0	0	0	""delayed delivery second twin etc nos""	""March 2022""	""postnatal""",
"""60604""",UNKNOWN,true,"""Z262D00""	5	0	0	0	""fresh retroplacental clot""	""February 2009""	""late pregnancy""",
"""97296""",UNKNOWN,true,"""L461200""	3	0	0	0	""cracked nipple in pregnancy/puerp/lact - deliv + p/n comp""	""August 2009""	""unspecified""",
"""115919""",UNKNOWN,true,"""Lyu5300""	1	0	0	0	""[x]other assisted breech delivery""	""November 2021""	""postnatal""",
"""113357""",UNKNOWN,true,"""L44z200""	2	0	0	0	""complications of the puerperium nos with postnatal comp""	""February 2019""	""postnatal""",
"""24525""",UNKNOWN,true,"""E201C00""	532	0	23	0	""phantom pregnancy""	""February 2009""	""unspecified""",
"""59445""",UNKNOWN,true,"""Z243800""	6	0	0	0	""first stage of labour problem""	""February 2009""	""postnatal""",
"""53849""",UNKNOWN,true,"""L16y000""	27	0	0	0	""other pregnancy complication unspecified""	""February 2009""	""unspecified""",
"""112100""",UNKNOWN,true,"""L091200""	1	0	0	0	""intravascular haemolysis following abortive pregnancy""	""September 2017""	""unspecified""",
"""12625""",UNKNOWN,true,"""7F25.00""	15027	0	238	0	""obstetric monitoring""	""February 2009""	""unspecified""",
"""105343""",UNKNOWN,true,"""Z256400""	1	0	0	0	""rapid expulsion of placenta""	""December 2012""	""late pregnancy""",
"""99645""",UNKNOWN,true,"""4H41.00""	0	0	0	1	""amniotic fluid chemistry: nad""	""June 2010""	""late pregnancy""",
"""105943""",UNKNOWN,true,"""L165300""	3	0	0	0	""asymptomatic bacteriuria in pregnancy - not delivered""	""April 2013""	""unspecified""",
"""36421""",UNKNOWN,true,"""L167z00""	25	0	1	0	""liver disorder in pregnancy nos""	""February 2009""	""unspecified""",
"""27963""",UNKNOWN,true,"""L323.00""	13	0	0	0	""delayed delivery of second twin, triplet etc""	""February 2009""	""postnatal""",
"""25872""",UNKNOWN,true,"""L16yz00""	54	0	1	0	""other pregnancy complication nos""	""February 2009""	""unspecified""",
"""94809""",UNKNOWN,true,"""Z256200""	6	0	0	0	""prolonged third stage of labour""	""February 2009""	""postnatal""",
"""109337""",UNKNOWN,true,"""L43yz00""	1	0	0	0	""other obstetric pulmonary embolism nos""	""March 2015""	""unspecified""",
"""37509""",UNKNOWN,true,"""7F1A300""	29	0	8	0	""drainage of hydrocephalus of fetus to facilitate delivery""	""February 2009""	""postnatal""",
"""95698""",UNKNOWN,true,"""7F28y00""	2	0	0	0	""other specified other non routine obstetric scan""	""February 2009""	""unspecified""",
"""109071""",UNKNOWN,true,"""38B6.00""	333	0	18	0	""antenatal risk assessment""	""January 2015""	""early pregnancy""",
"""30806""",UNKNOWN,true,"""L34yz00""	6	0	0	0	""other vulval/perineal trauma during delivery nos""	""February 2009""	""postnatal""",
"""99290""",UNKNOWN,true,"""Z255800""	6	0	0	0	""second stage of labour problem""	""May 2010""	""postnatal""",
"""30373""",UNKNOWN,true,"""Z22C100""	624	0	0	3	""estimated date of delivery from last period""	""February 2009""	""postnatal""",
"""40448""",UNKNOWN,true,"""7F11100""	467	0	0	0	""induction of labour using prostaglandins""	""February 2009""	""postnatal""",
"""54473""",UNKNOWN,true,"""L244000""	37	0	2	0	""other uterine/pelvic floor abnormal affecting obstetric care""	""February 2009""	""unspecified""",
"""42572""",UNKNOWN,true,"""L323100""	2	0	0	0	""delayed delivery second twin - delivered""	""February 2009""	""postnatal""",
"""116616""",UNKNOWN,true,"""Lyu2.00""	3	0	0	0	""[x]other maternal disorders predominant related to pregnancy""	""August 2024""	""unspecified""",
"""101607""",UNKNOWN,true,"""7F22713""	3	0	0	0	""pack to control postpartum haemorrhage""	""February 2011""	""postnatal""",
"""7845""",UNKNOWN,true,"""Z212.00""	20814	0	296	0	""antenatal care""	""February 2009""	""early pregnancy""",
"""114314""",UNKNOWN,true,"""L35y400""	1	0	0	0	""other obstetric trauma with postnatal problem""	""November 2019""	""postnatal""",
"""115728""",UNKNOWN,true,"""L432100""	1	0	0	0	""obstetric blood-clot pulmonary embolism - delivered""	""August 2021""	""unspecified""",
"""11359""",UNKNOWN,true,"""L180.00""	1415	0	39	7	""diabetes mellitus during pregnancy/childbirth/puerperium""	""February 2009""	""postnatal""",
"""58982""",UNKNOWN,true,"""L186.00""	2	0	0	0	""other cardiovascular diseases in pregnancy/childbirth/puerp""	""February 2009""	""postnatal""",
"""29287""",UNKNOWN,true,"""62S6.00""	12289	0	1056	2	""postnatal examination minor problem found""	""February 2009""	""postnatal""",
"""69382""",UNKNOWN,true,"""L356200""	6	0	0	0	""obstetric damage to pelvic joints and ligaments + p/n prob""	""February 2009""	""unspecified""",
"""85245""",UNKNOWN,true,"""7F26z00""	23	0	0	0	""routine obstetric scan nos""	""February 2009""	""unspecified""",
"""66471""",UNKNOWN,true,"""7F24z00""	15	0	0	0	""other obstetric operation nos""	""February 2009""	""unspecified""",
"""21345""",UNKNOWN,true,"""9N05.00""	7557	0	16	0	""seen in postnatal clinic""	""February 2009""	""postnatal""",
"""15514""",UNKNOWN,true,"""7F13000""	129	0	6	0	""upper uterine segment caesarean delivery nec""	""February 2009""	""postnatal""",
"""46822""",UNKNOWN,true,"""Z262E00""	5	0	0	0	""old retroplacental clot""	""February 2009""	""late pregnancy""",
"""97471""",UNKNOWN,true,"""Q212z00""	4	0	0	0	""liveborn with prelabour fetal distress nos""	""August 2009""	""postnatal""",
"""67728""",UNKNOWN,true,"""L150200""	1	0	1	0	""post-term pregnancy - not delivered""	""February 2009""	""late pregnancy""",
"""62886""",UNKNOWN,true,"""L461z00""	41	0	0	0	""cracked nipple in pregnancy, the puerperium or lactation nos""	""February 2009""	""postnatal""",
"""54726""",UNKNOWN,true,"""L251400""	3	0	0	0	""maternal care for chromosomal abnormality in fetus""	""February 2009""	""unspecified""",
"""41473""",UNKNOWN,true,"""L183.00""	72	0	2	0	""drug dependence in pregnancy, childbirth and the puerperium""	""February 2009""	""postnatal""",
"""28103""",UNKNOWN,true,"""Z22A300""	721	0	21	0	""concealed pregnancy""	""February 2009""	""unspecified""",
"""44385""",UNKNOWN,true,"""L35z.00""	24	0	1	0	""obstetric trauma nos""	""February 2009""	""unspecified""",
"""21849""",UNKNOWN,true,"""L031.00""	1468	0	14	0	""tubal pregnancy""	""February 2009""	""unspecified""",
"""64752""",UNKNOWN,true,"""L111200""	14	0	0	0	""placenta praevia with haemorrhage - not delivered""	""February 2009""	""late pregnancy""",
"""52603""",UNKNOWN,true,"""L41z611""	63	0	1	0	""puerperal phlebitis nos""	""February 2009""	""postnatal""",
"""55573""",UNKNOWN,true,"""8HJ7.00""	184	0	244	0	""obstetric self-referral""	""February 2009""	""unspecified""",
"""62809""",UNKNOWN,true,"""L18A.00""	10	0	1	0	""dis of the digestive sys comp preg childbirth and puerp""	""February 2009""	""postnatal""",
"""16975""",UNKNOWN,true,"""L21..11""	15	0	0	0	""gestation - multiple""	""February 2009""	""unspecified""",
"""112578""",UNKNOWN,true,"""L432300""	4	0	0	0	""obstetric blood-clot pulmonary embolism + a/n complication""	""April 2018""	""unspecified""",
"""44906""",UNKNOWN,true,"""Z264300""	9	0	0	0	""amniotic fluid normal""	""February 2009""	""late pregnancy""",
"""107870""",UNKNOWN,true,"""9mL..00""	1658	0	1	0	""postnatal examination invitation""	""April 2014""	""postnatal""",
"""101599""",UNKNOWN,true,"""L253300""	1	0	0	0	""maternal care for damage to fetus from maternal rubella""	""February 2011""	""unspecified""",
"""101893""",UNKNOWN,true,"""L251300""	1	0	0	0	""maternal care for suspected chromosomal abnormality in fetus""	""March 2011""	""unspecified""",
"""88775""",UNKNOWN,true,"""7F11300""	184	0	1	0	""medical induction of labour""	""February 2009""	""postnatal""",
"""11741""",UNKNOWN,true,"""L394600""	485	0	9	0	""haematoma of obstetric wound""	""February 2009""	""unspecified""",
"""86399""",UNKNOWN,true,"""7F17y00""	40	0	0	0	""other specified vacuum delivery""	""February 2009""	""postnatal""",
"""40724""",UNKNOWN,true,"""Z255700""	126	0	0	0	""failure to progress in second stage of labour""	""February 2009""	""postnatal""",
"""54577""",UNKNOWN,true,"""L210000""	50	0	0	0	""twin pregnancy unspecified""	""February 2009""	""unspecified""",
"""95570""",UNKNOWN,true,"""L307z00""	2	0	0	0	""failed trial of labour nos""	""February 2009""	""postnatal""",
"""48552""",UNKNOWN,true,"""L010.11""	670	0	1	0	""anembryonic pregnancy""	""February 2009""	""unspecified""",
"""36234""",UNKNOWN,true,"""L370z11""	70	0	3	0	""retained placenta without haemorrhage""	""February 2009""	""late pregnancy""",
"""51111""",UNKNOWN,true,"""L244412""	26	0	3	0	""rectocele complicating postpartum care - baby delivered prev""	""February 2009""	""postnatal""",
"""38439""",UNKNOWN,true,"""L244411""	41	0	5	0	""cystocele complicating postpartum care - baby delivered prev""	""February 2009""	""postnatal""",
"""100323""",UNKNOWN,true,"""4H7..00""	0	0	0	1	""amniotic fetal cell study""	""July 2010""	""late pregnancy""",
"""48602""",UNKNOWN,true,"""L32..00""	68	0	0	0	""long labour""	""February 2009""	""postnatal""",
"""13352""",UNKNOWN,true,"""L34..00""	129534	0	21	0	""trauma to perineum and vulva during delivery""	""February 2009""	""postnatal""",
"""113866""",UNKNOWN,true,"""Z262Q00""	2	0	0	0	""placenta unhealthy""	""June 2019""	""late pregnancy""",
"""33634""",UNKNOWN,true,"""L182z00""	1045	0	1	0	""anaemia during pregnancy/childbirth/puerperium nos""	""February 2009""	""postnatal""",
"""64384""",UNKNOWN,true,"""L180z00""	84	0	1	0	""diabetes mellitus in pregnancy/childbirth/puerperium nos""	""February 2009""	""postnatal""",
"""93027""",UNKNOWN,true,"""U626.00""	2	0	0	0	""[x]obstetric+gynae devices associated with adverse incidents""	""February 2009""	""unspecified""",
"""97682""",UNKNOWN,true,"""7M0fy00""	157	0	0	0	""other specified gestational age""	""September 2009""	""unspecified""",
"""105654""",UNKNOWN,true,"""L10y100""	3	0	0	0	""other haemorrhage in early pregnancy - delivered""	""January 2013""	""unspecified""",
"""72594""",UNKNOWN,true,"""L352200""	2	0	0	0	""obstetric inversion of uterus with postnatal problem""	""February 2009""	""postnatal""",
"""49446""",UNKNOWN,true,"""L396100""	788	0	0	0	""vacuum extractor delivery - delivered""	""February 2009""	""postnatal""",
"""113708""",UNKNOWN,true,"""7L1d300""	20	0	0	0	""delivery subsequent element cycle chemotherapy for neoplasm""	""May 2019""	""postnatal""",
"""39447""",UNKNOWN,true,"""8I3G.00""	57	0	0	0	""edinburgh postnatal depression scale declined""	""February 2009""	""postnatal""",
"""114297""",UNKNOWN,true,"""L31z100""	2	0	0	0	""abnormality of forces of labour nos - delivered""	""November 2019""	""postnatal""",
"""99890""",UNKNOWN,true,"""Q021400""	1	0	0	0	""fetus/neonate affect by placental damage-surgical induction""	""June 2010""	""late pregnancy""",
"""53685""",UNKNOWN,true,"""L410500""	925	0	0	0	""varicose veins of legs in pregnancy""	""February 2009""	""unspecified""",
"""100516""",UNKNOWN,true,"""Z262H00""	6	0	0	0	""placenta calcified""	""August 2010""	""late pregnancy""",
"""114568""",UNKNOWN,true,"""L295z00""	2	0	0	0	""elderly primigravida nos""	""December 2019""	""unspecified""",
"""95702""",UNKNOWN,true,"""7M0f300""	162	0	0	0	""under 9 weeks gestational age""	""February 2009""	""9""",
"""34399""",UNKNOWN,true,"""Lyu6C00""	93	0	2	0	""[x]cervicitis following delivery""	""February 2009""	""postnatal""",
"""73393""",UNKNOWN,true,"""4H71.00""	0	0	0	4	""amniotic fetal cell study: nad""	""February 2009""	""late pregnancy""",
"""46730""",UNKNOWN,true,"""A370.00""	4	0	0	0	""obstetrical tetanus""	""February 2009""	""unspecified""",
"""64732""",UNKNOWN,true,"""Q213000""	4	0	0	0	""liveborn with labour abnormal heart beat""	""February 2009""	""postnatal""",
"""109570""",UNKNOWN,true,"""L403100""	2	0	0	0	""puerperal septicaemia - delivered with postnatal comp""	""April 2015""	""postnatal""",
"""25759""",UNKNOWN,true,"""L411.00""	273	0	11	0	""vv's of perineum/vulva in pregnancy/puerperium""	""February 2009""	""postnatal""",
"""21893""",UNKNOWN,true,"""L510.00""	66	0	0	0	""maternal care for hydrops fetalis""	""February 2009""	""unspecified""",
"""99361""",UNKNOWN,true,"""L345200""	1	0	0	0	""vulval and perineal haematoma during delivery + p/n problem""	""May 2010""	""postnatal""",
"""61597""",UNKNOWN,true,"""L343200""	3	0	0	0	""fourth degree perineal tear during delivery with p/n problem""	""February 2009""	""postnatal""",
"""41718""",UNKNOWN,true,"""L1y..00""	63	0	0	0	""complications of pregnancy/childbirth/puerperium os""	""February 2009""	""postnatal""",
"""68840""",UNKNOWN,true,"""L416200""	1	0	0	0	""haemorrhoids in pregnancy and puerperium - deliv + p/n comp""	""February 2009""	""postnatal""",
"""30378""",UNKNOWN,true,"""L244312""	5	0	2	0	""rectocele complicating antenatal care - baby not delivered""	""February 2009""	""early pregnancy""",
"""45862""",UNKNOWN,true,"""7E07114""	107	0	0	0	""curettage of uterus for termination of pregnancy nec""	""February 2009""	""unspecified""",
"""88229""",UNKNOWN,true,"""7F2A.00""	261	0	0	0	""obstetric doppler studies""	""February 2009""	""unspecified""",
"""115788""",UNKNOWN,true,"""L390400""	1	0	0	0	""maternal distress with postnatal problem""	""October 2021""	""postnatal""",
"""101938""",UNKNOWN,true,"""L390300""	2	0	0	0	""maternal distress with antenatal problem""	""March 2011""	""early pregnancy""",
"""90277""",UNKNOWN,true,"""L350200""	3	0	0	0	""rupture of uterus before labour with antenatal problem""	""February 2009""	""early pregnancy""",
"""112126""",UNKNOWN,true,"""L171200""	1	0	0	0	""maternal gonorrhoea in puerperium - baby delivered""	""September 2017""	""postnatal""",
"""62919""",UNKNOWN,true,"""L125200""	21	0	0	0	""severe pre-eclampsia - delivered with postnatal complication""	""February 2009""	""postnatal""",
"""97259""",UNKNOWN,true,"""68b6.00""	191	0	0	0	""antenatal screening declined""	""August 2009""	""early pregnancy""",
"""20383""",UNKNOWN,true,"""L452.00""	6633	0	16	0	""obstetric nonpurulent mastitis""	""February 2009""	""unspecified""",
"""78449""",UNKNOWN,true,"""7F28.00""	95	0	7	0	""other non routine obstetric scan""	""February 2009""	""unspecified""",
"""57002""",UNKNOWN,true,"""L290.11""	4	0	0	0	""failed mechanical induction of labour""	""February 2009""	""postnatal""",
"""64366""",UNKNOWN,true,"""L412500""	43	0	0	0	""superficial thrombophlebitis in pregnancy""	""February 2009""	""unspecified""",
