code,code_system,include,term,notes
"""prodcode""",UNKNOWN,true,"""productname""	""formulation""	""route""	""ingredient""	""strength""	""Antidiabetic""	""group""	""database""",
"""48501""",UNKNOWN,true,"""HumaPen Luxura hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units Champagne (Eli Lilly and Company Ltd)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Insulin""	""Insulin""	""Gold""",
"""91579""",UNKNOWN,true,"""Glucoject hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/33gauge (A. Menarini Diagnostics Ltd)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Insulin""	""Insulin""	""Gold""",
"""12060""",UNKNOWN,true,"""INSULIN QUICKSOL (SOLUBLE NEUTRAL) 100 I/U INJ""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Insulin""	""Insulin""	""Gold""",
"""54150""",UNKNOWN,true,"""Jentadueto 2.5mg/850mg tablets (Boehringer Ingelheim Ltd)""	""Oral tablet""	""Oral""	""Linagliptin/Metformin""	""2.5mg + 850mg""	""Linagliptin/Metformin""	""DPP-4is, Metformin""	""Gold""",
"""62904""",UNKNOWN,true,"""Exenatide 2mg powder and solvent for prolonged-release suspension for injection pre-filled disposable devices""	""Powder and solvent for prolonged-release suspension for inj""	""Subcutaneous""	""Exenatide""	""2mg""	""Exenatide""	""GLP-1RAs""	""Gold""",
"""53478""",UNKNOWN,true,"""Metformin 500mg modified-release tablets (Kent Pharma (UK) Ltd)""	""Modified-release tablet""	""Oral""	""Metformin""	""500mg""	""Metformin""	""Metformin""	""Gold""",
"""69654""",UNKNOWN,true,"""Qtern 5mg/10mg tablets (AstraZeneca UK Ltd)""	""Oral tablet""	""Oral""	""Saxagliptin/Dapagliflozin""	""10mg + 5mg""	""Saxagliptin/Dapagliflozin""	""DPP-4is, SGLT-2is""	""Gold""",
"""34031""",UNKNOWN,true,"""Monotard mc 100unit/ml Injection (Novo Nordisk Ltd)""	""Injection""	""Intramuscular""	""Insulin""	""100unit/ml""	""Insulin""	""Insulin""	""Gold""",
"""52722""",UNKNOWN,true,"""Human Mixtard 30 Penfill 100units/ml suspension for injection 1.5ml cartridges (Novo Nordisk Ltd)""	""Suspension for injection""	""Subcutaneous""	""Insulin""	""30unit/1ml + 70unit/1ml""	""Insulin""	""Insulin""	""Gold""",
"""89378""",UNKNOWN,true,"""Wegovy FlexTouch 1.7mg/0.75ml solution for injection 3ml pre-filled pens (Novo Nordisk Ltd)""	""Solution for injection""	""Subcutaneous""	""Semaglutide""	""2.27mg/1ml""	""Semaglutide""	""GLP-1RAs""	""Gold""",
"""62180""",UNKNOWN,true,"""Insulin aspart 100units/ml solution for injection 1.6ml cartridges""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100unit/1ml""	""Insulin""	""Insulin""	""Gold""",
"""54462""",UNKNOWN,true,"""Insulin biphasic isophane human emp 25:75; 100 units/ml Injection""	""Injection""	""Intramuscular""	""Insulin""	""25:75; 100 units/ml""	""Insulin""	""Insulin""	""Gold""",
"""22987""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors snap on 12mm/29gauge""	""Hypodermic Needle""	NA	""Insulin""	""12mm/29gauge""	""Insulin""	""Insulin""	""Gold""",
"""6209""",UNKNOWN,true,"""NovoRapid 100units/ml solution for injection 10ml vials (Novo Nordisk Ltd)""	""Solution for injection""	""Intravenous/Subcutaneous""	""Insulin""	""100unit/1ml""	""Insulin""	""Insulin""	""Gold""",
"""65563""",UNKNOWN,true,"""Pioglitazone 15mg tablets (Alliance Healthcare (Distribution) Ltd)""	""Oral tablet""	""Oral""	""Pioglitazone""	""15mg""	""Pioglitazone""	""Other""	""Gold""",
"""46989""",UNKNOWN,true,"""Metabet SR 1000mg tablets (Morningside Healthcare Ltd)""	""Modified-release tablet""	""Oral""	""Metformin""	""1gram""	""Metformin""	""Metformin""	""Gold""",
"""5769""",UNKNOWN,true,"""Hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with not less than 12mm needle 0.4mm/27gauge""	""Insulin Syringe With 12Mm Needle(27G)""	NA	""Insulin""	""0.5ml""	""Insulin""	""Insulin""	""Gold""",
"""75329""",UNKNOWN,true,"""Insulin lispro Sanofi 100units/ml solution for injection 3ml pre-filled pens (Sanofi)""	""Solution for injection""	""Intravenous/Intramuscular/Subcutaneous""	""Insulin""	""100unit/1ml""	""Insulin""	""Insulin""	""Gold""",
"""34323""",UNKNOWN,true,"""Metformin 500mg tablets (A A H Pharmaceuticals Ltd)""	""Oral tablet""	""Oral""	""Metformin""	""500mg""	""Metformin""	""Metformin""	""Gold""",
"""27911""",UNKNOWN,true,"""INSULIN HUMAN ACTRAPID PENFILL""	NA	NA	""Insulin""	NA	""Insulin""	""Insulin""	""Gold""",
"""25006""",UNKNOWN,true,"""INSULIN HUMAN ACTRAPID (NEUTRAL)""	NA	NA	""Insulin""	NA	""Insulin""	""Insulin""	""Gold""",
"""6753""",UNKNOWN,true,"""Novopen Junior hypodermic insulin injection pen reusable for 3ml cartridge 0.5 unit dial up / range 1-35 units Green (Novo Nordisk Ltd)""	""Insulin Pen""	NA	""Insulin""	""3ml/1-35 units""	""Insulin""	""Insulin""	""Gold""",
"""73254""",UNKNOWN,true,"""Yaltormin SR 1000mg tablets (Wockhardt UK Ltd)""	""Modified-release tablet""	""Oral""	""Metformin""	""1gram""	""Metformin""	""Metformin""	""Gold""",
"""80676""",UNKNOWN,true,"""Bilxona 60mg modified-release tablets (Accord-UK Ltd)""	""Modified-release tablet""	""Oral""	""Gliclazide""	""60mg""	""Gliclazide""	""Sulfonylureas""	""Gold""",
"""35017""",UNKNOWN,true,"""Optipen pro 1 white insulin pen 3ml/1-60 units 3ml/1-60 units Insulin pen (Aventis Pharma)""	""Insulin Pen""	NA	""Insulin""	""3ml/1-60 units""	""Insulin""	""Insulin""	""Gold""",
"""34932""",UNKNOWN,true,"""Gliclazide 80mg tablets (Genus Pharmaceuticals Ltd)""	""Oral tablet""	""Oral""	""Gliclazide""	""80mg""	""Gliclazide""	""Sulfonylureas""	""Gold""",
"""14930""",UNKNOWN,true,"""Hypurin Porcine Neutral 100units/ml solution for injection 3ml cartridges (C P Pharmaceuticals Ltd)""	""Solution for injection""	""Intravenous/Intramuscular/Subcutaneous""	""Insulin""	""100unit/1ml""	""Insulin""	""Insulin""	""Gold""",
"""34676""",UNKNOWN,true,"""Glibenclamide 2.5mg tablets (A A H Pharmaceuticals Ltd)""	""Oral tablet""	""Oral""	""Glibenclamide""	""2.5mg""	""Glibenclamide""	""Sulfonylureas""	""Gold""",
"""86448""",UNKNOWN,true,"""NovoPen 6 hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units Blue (Novo Nordisk Ltd)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Insulin""	""Insulin""	""Gold""",
"""63118""",UNKNOWN,true,"""NeedleBay Fine Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge (Diabetes Care Technology Ltd)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Insulin""	""Insulin""	""Gold""",
"""80506""",UNKNOWN,true,"""4SURE hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge (Nipro Diagnostics (UK) Ltd)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Insulin""	""Insulin""	""Gold""",
"""59846""",UNKNOWN,true,"""Mylife Clickfine hypodermic insulin needles for pre-filled / reusable pen injectors snap on 4mm/32gauge (Ypsomed Ltd)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Insulin""	""Insulin""	""Gold""",
"""36356""",UNKNOWN,true,"""Insulin human 3mg inhalation powder blisters""	""Inhalation powder""	""Inhalation""	""Insulin""	""3mg""	""Insulin""	""Insulin""	""Gold""",
"""48811""",UNKNOWN,true,"""Unifine Pentips Plus hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge (Owen Mumford Ltd)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Insulin""	""Insulin""	""Gold""",
"""22496""",UNKNOWN,true,"""INSULIN ZINC LENTE PURIFIED SUSPENSION""	NA	NA	""Insulin""	NA	""Insulin""	""Insulin""	""Gold""",
"""4198""",UNKNOWN,true,"""Humulin m3 100unit/ml M3 injection (Eli Lilly and Company Ltd)""	""M3 Injection""	""Subcutaneous Injection""	""Insulin""	""100unit/ml""	""Insulin""	""Insulin""	""Gold""",
"""1594""",UNKNOWN,true,"""Actrapid NovoLet 100units/ml solution for injection (Novo Nordisk Ltd)""	""Solution for injection""	""Intravenous/Subcutaneous""	""Insulin""	""100unit/1ml""	""Insulin""	""Insulin""	""Gold""",
"""14925""",UNKNOWN,true,"""Insulin isophane human vial 100unit/ml Sterile suspension injection""	""Sterile Suspension Injection""	""Subcutaneous Injection""	""Insulin""	""100unit/ml""	""Insulin""	""Insulin""	""Gold""",
"""11760""",UNKNOWN,true,"""Metformin with rosiglitazone 1000mg + 2mg Tablet""	""Tablet""	""Oral""	""Metformin/Rosiglitazone""	""1000mg + 2mg""	""Metformin/Rosiglitazone""	""Metformin, Other""	""Gold""",
"""55413""",UNKNOWN,true,"""Lixisenatide 20micrograms/0.2ml solution for injection 3ml pre-filled disposable devices""	""Solution for injection""	""Subcutaneous""	""Lixisenatide""	""100microgram/1ml""	""Lixisenatide""	""GLP-1RAs""	""Gold""",
"""5421""",UNKNOWN,true,"""NovoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/31gauge (Novo Nordisk Ltd)""	""Pen Needle""	NA	""Insulin""	""6mm/31gauge""	""Insulin""	""Insulin""	""Gold""",
"""80647""",UNKNOWN,true,"""Metuxtan SR 500mg tablets (Accord-UK Ltd)""	""Modified-release tablet""	""Oral""	""Metformin""	""500mg""	""Metformin""	""Metformin""	""Gold""",
"""9748""",UNKNOWN,true,"""Repaglinide 2mg tablets""	""Oral tablet""	""Oral""	""Repaglinide""	""2mg""	""Repaglinide""	""Other""	""Gold""",
"""23099""",UNKNOWN,true,"""Insulin aspart biphasic 30/70 100units/ml suspension for injection 3ml pre-filled disposable devices""	""Suspension for injection""	""Subcutaneous""	""Insulin""	""30unit/1ml + 70unit/1ml""	""Insulin""	""Insulin""	""Gold""",
"""4862""",UNKNOWN,true,"""Diabetamide 2.5mg tablets (Ashbourne Pharmaceuticals Ltd)""	""Oral tablet""	""Oral""	""Glibenclamide""	""2.5mg""	""Glibenclamide""	""Sulfonylureas""	""Gold""",
"""78258""",UNKNOWN,true,"""Pioglitazone 15mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Pioglitazone""	""3mg/1ml""	""Pioglitazone""	""Other""	""Gold""",
"""38551""",UNKNOWN,true,"""Eucreas 50mg/1000mg tablets (Novartis Pharmaceuticals UK Ltd)""	""Oral tablet""	""Oral""	""Vildagliptin/Metformin""	""1gram + 50mg""	""Vildagliptin/Metformin""	""DPP-4is, Metformin""	""Gold""",
"""1587""",UNKNOWN,true,"""Monotard 100units/ml suspension for injection 10ml vials (Novo Nordisk Ltd)""	""Suspension for injection""	""Subcutaneous""	""Insulin""	""100unit/1ml""	""Insulin""	""Insulin""	""Gold""",
"""90668""",UNKNOWN,true,"""Tirzepatide 15mg/0.6ml solution for injection 2.4ml pre-filled disposable devices""	""Solution for injection""	""Subcutaneous""	""Tirzepatide""	""25mg/1ml""	""Tirzepatide""	""GLP-1RAs""	""Gold""",
"""5789""",UNKNOWN,true,"""Hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with 8mm needle 0.3mm/30gauge""	""Insulin Syringe With 8Mm Needle(30G)""	NA	""Insulin""	""0.5ml""	""Insulin""	""Insulin""	""Gold""",
"""82201""",UNKNOWN,true,"""Insupen Original hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge (Spirit Healthcare Ltd)""	""Suppository""	""Rectal""	""Insulin""	NA	""Insulin""	""Insulin""	""Gold""",
"""2220""",UNKNOWN,true,"""Penmix 20/80 Pen (Novo Nordisk Ltd)""	""Pen""	NA	""Insulin""	NA	""Insulin""	""Insulin""	""Gold""",
"""33356""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge""	""Hypodermic Needle""	NA	""Insulin""	""12mm/29gauge""	""Insulin""	""Insulin""	""Gold""",
"""61957""",UNKNOWN,true,"""Gliclazide 40mg tablets (A A H Pharmaceuticals Ltd)""	""Oral tablet""	""Oral""	""Gliclazide""	""40mg""	""Gliclazide""	""Sulfonylureas""	""Gold""",
"""41959""",UNKNOWN,true,"""Penject 100unit/ml Injection device (Hypoguard Ltd)""	""Injection Device""	""Intramuscular""	""Insulin""	""100unit/ml""	""Insulin""	""Insulin""	""Gold""",
"""5636""",UNKNOWN,true,"""Glipizide 5mg tablets""	""Oral tablet""	""Oral""	""Glipizide""	""5mg""	""Glipizide""	""Sulfonylureas""	""Gold""",
"""84216""",UNKNOWN,true,"""PROFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge (Prosum Medical Ltd)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Insulin""	""Insulin""	""Gold""",
"""92161""",UNKNOWN,true,"""Victoza 6mg/ml solution for injection 3ml pre-filled pens (Pharmaram Ltd)""	""Solution for injection""	""Subcutaneous""	""Liraglutide""	""6mg/1ml""	""Liraglutide""	""GLP-1RAs""	""Gold""",
"""14644""",UNKNOWN,true,"""Insulin biphasic isophane human prb 20:80; 100 units/ml Injection""	""Injection""	""Intramuscular""	""Insulin""	""20:80; 100 units/ml""	""Insulin""	""Insulin""	""Gold""",
"""67230""",UNKNOWN,true,"""Lantus 100units/ml solution for injection 3ml pre-filled SoloStar pens (Waymade Healthcare Plc)""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100unit/1ml""	""Insulin""	""Insulin""	""Gold""",
"""80878""",UNKNOWN,true,"""NovoPen Echo hypodermic insulin injection pen reusable for 3ml cartridge 0.5 unit dial up / range 0.5-30 units Blue (Novo Nordisk Ltd)""	""Device""	NA	""Insulin""	NA	""Insulin""	""Insulin""	""Gold""",
"""60951""",UNKNOWN,true,"""Insulin human 100units/ml solution for injection 10ml vials""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100unit/1ml""	""Insulin""	""Insulin""	""Gold""",
"""89481""",UNKNOWN,true,"""Semaglutide 1mg/0.75ml solution for injection 3ml pre-filled disposable devices""	""Solution for injection""	""Subcutaneous""	""Semaglutide""	""1.34mg/1ml""	""Semaglutide""	""GLP-1RAs""	""Gold""",
"""23992""",UNKNOWN,true,"""Insuman Basal 100units/ml suspension for injection 3ml pre-filled OptiSet pens (Sanofi)""	""Suspension for injection""	""Intramuscular/Subcutaneous""	""Insulin""	""100unit/1ml""	""Insulin""	""Insulin""	""Gold""",
"""84649""",UNKNOWN,true,"""Unifine SafeControl Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge (Owen Mumford Ltd)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Insulin""	""Insulin""	""Gold""",
"""77762""",UNKNOWN,true,"""Ertugliflozin 5mg tablets""	""Oral tablet""	""Oral""	""Ertugliflozin""	""5mg""	""Ertugliflozin""	""SGLT-2is""	""Gold""",
"""321""",UNKNOWN,true,"""INSULIN HUMAN ACTRAPID (NEUTRAL) 40 I/U INJ""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Insulin""	""Insulin""	""Gold""",
"""71137""",UNKNOWN,true,"""Hypurin Bovine Isophane 100units/ml suspension for injection 10ml vials (Waymade Healthcare Plc)""	""Suspension for injection""	""Intramuscular/Subcutaneous""	""Insulin""	""100unit/1ml""	""Insulin""	""Insulin""	""Gold""",
"""4896""",UNKNOWN,true,"""Monoject hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 12mm needle 0.36mm/28gauge (Covidien (UK) Commercial Ltd)""	""Insulin Syringe With 12Mm Needle(28G)""	NA	""Insulin""	""1ml""	""Insulin""	""Insulin""	""Gold""",
"""66447""",UNKNOWN,true,"""BD Viva hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge (Becton, Dickinson UK Ltd)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Insulin""	""Insulin""	""Gold""",
"""70463""",UNKNOWN,true,"""Synjardy 12.5mg/850mg tablets (Boehringer Ingelheim Ltd)""	""Oral tablet""	""Oral""	""Empagliflozin/Metformin""	""850mg + 12.5mg""	""Empagliflozin/Metformin""	""SGLT-2is, Metformin""	""Gold""",
"""54028""",UNKNOWN,true,"""Unifine Pentips Plus hypodermic insulin needles for pre-filled / reusable pen injectors screw on 12mm/29gauge (Owen Mumford Ltd)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Insulin""	""Insulin""	""Gold""",
"""55728""",UNKNOWN,true,"""Lyxumia 10micrograms/0.2ml solution for injection 3ml pre-filled pens (Sanofi)""	""Solution for injection""	""Subcutaneous""	""Lixisenatide""	""50microgram/1ml""	""Lixisenatide""	""GLP-1RAs""	""Gold""",
"""59005""",UNKNOWN,true,"""Mylife Penfine Classic hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge (Ypsomed Ltd)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Insulin""	""Insulin""	""Gold""",
"""89962""",UNKNOWN,true,"""Tirzepatide 5mg/0.5ml solution for injection pre-filled disposable devices""	""Solution for injection""	""Subcutaneous""	""Tirzepatide""	""10mg/1ml""	""Tirzepatide""	""GLP-1RAs""	""Gold""",
"""61925""",UNKNOWN,true,"""NovoNorm 500microgram tablets (Waymade Healthcare Plc)""	""Oral tablet""	""Oral""	""Repaglinide""	""500microgram""	""Repaglinide""	""Other""	""Gold""",
"""58961""",UNKNOWN,true,"""Mylife Penfine Classic hypodermic insulin needles for pre-filled / reusable pen injectors screw on 4mm/32gauge (Ypsomed Ltd)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Insulin""	""Insulin""	""Gold""",
"""64460""",UNKNOWN,true,"""Insulin glargine 300units/ml solution for injection 1.5ml pre-filled disposable devices""	""Solution for injection""	""Subcutaneous""	""Insulin""	""300unit/1ml""	""Insulin""	""Insulin""	""Gold""",
"""57659""",UNKNOWN,true,"""Pioglitazone 30mg tablets (Actavis UK Ltd)""	""Oral tablet""	""Oral""	""Pioglitazone""	""30mg""	""Pioglitazone""	""Other""	""Gold""",
"""58578""",UNKNOWN,true,"""Kendall Magellan hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with 12mm safety needle 0.33mm/29gauge (Covidien (UK) Commercial Ltd)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Insulin""	""Insulin""	""Gold""",
"""59004""",UNKNOWN,true,"""Mylife Penfine Classic hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/32gauge (Ypsomed Ltd)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Insulin""	""Insulin""	""Gold""",
"""70807""",UNKNOWN,true,"""AllStar hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-80 units Teal (Sanofi)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Insulin""	""Insulin""	""Gold""",
"""71958""",UNKNOWN,true,"""AllStar Pro hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-80 units Blue (Sanofi)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Insulin""	""Insulin""	""Gold""",
"""81916""",UNKNOWN,true,"""Unifine SafeControl Safety Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/30gauge (Owen Mumford Ltd)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Insulin""	""Insulin""	""Gold""",
"""63704""",UNKNOWN,true,"""NovoPen 5 hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units Silver (Novo Nordisk Ltd)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Insulin""	""Insulin""	""Gold""",
"""10208""",UNKNOWN,true,"""Insulatard InnoLet 100units/ml suspension for injection 3ml pre-filled pens (Novo Nordisk Ltd)""	""Suspension for injection""	""Intramuscular/Subcutaneous""	""Insulin""	""100unit/1ml""	""Insulin""	""Insulin""	""Gold""",
"""36430""",UNKNOWN,true,"""Insulin soluble human 100units/ml solution for injection 3ml pre-filled disposable devices""	""Solution for injection""	""Intravenous/Subcutaneous""	""Insulin""	""100unit/1ml""	""Insulin""	""Insulin""	""Gold""",
"""34563""",UNKNOWN,true,"""Glibenclamide 5mg tablets (Wockhardt UK Ltd)""	""Oral tablet""	""Oral""	""Glibenclamide""	""5mg""	""Glibenclamide""	""Sulfonylureas""	""Gold""",
"""43991""",UNKNOWN,true,"""Humulin M3 KwikPen 100units/ml suspension for injection 3ml pre-filled pens (Eli Lilly and Company Ltd)""	""Suspension for injection""	""Intramuscular/Subcutaneous""	""Insulin""	""70unit/1ml + 30unit/1ml""	""Insulin""	""Insulin""	""Gold""",
"""34802""",UNKNOWN,true,"""Glipizide 5mg tablets (IVAX Pharmaceuticals UK Ltd)""	""Oral tablet""	""Oral""	""Glipizide""	""5mg""	""Glipizide""	""Sulfonylureas""	""Gold""",
"""92344""",UNKNOWN,true,"""Humalog Pen 100units/ml solution for injection 3ml pre-filled pens (Sigma Pharmaceuticals Plc)""	""Solution for injection""	""Intravenous/Intramuscular/Subcutaneous""	""Insulin""	""100unit/1ml""	""Insulin""	""Insulin""	""Gold""",
"""49052""",UNKNOWN,true,"""Unifine Pentips Plus hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge (Owen Mumford Ltd)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Insulin""	""Insulin""	""Gold""",
"""48765""",UNKNOWN,true,"""Unifine Pentips hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge (Owen Mumford Ltd)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Insulin""	""Insulin""	""Gold""",
"""18195""",UNKNOWN,true,"""Hypodermic insulin needles for pre-filled / reusable pen injectors snap on 6mm/31gauge""	""Hypodermic Needle""	NA	""Insulin""	""6mm/31gauge""	""Insulin""	""Insulin""	""Gold""",
"""54891""",UNKNOWN,true,"""Saxagliptin 2.5mg / Metformin 1g tablets""	""Oral tablet""	""Oral""	""Saxagliptin/Metformin""	""1gram + 2.5mg""	""Saxagliptin/Metformin""	""DPP-4is, Metformin""	""Gold""",
"""20672""",UNKNOWN,true,"""INSULIN HUM/ACTRAPID""	NA	NA	""Insulin""	NA	""Insulin""	""Insulin""	""Gold""",
"""83262""",UNKNOWN,true,"""Trulicity 3mg/0.5ml solution for injection pre-filled pens (Eli Lilly and Company Ltd)""	""Solution for injection""	""Subcutaneous""	""Dulaglutide""	""6mg/1ml""	""Dulaglutide""	""GLP-1RAs""	""Gold""",
"""9737""",UNKNOWN,true,"""Insulatard innolet 100iu/ml Injection (Novo Nordisk Ltd)""	""Suspension for injection""	""Subcutaneous""	""Insulin""	""100unit/1ml""	""Insulin""	""Insulin""	""Gold""",
"""70490""",UNKNOWN,true,"""Bilxona 60mg modified-release tablets (Actavis UK Ltd)""	""Modified-release tablet""	""Oral""	""Gliclazide""	""60mg""	""Gliclazide""	""Sulfonylureas""	""Gold""",
"""36194""",UNKNOWN,true,"""Insulin isophane biphasic human 25/75 100units/ml suspension for injection 3ml cartridges""	""Suspension for injection""	""Subcutaneous""	""Insulin""	""25unit/1ml + 75unit/1ml""	""Insulin""	""Insulin""	""Gold""",
"""88647""",UNKNOWN,true,"""Klinion Soft Fine Plus Pen hypodermic insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge (Mediq Healthcare UK Ltd)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Insulin""	""Insulin""	""Gold""",
"""65066""",UNKNOWN,true,"""Empagliflozin 12.5mg / Metformin 1g tablets""	""Oral tablet""	""Oral""	""Empagliflozin/Metformin""	""12.5mg + 1gram""	""Empagliflozin/Metformin""	""SGLT-2is, Metformin""	""Gold""",
"""21232""",UNKNOWN,true,"""Insulin isophane biphasic human 30/70 100units/ml suspension for injection 10ml vials""	""Suspension for injection""	""Subcutaneous""	""Insulin""	""30unit/1ml + 70unit/1ml""	""Insulin""	""Insulin""	""Gold""",
"""24846""",UNKNOWN,true,"""Pur-in neutral 100unit/ml Injection (C P Pharmaceuticals Ltd)""	""Injection""	""Intramuscular""	""Insulin""	""100unit/ml""	""Insulin""	""Insulin""	""Gold""",
"""85733""",UNKNOWN,true,"""Glibenclamide 6mg/ml oral suspension sugar free""	""Oral suspension""	""Oral""	""Glibenclamide""	""6mg/1ml""	""Glibenclamide""	""Sulfonylureas""	""Gold""",
"""47751""",UNKNOWN,true,"""TS-A Safety hypodermic U100 insulin syringe sterile single use / single patient use 1ml with 12mm safety needle 0.33mm/29gauge (Minsmed)""	""Insulin Syringe With 12Mm Needle(29G)""	NA	""Insulin""	""1ml""	""Insulin""	""Insulin""	""Gold""",
"""86392""",UNKNOWN,true,"""NovoPen 6 hypodermic insulin injection pen reusable for 3ml cartridge 1 unit dial up / range 1-60 units Grey (Novo Nordisk Ltd)""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Insulin""	""Insulin""	""Gold""",
"""93""",UNKNOWN,true,"""Metformin 850mg tablets""	""Oral tablet""	""Oral""	""Metformin""	""850mg""	""Metformin""	""Metformin""	""Gold""",
"""52748""",UNKNOWN,true,"""Insulatard Penfill 100units/ml suspension for injection 3ml cartridges (Waymade Healthcare Plc)""	""Suspension for injection""	""Subcutaneous""	""Insulin""	""100unit/1ml""	""Insulin""	""Insulin""	""Gold""",
"""21223""",UNKNOWN,true,"""U100 Insulin syringe 0.3ml""	""Insulin Syringe""	NA	""Insulin""	""0.3ml""	""Insulin""	""Insulin""	""Gold""",
"""8976""",UNKNOWN,true,"""Euglucon 2.5mg tablets (Aventis Pharma)""	""Oral tablet""	""Oral""	""Glibenclamide""	""2.5mg""	""Glibenclamide""	""Sulfonylureas""	""Gold""",
"""90517""",UNKNOWN,true,"""Hypodermic U100 insulin syringe sterile single use / single patient use 0.5ml with 8mm safety needle 0.3mm/30gauge""	""Solution for injection""	""Intramuscular""	""Insulin""	NA	""Insulin""	""Insulin""	""Gold""",
"""35462""",UNKNOWN,true,"""Januvia 100mg tablets (Merck Sharp & Dohme (UK) Ltd)""	""Oral tablet""	""Oral""	""Sitagliptin""	""100mg""	""Sitagliptin""	""DPP-4is""	""Gold""",
"""92044""",UNKNOWN,true,"""Glimepiride 3mg tablets (A A H Pharmaceuticals Ltd)""	""Oral tablet""	""Oral""	""Glimepiride""	""3mg""	""Glimepiride""	""Sulfonylureas""	""Gold""",
"""37902""",UNKNOWN,true,"""Vildagliptin 50mg / Metformin 1g tablets""	""Oral tablet""	""Oral""	""Vildagliptin/Metformin""	""1gram + 50mg""	""Vildagliptin/Metformin""	""DPP-4is, Metformin""	""Gold""",
"""17809""",UNKNOWN,true,"""Humaject m4 100iu/ml M4 pen (Eli Lilly and Company Ltd)""	""M4 Pen""	""Subcutaneous Injection""	""Insulin""	""100iu/ml""	""Insulin""	""Insulin""	""Gold""",
"""49108""",UNKNOWN,true,"""NovoRapid Penfill 100units/ml solution for injection 3ml cartridges (Necessity Supplies Ltd)""	""Solution for injection""	""Subcutaneous""	""Insulin""	""100unit/1ml""	""Insulin""	""Insulin""	""Gold""",
"""79017""",UNKNOWN,true,"""Metformin 850mg tablets (Viatris UK Healthcare Ltd)""	""Oral tablet""	""Oral""	""Metformin""	""850mg""	""Metformin""	""Metformin""	""Gold""",
