code,code_system,include,term,notes
"""chapter""",UNKNOWN,true,"""code""	""title""	""primary_only""	""type""",
"""05""",UNKNOWN,true,"""F33.9""	""Recurrent depressive disorder, unspecified""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F34.-""	""Persistent mood [affective] disorders""	TRUE	""group_heading""",
"""05""",UNKNOWN,true,"""F34.0""	""Cyclothymia""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F34.1""	""Dysthymia""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F34.8""	""Other persistent mood [affective] disorders""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F34.9""	""Persistent mood [affective] disorder, unspecified""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F38.-""	""Other mood [affective] disorders""	TRUE	""group_heading""",
"""05""",UNKNOWN,true,"""F38.0""	""Other single mood [affective] disorders""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F38.1""	""Other recurrent mood [affective] disorders""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F38.8""	""Other specified mood [affective] disorders""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F39""	""Unspecified mood [affective] disorder""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F40.-""	""Phobic anxiety disorders""	TRUE	""group_heading""",
"""05""",UNKNOWN,true,"""F40.0""	""Agoraphobia""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F40.1""	""Social phobias""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F40.2""	""Specific (isolated) phobias""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F40.8""	""Other phobic anxiety disorders""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F40.9""	""Phobic anxiety disorder, unspecified""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F41.-""	""Other anxiety disorders""	TRUE	""group_heading""",
"""05""",UNKNOWN,true,"""F41.0""	""Panic disorder [episodic paroxysmal anxiety]""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F41.1""	""Generalized anxiety disorder""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F41.2""	""Mixed anxiety and depressive disorder""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F41.3""	""Other mixed anxiety disorders""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F41.8""	""Other specified anxiety disorders""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F41.9""	""Anxiety disorder, unspecified""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F42.-""	""Obsessive-compulsive disorder""	TRUE	""group_heading""",
"""05""",UNKNOWN,true,"""F42.0""	""Predominantly obsessional thoughts or ruminations""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F42.1""	""Predominantly compulsive acts [obsessional rituals]""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F42.2""	""Mixed obsessional thoughts and acts""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F42.8""	""Other obsessive-compulsive disorders""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F42.9""	""Obsessive-compulsive disorder, unspecified""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F43.-""	""Reaction to severe stress, and adjustment disorders""	TRUE	""group_heading""",
"""05""",UNKNOWN,true,"""F43.0""	""Acute stress reaction""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F43.1""	""Post-traumatic stress disorder""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F43.2""	""Adjustment disorders""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F43.8""	""Other reactions to severe stress""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F43.9""	""Reaction to severe stress, unspecified""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F44.-""	""Dissociative [conversion] disorders""	TRUE	""group_heading""",
"""05""",UNKNOWN,true,"""F44.0""	""Dissociative amnesia""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F44.1""	""Dissociative fugue""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F44.2""	""Dissociative stupor""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F44.3""	""Trance and possession disorders""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F44.4""	""Dissociative motor disorders""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F44.5""	""Dissociative convulsions""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F44.6""	""Dissociative anaesthesia and sensory loss""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F44.7""	""Mixed dissociative [conversion] disorders""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F44.8""	""Other dissociative [conversion] disorders""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F44.9""	""Dissociative [conversion] disorder, unspecified""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F45.-""	""Somatoform disorders""	TRUE	""group_heading""",
"""05""",UNKNOWN,true,"""F45.0""	""Somatization disorder""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F45.1""	""Undifferentiated somatoform disorder""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F45.2""	""Hypochondriacal disorder""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F45.3""	""Somatoform autonomic dysfunction""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F45.4""	""Persistent somatoform pain disorder""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F45.8""	""Other somatoform disorders""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F45.9""	""Somatoform disorder, unspecified""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F48.-""	""Other neurotic disorders""	TRUE	""group_heading""",
"""05""",UNKNOWN,true,"""F48.0""	""Neurasthenia""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F48.1""	""Depersonalization-derealization syndrome""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F48.8""	""Other specified neurotic disorders""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F48.9""	""Neurotic disorder, unspecified""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F50.-""	""Eating disorders""	TRUE	""group_heading""",
"""05""",UNKNOWN,true,"""F50.0""	""Anorexia nervosa""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F50.1""	""Atypical anorexia nervosa""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F50.2""	""Bulimia nervosa""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F50.3""	""Atypical bulimia nervosa""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F50.4""	""Overeating associated with other psychological disturbances""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F50.5""	""Vomiting associated with other psychological disturbances""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F50.8""	""Other eating disorders""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F50.9""	""Eating disorder, unspecified""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F51.-""	""Nonorganic sleep disorders""	TRUE	""group_heading""",
"""05""",UNKNOWN,true,"""F51.0""	""Nonorganic insomnia""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F51.1""	""Nonorganic hypersomnia""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F51.2""	""Nonorganic disorder of the sleep-wake schedule""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F51.3""	""Sleepwalking [somnambulism]""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F51.4""	""Sleep terrors [night terrors]""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F51.5""	""Nightmares""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F51.8""	""Other nonorganic sleep disorders""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F51.9""	""Nonorganic sleep disorder, unspecified""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F52.-""	""Sexual dysfunction, not caused by organic disorder or disease""	TRUE	""group_heading""",
"""05""",UNKNOWN,true,"""F52.0""	""Lack or loss of sexual desire""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F52.1""	""Sexual aversion and lack of sexual enjoyment""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F52.2""	""Failure of genital response""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F52.3""	""Orgasmic dysfunction""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F52.4""	""Premature ejaculation""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F52.5""	""Nonorganic vaginismus""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F52.6""	""Nonorganic dyspareunia""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F52.7""	""Excessive sexual drive""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F52.8""	""Other sexual dysfunction, not caused by organic disorder or disease""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F52.9""	""Unspecified sexual dysfunction, not caused by organic disorder or disease""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F53.-""	""Mental and behavioural disorders associated with the puerperium, not elsewhere classified""	TRUE	""group_heading""",
"""05""",UNKNOWN,true,"""F53.0""	""Mild mental and behavioural disorders associated with the puerperium, not elsewhere classified""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F53.1""	""Severe mental and behavioural disorders associated with the puerperium, not elsewhere classified""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F53.8""	""Other mental and behavioural disorders associated with the puerperium, not elsewhere classified""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F53.9""	""Puerperal mental disorder, unspecified""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F54""	""Psychological and behavioural factors associated with disorders or diseases classified elsewhere""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F55""	""Abuse of non-dependence-producing substances""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F59""	""Unspecified behavioural syndromes associated with physiological disturbances and physical factors""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F60.-""	""Specific personality disorders""	TRUE	""group_heading""",
"""05""",UNKNOWN,true,"""F60.0""	""Paranoid personality disorder""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F60.1""	""Schizoid personality disorder""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F60.2""	""Dissocial personality disorder""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F60.3""	""Emotionally unstable personality disorder""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F60.4""	""Histrionic personality disorder""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F60.5""	""Anankastic personality disorder""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F60.6""	""Anxious [avoidant] personality disorder""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F60.7""	""Dependent personality disorder""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F60.8""	""Other specific personality disorders""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F60.9""	""Personality disorder, unspecified""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F61""	""Mixed and other personality disorders""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F62.-""	""Enduring personality changes, not attributable to brain damage and disease""	TRUE	""group_heading""",
"""05""",UNKNOWN,true,"""F62.0""	""Enduring personality change after catastrophic experience""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F62.1""	""Enduring personality change after psychiatric illness""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F62.8""	""Other enduring personality changes""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F62.9""	""Enduring personality change, unspecified""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F63.-""	""Habit and impulse disorders""	TRUE	""group_heading""",
"""05""",UNKNOWN,true,"""F63.0""	""Pathological gambling""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F63.1""	""Pathological fire-setting [pyromania]""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F63.2""	""Pathological stealing [kleptomania]""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F63.3""	""Trichotillomania""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F63.8""	""Other habit and impulse disorders""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F63.9""	""Habit and impulse disorder, unspecified""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F64.-""	""Gender identity disorders""	TRUE	""group_heading""",
"""05""",UNKNOWN,true,"""F64.0""	""Transsexualism""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F64.1""	""Dual-role transvestism""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F64.2""	""Gender identity disorder of childhood""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F64.8""	""Other gender identity disorders""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F64.9""	""Gender identity disorder, unspecified""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F65.-""	""Disorders of sexual preference""	TRUE	""group_heading""",
"""05""",UNKNOWN,true,"""F65.0""	""Fetishism""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F65.1""	""Fetishistic transvestism""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F65.2""	""Exhibitionism""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F65.3""	""Voyeurism""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F65.4""	""Paedophilia""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F65.5""	""Sadomasochism""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F65.6""	""Multiple disorders of sexual preference""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F65.8""	""Other disorders of sexual preference""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F65.9""	""Disorder of sexual preference, unspecified""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F66.-""	""Psychological and behavioural disorders associated with sexual development and orientation""	TRUE	""group_heading""",
"""05""",UNKNOWN,true,"""F66.0""	""Sexual maturation disorder""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F66.1""	""Egodystonic sexual orientation""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F66.2""	""Sexual relationship disorder""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F66.8""	""Other psychosexual development disorders""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F66.9""	""Psychosexual development disorder, unspecified""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F68.-""	""Other disorders of adult personality and behaviour""	TRUE	""group_heading""",
"""05""",UNKNOWN,true,"""F68.0""	""Elaboration of physical symptoms for psychological reasons""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F68.1""	""Intentional production or feigning of symptoms or disabilities, either physical or psychological [factitious disorder]""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F68.8""	""Other specified disorders of adult personality and behaviour""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F69""	""Unspecified disorder of adult personality and behaviour""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F70.-""	""Mild mental retardation""	TRUE	""group_heading""",
"""05""",UNKNOWN,true,"""F70.0""	""Mild mental retardation: With the statement of no, or minimal, impairment of behaviour""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F70.1""	""Mild mental retardation: Significant impairment of behaviour requiring attention or treatment""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F70.8""	""Mild mental retardation: Other impairments of behaviour""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F70.9""	""Mild mental retardation: Without mention of impairment of behaviour""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F71.-""	""Moderate mental retardation""	TRUE	""group_heading""",
"""05""",UNKNOWN,true,"""F71.0""	""Moderate mental retardation: With the statement of no, or minimal, impairment of behaviour""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F71.1""	""Moderate mental retardation: Significant impairment of behaviour requiring attention or treatment""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F71.8""	""Moderate mental retardation: Other impairments of behaviour""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F71.9""	""Moderate mental retardation: Without mention of impairment of behaviour""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F72.-""	""Severe mental retardation""	TRUE	""group_heading""",
"""05""",UNKNOWN,true,"""F72.0""	""Severe mental retardation: With the statement of no, or minimal, impairment of behaviour""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F72.1""	""Severe mental retardation: Significant impairment of behaviour requiring attention or treatment""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F72.8""	""Severe mental retardation: Other impairments of behaviour""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F72.9""	""Severe mental retardation: Without mention of impairment of behaviour""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F73.-""	""Profound mental retardation""	TRUE	""group_heading""",
"""05""",UNKNOWN,true,"""F73.0""	""Profound mental retardation: With the statement of no, or minimal, impairment of behaviour""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F73.1""	""Profound mental retardation: Significant impairment of behaviour requiring attention or treatment""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F73.8""	""Profound mental retardation: Other impairments of behaviour""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F73.9""	""Profound mental retardation: Without mention of impairment of behaviour""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F78.-""	""Other mental retardation""	TRUE	""group_heading""",
"""05""",UNKNOWN,true,"""F78.0""	""Other mental retardation: With the statement of no, or minimal, impairment of behaviour""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F78.1""	""Other mental retardation: Significant impairment of behaviour requiring attention or treatment""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F78.8""	""Other mental retardation: Other impairments of behaviour""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F78.9""	""Other mental retardation: Without mention of impairment of behaviour""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F79.-""	""Unspecified mental retardation""	TRUE	""group_heading""",
"""05""",UNKNOWN,true,"""F79.0""	""Unspecified mental retardation: With the statement of no, or minimal, impairment of behaviour""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F79.1""	""Unspecified mental retardation: Significant impairment of behaviour requiring attention or treatment""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F79.8""	""Unspecified mental retardation: Other impairments of behaviour""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F79.9""	""Unspecified mental retardation: Without mention of impairment of behaviour""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F80.-""	""Specific developmental disorders of speech and language""	TRUE	""group_heading""",
"""05""",UNKNOWN,true,"""F80.0""	""Specific speech articulation disorder""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F80.1""	""Expressive language disorder""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F80.2""	""Receptive language disorder""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F80.3""	""Acquired aphasia with epilepsy [Landau-Kleffner]""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F80.8""	""Other developmental disorders of speech and language""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F80.9""	""Developmental disorder of speech and language, unspecified""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F81.-""	""Specific developmental disorders of scholastic skills""	TRUE	""group_heading""",
"""05""",UNKNOWN,true,"""F81.0""	""Specific reading disorder""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F81.1""	""Specific spelling disorder""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F81.2""	""Specific disorder of arithmetical skills""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F81.3""	""Mixed disorder of scholastic skills""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F81.8""	""Other developmental disorders of scholastic skills""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F81.9""	""Developmental disorder of scholastic skills, unspecified""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F82""	""Specific developmental disorder of motor function""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F83""	""Mixed specific developmental disorders""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F84.-""	""Pervasive developmental disorders""	TRUE	""group_heading""",
"""05""",UNKNOWN,true,"""F84.0""	""Childhood autism""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F84.1""	""Atypical autism""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F84.2""	""Rett syndrome""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F84.3""	""Other childhood disintegrative disorder""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F84.4""	""Overactive disorder associated with mental retardation and stereotyped movements""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F84.5""	""Asperger syndrome""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F84.8""	""Other pervasive developmental disorders""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F84.9""	""Pervasive developmental disorder, unspecified""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F88""	""Other disorders of psychological development""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F89""	""Unspecified disorder of psychological development""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F90.-""	""Hyperkinetic disorders""	TRUE	""group_heading""",
"""05""",UNKNOWN,true,"""F90.0""	""Disturbance of activity and attention""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F90.1""	""Hyperkinetic conduct disorder""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F90.8""	""Other hyperkinetic disorders""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F90.9""	""Hyperkinetic disorder, unspecified""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F91.-""	""Conduct disorders""	TRUE	""group_heading""",
"""05""",UNKNOWN,true,"""F91.0""	""Conduct disorder confined to the family context""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F91.1""	""Unsocialized conduct disorder""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F91.2""	""Socialized conduct disorder""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F91.3""	""Oppositional defiant disorder""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F91.8""	""Other conduct disorders""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F91.9""	""Conduct disorder, unspecified""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F92.-""	""Mixed disorders of conduct and emotions""	TRUE	""group_heading""",
"""05""",UNKNOWN,true,"""F92.0""	""Depressive conduct disorder""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F92.8""	""Other mixed disorders of conduct and emotions""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F92.9""	""Mixed disorder of conduct and emotions, unspecified""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F93.-""	""Emotional disorders with onset specific to childhood""	TRUE	""group_heading""",
"""05""",UNKNOWN,true,"""F93.0""	""Separation anxiety disorder of childhood""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F93.1""	""Phobic anxiety disorder of childhood""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F93.2""	""Social anxiety disorder of childhood""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F93.3""	""Sibling rivalry disorder""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F93.8""	""Other childhood emotional disorders""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F93.9""	""Childhood emotional disorder, unspecified""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F94.-""	""Disorders of social functioning with onset specific to childhood and adolescence""	TRUE	""group_heading""",
"""05""",UNKNOWN,true,"""F94.0""	""Elective mutism""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F94.1""	""Reactive attachment disorder of childhood""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F94.2""	""Disinhibited attachment disorder of childhood""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F94.8""	""Other childhood disorders of social functioning""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F94.9""	""Childhood disorder of social functioning, unspecified""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F95.-""	""Tic disorders""	TRUE	""group_heading""",
"""05""",UNKNOWN,true,"""F95.0""	""Transient tic disorder""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F95.1""	""Chronic motor or vocal tic disorder""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F95.2""	""Combined vocal and multiple motor tic disorder [de la Tourette]""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F95.8""	""Other tic disorders""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F95.9""	""Tic disorder, unspecified""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F98.-""	""Other behavioural and emotional disorders with onset usually occurring in childhood and adolescence""	TRUE	""group_heading""",
"""05""",UNKNOWN,true,"""F98.0""	""Nonorganic enuresis""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F98.1""	""Nonorganic encopresis""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F98.2""	""Feeding disorder of infancy and childhood""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F98.3""	""Pica of infancy and childhood""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F98.4""	""Stereotyped movement disorders""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F98.5""	""Stuttering [stammering]""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F98.6""	""Cluttering""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F98.8""	""Other specified behavioural and emotional disorders with onset usually occurring in childhood and adolescence""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F98.9""	""Unspecified behavioural and emotional disorders with onset usually occurring in childhood and adolescence""	TRUE	""psych_primary""",
"""05""",UNKNOWN,true,"""F99""	""Mental disorder, not otherwise specified""	TRUE	""psych_primary""",
"""18""",UNKNOWN,true,"""R41.-""	""Other symptoms and signs involving cognitive functions and awareness""	TRUE	""group_heading""",
"""18""",UNKNOWN,true,"""R41.0""	""Disorientation, unspecified""	TRUE	""mh_symptom""",
"""18""",UNKNOWN,true,"""R41.1""	""Anterograde amnesia""	TRUE	""mh_symptom""",
"""18""",UNKNOWN,true,"""R41.2""	""Retrograde amnesia""	TRUE	""mh_symptom""",
"""18""",UNKNOWN,true,"""R41.3""	""Other amnesia""	TRUE	""mh_symptom""",
"""18""",UNKNOWN,true,"""R41.8""	""Other and unspecified symptoms and signs involving cognitive functions and awareness""	TRUE	""mh_symptom""",
"""18""",UNKNOWN,true,"""R44.-""	""Other symptoms and signs involving general sensations and perceptions""	TRUE	""group_heading""",
