code,code_system,include,term,notes
"""prodcode""",UNKNOWN,true,"""therapyevents""	""productname""	""ingredient""	""strength""	""formulation""	""route""	""bnftext""	""Antiplatelets""",
"""54284""",UNKNOWN,true,"56	""Aspirin 75mg dispersible tablets (Almus Pharmaceuticals Ltd)""	""Aspirin""	""75mg""	""Dispersible tablet""	""Oral""	""Antiplatelet Products""	""Aspirin""",
"""32154""",UNKNOWN,true,"3	""Anadin Soluble tablet (Wyeth Consumer Healthcare)""	""Aspirin""	NA	""Soluble Tablet""	""Oral""	""Non-Opioid And Compound Analgesics""	""Aspirin""",
"""85588""",UNKNOWN,true,"0	""Aspirin 75mg gastro-resistant tablets (Medihealth (Northern) Ltd)""	""Aspirin""	""75mg""	""Gastro-resistant tablet""	""Oral""	""Antiplatelet Products""	""Aspirin""",
"""37541""",UNKNOWN,true,"0	""Aspirin 227mg medicated chewing-gum""	""Aspirin""	""227mg""	""Chewing Gum""	""Oromucosal""	""Antiplatelet Products/Non-Opioid And Compound Analgesics""	""Aspirin""",
"""254""",UNKNOWN,true,"625755	""Aspirin 300mg tablets""	""Aspirin""	""300mg""	""Oral tablet""	""Oral""	""Antiplatelet Products/Non-Opioid And Compound Analgesics""	""Aspirin""",
"""23250""",UNKNOWN,true,"7	""ASPIRIN /ETHOHEPTAZINE CITRATE /MEPROBAM 250 MG TAB""	""Aspirin""	NA	""Tablet""	""Oral""	""Unknown""	""Aspirin""",
"""59904""",UNKNOWN,true,"1438	""Clopidogrel 75mg/5ml oral solution""	""Clopidogrel""	""15mg/1ml""	""Oral solution""	""Oral""	""Antiplatelet Products""	""Clopidogrel""",
"""39932""",UNKNOWN,true,"93060	""Prasugrel 10mg tablets""	""Prasugrel""	""10mg""	""Oral tablet""	""Oral""	""Antiplatelet Products""	""Prasugrel""",
"""12964""",UNKNOWN,true,"147	""Aspirin 600mg / Caffeine 50mg oral powder sachets sugar free""	""Aspirin""	""600mg + 50mg""	""Oral powder""	""Oral""	""Non-Opioid And Compound Analgesics""	""Aspirin""",
"""56007""",UNKNOWN,true,"0	""Aspirin 300mg dispersible tablets (Sigma Pharmaceuticals Plc)""	""Aspirin""	""300mg""	""Dispersible tablet""	""Oral""	""Antiplatelet Products/Non-Opioid And Compound Analgesics""	""Aspirin""",
"""25232""",UNKNOWN,true,"238	""Vasyrol cold sore 100mg Tablet (Shire Pharmaceuticals Ltd)""	""Dipyridamole""	""100mg""	""Oral tablet""	""Oral""	""Antiplatelet Products""	""Dipyridamole""",
"""25718""",UNKNOWN,true,"1349	""Angettes 75 tablets (Bristol-Myers Squibb Pharmaceuticals Ltd)""	""Aspirin""	""75mg""	""Oral tablet""	""Oral""	""Antiplatelet Products/Non-Opioid And Compound Analgesics""	""Aspirin""",
"""31938""",UNKNOWN,true,"4989	""Aspirin 75mg gastro-resistant tablets (Sandoz Ltd)""	""Aspirin""	""75mg""	""Gastro-resistant tablet""	""Oral""	""Antiplatelet Products""	""Aspirin""",
"""22776""",UNKNOWN,true,"3	""Aspirin 500mg with Cyclizine 25mg effervescent tablets""	""Aspirin""	""500mg+25mg""	""Effervescent Tablet""	""Oral""	""Antihistamines Used For Nausea And Vomiting/Acute Migraine""	""Aspirin""",
"""59253""",UNKNOWN,true,"15	""Aspirin 75mg gastro-resistant tablets (Waymade Healthcare Plc)""	""Aspirin""	""75mg""	""Gastro-resistant tablet""	""Oral""	""Antiplatelet Products""	""Aspirin""",
"""32036""",UNKNOWN,true,"50276	""Aspirin 75mg dispersible tablets (Accord-UK Ltd)""	""Aspirin""	""75mg""	""Dispersible tablet""	""Oral""	""Antiplatelet Products""	""Aspirin""",
"""34386""",UNKNOWN,true,"1186	""Aspirin 300mg tablets (Accord-UK Ltd)""	""Aspirin""	""300mg""	""Oral tablet""	""Oral""	""Antiplatelet Products/Non-Opioid And Compound Analgesics""	""Aspirin""",
"""67160""",UNKNOWN,true,"0	""Aspirin 300mg dispersible tablets (Lloyds Pharmacy Ltd)""	""Aspirin""	""300mg""	""Dispersible tablet""	""Oral""	""Antiplatelet Products/Non-Opioid And Compound Analgesics""	""Aspirin""",
"""21770""",UNKNOWN,true,"185	""Paracetamol 200mg with aspirin 300mg dispersible tablet""	""Aspirin""	""200mg + 300mg""	""Dispersible Tablet""	""Oral""	""Non-Opioid And Compound Analgesics""	""Aspirin""",
"""79812""",UNKNOWN,true,"3	""Aspirin 75mg tablets (Kent Pharma (UK) Ltd)""	""Aspirin""	""75mg""	""Oral tablet""	""Oral""	""Antiplatelet Products""	""Aspirin""",
"""40114""",UNKNOWN,true,"8960	""Prasugrel 5mg tablets""	""Prasugrel""	""5mg""	""Oral tablet""	""Oral""	""Antiplatelet Products""	""Prasugrel""",
"""52044""",UNKNOWN,true,"2	""Aspirin 300mg caplets (The Boots Company Plc)""	""Aspirin""	""300mg""	""Oral tablet""	""Oral""	""Antiplatelet Products/Non-Opioid And Compound Analgesics""	""Aspirin""",
"""771""",UNKNOWN,true,"81067	""Dipyridamole 25mg tablets""	""Dipyridamole""	""25mg""	""Oral tablet""	""Oral""	""Antiplatelet Products""	""Dipyridamole""",
"""26967""",UNKNOWN,true,"76	""Alka-Seltzer XS effervescent tablets (Bayer Plc)""	""Aspirin""	""133mg + 267mg + 40mg + 954mg + 1.606gram""	""Effervescent tablet""	""Oral""	""Other Non Opioid Analgesics""	""Aspirin""",
"""34762""",UNKNOWN,true,"71	""Aspirin 300mg Gastro-resistant tablet (Galen Ltd)""	""Aspirin""	""300mg""	""Gastro-resistant tablet""	""Oral""	""Antiplatelet Products/Non-Opioid And Compound Analgesics""	""Aspirin""",
"""18329""",UNKNOWN,true,"303	""Enprin 75mg gastro-resistant tablets (Galpharm International Ltd)""	""Aspirin""	""75mg""	""Gastro-resistant tablet""	""Oral""	""Antiplatelet Products/Non-Opioid And Compound Analgesics""	""Aspirin""",
"""15517""",UNKNOWN,true,"14	""ASPIRIN 100 MG SUP""	""Aspirin""	NA	""Suppository""	""Rectal""	""Unknown""	""Aspirin""",
"""68764""",UNKNOWN,true,"112	""Molita 200mg/25mg modified-release capsules (Dr Reddy's Laboratories (UK) Ltd)""	""Aspirin/Dipyridamole""	""200mg + 25mg""	""Modified-release capsule""	""Oral""	""Antiplatelet Products""	""Aspirin/Dipyridamole""",
"""22305""",UNKNOWN,true,"16	""Disprin Extra dispersible tablets (Reckitt Benckiser Healthcare (UK) Ltd)""	""Aspirin""	""300mg + 200mg""	""Dispersible tablet""	""Oral""	""Non-Opioid And Compound Analgesics""	""Aspirin""",
"""64837""",UNKNOWN,true,"4	""Ofcram PR 200mg capsules (Advanz Pharma)""	""Dipyridamole""	""200mg""	""Modified-release capsule""	""Oral""	""Antiplatelet Products""	""Dipyridamole""",
"""45840""",UNKNOWN,true,"14	""Aspirin 300mg Dispersible tablet (Numark Management Ltd)""	""Aspirin""	""300mg""	""Dispersible tablet""	""Oral""	""Antiplatelet Products/Non-Opioid And Compound Analgesics""	""Aspirin""",
"""53791""",UNKNOWN,true,"0	""Aspirin 150mg suppositories (Alliance Healthcare (Distribution) Ltd)""	""Aspirin""	""150mg""	""Suppository""	""Rectal""	""Antiplatelet Products/Non-Opioid And Compound Analgesics""	""Aspirin""",
"""836""",UNKNOWN,true,"157404	""Plavix 75mg tablets (Sanofi)""	""Clopidogrel""	""75mg""	""Oral tablet""	""Oral""	""Antiplatelet Products""	""Clopidogrel""",
"""88720""",UNKNOWN,true,"0	""Aspirin 75mg gastro-resistant tablets (Sigma Pharmaceuticals Plc)""	""Aspirin""	""75mg""	""Gastro-resistant tablet""	""Oral""	""Antiplatelet Products""	""Aspirin""",
"""6696""",UNKNOWN,true,"5026	""Micropirin 75mg gastro-resistant tablets (Dexcel-Pharma Ltd)""	""Aspirin""	""75mg""	""Gastro-resistant tablet""	""Oral""	""Antiplatelet Products/Non-Opioid And Compound Analgesics""	""Aspirin""",
"""50949""",UNKNOWN,true,"4176	""Aspirin 75mg tablets (A A H Pharmaceuticals Ltd)""	""Aspirin""	""75mg""	""Oral tablet""	""Oral""	""Antiplatelet Products""	""Aspirin""",
"""5882""",UNKNOWN,true,"23646	""Dipyridamole 50mg/5ml oral suspension sugar free""	""Dipyridamole""	""10mg/1ml""	""Oral suspension""	""Oral""	""Antiplatelet Products""	""Dipyridamole""",
"""60605""",UNKNOWN,true,"0	""Dipyridamole 25mg tablets (A A H Pharmaceuticals Ltd)""	""Dipyridamole""	""25mg""	""Oral tablet""	""Oral""	""Antiplatelet Products""	""Dipyridamole""",
"""60694""",UNKNOWN,true,"1	""Aspirin 25mg/5ml oral solution""	""Aspirin""	""5mg/1ml""	""Oral solution""	""Oral""	""Antiplatelet Products/Non-Opioid And Compound Analgesics/Acute Migraine/Non-Steroidal Anti-Inflammatory Drugs""	""Aspirin""",
"""7539""",UNKNOWN,true,"5	""Beechams Powders oral powder sachets (Haleon UK Trading Ltd)""	""Aspirin""	""600mg + 50mg""	""Oral powder""	""Oral""	""Non-Opioid And Compound Analgesics""	""Aspirin""",
"""32992""",UNKNOWN,true,"103	""Aspirin 75mg gastro-resistant tablets (Viatris UK Healthcare Ltd)""	""Aspirin""	""75mg""	""Gastro-resistant tablet""	""Oral""	""Antiplatelet Products""	""Aspirin""",
"""306""",UNKNOWN,true,"1817	""Aspirin with codeine phosphate and caffeine tablets""	""Aspirin""	NA	""Tablets""	""Oral""	""Non-Opioid And Compound Analgesics/Opioid Analgesics""	""Aspirin""",
"""24025""",UNKNOWN,true,"1817	""Caprin 300mg gastro-resistant tablets (Pinewood Healthcare)""	""Aspirin""	""300mg""	""Gastro-resistant tablet""	""Oral""	""Antiplatelet Products/Non-Opioid And Compound Analgesics""	""Aspirin""",
"""66784""",UNKNOWN,true,"714	""Attia 200mg modified-release capsules (Dr Reddy's Laboratories (UK) Ltd)""	""Dipyridamole""	""200mg""	""Modified-release capsule""	""Oral""	""Antiplatelet Products""	""Dipyridamole""",
"""11961""",UNKNOWN,true,"22	""Veganin Tablet (Pfizer Consumer Healthcare Ltd)""	""Aspirin""	NA	""Tablet""	""Oral""	""Non-Opioid And Compound Analgesics""	""Aspirin""",
"""41512""",UNKNOWN,true,"5442	""Aspirin 75mg gastro-resistant tablets (Teva UK Ltd)""	""Aspirin""	""75mg""	""Gastro-resistant tablet""	""Oral""	""Antiplatelet Products""	""Aspirin""",
"""3386""",UNKNOWN,true,"13707	""Migravess forte 5mg+450mg Effervescent tablet (Bayer Plc)""	""Aspirin""	""5mg+450mg""	""Effervescent Tablet""	""Oral""	""Products Used Against Nausea And Vertigo - Domperidone & Metoclopramide/Acute Migraine""	""Aspirin""",
"""28707""",UNKNOWN,true,"6	""ASPIRIN M/F 324 MG TAB""	""Aspirin""	NA	""Tablet""	""Oral""	""Unknown""	""Aspirin""",
"""34""",UNKNOWN,true,"11910760	""Aspirin 75mg gastro-resistant tablets""	""Aspirin""	""75mg""	""Gastro-resistant tablet""	""Oral""	""Antiplatelet Products""	""Aspirin""",
"""46976""",UNKNOWN,true,"1	""Dipyridamole 100mg tablets (Kent Pharma (UK) Ltd)""	""Dipyridamole""	""100mg""	""Oral tablet""	""Oral""	""Antiplatelet Products""	""Dipyridamole""",
"""53178""",UNKNOWN,true,"392	""Aspirin 75mg gastro-resistant tablets (Wockhardt UK Ltd)""	""Aspirin""	""75mg""	""Gastro-resistant tablet""	""Oral""	""Antiplatelet Products""	""Aspirin""",
"""32314""",UNKNOWN,true,"0	""Aspirin with aloxiprin and caffeine powder""	""Aspirin""	NA	""Powder""	""Oral""	""Non-Opioid And Compound Analgesics""	""Aspirin""",
"""58347""",UNKNOWN,true,"0	""Clopidogrel 75mg tablets (DE Pharmaceuticals)""	""Clopidogrel""	""75mg""	""Oral tablet""	""Oral""	""Antiplatelet Products""	""Clopidogrel""",
"""56995""",UNKNOWN,true,"0	""Aspirin 75mg dispersible tablets (Phoenix Healthcare Distribution Ltd)""	""Aspirin""	""75mg""	""Dispersible tablet""	""Oral""	""Antiplatelet Products""	""Aspirin""",
"""83747""",UNKNOWN,true,"92	""Clopidogrel 75mg tablets (Torrent Pharma (UK) Ltd)""	""Clopidogrel""	""75mg""	""Oral tablet""	""Oral""	""Antiplatelet Products""	""Clopidogrel""",
"""22138""",UNKNOWN,true,"121	""Aspirin 324mg modified-release tablets""	""Aspirin""	""324mg""	""Modified Release Tablet""	""Oral""	""Antiplatelet Products""	""Aspirin""",
"""64222""",UNKNOWN,true,"138	""Dipyridamole 50mg/5ml oral solution""	""Dipyridamole""	""10mg/1ml""	""Oral solution""	""Oral""	""Antiplatelet Products""	""Dipyridamole""",
"""19255""",UNKNOWN,true,"5	""Paracetamol 200mg with aspirin 300mg & caffeine 45mg tablet""	""Aspirin""	""200mg + 300mg +45mg""	""Tablets""	""Oral""	""Non-Opioid And Compound Analgesics""	""Aspirin""",
"""77617""",UNKNOWN,true,"1	""Clopidogrel 75mg oral powder sachets""	""Clopidogrel""	""75mg""	""Oral powder""	""Oral""	""Antiplatelet Products""	""Clopidogrel""",
"""13598""",UNKNOWN,true,"22	""ASPIRIN & CODEINE 500 MG TAB""	""Aspirin""	NA	""Tablet""	""Oral""	""Unknown""	""Aspirin""",
"""7417""",UNKNOWN,true,"8	""ASPIRIN 40 MG TAB""	""Aspirin""	NA	""Tablet""	""Oral""	""Unknown""	""Aspirin""",
"""75591""",UNKNOWN,true,"1	""Aspirin 300mg Tablet (Galpharm International Ltd)""	""Aspirin""	""300mg""	""Oral tablet""	""Oral""	""Antiplatelet Products/Non-Opioid And Compound Analgesics""	""Aspirin""",
"""40144""",UNKNOWN,true,"2	""Aspirin 300mg Dispersible tablet (Thornton & Ross Ltd)""	""Aspirin""	""300mg""	""Dispersible tablet""	""Oral""	""Antiplatelet Products/Non-Opioid And Compound Analgesics""	""Aspirin""",
"""60127""",UNKNOWN,true,"0	""Aspirin 75mg tablets (DE Pharmaceuticals)""	""Aspirin""	""75mg""	""Oral tablet""	""Oral""	""Antiplatelet Products""	""Aspirin""",
"""30432""",UNKNOWN,true,"2	""ASPIRIN & DOVER'S pwdr TAB""	""Aspirin""	NA	""Tablet""	""Oral""	""Unknown""	""Aspirin""",
"""45851""",UNKNOWN,true,"19	""Aspirin 300mg Soluble tablet (Ranbaxy (UK) Ltd)""	""Aspirin""	""300mg""	""Dispersible tablet""	""Oral""	""Antiplatelet Products/Non-Opioid And Compound Analgesics""	""Aspirin""",
"""30975""",UNKNOWN,true,"1	""Modaplate 25mg Tablet (Berk Pharmaceuticals Ltd)""	""Dipyridamole""	""25mg""	""Oral tablet""	""Oral""	""Antiplatelet Products""	""Dipyridamole""",
"""19577""",UNKNOWN,true,"34	""NU-SEALS ASPIRIN""	""Aspirin""	NA	NA	NA	""Unknown""	""Aspirin""",
"""19797""",UNKNOWN,true,"1	""NU-SEALS ASPIRIN""	""Aspirin""	NA	NA	NA	""Unknown""	""Aspirin""",
"""52618""",UNKNOWN,true,"54	""Aspirin 75mg dispersible tablets (Bristol Laboratories Ltd)""	""Aspirin""	""75mg""	""Dispersible tablet""	""Oral""	""Antiplatelet Products""	""Aspirin""",
"""33293""",UNKNOWN,true,"1	""Aspirin 75mg gastro-resistant tablets (Sterwin Medicines)""	""Aspirin""	""75mg""	""Gastro-resistant tablet""	""Oral""	""Antiplatelet Products""	""Aspirin""",
"""81353""",UNKNOWN,true,"10	""Femigraine Effervescent tablet (Nicholas Laboratories Ltd)""	""Aspirin""	NA	""Effervescent Tablet""	""Oral""	""Antihistamines Used For Nausea And Vomiting/Acute Migraine""	""Aspirin""",
"""74387""",UNKNOWN,true,"278	""Generic Radian B Muscle lotion""	""Aspirin""	""6mg/1ml + 12mg/1ml + 6mg/1ml + 14mg/1ml""	""Cutaneous liquid""	""Cutaneous""	""Rubefacients And Other Topical Antirheumatics - Capsaicin""	""Aspirin""",
"""2628""",UNKNOWN,true,"116501	""Nu-seals aspirin ec 75mg Gastro-resistant tablet (Eli Lilly and Company Ltd)""	""Aspirin""	""75mg""	""Gastro-resistant tablet""	""Oral""	""Antiplatelet Products""	""Aspirin""",
"""54734""",UNKNOWN,true,"0	""Aspirin 300mg tablets (Wockhardt UK Ltd)""	""Aspirin""	""300mg""	""Oral tablet""	""Oral""	""Antiplatelet Products/Non-Opioid And Compound Analgesics""	""Aspirin""",
"""73435""",UNKNOWN,true,"0	""Dipyridamole 100mg tablets (DE Pharmaceuticals)""	""Dipyridamole""	""100mg""	""Oral tablet""	""Oral""	""Antiplatelet Products""	""Dipyridamole""",
"""63450""",UNKNOWN,true,"1	""Clopidogrel 75mg tablets (Almus Pharmaceuticals Ltd)""	""Clopidogrel""	""75mg""	""Oral tablet""	""Oral""	""Antiplatelet Products""	""Clopidogrel""",
"""62978""",UNKNOWN,true,"6	""Clopidogrel 75mg tablets (Sandoz Ltd)""	""Clopidogrel""	""75mg""	""Oral tablet""	""Oral""	""Antiplatelet Products""	""Clopidogrel""",
"""75489""",UNKNOWN,true,"0	""Aspirin 300mg gastro-resistant tablets (Advanz Pharma)""	""Aspirin""	""300mg""	""Gastro-resistant tablet""	""Oral""	""Antiplatelet Products/Non-Opioid And Compound Analgesics""	""Aspirin""",
"""216""",UNKNOWN,true,"3111	""ASPIRIN 70 MG TAB""	""Aspirin""	NA	""Tablet""	""Oral""	""Unknown""	""Aspirin""",
"""38349""",UNKNOWN,true,"1164	""Clopidogrel 300mg tablets""	""Clopidogrel""	""300mg""	""Oral tablet""	""Oral""	""Antiplatelet Products""	""Clopidogrel""",
"""54997""",UNKNOWN,true,"0	""Aspirin 75mg dispersible tablets (Dowelhurst Ltd)""	""Aspirin""	""75mg""	""Dispersible tablet""	""Oral""	""Antiplatelet Products""	""Aspirin""",
"""111""",UNKNOWN,true,"1185	""ASPIRIN 40 MG CAP""	""Aspirin""	NA	NA	NA	""Unknown""	""Aspirin""",
"""25959""",UNKNOWN,true,"3	""ASPIRIN/CAFFEINE/DEXTROPROPOXYPHENE NAPS PUL""	""Aspirin""	NA	NA	NA	""Unknown""	""Aspirin""",
"""8733""",UNKNOWN,true,"146	""JUNIOR ASPIRIN 37.5 MG TAB""	""Aspirin""	NA	""Tablet""	""Oral""	""Unknown""	""Aspirin""",
"""53711""",UNKNOWN,true,"0	""Aspirin 300mg Tablet (Nucare Plc)""	""Aspirin""	""300mg""	""Oral tablet""	""Oral""	""Antiplatelet Products/Non-Opioid And Compound Analgesics""	""Aspirin""",
"""56807""",UNKNOWN,true,"61	""Clopidogrel 75mg tablets (Teva UK Ltd)""	""Clopidogrel""	""75mg""	""Oral tablet""	""Oral""	""Antiplatelet Products""	""Clopidogrel""",
"""66840""",UNKNOWN,true,"42	""Dipyridamole 200mg/5ml oral suspension sugar free""	""Dipyridamole""	""40mg/1ml""	""Oral suspension""	""Oral""	""Antiplatelet Products""	""Dipyridamole""",
"""76589""",UNKNOWN,true,"58	""Clopidogrel 75mg tablets (Krka UK Ltd)""	""Clopidogrel""	""75mg""	""Oral tablet""	""Oral""	""Antiplatelet Products""	""Clopidogrel""",
"""81574""",UNKNOWN,true,"9	""Aspirin with codeine Tablet (Approved Prescription Services Ltd)""	""Aspirin""	NA	""Tablet""	""Oral""	""Non-Opioid And Compound Analgesics/Opioid Analgesics""	""Aspirin""",
"""85391""",UNKNOWN,true,"0	""Clopidogrel 75mg tablets (Accord-UK Ltd)""	""Clopidogrel""	""75mg""	""Oral tablet""	""Oral""	""Antiplatelet Products""	""Clopidogrel""",
"""25433""",UNKNOWN,true,"34	""Radian B Muscle lotion (Thornton & Ross Ltd)""	""Aspirin""	""6mg/1ml + 12mg/1ml + 6mg/1ml + 14mg/1ml""	""Cutaneous liquid""	""Cutaneous""	""Rubefacients And Other Topical Antirheumatics - Capsaicin""	""Aspirin""",
"""68051""",UNKNOWN,true,"3	""Aspirin 150mg suppositories (Colorama Pharmaceuticals Ltd)""	""Aspirin""	""150mg""	""Suppository""	""Rectal""	""Antiplatelet Products/Non-Opioid And Compound Analgesics""	""Aspirin""",
"""60693""",UNKNOWN,true,"3	""Aspirin 15mg/5ml oral solution""	""Aspirin""	""3mg/1ml""	""Oral solution""	""Oral""	""Antiplatelet Products/Non-Opioid And Compound Analgesics/Acute Migraine/Non-Steroidal Anti-Inflammatory Drugs""	""Aspirin""",
"""9939""",UNKNOWN,true,"4913	""Aspirin 500mg effervescent tablets sugar free""	""Aspirin""	""500mg""	""Effervescent tablet""	""Oral""	""Antiplatelet Products/Non-Opioid And Compound Analgesics""	""Aspirin""",
"""29054""",UNKNOWN,true,"13	""Methocarbamol with aspirin Tablet""	""Aspirin""	NA	""Tablet""	""Oral""	""Non-Opioid And Compound Analgesics/Skeletal Muscle Relaxants""	""Aspirin""",
"""79306""",UNKNOWN,true,"53	""Clopidogrel 5mg/5ml oral solution""	""Clopidogrel""	""1mg/1ml""	""Oral solution""	""Oral""	""Antiplatelet Products""	""Clopidogrel""",
"""49060""",UNKNOWN,true,"11	""Aspirin 75mg dispersible tablets (Alliance Healthcare (Distribution) Ltd)""	""Aspirin""	""75mg""	""Dispersible tablet""	""Oral""	""Antiplatelet Products""	""Aspirin""",
"""24857""",UNKNOWN,true,"14	""ASPIRIN 250 MG SUP""	""Aspirin""	NA	""Suppository""	""Rectal""	""Unknown""	""Aspirin""",
"""71078""",UNKNOWN,true,"0	""Aspirin 300mg dispersible tablets (Mawdsley-Brooks & Company Ltd)""	""Aspirin""	""300mg""	""Dispersible tablet""	""Oral""	""Antiplatelet Products/Non-Opioid And Compound Analgesics""	""Aspirin""",
"""34942""",UNKNOWN,true,"18	""Aspirin 75mg Dispersible tablet (Nucare Plc)""	""Aspirin""	""75mg""	""Dispersible tablet""	""Oral""	""Antiplatelet Products""	""Aspirin""",
"""65027""",UNKNOWN,true,"1	""Bisoprolol 5mg / Aspirin 100mg capsules""	""Aspirin""	""5mg + 100mg""	""Oral capsule""	""Oral""	""Beta-Adrenoceptor Blockers/Antiplatelet Products""	""Aspirin""",
"""45576""",UNKNOWN,true,"249680	""Ticagrelor 90mg tablets""	""Ticagrelor""	""90mg""	""Oral tablet""	""Gastroenteral/Oral""	""Antiplatelet Products""	""Ticagrelor""",
"""33317""",UNKNOWN,true,"1	""Aspirin with Sodium bicarbonate with Citric acid effervescent tablets""	""Aspirin""	NA	""Effervescent Tablet""	""Oral""	""Non-Opioid And Compound Analgesics""	""Aspirin""",
"""18030""",UNKNOWN,true,"2172	""Imazin XL forte tablets (Napp Pharmaceuticals Ltd)""	""Aspirin""	""150mg + 60mg""	""Modified-release tablet""	""Oral""	""Unknown""	""Aspirin""",
"""23491""",UNKNOWN,true,"3	""ASPIRIN 500 MG SUP""	""Aspirin""	NA	""Suppository""	""Rectal""	""Unknown""	""Aspirin""",
"""26099""",UNKNOWN,true,"6	""ASPIRIN 175 MG SUP""	""Aspirin""	NA	""Suppository""	""Rectal""	""Unknown""	""Aspirin""",
"""24960""",UNKNOWN,true,"0	""Aspirin 300mg tablets (Vantage)""	""Aspirin""	""300mg""	""Oral tablet""	""Oral""	""Antiplatelet Products/Non-Opioid And Compound Analgesics""	""Aspirin""",
"""56883""",UNKNOWN,true,"21	""Aspirin 75mg tablets (Waymade Healthcare Plc)""	""Aspirin""	""75mg""	""Oral tablet""	""Oral""	""Antiplatelet Products""	""Aspirin""",
"""31953""",UNKNOWN,true,"21828	""Aspirin 75mg dispersible tablets (IVAX Pharmaceuticals UK Ltd)""	""Aspirin""	""75mg""	""Dispersible tablet""	""Oral""	""Antiplatelet Products""	""Aspirin""",
"""9432""",UNKNOWN,true,"644	""Aspirin 500mg / Codeine 8mg soluble tablets""	""Aspirin""	""500mg + 8mg""	""Soluble Tablet""	""Oral""	""Non-Opioid And Compound Analgesics/Opioid Analgesics""	""Aspirin""",
"""17817""",UNKNOWN,true,"39	""CLOPIDOGREL FC""	""Clopidogrel""	NA	NA	NA	""Unknown""	""Clopidogrel""",
"""43806""",UNKNOWN,true,"352	""Aspirin 300mg gastro-resistant tablets (Sandoz Ltd)""	""Aspirin""	""300mg""	""Gastro-resistant tablet""	""Oral""	""Antiplatelet Products/Non-Opioid And Compound Analgesics""	""Aspirin""",
"""77079""",UNKNOWN,true,"2	""Dipyridamole 25mg tablets (Waymade Healthcare Plc)""	""Dipyridamole""	""25mg""	""Oral tablet""	""Oral""	""Antiplatelet Products""	""Dipyridamole""",
"""54353""",UNKNOWN,true,"0	""Generic Anadin Extra soluble tablets sugar free""	""Aspirin""	""45mg + 300mg + 200mg""	""Soluble tablet""	""Oral""	""Other Non Opioid Analgesics""	""Aspirin""",
"""84392""",UNKNOWN,true,"0	""Aspirin 300mg dispersible tablets (Medihealth (Northern) Ltd)""	""Aspirin""	""300mg""	""Dispersible tablet""	""Oral""	""Antiplatelet Products/Non-Opioid And Compound Analgesics""	""Aspirin""",
"""26792""",UNKNOWN,true,"2	""ASPIRIN 125 MG SUP""	""Aspirin""	NA	""Suppository""	""Rectal""	""Unknown""	""Aspirin""",
"""46891""",UNKNOWN,true,"2210	""Clopidogrel 75mg/5ml oral suspension""	""Clopidogrel""	""15mg/1ml""	""Oral suspension""	""Oral""	""Antiplatelet Products""	""Clopidogrel""",
"""7462""",UNKNOWN,true,"61	""ASPIRIN 325 MG CAP""	""Aspirin""	NA	NA	NA	""Unknown""	""Aspirin""",
"""11951""",UNKNOWN,true,"4	""Original Phensic Aspirin tablets (Merck Consumer Health Products)""	""Aspirin""	""325mg + 22mg""	""Oral tablet""	""Oral""	""Unknown""	""Aspirin""",
"""3155""",UNKNOWN,true,"17239	""Migravess 5mg+325mg Effervescent tablet (Bayer Plc)""	""Aspirin""	""5mg+325mg""	""Effervescent Tablet""	""Oral""	""Products Used Against Nausea And Vertigo - Domperidone & Metoclopramide/Acute Migraine""	""Aspirin""",
"""9129""",UNKNOWN,true,"136	""Paracetamol 250mg with aspirin 250mg & codeine 6.8mg tablet""	""Aspirin""	""250mg+250mg+6.8mg""	""Tablets""	""Oral""	""Non-Opioid And Compound Analgesics""	""Aspirin""",
"""28810""",UNKNOWN,true,"28	""Aspirin 300mg with Glycine 133mg soluble tablets""	""Aspirin""	""300mg + 133mg""	""Dissolving Tablets""	""Oral""	""Antiplatelet Products/Non-Opioid And Compound Analgesics""	""Aspirin""",
"""28606""",UNKNOWN,true,"12	""ASPIRIN/CAFFEINE/CODEINE PHOSPHATE 300 MG TAB""	""Aspirin""	NA	""Tablet""	""Oral""	""Unknown""	""Aspirin""",
"""15367""",UNKNOWN,true,"298	""Anadin Extra tablets (Haleon UK Trading Ltd)""	""Aspirin""	""45mg + 200mg + 300mg""	""Oral tablet""	""Oral""	""Other Non Opioid Analgesics""	""Aspirin""",
"""2047""",UNKNOWN,true,"17334	""Co-codaprin 8mg with 400mg tablets""	""Aspirin""	""8mg+400mg""	""Tablets""	""Oral""	""Non-Opioid And Compound Analgesics/Opioid Analgesics""	""Aspirin""",
"""33656""",UNKNOWN,true,"3061	""Aspirin 75mg dispersible tablets (A A H Pharmaceuticals Ltd)""	""Aspirin""	""75mg""	""Dispersible tablet""	""Oral""	""Antiplatelet Products""	""Aspirin""",
"""44639""",UNKNOWN,true,"1	""Aspirin 300mg Dispersible tablet (Nucare Plc)""	""Aspirin""	""300mg""	""Dispersible tablet""	""Oral""	""Antiplatelet Products/Non-Opioid And Compound Analgesics""	""Aspirin""",
"""16""",UNKNOWN,true,"10133031	""Aspirin 75mg tablets""	""Aspirin""	""75mg""	""Oral tablet""	""Oral""	""Antiplatelet Products""	""Aspirin""",
"""84747""",UNKNOWN,true,"0	""Aspirin 300mg dispersible tablets (Numark Ltd)""	""Aspirin""	""300mg""	""Dispersible tablet""	""Oral""	""Antiplatelet Products/Non-Opioid And Compound Analgesics""	""Aspirin""",
