code,code_system,include,term,notes
"""medcode""",UNKNOWN,true,"""readcode""	""desc""",
"""9696""",UNKNOWN,true,"""G604.00""	""subarachnoid haemorrhage from posterior communicating artery""",
"""97470""",UNKNOWN,true,"""L440100""	""puerperal cerebrovascular disorder - delivered""",
"""98188""",UNKNOWN,true,"""G679.00""	""small vessel cerebrovascular disease""",
"""98642""",UNKNOWN,true,"""G633.00""	""multiple and bilateral precerebral arterial occlusion""",
"""99367""",UNKNOWN,true,"""Gyu6A00""	""[x]other cerebrovascular disorders in diseases ce""",
"""9985""",UNKNOWN,true,"""G64z200""	""left sided cerebral infarction""",
"""41577""",UNKNOWN,true,"""1477""	""h/o: cerebrovascular disease""",
"""19280""",UNKNOWN,true,"""G661.00""	""anterior cerebral artery syndrome""",
"""111096""",UNKNOWN,true,"""Gyu6700""	""[x]other specified cerebrovascular diseases""",
"""28807""",UNKNOWN,true,"""S62..12""	""subarachnoid haemorrhage following injury""",
"""38304""",UNKNOWN,true,"""S620.00""	""closed traumatic subarachnoid haemorrhage""",
"""58545""",UNKNOWN,true,"""S627.00""	""traumatic subarachnoid haemorrhage""",
"""2418""",UNKNOWN,true,"""4389""	""cerebrovascular disease""",
"""1786""",UNKNOWN,true,"""4309""	""subarachnoid haemorrhage""",
"""4635""",UNKNOWN,true,"""G673.00""	""cerebral aneurysm, nonruptured""",
"""5184""",UNKNOWN,true,"""G670.11""	""precerebral atherosclerosis""",
"""5365""",UNKNOWN,true,"""7A23.11""	""cerebral artery aneurysm operations""",
"""6305""",UNKNOWN,true,"""14A7.11""	""h/o: cva""",
"""9943""",UNKNOWN,true,"""G678.00""	""cereb autosom dominant arteriop subcort infarcts leukoenceph""",
"""10189""",UNKNOWN,true,"""G674000""	""cerebral amyloid angiopathy""",
"""10625""",UNKNOWN,true,"""7A23200""	""clipping of aneurysm of cerebral artery""",
"""11171""",UNKNOWN,true,"""G670.00""	""cerebral atherosclerosis""",
"""16554""",UNKNOWN,true,"""14AF.00""	""h/o sub-arachnoid haemorrhage""",
"""17734""",UNKNOWN,true,"""G622.00""	""subdural haematoma - nontraumatic""",
"""18687""",UNKNOWN,true,"""9N4X.00""	""dna - did not attend stroke clinic""",
"""18804""",UNKNOWN,true,"""8HTQ.00""	""referral to stroke clinic""",
"""24385""",UNKNOWN,true,"""G671100""	""chronic cerebral ischaemia""",
"""24424""",UNKNOWN,true,"""P7y0100""	""congenital cerebral arteriovenous aneurysm""",
"""30415""",UNKNOWN,true,"""7A23800""	""percutaneous coil embolisation of cerebral artery aneurysm""",
"""31941""",UNKNOWN,true,"""A94y600""	""rupture of syphilitic cerebral aneurysm""",
"""32762""",UNKNOWN,true,"""F28y000""	""cerebral calcification""",
"""32959""",UNKNOWN,true,"""9N0p.00""	""seen in stroke clinic""",
"""36145""",UNKNOWN,true,"""7A21400""	""operation on aneurysm of carotid artery""",
"""36666""",UNKNOWN,true,"""P7y0200""	""congenital brain aneurysm nec""",
"""37823""",UNKNOWN,true,"""7A23400""	""ligation of aneurysm of cerebral artery nec""",
"""42248""",UNKNOWN,true,"""ZLEP.00""	""discharge from stroke serv""",
"""45897""",UNKNOWN,true,"""7A23000""	""excision of aneurysm of cerebral artery""",
"""49255""",UNKNOWN,true,"""7A27F00""	""operation on aneurysm of vertebral artery""",
"""50260""",UNKNOWN,true,"""7A23z00""	""operation on cerebral artery/ circle of willis aneurysm nos""",
"""52679""",UNKNOWN,true,"""L417.00""	""obstetric cerebral venous thrombosis""",
"""53999""",UNKNOWN,true,"""7A23.00""	""cerebral artery and circle of willis aneurysm operations""",
"""55247""",UNKNOWN,true,"""G65z000""	""impending cerebral ischaemia""",
"""55974""",UNKNOWN,true,"""L417100""	""cerebral venous thrombosis in the puerperium""",
"""58757""",UNKNOWN,true,"""7A23600""	""obliteration of aneurysm of cerebral artery nec""",
"""63903""",UNKNOWN,true,"""7A23y00""	""operation on cerebral artery/ circle of willis aneurysm os""",
"""69686""",UNKNOWN,true,"""L417000""	""cerebral venous thrombosis in pregnancy""",
"""89913""",UNKNOWN,true,"""9Om4.00""	""stroke/transient ischaemic attack monitoring telephone invte""",
"""101733""",UNKNOWN,true,"""G67A.00""	""cerebral vein thrombosis""",
"""104505""",UNKNOWN,true,"""662M200""	""stroke initial post discharge review""",
"""107899""",UNKNOWN,true,"""C373M11""	""cerebral amyloidosis""",
"""108428""",UNKNOWN,true,"""8OAC.00""	""provision of written information about stroke""",
"""109336""",UNKNOWN,true,"""C373M00""	""cerebrovascular amyloidosis""",
"""109679""",UNKNOWN,true,"""5C13.00""	""old cerebral infarction on imaging""",
"""109743""",UNKNOWN,true,"""661N700""	""stroke self-management plan review""",
"""110337""",UNKNOWN,true,"""Gyu6C00""	""[x]sequelae of stroke,not specfd as h'morrhage or infarction""",
"""112561""",UNKNOWN,true,"""L440z00""	""puerperal cerebrovascular disorder nos""",
"""113511""",UNKNOWN,true,"""L440400""	""puerperal cerebrovascular disorder with postnatal comp""",
"""114606""",UNKNOWN,true,"""G729.00""	""aneurysm and dissection of precerebral artery""",
"""114678""",UNKNOWN,true,"""Gyu6B00""	""[x]sequelae of other nontraumatic intracranial haemorrhage""",
"""22006""",UNKNOWN,true,"""F051000""	""thrombosis cavernous sinus""",
"""31390""",UNKNOWN,true,"""F051.00""	""thrombosis of central nervous system venous sinuses""",
