code,code_system,include,term,notes
"""medcode""",UNKNOWN,true,"""readcode""	""clinicalevents""	""immunisationevents""	""referralevents""	""testevents""	""term""	""databaserelease""",
"""103212""",UNKNOWN,true,"""9hN..00""	10	0	0	0	""exception reporting: obesity quality indicators""	""October 2011""",
"""52703""",UNKNOWN,true,"""212Q.00""	324	0	1	0	""obesity resolved""	""February 2009""",
"""104887""",UNKNOWN,true,"""66CS.00""	166	0	0	0	""inter risk hlth overwght obesity adv diet phys act cons drug""	""August 2012""",
"""108351""",UNKNOWN,true,"""1629.00""	90	0	1	0	""unintentional weight gain""	""July 2014""",
"""110196""",UNKNOWN,true,"""66Ce.00""	16	0	0	0	""telehealth obesity monitoring""	""October 2015""",
"""13278""",UNKNOWN,true,"""22K5.00""	472042	0	876	79	""body mass index 30+ - obesity""	""February 2009""",
"""38059""",UNKNOWN,true,"""C380200""	360	0	3	0	""extreme obesity with alveolar hypoventilation""	""February 2009""",
"""106433""",UNKNOWN,true,"""38DB100""	4506	0	2	0	""who frax 10 year hip fracture probability score with bmi""	""June 2013""",
"""7984""",UNKNOWN,true,"""22A5.11""	28020	0	905	2	""o/e - obese""	""February 2009""",
"""105498""",UNKNOWN,true,"""Z6IF.00""	2	0	0	0	""weight transference - neurological""	""December 2012""",
"""102439""",UNKNOWN,true,"""66CV.00""	33	0	0	0	""reason for initial weight gain""	""June 2011""",
"""25061""",UNKNOWN,true,"""66CB.00""	777465	0	3	2	""ideal weight""	""February 2009""",
"""52735""",UNKNOWN,true,"""9OKZ.00""	1587	0	1	0	""obesity monitoring admin.nos""	""February 2009""",
"""47439""",UNKNOWN,true,"""9OKA.00""	11704	0	5	0	""obesity monitoring check done""	""February 2009""",
"""11401""",UNKNOWN,true,"""C38z000""	1430	0	31	0	""simple obesity nos""	""February 2009""",
"""61420""",UNKNOWN,true,"""ZC2CN00""	613	0	0	0	""dietary advice for weight gain""	""February 2009""",
"""64712""",UNKNOWN,true,"""66C5.00""	61	0	0	0	""treatment of obesity changed""	""February 2009""",
"""116773""",UNKNOWN,true,"""8CT5.00""	2	0	0	0	""anti-obesity drug therapy discontinued""	""September 2025""",
"""38658""",UNKNOWN,true,"""66C1.00""	7340	0	9	0	""initial obesity assessment""	""February 2009""",
"""113461""",UNKNOWN,true,"""66CF200""	1	0	0	0	""12 month target weight""	""March 2019""",
"""126""",UNKNOWN,true,"""22A6.00""	15732	0	1901	7	""o/e - underweight""	""February 2009""",
