code,code_system,include,term,notes
"""prodcodeid""",UNKNOWN,true,"""productname""	""formulation""	""route""	""ingredient""	""strength""	""BNFChapter""	""Psychotropic""	""group""",
"""2711341000033117""",UNKNOWN,true,"""Valproic acid 500mg gastro-resistant tablets""	""Gastro-resistant tablet""	""Oral""	""Valproate/Valproic""	""500.000mg""	""04020300""	""Valproate/Valproic""	""Mood Stabilisers""",
"""2730441000033114""",UNKNOWN,true,"""Arbil MR 200mg tablets""	""Modified-release tablet""	""Oral""	""Carbamazepine""	""200.000mg""	NA	""Carbamazepine""	""Mood Stabilisers""",
"""2730541000033110""",UNKNOWN,true,"""Arbil MR 400mg tablets""	""Modified-release tablet""	""Oral""	""Carbamazepine""	""400.000mg""	NA	""Carbamazepine""	""Mood Stabilisers""",
"""2730641000033111""",UNKNOWN,true,"""Promazine Hydrochloride  Syrup  50 mg/5 ml""	""Oral solution""	""Oral""	""Promazine""	NA	NA	""Promazine""	""Antipsychotics""",
"""2749541000033116""",UNKNOWN,true,"""Escitalopram 10mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Escitalopram""	""10.000mg""	""04030300""	""Escitalopram""	""Antidepressants""",
"""2749641000033115""",UNKNOWN,true,"""Cipralex 10mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Escitalopram""	""10.000mg""	NA	""Escitalopram""	""Antidepressants""",
"""2758141000033116""",UNKNOWN,true,"""Haloperidol 200micrograms/ml oral solution sugar free""	""Oral solution""	""Oral""	""Haloperidol""	""200.000microgram/1.000ml""	""04020100""	""Haloperidol""	""Antipsychotics""",
"""2759641000033117""",UNKNOWN,true,"""Olanzapine 15mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Olanzapine""	""15.000mg""	""04020100""	""Olanzapine""	""Antipsychotics""",
"""2759741000033114""",UNKNOWN,true,"""Olanzapine 15mg oral lyophilisates sugar free""	""Oral lyophilisate""	""Oral""	""Olanzapine""	""15.000mg""	""04020100""	""Olanzapine""	""Antipsychotics""",
"""2759841000033116""",UNKNOWN,true,"""Zyprexa 15mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Olanzapine""	""15.000mg""	NA	""Olanzapine""	""Antipsychotics""",
"""2759941000033112""",UNKNOWN,true,"""Zyprexa 15mg Velotabs""	""Oral lyophilisate""	""Oral""	""Olanzapine""	""15.000mg""	NA	""Olanzapine""	""Antipsychotics""",
"""2760941000033111""",UNKNOWN,true,"""Lithium citrate 509mg/5ml oral solution""	""Oral solution""	""Oral""	""Lithium""	""101.800mg/1.000ml""	""04020300""	""Lithium""	""Mood Stabilisers""",
"""2761041000033118""",UNKNOWN,true,"""Lithium citrate 1.018g/5ml oral solution""	""Oral solution""	""Oral""	""Lithium""	""203.600mg/1.000ml""	""04020300""	""Lithium""	""Mood Stabilisers""",
"""2761141000033119""",UNKNOWN,true,"""Li-Liquid 509mg/5ml oral solution""	""Oral solution""	""Oral""	""Lithium""	""101.800mg/1.000ml""	NA	""Lithium""	""Mood Stabilisers""",
"""2761241000033114""",UNKNOWN,true,"""Li-Liquid 1.018g/5ml oral solution""	""Oral solution""	""Oral""	""Lithium""	""203.600mg/1.000ml""	NA	""Lithium""	""Mood Stabilisers""",
"""2770541000033113""",UNKNOWN,true,"""Prozit 20mg/5ml oral solution""	""Oral solution""	""Oral""	""Fluoxetine""	""4.000mg/1.000ml""	NA	""Fluoxetine""	""Antidepressants""",
"""2770641000033114""",UNKNOWN,true,"""Fluoxetine 20mg/5ml oral solution""	""Oral solution""	""Oral""	""Fluoxetine""	""4.000mg/1.000ml""	""04030300""	""Fluoxetine""	""Antidepressants""",
"""2779841000033118""",UNKNOWN,true,"""Risperdal Consta 25mg powder and solvent for prolonged-release suspension for injection vials""	""Powder and solvent for suspension for injection/ Powder and solvent for prolonged-release suspension for inj""	""Intramuscular""	""Risperidone""	""25.000mg""	NA	""Risperidone""	""Antipsychotics""",
"""2779941000033114""",UNKNOWN,true,"""Risperdal Consta 37.5mg powder and solvent for prolonged-release suspension for injection vials""	""Powder and solvent for suspension for injection/ Powder and solvent for prolonged-release suspension for inj""	""Intramuscular""	""Risperidone""	""37.500mg""	NA	""Risperidone""	""Antipsychotics""",
"""2780041000033113""",UNKNOWN,true,"""Risperdal Consta 50mg powder and solvent for prolonged-release suspension for injection vials""	""Powder and solvent for suspension for injection/ Powder and solvent for prolonged-release suspension for inj""	""Intramuscular""	""Risperidone""	""50.000mg""	NA	""Risperidone""	""Antipsychotics""",
"""2780141000033112""",UNKNOWN,true,"""Risperidone 25mg powder and solvent for prolonged-release suspension for injection vials""	""Powder and solvent for suspension for injection/ Powder and solvent for prolonged-release suspension for inj""	""Intramuscular""	""Risperidone""	""25.000mg""	""04020200""	""Risperidone""	""Antipsychotics""",
"""2780241000033117""",UNKNOWN,true,"""Risperidone 37.5mg powder and solvent for prolonged-release suspension for injection vials""	""Powder and solvent for suspension for injection/ Powder and solvent for prolonged-release suspension for inj""	""Intramuscular""	""Risperidone""	""37.500mg""	""04020200""	""Risperidone""	""Antipsychotics""",
"""2780341000033110""",UNKNOWN,true,"""Risperidone 50mg powder and solvent for prolonged-release suspension for injection vials""	""Powder and solvent for suspension for injection/ Powder and solvent for prolonged-release suspension for inj""	""Intramuscular""	""Risperidone""	""50.000mg""	""04020200""	""Risperidone""	""Antipsychotics""",
"""2799141000033115""",UNKNOWN,true,"""Epival CR 500mg tablets""	""Modified-release tablet""	""Oral""	""Valproate""	""500.000mg""	NA	""Valproate""	""Mood Stabilisers""",
"""2799241000033110""",UNKNOWN,true,"""Epival CR 300mg tablets""	""Modified-release tablet""	""Oral""	""Valproate""	""300.000mg""	NA	""Valproate""	""Mood Stabilisers""",
"""2835141000033114""",UNKNOWN,true,"""Amisulpride 100mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Amisulpride""	""100.000mg""	""04020100""	""Amisulpride""	""Antipsychotics""",
"""2835241000033119""",UNKNOWN,true,"""Solian 100 tablets""	""Tablet/ Oral Tablet""	""Oral""	""Amisulpride""	""100.000mg""	NA	""Amisulpride""	""Antipsychotics""",
"""2868841000033116""",UNKNOWN,true,"""Risperidone 1mg orodispersible tablets sugar free""	""Orodispersible tablet""	""Oral""	""Risperidone""	""1.000mg""	""04020100""	""Risperidone""	""Antipsychotics""",
"""2868941000033112""",UNKNOWN,true,"""Risperidone 2mg orodispersible tablets sugar free""	""Orodispersible tablet""	""Oral""	""Risperidone""	""2.000mg""	""04020100""	""Risperidone""	""Antipsychotics""",
"""2869041000033115""",UNKNOWN,true,"""Risperdal Quicklet 1mg orodispersible tablets""	""Orodispersible tablet""	""Oral""	""Risperidone""	""1.000mg""	NA	""Risperidone""	""Antipsychotics""",
"""2869141000033116""",UNKNOWN,true,"""Risperdal Quicklet 2mg orodispersible tablets""	""Orodispersible tablet""	""Oral""	""Risperidone""	""2.000mg""	NA	""Risperidone""	""Antipsychotics""",
"""2928641000033118""",UNKNOWN,true,"""Epimaz Retard 200mg tablets""	""Modified-release tablet""	""Oral""	""Carbamazepine""	""200.000mg""	NA	""Carbamazepine""	""Mood Stabilisers""",
"""2928741000033110""",UNKNOWN,true,"""Epimaz Retard 400mg tablets""	""Modified-release tablet""	""Oral""	""Carbamazepine""	""400.000mg""	NA	""Carbamazepine""	""Mood Stabilisers""",
"""2929341000033119""",UNKNOWN,true,"""Carbagen SR 200mg tablets""	""Modified-release tablet""	""Oral""	""Carbamazepine""	""200.000mg""	NA	""Carbamazepine""	""Mood Stabilisers""",
"""2929441000033113""",UNKNOWN,true,"""Carbagen SR 400mg tablets""	""Modified-release tablet""	""Oral""	""Carbamazepine""	""400.000mg""	NA	""Carbamazepine""	""Mood Stabilisers""",
"""2929741000033118""",UNKNOWN,true,"""Haloperidol 5mg/1ml solution for injection ampoules""	""Solution for injection""	""Intravenous/ Intramuscular""	""Haloperidol""	""5.000mg/1.000ml""	""04020100""	""Haloperidol""	""Antipsychotics""",
"""2929841000033111""",UNKNOWN,true,"""Haldol 5mg/1ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Haloperidol""	""5.000mg/1.000ml""	NA	""Haloperidol""	""Antipsychotics""",
"""2944041000033118""",UNKNOWN,true,"""Stemetil 12.5mg/1ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Prochlorperazine""	""12.500mg/1.000ml""	NA	""Prochlorperazine""	""Antipsychotics""",
"""2951341000033116""",UNKNOWN,true,"""Escitalopram 20mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Escitalopram""	""20.000mg""	""04030300""	""Escitalopram""	""Antidepressants""",
"""2951441000033110""",UNKNOWN,true,"""Cipralex 20mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Escitalopram""	""20.000mg""	NA	""Escitalopram""	""Antidepressants""",
"""2969141000033110""",UNKNOWN,true,"""Buccastem M 3mg tablets""	""Buccal tablet""	""Buccal""	""Prochlorperazine""	""3.000mg""	NA	""Prochlorperazine""	""Antipsychotics""",
"""2974841000033114""",UNKNOWN,true,"""Mirtazapine 30mg orodispersible tablets""	""Orodispersible tablet""	""Oral""	""Mirtazapine""	""30.000mg""	""04030400""	""Mirtazapine""	""Antidepressants""",
"""2975841000033113""",UNKNOWN,true,"""Quetiapine 300mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Quetiapine""	""300.000mg""	""04020100""	""Quetiapine""	""Antipsychotics""",
"""2975941000033117""",UNKNOWN,true,"""Seroquel 300mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Quetiapine""	""300.000mg""	NA	""Quetiapine""	""Antipsychotics""",
"""3029641000033112""",UNKNOWN,true,"""Mirtazapine 15mg orodispersible tablets""	""Orodispersible tablet""	""Oral""	""Mirtazapine""	""15.000mg""	""04030400""	""Mirtazapine""	""Antidepressants""",
"""3029741000033115""",UNKNOWN,true,"""Mirtazapine 45mg orodispersible tablets""	""Orodispersible tablet""	""Oral""	""Mirtazapine""	""45.000mg""	""04030400""	""Mirtazapine""	""Antidepressants""",
"""3029841000033113""",UNKNOWN,true,"""Zispin SolTab 15mg orodispersible tablets""	""Orodispersible tablet""	""Oral""	""Mirtazapine""	""15.000mg""	NA	""Mirtazapine""	""Antidepressants""",
"""3029941000033117""",UNKNOWN,true,"""Zispin SolTab 45mg orodispersible tablets""	""Orodispersible tablet""	""Oral""	""Mirtazapine""	""45.000mg""	NA	""Mirtazapine""	""Antidepressants""",
"""3030341000033110""",UNKNOWN,true,"""Escitalopram 5mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Escitalopram""	""5.000mg""	""04030300""	""Escitalopram""	""Antidepressants""",
"""3030541000033115""",UNKNOWN,true,"""Cipralex 5mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Escitalopram""	""5.000mg""	NA	""Escitalopram""	""Antidepressants""",
"""3030841000033118""",UNKNOWN,true,"""Olanzapine 10mg powder for solution for injection vials""	""Powder for solution for injection""	""Intramuscular""	""Olanzapine""	""10.000mg""	""04020100""	""Olanzapine""	""Antipsychotics""",
"""3058741000033113""",UNKNOWN,true,"""Mirtazapine 15mg/ml oral solution sugar free""	""Oral solution""	""Oral""	""Mirtazapine""	""15.000mg/1.000ml""	""04030400""	""Mirtazapine""	""Antidepressants""",
"""3063441000033119""",UNKNOWN,true,"""Levomepromazine 25mg/1ml solution for injection ampoules""	""Solution for injection""	""Subcutaneous/ Intravenous/ Intramuscular""	""Levomepromazine""	""25.000mg/1.000ml""	""04020100""	""Levomepromazine""	""Antipsychotics""",
"""3063541000033118""",UNKNOWN,true,"""Levomepromazine 25mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Levomepromazine""	""25.000mg""	""04020100""	""Levomepromazine""	""Antipsychotics""",
"""3063641000033117""",UNKNOWN,true,"""Levomepromazine 6mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Levomepromazine""	""6.000mg""	""04020100""	""Levomepromazine""	""Antipsychotics""",
"""3078541000033115""",UNKNOWN,true,"""Zispin SolTab 30mg orodispersible tablets""	""Orodispersible tablet""	""Oral""	""Mirtazapine""	""30.000mg""	NA	""Mirtazapine""	""Antidepressants""",
"""3088941000033118""",UNKNOWN,true,"""Dosulepin 25mg capsules""	""Capsule/ Oral capsule""	""Oral""	""Dosulepin""	""25.000mg""	""04030100""	""Dosulepin""	""Antidepressants""",
"""3089041000033110""",UNKNOWN,true,"""Dosulepin 75mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Dosulepin""	""75.000mg""	""04030100""	""Dosulepin""	""Antidepressants""",
"""3089141000033114""",UNKNOWN,true,"""Dosulepin 25mg/5ml oral solution""	""Oral solution""	""Oral""	""Dosulepin""	""5.000mg/1.000ml""	""04030100""	""Dosulepin""	""Antidepressants""",
"""3089241000033119""",UNKNOWN,true,"""Dosulepin 75mg/5ml oral solution""	""Oral solution""	""Oral""	""Dosulepin""	""15.000mg/1.000ml""	""04030100""	""Dosulepin""	""Antidepressants""",
"""3090541000033111""",UNKNOWN,true,"""Flupentixol 50mg/0.5ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Flupentixol""	""100.000mg/1.000ml""	""04020200""	""Flupentixol""	""Antipsychotics""",
"""3090641000033112""",UNKNOWN,true,"""Flupentixol 100mg/1ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Flupentixol""	""100.000mg/1.000ml""	""04020200""	""Flupentixol""	""Antipsychotics""",
"""3090741000033115""",UNKNOWN,true,"""Flupentixol 200mg/1ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Flupentixol""	""200.000mg/1.000ml""	""04020200""	""Flupentixol""	""Antipsychotics""",
"""3090841000033113""",UNKNOWN,true,"""Flupentixol 20mg/1ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Flupentixol""	""20.000mg/1.000ml""	""04020200""	""Flupentixol""	""Antipsychotics""",
"""3090941000033117""",UNKNOWN,true,"""Flupentixol 40mg/2ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Flupentixol""	""20.000mg/1.000ml""	""04020200""	""Flupentixol""	""Antipsychotics""",
"""3091041000033110""",UNKNOWN,true,"""Flupentixol 1mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Flupentixol""	""1.000mg""	""04030400""	""Flupentixol""	""Antipsychotics""",
"""3091141000033114""",UNKNOWN,true,"""Flupentixol 500microgram tablets""	""Tablet/ Oral Tablet""	""Oral""	""Flupentixol""	""500.000microgram""	""04030400""	""Flupentixol""	""Antipsychotics""",
"""3091241000033119""",UNKNOWN,true,"""Flupentixol 3mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Flupentixol""	""3.000mg""	""04020100""	""Flupentixol""	""Antipsychotics""",
"""3103841000033110""",UNKNOWN,true,"""Pipotiazine 100mg/2ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Pipotiazine""	""50.000mg/1.000ml""	""04020200""	""Pipotiazine""	""Antipsychotics""",
"""3104041000033117""",UNKNOWN,true,"""Pipotiazine 50mg/1ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Pipotiazine""	""50.000mg/1.000ml""	""04020200""	""Pipotiazine""	""Antipsychotics""",
"""3108841000033119""",UNKNOWN,true,"""Prochlorperazine 5mg effervescent granules sachets sugar free""	""Effervescent granules""	""Oral""	""Prochlorperazine""	""5.000mg""	""04060000""	""Prochlorperazine""	""Antipsychotics""",
"""3108941000033110""",UNKNOWN,true,"""Prochlorperazine 12.5mg/1ml solution for injection ampoules""	""Solution for injection""	""Intramuscular""	""Prochlorperazine""	""12.500mg/1.000ml""	""04060000""	""Prochlorperazine""	""Antipsychotics""",
"""3109141000033119""",UNKNOWN,true,"""Prochlorperazine 5mg/5ml oral solution""	""Oral solution""	""Oral""	""Prochlorperazine""	""1.000mg/1.000ml""	""04060000""	""Prochlorperazine""	""Antipsychotics""",
"""3137541000033113""",UNKNOWN,true,"""Aripiprazole 10mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Aripiprazole""	""10.000mg""	""04020100""	""Aripiprazole""	""Antipsychotics""",
"""3137641000033114""",UNKNOWN,true,"""Aripiprazole 15mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Aripiprazole""	""15.000mg""	""04020100""	""Aripiprazole""	""Antipsychotics""",
"""3137741000033117""",UNKNOWN,true,"""Aripiprazole 30mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Aripiprazole""	""30.000mg""	""04020100""	""Aripiprazole""	""Antipsychotics""",
"""3137841000033110""",UNKNOWN,true,"""Abilify 10mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Aripiprazole""	""10.000mg""	NA	""Aripiprazole""	""Antipsychotics""",
"""3137941000033119""",UNKNOWN,true,"""Abilify 15mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Aripiprazole""	""15.000mg""	NA	""Aripiprazole""	""Antipsychotics""",
"""3138041000033116""",UNKNOWN,true,"""Abilify 30mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Aripiprazole""	""30.000mg""	NA	""Aripiprazole""	""Antipsychotics""",
"""3141141000033114""",UNKNOWN,true,"""Stelazine Forte 1mg/ml oral solution""	""Oral solution""	""Oral""	""Trifluoperazine""	""1.000mg/1.000ml""	NA	""Trifluoperazine""	""Antipsychotics""",
"""3152941000033118""",UNKNOWN,true,"""Sodium valproate 300mg suppositories""	""Suppository""	""Rectal""	""Valproate""	""300.000mg""	""04080100""	""Valproate""	""Mood Stabilisers""",
"""3153041000033111""",UNKNOWN,true,"""Sodium valproate 100mg suppositories""	""Suppository""	""Rectal""	""Valproate""	""100.000mg""	""04080100""	""Valproate""	""Mood Stabilisers""",
"""3158941000033116""",UNKNOWN,true,"""Denzapine 25mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Clozapine""	""25.000mg""	NA	""Clozapine""	""Antipsychotics""",
"""3159041000033113""",UNKNOWN,true,"""Denzapine 100mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Clozapine""	""100.000mg""	NA	""Clozapine""	""Antipsychotics""",
"""3177641000033112""",UNKNOWN,true,"""Duloxetine 20mg gastro-resistant capsules""	""Gastro-resistant capsule""	""Oral""	""Duloxetine""	""20.000mg""	""07040200""	""Duloxetine""	""Antidepressants""",
"""3177741000033115""",UNKNOWN,true,"""Duloxetine 40mg gastro-resistant capsules""	""Gastro-resistant capsule""	""Oral""	""Duloxetine""	""40.000mg""	""07040200""	""Duloxetine""	""Antidepressants""",
"""3177841000033113""",UNKNOWN,true,"""Yentreve 20mg gastro-resistant capsules""	""Gastro-resistant capsule""	""Oral""	""Duloxetine""	""20.000mg""	NA	""Duloxetine""	""Antidepressants""",
"""3177941000033117""",UNKNOWN,true,"""Yentreve 40mg gastro-resistant capsules""	""Gastro-resistant capsule""	""Oral""	""Duloxetine""	""40.000mg""	NA	""Duloxetine""	""Antidepressants""",
"""3179941000033111""",UNKNOWN,true,"""Nortriptyline 10mg / Fluphenazine 500microgram tablets""	""Tablet/ Oral Tablet""	""Oral""	""Fluphenazine/Nortriptyline""	""500.000microgram + 10.000mg""	""04030100""	""Fluphenazine/Nortriptyline""	""Antipsychotics, Antidepressants""",
"""3180441000033118""",UNKNOWN,true,"""Amitriptyline 25mg / Perphenazine 2mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Perphenazine/Amitriptyline""	""25.000mg + 2.000mg""	""04030100""	""Perphenazine/Amitriptyline""	""Antipsychotics, Antidepressants""",
"""3180541000033117""",UNKNOWN,true,"""Amitriptyline 10mg / Perphenazine 2mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Perphenazine/Amitriptyline""	""10.000mg + 2.000mg""	""04030100""	""Perphenazine/Amitriptyline""	""Antipsychotics, Antidepressants""",
"""3225241000033118""",UNKNOWN,true,"""Aripiprazole 5mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Aripiprazole""	""5.000mg""	""04020100""	""Aripiprazole""	""Antipsychotics""",
"""3225341000033111""",UNKNOWN,true,"""Abilify 5mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Aripiprazole""	""5.000mg""	NA	""Aripiprazole""	""Antipsychotics""",
"""3226341000033115""",UNKNOWN,true,"""Zaponex 25mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Clozapine""	""25.000mg""	NA	""Clozapine""	""Antipsychotics""",
"""3226441000033114""",UNKNOWN,true,"""Zaponex 100mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Clozapine""	""100.000mg""	NA	""Clozapine""	""Antipsychotics""",
"""3226641000033111""",UNKNOWN,true,"""Duloxetine 30mg gastro-resistant capsules""	""Gastro-resistant capsule""	""Oral""	""Duloxetine""	""30.000mg""	""04030400""	""Duloxetine""	""Antidepressants""",
"""3226741000033119""",UNKNOWN,true,"""Duloxetine 60mg gastro-resistant capsules""	""Gastro-resistant capsule""	""Oral""	""Duloxetine""	""60.000mg""	""04030400""	""Duloxetine""	""Antidepressants""",
"""3226841000033112""",UNKNOWN,true,"""Cymbalta 30mg gastro-resistant capsules""	""Gastro-resistant capsule""	""Oral""	""Duloxetine""	""30.000mg""	NA	""Duloxetine""	""Antidepressants""",
"""3226941000033116""",UNKNOWN,true,"""Cymbalta 60mg gastro-resistant capsules""	""Gastro-resistant capsule""	""Oral""	""Duloxetine""	""60.000mg""	NA	""Duloxetine""	""Antidepressants""",
"""3246041000033119""",UNKNOWN,true,"""Risperidone 500microgram orodispersible tablets sugar free""	""Orodispersible tablet""	""Oral""	""Risperidone""	""500.000microgram""	""04020100""	""Risperidone""	""Antipsychotics""",
"""3246141000033115""",UNKNOWN,true,"""Risperdal Quicklet 500microgram orodispersible tablets""	""Orodispersible tablet""	""Oral""	""Risperidone""	""500.000microgram""	NA	""Risperidone""	""Antipsychotics""",
"""3256741000033118""",UNKNOWN,true,"""Mirtazapine 15mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Mirtazapine""	""15.000mg""	""04030400""	""Mirtazapine""	""Antidepressants""",
"""3256841000033111""",UNKNOWN,true,"""Mirtazapine 45mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Mirtazapine""	""45.000mg""	""04030400""	""Mirtazapine""	""Antidepressants""",
"""3849441000033112""",UNKNOWN,true,"""Chlorpromazine 50mg/5ml oral solution""	""Oral solution""	""Oral""	""Chlorpromazine""	""10.000mg/1.000ml""	""04020100""	""Chlorpromazine""	""Antipsychotics""",
"""3858941000033110""",UNKNOWN,true,"""Chlorpromazine 25mg/1ml solution for injection ampoules""	""Solution for injection""	""Intravenous/ Intramuscular""	""Chlorpromazine""	""25.000mg/1.000ml""	""04020100""	""Chlorpromazine""	""Antipsychotics""",
"""3866541000033110""",UNKNOWN,true,"""Olanzapine 20mg oral lyophilisates sugar free""	""Oral lyophilisate""	""Oral""	""Olanzapine""	""20.000mg""	""04020100""	""Olanzapine""	""Antipsychotics""",
"""3866641000033111""",UNKNOWN,true,"""Zyprexa 20mg Velotabs""	""Oral lyophilisate""	""Oral""	""Olanzapine""	""20.000mg""	NA	""Olanzapine""	""Antipsychotics""",
"""3892541000033114""",UNKNOWN,true,"""Olanzapine 2.5mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Olanzapine""	""500.000microgram/1.000ml""	""04020100""	""Olanzapine""	""Antipsychotics""",
"""3923941000033110""",UNKNOWN,true,"""Sodium valproate 500mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Valproate""	""100.000mg/1.000ml""	""04080100""	""Valproate""	""Mood Stabilisers""",
"""3928841000033110""",UNKNOWN,true,"""Escitalopram 10mg/ml oral drops sugar free""	""Oral drops""	""Oral""	""Escitalopram""	""10.000mg/1.000ml""	""04030300""	""Escitalopram""	""Antidepressants""",
"""3928941000033119""",UNKNOWN,true,"""Cipralex 10mg/ml oral drops""	""Oral drops""	""Oral""	""Escitalopram""	""10.000mg/1.000ml""	NA	""Escitalopram""	""Antidepressants""",
"""3950341000033115""",UNKNOWN,true,"""Aripiprazole 10mg orodispersible tablets sugar free""	""Orodispersible tablet""	""Oral""	""Aripiprazole""	""10.000mg""	""04020100""	""Aripiprazole""	""Antipsychotics""",
"""3950441000033114""",UNKNOWN,true,"""Aripiprazole 15mg orodispersible tablets sugar free""	""Orodispersible tablet""	""Oral""	""Aripiprazole""	""15.000mg""	""04020100""	""Aripiprazole""	""Antipsychotics""",
"""3950541000033110""",UNKNOWN,true,"""Aripiprazole 1mg/ml oral solution""	""Oral solution""	""Oral""	""Aripiprazole""	""1.000mg/1.000ml""	""04020100""	""Aripiprazole""	""Antipsychotics""",
"""3950641000033111""",UNKNOWN,true,"""Abilify 10mg orodispersible tablets""	""Orodispersible tablet""	""Oral""	""Aripiprazole""	""10.000mg""	NA	""Aripiprazole""	""Antipsychotics""",
"""3950741000033119""",UNKNOWN,true,"""Abilify 15mg orodispersible tablets""	""Orodispersible tablet""	""Oral""	""Aripiprazole""	""15.000mg""	NA	""Aripiprazole""	""Antipsychotics""",
"""3950841000033112""",UNKNOWN,true,"""Abilify 1mg/ml oral solution""	""Oral solution""	""Oral""	""Aripiprazole""	""1.000mg/1.000ml""	NA	""Aripiprazole""	""Antipsychotics""",
"""3979441000033115""",UNKNOWN,true,"""Carbamazepine 500mg/5ml oral suspension""	""Oral suspension""	""Oral""	""Carbamazepine""	""100.000mg/1.000ml""	""04080100""	""Carbamazepine""	""Mood Stabilisers""",
"""3996241000033117""",UNKNOWN,true,"""Olanzapine 20mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Olanzapine""	""20.000mg""	""04020100""	""Olanzapine""	""Antipsychotics""",
"""3996341000033110""",UNKNOWN,true,"""Zyprexa 20mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Olanzapine""	""20.000mg""	NA	""Olanzapine""	""Antipsychotics""",
"""4010441000033114""",UNKNOWN,true,"""Sinepin 25mg capsules""	""Capsule/ Oral capsule""	""Oral""	""Doxepin""	""25.000mg""	NA	""Doxepin""	""Antidepressants""",
"""4010541000033110""",UNKNOWN,true,"""Sinepin 50mg capsules""	""Capsule/ Oral capsule""	""Oral""	""Doxepin""	""50.000mg""	NA	""Doxepin""	""Antidepressants""",
"""4012041000033116""",UNKNOWN,true,"""Risperidone 3mg orodispersible tablets sugar free""	""Orodispersible tablet""	""Oral""	""Risperidone""	""3.000mg""	""04020100""	""Risperidone""	""Antipsychotics""",
"""4012141000033117""",UNKNOWN,true,"""Risperidone 4mg orodispersible tablets sugar free""	""Orodispersible tablet""	""Oral""	""Risperidone""	""4.000mg""	""04020100""	""Risperidone""	""Antipsychotics""",
"""4012241000033112""",UNKNOWN,true,"""Risperdal Quicklet 3mg orodispersible tablets""	""Orodispersible tablet""	""Oral""	""Risperidone""	""3.000mg""	NA	""Risperidone""	""Antipsychotics""",
"""4012341000033119""",UNKNOWN,true,"""Risperdal Quicklet 4mg orodispersible tablets""	""Orodispersible tablet""	""Oral""	""Risperidone""	""4.000mg""	NA	""Risperidone""	""Antipsychotics""",
"""4021241000033113""",UNKNOWN,true,"""Sodium valproate 300mg/3ml solution for injection ampoules""	""Solution for injection""	""Intravenous""	""Valproate""	""100.000mg/1.000ml""	""04080100""	""Valproate""	""Mood Stabilisers""",
"""4021341000033115""",UNKNOWN,true,"""Episenta 300mg/3ml solution for injection ampoules""	""Solution for injection""	""Intravenous""	""Valproate""	""100.000mg/1.000ml""	NA	""Valproate""	""Mood Stabilisers""",
"""4079041000033115""",UNKNOWN,true,"""Paroxetine 10mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Paroxetine""	""10.000mg""	""04030300""	""Paroxetine""	""Antidepressants""",
"""4079141000033116""",UNKNOWN,true,"""Seroxat 10mg tablets""	""Tablet/ Oral Tablet""	""Oral""	""Paroxetine""	""10.000mg""	NA	""Paroxetine""	""Antidepressants""",
